Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Transaction Reference,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,TS7220991,PLANT & MARINE SERVICE LTD,17/05/2024,334101,RESOURCES  ,ASSETS & FLEET                ,639,PLANT-RUNNING COSTS (RECHARGED,Revenue,1,"1,656.00"
CU,TS7458267,PRUDENTIAL ASSURANCE COMPANY LTD,15/05/2024,330501,CENTRAL CONTROL/BANK,PAYROLL & DEDUCTIONS CONTROLS ,T665/22697APR24T,CREDITORS PAYROLL DEDNS,Capital,1,"119,865.10"
CU,TS7477923,PUMPTRACK LTD,13/05/2024,327031,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,482,BUILDING REPAIRS,Revenue,1,300.00
CU,TS7480731,PURCHASE POWER,20/05/2024,334519,RESOURCES  ,CUSTOMER SOLUTIONS            ,BK667598,POSTAGE,Revenue,1,"9,000.00"
CU,TS7480731,PURCHASE POWER,20/05/2024,334519,RESOURCES  ,CUSTOMER SOLUTIONS            ,BK667598,POSTAGE,Revenue,2,9.00
CU,TS7480731,PURCHASE POWER,20/05/2024,334519,RESOURCES  ,CUSTOMER SOLUTIONS            ,BK667598,POSTAGE,Revenue,3,4.28
CU,TS7480731,PURCHASE POWER,20/05/2024,334519,BUSINESS TRANS & CHANGE,HR & OD                       ,BK667598,POSTAGE,Revenue,4,8.74
CU,TS7480731,PURCHASE POWER,20/05/2024,334519,"PLACE, SUST GROWTH & TRANSPORT",THRIVING PLACE AND INVESTMENT ,BK667598,POSTAGE,Revenue,5,2.76
CU,TS7480731,PURCHASE POWER,20/05/2024,334519,RESOURCES  ,CUSTOMER SOLUTIONS            ,BK667598,POSTAGE,Revenue,6,3.22
CU,TS7480731,PURCHASE POWER,20/05/2024,334519,RESOURCES  ,CHIEF LEGAL OFFICER           ,BK667598,POSTAGE,Revenue,7,5.98
CU,TS7480731,PURCHASE POWER,20/05/2024,334519,BUSINESS TRANS & CHANGE,ICT                           ,BK667598,POSTAGE,Revenue,8,38.20
CU,TS7480731,PURCHASE POWER,20/05/2024,334519,RESOURCES  ,CUSTOMER SOLUTIONS            ,BK667598,POSTAGE,Revenue,9,1.00
CU,TS7489155,PYE MOTORS LTD,29/05/2024,342714,RESOURCES  ,ASSETS & FLEET                ,178805,VEHICLE MAINTENANCE & REPS,Revenue,1,"1,584.11"
CU,TS7628151,REAYS COACHES LTD,01/05/2024,320594,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S01052024,CONTRACT HIRE OF VEHICLES,Revenue,1,371.24
CU,TS7628151,REAYS COACHES LTD,01/05/2024,320594,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S01052024,CONTRACT HIRE OF VEHICLES,Revenue,2,117.18
CU,TS7628151,REAYS COACHES LTD,01/05/2024,320594,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S01052024,CONTRACT HIRE OF VEHICLES,Revenue,3,117.18
CU,TS7628151,REAYS COACHES LTD,01/05/2024,320594,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S01052024,CONTRACT HIRE OF VEHICLES,Revenue,4,351.54
CU,TS7628151,REAYS COACHES LTD,01/05/2024,320594,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S01052024,CONTRACT HIRE OF VEHICLES,Revenue,5,117.18
CU,TS7628151,REAYS COACHES LTD,01/05/2024,320594,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S01052024,CONTRACT HIRE OF VEHICLES,Revenue,6,351.54
CU,TS7628151,REAYS COACHES LTD,01/05/2024,320594,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S01052024,CONTRACT HIRE OF VEHICLES,Revenue,7,117.18
CU,TS7628151,REAYS COACHES LTD,01/05/2024,320594,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S01052024,CONTRACT HIRE OF VEHICLES,Revenue,8,281.24
CU,TS7628151,REAYS COACHES LTD,01/05/2024,320594,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S01052024,CONTRACT HIRE OF VEHICLES,Revenue,9,117.18
CU,TS7628151,REAYS COACHES LTD,01/05/2024,320594,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S01052024,CONTRACT HIRE OF VEHICLES,Revenue,10,281.24
CU,TS7628151,REAYS COACHES LTD,08/05/2024,324943,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,77214,EDUC VISITS,Revenue,1,"1,450.00"
CU,TS7628151,REAYS COACHES LTD,10/05/2024,326838,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,77131,HIRED TRANSPORT CNTRCT ROUTE,Revenue,1,"3,930.08"
CU,TS7628151,REAYS COACHES LTD,10/05/2024,326839,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,77132,HIRED TRANSPORT CNTRCT ROUTE,Revenue,1,"2,671.07"
CU,TS7628151,REAYS COACHES LTD,16/05/2024,333328,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S03052024,CONTRACT HIRE OF VEHICLES,Revenue,1,117.18
CU,TS7628151,REAYS COACHES LTD,16/05/2024,333328,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S03052024,CONTRACT HIRE OF VEHICLES,Revenue,2,175.77
CU,TS7628151,REAYS COACHES LTD,16/05/2024,333328,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S03052024,CONTRACT HIRE OF VEHICLES,Revenue,3,371.24
CU,TS7628151,REAYS COACHES LTD,16/05/2024,333328,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S03052024,CONTRACT HIRE OF VEHICLES,Revenue,4,58.59
CU,TS7628151,REAYS COACHES LTD,16/05/2024,333328,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S03052024,CONTRACT HIRE OF VEHICLES,Revenue,5,117.18
CU,TS7628151,REAYS COACHES LTD,16/05/2024,333328,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S03052024,CONTRACT HIRE OF VEHICLES,Revenue,6,351.54
CU,TS7628151,REAYS COACHES LTD,16/05/2024,333328,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S03052024,CONTRACT HIRE OF VEHICLES,Revenue,7,117.18
CU,TS7628151,REAYS COACHES LTD,16/05/2024,333328,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S03052024,CONTRACT HIRE OF VEHICLES,Revenue,8,281.24
CU,TS7628151,REAYS COACHES LTD,16/05/2024,333328,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S03052024,CONTRACT HIRE OF VEHICLES,Revenue,9,117.18
CU,TS7628151,REAYS COACHES LTD,16/05/2024,333328,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S03052024,CONTRACT HIRE OF VEHICLES,Revenue,10,281.24
CU,TS7628151,REAYS COACHES LTD,30/05/2024,343628,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S30052024,CONTRACT HIRE OF VEHICLES,Revenue,1,281.24
CU,TS7628151,REAYS COACHES LTD,30/05/2024,343628,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S30052024,CONTRACT HIRE OF VEHICLES,Revenue,2,371.24
CU,TS7628151,REAYS COACHES LTD,30/05/2024,343628,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S30052024,CONTRACT HIRE OF VEHICLES,Revenue,3,117.18
CU,TS7628151,REAYS COACHES LTD,30/05/2024,343628,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S30052024,CONTRACT HIRE OF VEHICLES,Revenue,4,117.18
CU,TS7628151,REAYS COACHES LTD,30/05/2024,343628,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S30052024,CONTRACT HIRE OF VEHICLES,Revenue,5,351.54
CU,TS7628151,REAYS COACHES LTD,30/05/2024,343628,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S30052024,CONTRACT HIRE OF VEHICLES,Revenue,6,117.18
CU,TS7628151,REAYS COACHES LTD,30/05/2024,343628,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S30052024,CONTRACT HIRE OF VEHICLES,Revenue,7,351.54
CU,TS7628151,REAYS COACHES LTD,30/05/2024,343628,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S30052024,CONTRACT HIRE OF VEHICLES,Revenue,8,117.18
CU,TS7628151,REAYS COACHES LTD,30/05/2024,343628,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S30052024,CONTRACT HIRE OF VEHICLES,Revenue,9,281.24
CU,TS7628151,REAYS COACHES LTD,30/05/2024,343628,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,S30052024,CONTRACT HIRE OF VEHICLES,Revenue,10,117.18
CU,TS7663251,H&H REEDS PRINTERS LTD,22/05/2024,338096,"PLACE, SUST GROWTH & TRANSPORT",THRIVING PLACE AND INVESTMENT ,201010,"EXHIBITS,MATLS & EXBN STANDS",Revenue,1,316.00
CU,TS7663251,H&H REEDS PRINTERS LTD,28/05/2024,340612,"PLACE, SUST GROWTH & TRANSPORT",THRIVING PLACE AND INVESTMENT ,201070,"EXHIBITS,MATLS & EXBN STANDS",Revenue,1,977.00
CU,TS7685715,T W RELPH,14/05/2024,328978,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,921939,HIGHWAYS: MATERIALS,Capital,1,500.00
CU,TS7685715,T W RELPH,14/05/2024,328978,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,921939,HIGHWAYS: MATERIALS,Capital,2,602.00
CU,TS7692735,RENAISSANCE LEARNING UK,08/05/2024,324835,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INVU2056142,SUBSCRIPTIONS,Revenue,1,"4,736.00"
CU,TS7713795,RETAINED FIREFIGHTER UNION,15/05/2024,330502,CENTRAL CONTROL/BANK,PAYROLL & DEDUCTIONS CONTROLS ,APR24 SALDEDS T,CREDITORS PAYROLL DEDNS,Capital,1,295.00
CU,TS7713795,RETAINED FIREFIGHTER UNION,15/05/2024,330502,CENTRAL CONTROL/BANK,PAYROLL & DEDUCTIONS CONTROLS ,APR24 SALDEDS T,CREDITORS PAYROLL DEDNS,Capital,2,59.88
CU,TS7730643,WESTMORLAND LTD,15/05/2024,332126,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,19858,GENERAL FOOD,Revenue,1,300.00
CU,TS7736259,RHYTHM AV LTD,28/05/2024,340757,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,IN459,General-Service Related Fees,Revenue,1,"1,245.00"
CU,TS7757319,RICKYS TRAVEL,03/05/2024,322099,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,2930,HIRED TRANSPORT EDUC VISITS,Revenue,1,475.00
CU,TS7757319,RICKYS TRAVEL,23/05/2024,339067,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,2976,HIRED TRANSPORT EDUC VISITS,Revenue,1,500.00
CU,TS7757319,RICKYS TRAVEL,30/05/2024,343237,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",2978,HOME TO SCHOOL/COLLEGE,Revenue,1,"4,369.37"
CU,TS7757319,RICKYS TRAVEL,30/05/2024,343237,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",2978,HOME TO SCHOOL/COLLEGE,Revenue,2,"3,872.99"
CU,TS7757319,RICKYS TRAVEL,30/05/2024,343237,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",2978,ESCORT DUTY PAY(RECHARGED),Revenue,3,463.92
CU,TS7757319,RICKYS TRAVEL,30/05/2024,343237,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",2978,HOME TO SCHOOL/COLLEGE,Revenue,4,"3,140.54"
CU,TS7757319,RICKYS TRAVEL,30/05/2024,343237,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",2978,HOME TO SCHOOL/COLLEGE,Revenue,5,"2,582.10"
CU,TS7757319,RICKYS TRAVEL,30/05/2024,343237,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",2978,HOME TO SCHOOL/COLLEGE,Revenue,6,"2,525.42"
CU,TS7757319,RICKYS TRAVEL,30/05/2024,343238,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",2979,HOME TO SCHOOL/COLLEGE,Revenue,1,"3,261.67"
CU,TS7757319,RICKYS TRAVEL,30/05/2024,343238,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",2979,ESCORT DUTY PAY(RECHARGED),Revenue,2,712.50
CU,TS7827519,RNIB ENTERPRISE LIMITED,13/05/2024,327609,ADULT SOCIAL CARE & HOUSING,SERVICE PROVISION             ,SEN572190,CSDP EQUIPMENT,Revenue,1,340.50
CU,TS7899123,ROBINWOOD ACTIVITY CENTRE,16/05/2024,333073,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,80321,EDUC VISITS,Revenue,1,"3,140.00"
CU,TS7908951,ROBSON MEDICAL & MOBILITY,09/05/2024,325411,ADULT SOCIAL CARE & HOUSING,SERVICE PROVISION             ,4575,PRESCRIPTION EQUIPMENT,Revenue,1,419.68
CU,TS7908951,ROBSON MEDICAL & MOBILITY,09/05/2024,325414,ADULT SOCIAL CARE & HOUSING,SERVICE PROVISION             ,4584,PRESCRIPTION EQUIPMENT,Revenue,1,798.35
CU,TS7908951,ROBSON MEDICAL & MOBILITY,28/05/2024,340650,ADULT SOCIAL CARE & HOUSING,SERVICE PROVISION             ,4591,PRESCRIPTION EQUIPMENT,Revenue,1,916.62
CU,TS7908951,ROBSON MEDICAL & MOBILITY,28/05/2024,340656,ADULT SOCIAL CARE & HOUSING,SERVICE PROVISION             ,4598,PRESCRIPTION EQUIPMENT,Revenue,1,834.39
CU,TS7965111,ULTIMATE SECURITY AND INVESTIGATION LTD,01/05/2024,320867,RESOURCES  ,ASSETS & FLEET                ,55479,PROPERTY SECURITY,Revenue,1,"1,054.00"
CU,TS7965111,ULTIMATE SECURITY AND INVESTIGATION LTD,15/05/2024,332234,RESOURCES  ,ASSETS & FLEET                ,55747,PROPERTY SECURITY,Revenue,1,"7,465.47"
CU,TS7965111,ULTIMATE SECURITY AND INVESTIGATION LTD,15/05/2024,332234,RESOURCES  ,ASSETS & FLEET                ,55747,PROPERTY SECURITY,Revenue,2,292.00
CU,TS7965111,ULTIMATE SECURITY AND INVESTIGATION LTD,15/05/2024,332234,RESOURCES  ,ASSETS & FLEET                ,55747,PROPERTY SECURITY,Revenue,3,700.80
CU,TS8170095,SCHOOLS ADVISORY SERVICE,02/05/2024,321425,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INV112132-4,BUSINESS & PROFESSIONAL SERV,Revenue,1,"1,685.02"
CU,TS8170095,SCHOOLS ADVISORY SERVICE,16/05/2024,333078,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INV134214-1,EMPLOYEE INSURANCE,Revenue,1,"5,647.56"
CU,TS8170095,SCHOOLS ADVISORY SERVICE,16/05/2024,333516,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INV112163-3,BUSINESS & PROFESSIONAL SERV,Revenue,1,"2,689.48"
CU,TS8170095,SCHOOLS ADVISORY SERVICE,20/05/2024,334720,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INV112161-3,SUBSCRIPTIONS,Revenue,1,429.00
CU,TS8170095,SCHOOLS ADVISORY SERVICE,23/05/2024,338625,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INV1121326,BUSINESS & PROFESSIONAL SERV,Revenue,1,504.74
CU,TS8222043,SCOTTISH WIDOWS,15/05/2024,330503,CENTRAL CONTROL/BANK,PAYROLL & DEDUCTIONS CONTROLS ,P26654/113APR24T,CREDITORS PAYROLL DEDNS,Capital,1,"1,071.60"
CU,TS8361039,SHAW & SONS LTD,19/02/2024,253950,RESOURCES  ,CHIEF LEGAL OFFICER           ,0000292844,SPECIALIST EQUIPT,Revenue,1,"1,509.60"
CU,TS8361039,SHAW & SONS LTD,19/02/2024,253953,RESOURCES  ,CHIEF LEGAL OFFICER           ,0000292845,SPECIALIST EQUIPT,Revenue,1,"2,264.40"
CU,TS8361039,SHAW & SONS LTD,19/02/2024,253955,RESOURCES  ,CHIEF LEGAL OFFICER           ,0000292846,SPECIALIST EQUIPT,Revenue,1,"2,264.40"
CU,TS8361039,SHAW & SONS LTD,16/04/2024,306053,RESOURCES  ,CHIEF LEGAL OFFICER           ,0000293828,MISC SUPPLIES & SRVCS,Revenue,1,351.00
CU,TS8361039,SHAW & SONS LTD,16/04/2024,306053,RESOURCES  ,CHIEF LEGAL OFFICER           ,0000293828,MISC SUPPLIES & SRVCS,Revenue,2,552.00
CU,TS8361039,SHAW & SONS LTD,16/04/2024,306053,RESOURCES  ,CHIEF LEGAL OFFICER           ,0000293828,MISC SUPPLIES & SRVCS,Revenue,3,529.20
CU,TS8361039,SHAW & SONS LTD,16/04/2024,306053,RESOURCES  ,CHIEF LEGAL OFFICER           ,0000293828,MISC SUPPLIES & SRVCS,Revenue,4,613.20
CU,TS8369463,SHELDON (FUNERAL SERVICES)LTD,21/05/2024,335105,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,7203/SFS,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"3,780.00"
CU,TS8415795,SIEMENS,08/05/2024,324850,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,001/24/1597026,CURRICULUM PHOTOCOPIER RENTAL,Revenue,1,419.00
CU,TS8415795,SIEMENS,16/05/2024,333076,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,001/24/1606419,CURRICULUM PHOTOCOPIER RENTAL,Revenue,1,"1,145.00"
CU,TS8441067,W SIM & SON,03/05/2024,322471,"PLACE, SUST GROWTH & TRANSPORT",THRIVING PLACE AND INVESTMENT ,10833,PROJECT DEVELOPMENT ACTIVITY,Revenue,1,280.00
CU,TS8441067,W SIM & SON,10/05/2024,326795,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,10817,HIRED TRANSPORT EDUC VISITS,Revenue,1,310.00
CU,TS8441067,W SIM & SON,10/05/2024,326798,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,10842,HIRED TRANSPORT EDUC VISITS,Revenue,1,320.00
CU,TS8441067,W SIM & SON,10/05/2024,326805,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,10916,HIRED TRANSPORT EDUC VISITS,Revenue,1,500.00
CU,TS8441067,W SIM & SON,15/05/2024,332086,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",10910,HOME TO SCHOOL/COLLEGE,Revenue,1,"1,708.08"
CU,TS8441067,W SIM & SON,15/05/2024,332086,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",10910,HOME TO SCHOOL/COLLEGE,Revenue,2,"1,804.55"
CU,TS8441067,W SIM & SON,15/05/2024,332086,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",10910,HOME TO SCHOOL/COLLEGE,Revenue,3,"1,332.43"
CU,TS8441067,W SIM & SON,15/05/2024,332086,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",10910,HOME TO SCHOOL/COLLEGE,Revenue,4,636.79
CU,TS8441067,W SIM & SON,15/05/2024,332086,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",10910,HOME TO SCHOOL/COLLEGE,Revenue,5,890.23
CU,TS8441067,W SIM & SON,15/05/2024,332086,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",10910,HOME TO SCHOOL/COLLEGE,Revenue,6,352.00
CU,TS8441067,W SIM & SON,15/05/2024,332086,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",10910,HOME TO SCHOOL/COLLEGE,Revenue,7,"1,199.99"
CU,TS8441067,W SIM & SON,15/05/2024,332086,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",10910,HOME TO SCHOOL/COLLEGE,Revenue,8,"1,262.47"
CU,TS8441067,W SIM & SON,15/05/2024,332086,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",10910,HOME TO SCHOOL/COLLEGE,Revenue,9,618.75
CU,TS8441067,W SIM & SON,15/05/2024,332086,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",10910,HOME TO SCHOOL/COLLEGE,Revenue,10,"2,739.99"
CU,TS8441067,W SIM & SON,15/05/2024,332086,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",10910,HOME TO SCHOOL/COLLEGE,Revenue,11,"2,203.96"
CU,TS8441067,W SIM & SON,15/05/2024,332086,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",10910,HOME TO SCHOOL/COLLEGE,Revenue,12,"2,310.00"
CU,TS8441067,W SIM & SON,15/05/2024,332086,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",10910,HOME TO SCHOOL/COLLEGE,Revenue,13,832.70
CU,TS8441067,W SIM & SON,15/05/2024,332086,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",10910,HOME TO SCHOOL/COLLEGE,Revenue,14,"1,353.44"
CU,TS8441067,W SIM & SON,15/05/2024,332086,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",10910,HOME TO SCHOOL/COLLEGE,Revenue,15,"1,078.00"
CU,TS8441067,W SIM & SON,15/05/2024,332086,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",10910,HOME TO SCHOOL/COLLEGE,Revenue,16,"2,255.77"
CU,TS8480379,SUEZ RECYCLING AND RECOVERY HOLDINGS UK,28/05/2024,340649,"PLACE, SUST GROWTH & TRANSPORT",CLIMATE & WASTE               ,80404261,LANDFILL MAIN CONTRACT FEES,Revenue,1,"96,419.68"
CU,TS8570235,DANCE MANIA THEATRE SCHOOL,03/05/2024,322484,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,STMIC09,LECTURERS FEES,Revenue,1,400.00
CU,TS8619375,SOLACE IN BUSINESS LTD,11/03/2024,274498,BUSINESS TRANS & CHANGE,HR & OD                       ,0000013653,AGENCY STAFF,Revenue,1,"20,606.40"
CU,TS8619375,SOLACE IN BUSINESS LTD,23/04/2024,312339,BUSINESS TRANS & CHANGE,HR & OD                       ,0000013767,AGENCY STAFF,Revenue,1,"23,786.40"
CU,TS8619375,SOLACE IN BUSINESS LTD,29/05/2024,342604,BUSINESS TRANS & CHANGE,HR & OD                       ,0000013587,AGENCY STAFF,Revenue,1,"25,503.60"
CU,TS8623587,MOTUS GROUP (UK) LIMITED,02/05/2024,321713,RESOURCES  ,ASSETS & FLEET                ,88400385,VEHICLE MAINTENANCE & REPS,Revenue,1,"1,832.04"
CU,TS8623587,MOTUS GROUP (UK) LIMITED,02/05/2024,321717,RESOURCES  ,ASSETS & FLEET                ,88400420,VEHICLE MAINTENANCE & REPS,Revenue,1,544.59
CU,TS8623587,MOTUS GROUP (UK) LIMITED,08/05/2024,324840,RESOURCES  ,ASSETS & FLEET                ,88200466,VEHICLE MAINTENANCE & REPS,Revenue,1,369.62
CU,TS8623587,MOTUS GROUP (UK) LIMITED,15/05/2024,332419,RESOURCES  ,ASSETS & FLEET                , 88400451,VEHICLE MAINTENANCE & REPS,Revenue,1,388.89
CU,TS8766795,SPORTSTREK COACHING,16/05/2024,333371,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,STPLP105,BUSINESS & PROFESSIONAL SERV,Revenue,1,990.00
CU,TS8794875,STAGECOACH SERVICES LTD,01/05/2024,320829,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",852451,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,959.83"
CU,TS8794875,STAGECOACH SERVICES LTD,01/05/2024,320831,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",852452,HOME TO SCHOOL/COLLEGE,Revenue,1,"3,537.99"
CU,TS8794875,STAGECOACH SERVICES LTD,01/05/2024,320833,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",852453,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,651.22"
CU,TS8794875,STAGECOACH SERVICES LTD,01/05/2024,320834,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",852454,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,612.16"
CU,TS8794875,STAGECOACH SERVICES LTD,01/05/2024,320835,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",852455,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,612.16"
CU,TS8794875,STAGECOACH SERVICES LTD,01/05/2024,320852,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",852456,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,699.91"
CU,TS8794875,STAGECOACH SERVICES LTD,15/05/2024,332063,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,66973,HIRED TRANSPORT CNTRCT ROUTE,Revenue,1,"2,280.74"
CU,TS8794875,STAGECOACH SERVICES LTD,21/05/2024,335710,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,518228,HIRED TRANSPORT CNTRCT ROUTE,Revenue,1,"2,826.76"
CU,TS8794875,STAGECOACH SERVICES LTD,24/05/2024,339325,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,517024,HIRED TRANSPORT CNTRCT ROUTE,Revenue,1,"2,681.26"
CU,TS8794875,STAGECOACH SERVICES LTD,30/05/2024,343292,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",852833,HOME TO SCHOOL/COLLEGE,Revenue,1,"5,514.56"
CU,TS8794875,STAGECOACH SERVICES LTD,30/05/2024,343293,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",852831,HOME TO SCHOOL/COLLEGE,Revenue,1,"5,597.02"
CU,TS8794875,STAGECOACH SERVICES LTD,30/05/2024,343294,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",852832,HOME TO SCHOOL/COLLEGE,Revenue,1,"5,514.56"
CU,TS8794875,STAGECOACH SERVICES LTD,30/05/2024,343297,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",852830,HOME TO SCHOOL/COLLEGE,Revenue,1,"7,469.09"
CU,TS8794875,STAGECOACH SERVICES LTD,30/05/2024,343298,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",852834,HOME TO SCHOOL/COLLEGE,Revenue,1,"5,699.81"
CU,TS8794875,STAGECOACH SERVICES LTD,30/05/2024,343300,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",852829,HOME TO SCHOOL/COLLEGE,Revenue,1,"6,248.53"
CU,TS8804703,STANDING STONE DRAWING OFFICE SUPS LTD,09/05/2024,325500,BUSINESS TRANS & CHANGE,ICT                           ,136891,SOFTWARE LICENSING CHARGES,Revenue,1,"3,120.00"
CU,TS8884731,STEPPING STONES,29/05/2024,341280,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",3&4 YR 2ND SUM24,GRANT PAYMENTS,Revenue,1,"11,180.62"
