Service (T),Directorate (T),Expenditure Code/Type,Expenditure Code Type (T),Date,Amount,Revenue or Capital,Supplier Name
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ1,936.60",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ3,410.12",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ1,339.64",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ4,439.04",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ2,519.28",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ6,739.28",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ3,340.20",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,œ989.36,Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ1,040.72",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ2,974.80",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ3,289.88",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ16,082.20",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ10,000.44",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ17,008.40",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ4,265.56",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ9,683.00",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ5,998.40",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ14,145.60",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ3,227.40",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ21,218.40",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ3,502.72",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ1,392.68",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ4,556.72",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ2,806.40",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ2,771.04",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ3,698.92",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ3,707.32",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,œ673.60,Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ4,023.52",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/02/2025,"œ3,494.32",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,19/03/2025,"œ1,558.32",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,19/03/2025,"œ1,363.52",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,19/03/2025,"œ1,454.44",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,19/03/2025,"œ1,818.04",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ8,335.84",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ1,936.60",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,œ989.36,Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ2,519.28",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ6,739.28",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ4,439.04",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ1,339.64",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ3,410.12",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ1,040.72",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ3,340.20",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ2,974.80",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ4,265.56",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ10,000.44",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ3,289.88",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ17,008.40",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ14,145.60",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ9,683.00",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ5,998.40",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ21,218.40",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ3,227.40",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ3,502.72",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ1,392.68",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ2,806.40",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ4,556.72",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,œ673.60,Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ2,771.04",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ3,698.92",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ3,707.32",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ4,023.52",Revenue,THE CAMPHILL VILLAGE TRUST
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/03/2025,"œ3,494.32",Revenue,THE CAMPHILL VILLAGE TRUST
Community Learning,Regeneration,6145140,"Professional, commission & membership fees",27/02/2025,"œ1,400.94",Revenue,THE COPYRIGHT LICENCING AGENCY LTD
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",28/01/2025,"œ5,759.00",Revenue,The Dales School
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",28/01/2025,"œ4,371.00",Revenue,The Dales School
Purchasing,Adult Social Care,6157000,Partnership Payments,22/01/2025,"œ15,333.88",Revenue,THE DAVID LEWIS CENTRE
Purchasing,Adult Social Care,6157000,Partnership Payments,19/02/2025,"œ15,333.88",Revenue,THE DAVID LEWIS CENTRE
Purchasing,Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ28,386.88",Revenue,THE DAVID LEWIS CENTRE
Purchasing,Adult Social Care,6157000,Partnership Payments,22/01/2025,"œ8,436.00",Revenue,THE EDWARDIAN RESIDENTIAL CARE HOMES
Purchasing,Adult Social Care,6157000,Partnership Payments,19/02/2025,"œ8,436.00",Revenue,THE EDWARDIAN RESIDENTIAL CARE HOMES
Purchasing,Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ8,436.00",Revenue,THE EDWARDIAN RESIDENTIAL CARE HOMES
Ill Health Prevention,Public Health,6157000,Partnership Payments,13/03/2025,"œ1,136.00",Revenue,THE ENDEAVOUR PRACTICE
Fostering,Children's Care,6157000,Partnership Payments,29/01/2025,"œ1,099.78",Revenue,THE FOSTERING NETWORK
"Prevention, Provider & Support Services",Adult Social Care,6157000,Partnership Payments,22/01/2025,#NAME?,Revenue,THE GABLES c/o HILLCARE 2 LTD
Purchasing,Adult Social Care,6157000,Partnership Payments,22/01/2025,"œ45,339.89",Revenue,THE GABLES c/o HILLCARE 2 LTD
"Prevention, Provider & Support Services",Adult Social Care,6157000,Partnership Payments,19/02/2025,œ786.84,Revenue,THE GABLES c/o HILLCARE 2 LTD
Purchasing,Adult Social Care,6157000,Partnership Payments,19/02/2025,"œ50,223.97",Revenue,THE GABLES c/o HILLCARE 2 LTD
"Prevention, Provider & Support Services",Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ2,585.33",Revenue,THE GABLES c/o HILLCARE 2 LTD
Purchasing,Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ41,119.16",Revenue,THE GABLES c/o HILLCARE 2 LTD
