FIN.TRANSACTION DATE,ACC.DEFAULT ACCOUNTING CODE 01 DESCRIPTION,MCH.MERCHANT NAME - ORIGINAL,FIN.NET TRANSACTION AMOUNT,FIN.TAX.TAX AMOUNT,MCH.MERCHANT CATEGORY CODE (MCC),MCH.MCC DESCRIPTION,MCH.MERCHANT NAME,FIN.ACCOUNTING CODE 02 VALUE,FIN.ACCOUNTING CODE 02 DESCRIPTION
06/07/2023,EMERGENCY DUTY SERVICE,PREMIER INN,96.69,0,3811,PREMIER INN,PREMIER INN,105550,SITEBASED - RECH A/C
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS OY7YI01W5,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS OY7YI01W5,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS M484P7E85,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS M484P7E85,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS QA7SN3W15,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS QA7SN3W15,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS TL2SB6T95,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS TL2SB6T95,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS QB1TN1SY5,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS QB1TN1SY5,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS ZF08D7O35,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS ZF08D7O35,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS O30QJ7035,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS O30QJ7035,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS QX5MU73C5,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS QX5MU73C5,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS 0B16894D5,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 0B16894D5,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS 1R13T6C95,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 1R13T6C95,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS PK0ER2A35,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS PK0ER2A35,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS RF6FB0YY5,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS RF6FB0YY5,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS 2865F31Y5,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 2865F31Y5,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,EMERGENCY DUTY SERVICE,TFWB LTD,74.95,0,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",TFWB LTD,105520,EDS
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS 4D5A48R85,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 4D5A48R85,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS 9Z98R5RG5,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 9Z98R5RG5,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS MT8YJ2I75,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS MT8YJ2I75,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS GL1U97J95,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS GL1U97J95,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,WOODLANDS,WM MORRISONS STORE PIC,431.85,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE PIC,100077,HEALDS ROAD
06/07/2023,LAC 0-18 TEAM,PREMIER INN,88.82,17.77,3811,PREMIER INN,PREMIER INN,100068,LAC 0-18 TEAM
06/07/2023,LAC 0-18 TEAM,AERLING 26AVPS BASHIR0,156.42,31.29,3043,AER LINGUS,AER LINGUS,100068,LAC 0-18 TEAM
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS BA89J3A95,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS BA89J3A95,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS E26ED67X5,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS E26ED67X5,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS K20JT54Q5,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS K20JT54Q5,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,CORPORATE FM HQ,AMZNBUSINESS B749779W5,49.23,9.85,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS B749779W5,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,MOORLANDS GRANGE,EBAY O 05-10260-87291,15.95,0,5311,DEPARTMENT STORES,EBAY O 05-10260-87291,104080,MOORLANDS GRANGE
06/07/2023,LEAVING CARE 18-21 (25) TEAM,ARGOS SHOREHEAD,34.48,0,5310,DISCOUNT STORES,ARGOS SHOREHEAD,100069,LEAVING CARE 18-21 (
06/07/2023,EMERGENCY DUTY SERVICE,GAR HOTEL RES,118.33,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,GAR HOTEL RES,105520,EDS
06/07/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,5.2,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
06/07/2023,ORCHARD VIEW,TRAINLINE.COM,17.92,0,4112,PASSENGER RAILWAYS,TRAINLINE.COM,100095,ORCHARD VIEW
06/07/2023,LEAVING CARE 18-21 (25) TEAM,ARGOS SHOREHEAD,27.75,0,5310,DISCOUNT STORES,ARGOS SHOREHEAD,100069,LEAVING CARE 18-21 (
06/07/2023,ELM GROVE,TESCO STORES 2187,-4,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,100094,ELM GROVE
06/07/2023,LAC 0-18 TEAM,RISE FITNESS,250,50,7997,"CLUBS-CNTRY,MBRSHIP(ATHLET,REC,SPRTS,PRIVATE GOLF",RISE FITNESS,100069,LEAVING CARE 18-21 (
06/07/2023,LIBRARY & INFORMATION CENTRES,AMAZON.CO.UK DF2T88655,57.92,11.58,5969,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,AMAZON.CO.UK DF2T88655,103758,LIBRARY & INFO CTRS
06/07/2023,MARKETS MANAGEMENT & SUPPORT,PAYPAL TERRY,120,0,5735,RECORD SHOPS,PAYPAL TERRY,102139,MARKETS MNGMNT &SUPP
06/07/2023,ELM GROVE,WWW.SCREWFIX.COM,6.94,1.39,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,100094,ELM GROVE
06/07/2023,LAC 0-18 TEAM,TRAINLINE.COM,154.37,30.87,4112,PASSENGER RAILWAYS,TRAINLINE.COM,100069,LEAVING CARE 18-21 (
06/07/2023,LEGAL,FCDO,35,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,FCDO,103939,LEGAL
06/07/2023,LIBRARY & INFORMATION CENTRES,B & Q 1240,74.01,14.8,5200,HOME SUPPLY WAREHOUSE STORES,B & Q 1240,103758,LIBRARY & INFO CTRS
06/07/2023,WORKSHOPS,EURO CAR PARKS LTD,60,0,7523,AUTOMOBILE PARKING LOTS AND GARAGES,EURO CAR PARKS LTD,103367,POOL CARS
06/07/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,SAINSBURYS S/MKTS,29.2,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,103937,CHIEF EXECUTIVE & CS
06/07/2023,MARKETS MANAGEMENT & SUPPORT,E.ON NEXT,54.73,2.74,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",E.ON NEXT,102139,MARKETS MNGMNT &SUPP
06/07/2023,OAKWELL HALL MUSEUM,SPOTIFY P242987054,8.32,1.67,5815,DIGITAL GOODS AUDIOVISUAL MEDIA,SPOTIFY P242987054,104842,OAKWELL EVT & REF
06/07/2023,LAC 0-18 TEAM,WILKO RETAIL LIMITED,22.3,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,WILKO RETAIL LIMITED,100069,LEAVING CARE 18-21 (
06/07/2023,IT PEOPLE,AMZNMKTPLACE,24.49,4.9,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106485,EARLY SUPPORT SERVIC
06/07/2023,ELM GROVE,PAYPAL EBAY UK,47.98,0,5331,VARIETY STORES,PAYPAL EBAY UK,100094,ELM GROVE
06/07/2023,YOUTH JUSTICE SERVICE,DOMINO S PIZZA,42.54,8.51,5812,"EATING PLACES, RESTAURANTS",DOMINO S PIZZA,107167,YOUTH JUSTICE SERVICE
06/07/2023,SUPPORT SERVICES,BSRIA LIMITED,175,0,5085,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,BSRIA LIMITED,102188,HIGHWAYS DESIGN
06/07/2023,LAC 0-18 TEAM,STUCK IN THE RIDDLE,114,0,7929,"BANDS, ORCHESTRAS, & MISC ENTRTNRS-NOT ELSWHR CLAS",STUCK IN THE RIDDLE,100024,CHILDRENS RIGHTS
06/07/2023,ELM GROVE,PAYPAL EBAY UK,8.98,0,5331,VARIETY STORES,PAYPAL EBAY UK,100094,ELM GROVE
06/07/2023,ELM GROVE,PAYPAL EBAY UK,20.99,0,5331,VARIETY STORES,PAYPAL EBAY UK,100094,ELM GROVE
06/07/2023,MARKETS MANAGEMENT & SUPPORT,PAYPAL TERRY,4.8,0,5735,RECORD SHOPS,PAYPAL TERRY,102139,MARKETS MNGMNT &SUPP
06/07/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,685.88,137.18,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
06/07/2023,INCOME MANAGEMENT,COUNTY COURT,130,0,9222,FINES,COUNTY COURT,107007,INCOME MANAGEMENT
06/07/2023,ELM GROVE,TESCO STORES 2187,143.37,2.08,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,100094,ELM GROVE
06/07/2023,LAC 0-18 TEAM,TRAINLINE.COM,14.68,2.94,4112,PASSENGER RAILWAYS,TRAINLINE.COM,100068,LAC 0-18 TEAM
06/07/2023,FOSTERING TEAM,CORAMBAAF,253,50.6,5815,DIGITAL GOODS AUDIOVISUAL MEDIA,CORAMBAAF,100057,FOSTERING TEAM
06/07/2023,LAC 0-18 TEAM,DVSA,23,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,DVSA,100069,LEAVING CARE 18-21 (
06/07/2023,TECHNICIANS,ELECTROMARKET,120.83,24.17,5732,ELECTRONIC SALES,ELECTROMARKET,103351,TOWN HALL BARS HQ
06/07/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,AMZNBUSINESS 4P7E56RZ5,8.32,1.67,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 4P7E56RZ5,106739,GOVERNANCE TEAM
06/07/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,41.6,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
06/07/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),CALDERDALE MBC,22,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,CALDERDALE MBC,100037,ASSESSMENT & INT STH
06/07/2023,CATERING MANAGEMENT,HILTON,110,22,3504,HILTON,HILTON,103164,CATERING MANAGEMENT
06/07/2023,CORPORATE FM HQ,IKEA LTD SHOP ONLINE,367.5,73.5,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",IKEA LTD SHOP ONLINE,C.65842,CIVIC 1 PROJECT CODE
06/07/2023,SUPPORT SERVICES,AMZNMKTPLACE AMAZON.CO,99.72,19.95,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,103425,ROAD SAFETY
06/07/2023,THE GLASS BOX (FRIENDLY STREET),E.ON NEXT ENERGY LTD,66.3,3.32,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",E.ON NEXT ENERGY LTD,102108,BATLEY BUSINESS PARK
06/07/2023,EARLY SUPPORT SERVICE WIDE,ASDA GROCERIES ONLINE,14.34,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,107172,CONNECTED PERSON
06/07/2023,CLIFFE HOUSE - OPERATIONAL,B & Q 1240,36.4,0,5200,HOME SUPPLY WAREHOUSE STORES,B & Q 1240,100318,CLIFFE HOUSE - OPERA
06/07/2023,PLACE B WKG TEAM,TRAINLINE.COM,-394,0,4112,PASSENGER RAILWAYS,TRAINLINE.COM,103930,COUNCILLOR'S ALLOWAN
06/07/2023,LAC 0-18 TEAM,HM PASSPORT OFFICE,131,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100068,LAC 0-18 TEAM
07/07/2023,EMPLOYMENT & SKILLS,MATALAN ECOM,-23.75,-4.75,5651,FAMILY CLOTHING STORES,MATALAN ECOM,107227,EMPLOYMENT & SKILLS
07/07/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,WILKO.COM,12.5,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,WILKO.COM,103937,CHIEF EXECUTIVE & CS
07/07/2023,THE GLASS BOX (FRIENDLY STREET),E.ON NEXT ENERGY LTD,57.36,2.87,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",E.ON NEXT ENERGY LTD,102105,BATLEY ENTERP CTR
07/07/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,WILKO.COM,-6.25,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,WILKO.COM,103937,CHIEF EXECUTIVE & CS
07/07/2023,LIBRARY & INFORMATION CENTRES,REPLACEMENT KEYS LTD,103.62,20.73,5399,MISCELLANEOUS GENERAL MERCHANDISE,REPLACEMENT KEYS LTD,103758,LIBRARY & INFO CTRS
07/07/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.TPEXPRESS.CO.UK,6.2,0,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100037,ASSESSMENT & INT STH
07/07/2023,MARKETS MANAGEMENT & SUPPORT,WWW.BRITISHGAS.CO.,264,13.2,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.BRITISHGAS.CO.,102140,QUEENSGATE MARKT HAL
07/07/2023,LAC 0-18 TEAM,KIRKLEES COUNCIL,33.9,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,KIRKLEES COUNCIL,100069,LEAVING CARE 18-21 (
07/07/2023,THE GLASS BOX (FRIENDLY STREET),NPOWER LIMITED,216.61,10.83,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",NPOWER LIMITED,102105,BATLEY ENTERP CTR
07/07/2023,THE GLASS BOX (FRIENDLY STREET),AMZNMKTPLACE AMAZON.CO,10.62,2.12,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,102108,BATLEY BUSINESS PARK
07/07/2023,LIBRARY & INFORMATION CENTRES,WILKO RETAIL LIMITED,28.33,5.67,5399,MISCELLANEOUS GENERAL MERCHANDISE,WILKO RETAIL LIMITED,103758,LIBRARY & INFO CTRS
07/07/2023,TOWN HALL BARS HQ,TESCO STORES 2187,25.25,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,107334,ONE VENUE DEWS TH
07/07/2023,CATERING MANAGEMENT,HILTON,110,22,3504,HILTON,HILTON,103164,CATERING MANAGEMENT
07/07/2023,MARKETS MANAGEMENT & SUPPORT,WWW.BRITISHGAS.CO.,460.32,23.02,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.BRITISHGAS.CO.,102140,QUEENSGATE MARKT HAL
07/07/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,WILKO RETAIL LIMITED,4,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,WILKO RETAIL LIMITED,103937,CHIEF EXECUTIVE & CS
07/07/2023,TEMPORARY ACCOMMODATION TEAM,JERATH OFF LICENCE,25,0,5411,"GROCERY STORES, SUPERMARKETS",JERATH OFF LICENCE,103490,TEMP ACCOMMODAT TEAM
07/07/2023,MARKETS MANAGEMENT & SUPPORT,E.ON NEXT,122,6.1,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",E.ON NEXT,102139,MARKETS MNGMNT &SUPP
07/07/2023,THE GLASS BOX (FRIENDLY STREET),VALDAENERGY.COM,205.1,10.26,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",VALDAENERGY.COM,102104,"HEALEY LN, BUS CTR"
07/07/2023,YOUTH JUSTICE SERVICE,TESCO STORES 2686,10.99,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2686,107167,YOUTH JUSTICE SERVICE
07/07/2023,CATERING MANAGEMENT,HILTON,110,22,3504,HILTON,HILTON,103164,CATERING MANAGEMENT
07/07/2023,LAC 0-18 TEAM,LAPTOPS DIRECT,246.63,49.33,5732,ELECTRONIC SALES,LAPTOPS DIRECT,100069,LEAVING CARE 18-21 (
07/07/2023,MARKETS MANAGEMENT & SUPPORT,WWW.BRITISHGAS.CO.,170.79,8.54,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.BRITISHGAS.CO.,102140,QUEENSGATE MARKT HAL
07/07/2023,LAC 0-18 TEAM,B&Q MARKETPLACE,170.82,34.17,5211,"BUILDING MATERIALS, LUMBER STORES",B&Q MARKETPLACE,100068,LAC 0-18 TEAM
07/07/2023,TOWN HALL BARS HQ,TESCO STORES 2187,27.78,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,107334,ONE VENUE DEWS TH
07/07/2023,INCOME MANAGEMENT,POSSESSIONCLAIM.GO,130,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,POSSESSIONCLAIM.GO,107007,INCOME MANAGEMENT
07/07/2023,ORCHARD VIEW,NORTHERN RAIL LTD,33.4,0,4112,PASSENGER RAILWAYS,NORTHERN RAIL LTD,100095,ORCHARD VIEW
07/07/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,295.76,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
07/07/2023,YPAT,ASDA GROCERIES ONLINE,0.75,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100096,YPAT
07/07/2023,YPAT,ASDA GROCERIES ONLINE,6.5,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100096,YPAT
07/07/2023,YPAT,ASDA GROCERIES ONLINE,11,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100096,YPAT
07/07/2023,YPAT,ASDA GROCERIES ONLINE,61.63,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100096,YPAT
07/07/2023,INCOME COLLECTION,FIND A WILL,3,0,8999,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,FIND A WILL,102818,CORPORATE FM HQ
07/07/2023,YPAT,ASDA GROCERIES ONLINE,-0.2,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100096,YPAT
07/07/2023,OCCUP THERAPISTS,BKG HOTEL AT BOOKING.C,165,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,,
07/07/2023,TOWN HALL BARS HQ,SAINSBURYS S/MKTS,2,0.4,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,103351,TOWN HALL BARS HQ
07/07/2023,ORCHARD VIEW,ZETTLE_ MICHAEL BARTON,9.99,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,ZETTLE_ MICHAEL BARTON,100095,ORCHARD VIEW
07/07/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,278.93,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
07/07/2023,GOVERNANCE TEAM,AMZNBUSINESS 2C22U39P5,82.38,16.48,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 2C22U39P5,106739,GOVERNANCE TEAM
07/07/2023,EMPLOYMENT & SKILLS,MATALAN ECOM,27.07,5.42,5651,FAMILY CLOTHING STORES,MATALAN ECOM,107227,EMPLOYMENT & SKILLS
07/07/2023,REGISTRARS,POST OFFICE COUNTER,34,0,9402,POSTAL SERVICES-GOVERNMENT ONLY,POST OFFICE COUNTER,106437,REGISTRARS
07/07/2023,WOODLANDS,AWAY RESORTS LTD,391.4,0,7033,CAMPGROUNDS AND TRAILER PARKS,AWAY RESORTS LTD,100077,HEALDS ROAD
07/07/2023,IT PEOPLE,AMZNBUSINESS JV5M47FT5,235.5,47.1,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS JV5M47FT5,103854,IT INFRASTRUCTURE
07/07/2023,CATERING MANAGEMENT,HOME BARGINS,4.9,0.98,5251,HARDWARE STORES,HOME BARGINS,103164,CATERING MANAGEMENT
07/07/2023,IT PEOPLE,AMZNMKTPLACE,187.5,37.5,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
07/07/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,348.29,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
08/07/2023,RESIDENTIAL MANAGEMENT,WWW.ARGOS.CO.UK,-8.44,-1.06,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100078,RESIDENTIAL MANAGEME
08/07/2023,TOWN HALL BARS HQ,TESCO STORES 2187,11.45,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,107334,ONE VENUE DEWS TH
08/07/2023,YOUTH JUSTICE SERVICE,JUST EAT,40.04,0,5814,FAST FOOD RESTAURANTS,JUST EAT,107167,YOUTH JUSTICE SERVICE
08/07/2023,PSYCHOLOGY,AMZNMKTPLACE,13.56,2.71,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100260,PSYCHOLOGY
08/07/2023,CLIFFE HOUSE - OPERATIONAL,IKEA LTD 261 LEEDS EXP,15,0,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",IKEA LTD 261 LEEDS EXP,100318,CLIFFE HOUSE - OPERA
08/07/2023,IT PEOPLE,DELL PRODUCTS,46.13,9.23,5045,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",DELL PRODUCTS,103533,ALLOTMENTS GENERAL
08/07/2023,BED AND BREAKFAST,HOLIDAY INN LEEDS,280,0,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",HOLIDAY INN LEEDS,103491,BED AND BREAKFAST
08/07/2023,BED AND BREAKFAST,HOLIDAY INN LEEDS,320,0,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",HOLIDAY INN LEEDS,103491,BED AND BREAKFAST
09/07/2023,MILL DALE,WM MORRISONS STORE PIC,73.1,3.65,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE PIC,104081,MILL DALE
09/07/2023,CORPORATE FM HQ,AMZNBUSINESS Q55HD2JV5,98.22,19.64,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS Q55HD2JV5,C.65842,CIVIC 1 PROJECT CODE
09/07/2023,CORPORATE FM HQ,AMZNBUSINESS 3822K16X5,98.22,19.64,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 3822K16X5,C.65842,CIVIC 1 PROJECT CODE
09/07/2023,CORPORATE FM HQ,AMZNBUSINESS V704F87W5,98.22,19.64,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS V704F87W5,C.65842,CIVIC 1 PROJECT CODE
09/07/2023,CORPORATE FM HQ,AMZNBUSINESS 8M86T7NP5,98.22,19.64,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 8M86T7NP5,C.65842,CIVIC 1 PROJECT CODE
09/07/2023,CORPORATE FM HQ,AMZNBUSINESS AB6N52HX5,98.22,19.64,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS AB6N52HX5,C.65842,CIVIC 1 PROJECT CODE
09/07/2023,CORPORATE FM HQ,AMZNBUSINESS RL6A91VA5,98.22,19.64,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS RL6A91VA5,C.65842,CIVIC 1 PROJECT CODE
09/07/2023,CORPORATE FM HQ,AMZNBUSINESS 8D7B26RK5,98.22,19.64,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 8D7B26RK5,C.65842,CIVIC 1 PROJECT CODE
09/07/2023,ORCHARD VIEW,ASDA STORES,59.9,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA STORES,100095,ORCHARD VIEW
09/07/2023,CLEANING MANAGEMENT,AMZNBUSINESS HM1HR7CN5,149.17,29.83,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS HM1HR7CN5,102486,CLEANING MANAGEMENT
09/07/2023,CATERING MANAGEMENT,SAINSBURY'S S/MKT,36.4,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURY'S S/MKT,103288,PADDOCK JI&N
09/07/2023,STRATEGIC COMMUNICATIONS,123 REG LTD 009177365,11.99,0,4816,COMPUTER NETWORK/INFORMATION SERVICES,123 REG LTD 009177365,106743,KIRKLEES LOCAL OFFER
10/07/2023,LEAVING CARE 18-21 (25) TEAM,RYANAIR22 224ZG6C5C,261.32,0,3246,RYANAIR,RYANAIR,100069,LEAVING CARE 18-21 (
10/07/2023,CHILDRENS RIGHTS,MCDONALDS 320,7.96,0,5814,FAST FOOD RESTAURANTS,MCDONALDS 320,100024,CHILDRENS RIGHTS
