Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Children & Education Services,EVANS DERRY SOLICITORS,09-07-2024,,250,PRIVATE ORDERS,Not Classified
Children & Education Services,EVANS DERRY SOLICITORS,09-07-2024,,250,PRIVATE ORDERS,Not Classified
Children & Education Services,EVANS DERRY SOLICITORS,09-07-2024,,-250,PRIVATE ORDERS,Not Classified
Children & Education Services,LEXTOX,26-07-2024,,277.17,PROFESSIONAL FEES,Not Classified
Children & Education Services,LEXTOX,12-07-2024,,352,PROFESSIONAL FEES,Not Classified
Children & Education Services,PEOPLE PLUS ILS (CDP),09-07-2024,,838.8,CSC  DIRECT PAYMENTS,Not Classified
Children & Education Services,PEOPLE PLUS ILS (CDP),09-07-2024,,809.2,CSC  DIRECT PAYMENTS,Not Classified
Children & Education Services,ST BASILS,04-07-2024,,276.6,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,PEOPLE PLUS ILS (CDP),09-07-2024,,303,CSC  DIRECT PAYMENTS,Not Classified
Children & Education Services,PEOPLE PLUS ILS (CDP),09-07-2024,,363.6,CSC  DIRECT PAYMENTS,Not Classified
Children & Education Services,ROCK HOUSING & SUPPORT SERVICES,11-07-2024,,-1675,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,ROCK HOUSING & SUPPORT SERVICES,11-07-2024,,1300,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,ROCK HOUSING & SUPPORT SERVICES,11-07-2024,,1675,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,ROCK HOUSING & SUPPORT SERVICES,11-07-2024,,1675,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,ROCK HOUSING & SUPPORT SERVICES,11-07-2024,,1300,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,ROCK HOUSING & SUPPORT SERVICES,11-07-2024,,1300,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,ROCK HOUSING & SUPPORT SERVICES,04-07-2024,,1300,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,ROCK HOUSING & SUPPORT SERVICES,04-07-2024,,1300,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,ROCK HOUSING & SUPPORT SERVICES,11-07-2024,,1300,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,ROCK HOUSING & SUPPORT SERVICES,11-07-2024,,1300,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,ROCK HOUSING & SUPPORT SERVICES,11-07-2024,,1300,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,ROCK HOUSING & SUPPORT SERVICES,11-07-2024,,1300,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,ROCK HOUSING & SUPPORT SERVICES,18-07-2024,,1300,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,ROCK HOUSING & SUPPORT SERVICES,18-07-2024,,1300,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,26-07-2024,,942.86,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,26-07-2024,,308.27,CLIENTS EXPENSES,Not Classified
Children & Education Services,PEOPLE PLUS ILS (CDP),09-07-2024,,268.4,CSC  DIRECT PAYMENTS,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,26-07-2024,,942.9,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,26-07-2024,,308.27,CLIENTS EXPENSES,Not Classified
Children & Education Services,S.W.A.P LTD,18-07-2024,,2910.08,EXTERNAL FOSTERING,Not Classified
Children & Education Services,S.W.A.P LTD,18-07-2024,,2734.44,EXTERNAL FOSTERING,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,08-07-2024,,354.76,FOSTER PARENTS,Not Classified
Children & Education Services,Nurturing Haven Limited,18-07-2024,,6850,OTHER CONTRACTED SERVICES,Not Classified
Children & Education Services,Nurturing Haven Limited,18-07-2024,,6850,OTHER CONTRACTED SERVICES,Not Classified
Children & Education Services,Nurturing Haven Limited,26-07-2024,,6850,OTHER CONTRACTED SERVICES,Not Classified
Children & Education Services,TS HEALTHCARE,18-07-2024,,-11025,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,TS HEALTHCARE,18-07-2024,,678,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,TS HEALTHCARE,18-07-2024,,1575,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,TS HEALTHCARE,18-07-2024,,9000,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,TS HEALTHCARE,18-07-2024,,11025,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,Nurturing Haven Limited,26-07-2024,,6850,OTHER CONTRACTED SERVICES,Not Classified
Children & Education Services,Nurturing Haven Limited,18-07-2024,,6850,OTHER CONTRACTED SERVICES,Not Classified
Children & Education Services,Nurturing Haven Limited,18-07-2024,,6850,OTHER CONTRACTED SERVICES,Not Classified
Children & Education Services,Nurturing Haven Limited,26-07-2024,,6850,OTHER CONTRACTED SERVICES,Not Classified
Children & Education Services,TS HEALTHCARE,18-07-2024,,-11025,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,TS HEALTHCARE,18-07-2024,,678,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,TS HEALTHCARE,18-07-2024,,1575,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,TS HEALTHCARE,18-07-2024,,9000,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,TS HEALTHCARE,18-07-2024,,11025,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,Beacon ChildCare Ltd,11-07-2024,,26792.86,OTHER CONTRACTED SERVICES,Not Classified
Children & Education Services,Beacon ChildCare Ltd,11-07-2024,,-14692.86,OTHER CONTRACTED SERVICES,Not Classified
Children & Education Services,Beacon ChildCare Ltd,11-07-2024,,14692.86,OTHER CONTRACTED SERVICES,Not Classified
Children & Education Services,Beacon ChildCare Ltd,18-07-2024,,25928.57,OTHER CONTRACTED SERVICES,Not Classified
Children & Education Services,Beacon ChildCare Ltd,18-07-2024,,-20742.86,OTHER CONTRACTED SERVICES,Not Classified
Children & Education Services,Beacon ChildCare Ltd,18-07-2024,,20742.86,OTHER CONTRACTED SERVICES,Not Classified
Children & Education Services,EVANS DERRY SOLICITORS,17-07-2024,,300,PRIVATE ORDERS,Not Classified
Children & Education Services,EVANS DERRY SOLICITORS,17-07-2024,,300,PRIVATE ORDERS,Not Classified
Children & Education Services,EVANS DERRY SOLICITORS,17-07-2024,,-300,PRIVATE ORDERS,Not Classified
Children & Education Services,PEOPLE PLUS ILS (CDP),09-07-2024,,303,CSC  DIRECT PAYMENTS,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,05-07-2024,,276.51,STAYING PUT,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,12-07-2024,,276.51,STAYING PUT,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,19-07-2024,,276.51,STAYING PUT,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,26-07-2024,,276.51,STAYING PUT,Not Classified
Children & Education Services,SANDANT CARE LTD,18-07-2024,,315.52,CLIENTS EXPENSES,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,1812.5,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,1472.66,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,453.13,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,2945.32,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,-2922.79,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,2922.79,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,3466.41,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,-333.31,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,-2999.78,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,-3221.98,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,-3444.19,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,339.84,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,3058.6,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,3285.16,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,3511.72,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,-3334.11,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,-3445.25,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,-3334.11,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,-3445.25,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,-555.69,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,-2888.67,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,-3110.88,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,566.58,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,2945.32,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,3171.88,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,3399.47,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,3399.47,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,3512.79,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,3512.79,EXTERNAL FOSTERING,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,26-07-2024,,942.86,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,26-07-2024,,308.27,CLIENTS EXPENSES,Not Classified
Children & Education Services,Hannah-Grace Care and Support Ltd,11-07-2024,,750,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,Hannah-Grace Care and Support Ltd,11-07-2024,,1500,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,Hannah-Grace Care and Support Ltd,11-07-2024,,1750,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,Hannah-Grace Care and Support Ltd,11-07-2024,,1750,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,CAPSTONE FOSTER CARE MIDLANDS,04-07-2024,,3473.27,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,04-07-2024,,3467.44,EXTERNAL FOSTERING,Not Classified
Children & Education Services,SANDANT CARE LTD,04-07-2024,,394.4,CLIENTS EXPENSES,Not Classified
Children & Education Services,PEOPLE PLUS ILS (CDP),09-07-2024,,368.64,CSC  DIRECT PAYMENTS,Not Classified
Children & Education Services,PEOPLE PLUS ILS (CDP),09-07-2024,,934.4,CSC  DIRECT PAYMENTS,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,-2405.16,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,-2343.96,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,-1116.17,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,-3435.94,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,-2290.63,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,-3550.47,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,-3206.88,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,-3550.47,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,-3504.64,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,-3621.46,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,-3504.64,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,1116.17,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,2290.63,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,2343.96,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,2405.16,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,3206.88,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,3435.94,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,3550.47,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,3550.47,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,3573.39,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,3573.39,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Outset Fostering Agency LTD,04-07-2024,,3692.5,EXTERNAL FOSTERING,Not Classified
Children & Education Services,Clinevo Holdings Limited,04-07-2024,,3076,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,DMR SERVICES LTD,11-07-2024,,3054,EXTERNAL FOSTERING,Not Classified
Children & Education Services,DMR SERVICES LTD,18-07-2024,,3115.08,EXTERNAL FOSTERING,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,10-07-2024,,280,CLIENTS EXPENSES,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,04-07-2024,,1740,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,04-07-2024,,817.14,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,04-07-2024,,377.14,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,18-07-2024,,255.64,CLIENTS EXPENSES,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,18-07-2024,,255.64,CLIENTS EXPENSES,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,18-07-2024,,255.64,CLIENTS EXPENSES,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,18-07-2024,,255.64,CLIENTS EXPENSES,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,18-07-2024,,263.32,CLIENTS EXPENSES,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,18-07-2024,,263.32,CLIENTS EXPENSES,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,18-07-2024,,263.32,CLIENTS EXPENSES,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,26-07-2024,,-378.57,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,26-07-2024,,378.57,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,04-07-2024,,255.64,CLIENTS EXPENSES,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,04-07-2024,,272.88,CLIENTS EXPENSES,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,18-07-2024,,272.88,CLIENTS EXPENSES,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,18-07-2024,,272.88,CLIENTS EXPENSES,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,18-07-2024,,272.88,CLIENTS EXPENSES,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,18-07-2024,,272.88,CLIENTS EXPENSES,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,18-07-2024,,272.88,CLIENTS EXPENSES,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,18-07-2024,,272.88,CLIENTS EXPENSES,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,18-07-2024,,272.88,CLIENTS EXPENSES,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,26-07-2024,,1864.29,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,26-07-2024,,1864.29,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,S.W.A.P LTD,18-07-2024,,2878.36,EXTERNAL FOSTERING,Not Classified
Children & Education Services,S.W.A.P LTD,18-07-2024,,1336.38,EXTERNAL FOSTERING,Not Classified
Children & Education Services,S.W.A.P LTD,18-07-2024,,1464.88,EXTERNAL FOSTERING,Not Classified
Children & Education Services,S.W.A.P LTD,18-07-2024,,2734.44,EXTERNAL FOSTERING,Not Classified
Children & Education Services,CITIZEN HOUSING,05-07-2024,,2406.46,CLIENTS EXPENSES,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,10-07-2024,,354.76,FOSTER PARENTS,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,26-07-2024,,942.86,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,ROCK HOUSING & SUPPORT SERVICES,11-07-2024,,1525,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,ROCK HOUSING & SUPPORT SERVICES,11-07-2024,,1525,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,11-07-2024,,880,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,18-07-2024,,785.71,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,SELECT CARE SOLUTIONS,26-07-2024,,942.86,LODGING SEMIINDEP RENT,Not Classified
Children & Education Services,IDEAL FOSTERING,11-07-2024,,3745.46,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,11-07-2024,,-1658.98,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,11-07-2024,,-3673.46,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,11-07-2024,,1691.5,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,11-07-2024,,3745.46,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,11-07-2024,,-1658.98,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,11-07-2024,,-3673.46,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,11-07-2024,,1691.5,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,11-07-2024,,3745.46,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,11-07-2024,,-1555.92,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,11-07-2024,,-3445.25,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,11-07-2024,,793.21,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,11-07-2024,,1586.42,EXTERNAL FOSTERING,Not Classified
Children & Education Services,IDEAL FOSTERING,11-07-2024,,3512.79,EXTERNAL FOSTERING,Not Classified
