SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 Permanency,"Children, Education and Families",63213,Client Transport,REDACTED PERSONAL DATA,3150877,5043501,45132,40.12,IND FOSTER CARER
 Permanency,"Children, Education and Families",63213,Client Transport,REDACTED PERSONAL DATA,3142210,5043636,45132,72.41,FOSTER PARENTS
 Permanency,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3027926,5043742,45132,516.54,FOSTER PARENTS
 Permanency,"Children, Education and Families",65511,Adoption Allowance,REDACTED PERSONAL DATA,3025211,5043718,45132,887.9000000000001,FOSTER PARENTS
 Permanency,"Children, Education and Families",65511,Adoption Allowance,REDACTED PERSONAL DATA,3145665,5043747,45132,671.9,IND ADOPTERS
 Permanency,"Children, Education and Families",65511,Adoption Allowance,REDACTED PERSONAL DATA,3134030,5043566,45132,915,IND FOSTER CARER
 Permanency,"Children, Education and Families",65511,Adoption Allowance,REDACTED PERSONAL DATA,3131659,5043500,45132,658.24,IND FOSTER CARER
 Permanency,"Children, Education and Families",65511,Adoption Allowance,REDACTED PERSONAL DATA,3016597,5043676,45132,330.12,FOSTER PARENTS
 Permanency,"Children, Education and Families",65511,Adoption Allowance,REDACTED PERSONAL DATA,3131614,5043794,45132,722,IND ADOPTERS
 Permanency,"Children, Education and Families",65511,Adoption Allowance,REDACTED PERSONAL DATA,3032001,5043594,45132,703.6600000000001,FOSTER PARENTS
 Permanency,"Children, Education and Families",65511,Adoption Allowance,REDACTED PERSONAL DATA,3013501,5043671,45132,336.66,FOSTER PARENTS
 Permanency,"Children, Education and Families",65511,Adoption Allowance,REDACTED PERSONAL DATA,3122720,5043726,45132,1444,IND FOSTER CARER
 Permanency,"Children, Education and Families",65511,Adoption Allowance,REDACTED PERSONAL DATA,3128503,5043639,45132,740.28,IND FOSTER CARER
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3143842,5043678,45132,454.59,FOSTER PARENTS
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3151871,5043793,45132,1197,IND OTHER
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3027926,5043742,45132,507.53999999999996,FOSTER PARENTS
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3130435,5043629,45132,540,IND FOSTER CARER
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3146856,5043624,45132,413.32,IND FOSTER CARER
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3153016,5043616,45132,728,IND CARERS
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3150317,5043548,45132,368.96,IND FOSTER CARER
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3131727,5043702,45132,93.77,IND FOSTER CARER
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3143293,5043522,45132,295.23,FOSTER PARENTS
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3152376,5043712,45132,1239.96,IND FOSTER CARER
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3202793,5043769,45132,750,IND CARERS
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3200040,5043573,45132,91.96,IND OTHER
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3202425,5043492,45132,368.96,IND CARERS
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3146029,5043571,45132,295.23,IND FOSTER CARER
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3144671,5043578,45132,368.96,IND FOSTER CARER
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3126548,5043709,45132,135,IND FOSTER CARER
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3122118,5043648,45132,516.54,IND FOSTER CARER
 Permanency,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3145313,5043708,45132,-36.9,IND FOSTER CARER
 Permanency,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3137266,5043621,45132,656.35,IND FOSTER CARER
 Permanency,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3131108,5043773,45132,291.5,IND FOSTER CARER
 Permanency,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3149646,5043606,45132,627.28,IND FOSTER CARER
 Permanency,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3126933,5043608,45132,1563.1100000000001,IND FOSTER CARER
 Permanency,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3151546,5043627,45132,1339.32,IND FOSTER CARER
 Permanency,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3151547,5043677,45132,549.5799999999999,IND FOSTER CARER
 Permanency,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3150673,5043796,45132,579.9000000000001,IND FOSTER CARER
 Permanency,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3130604,5043706,45132,368.56,IND FOSTER CARER
 Permanency,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3148673,5043724,45132,383.26,IND FOSTER CARER
 Permanency,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3130210,5043561,45132,876.7,FOSTER PARENTS
 Permanency,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3134033,5043763,45132,3509.28,FOSTER PARENTS
 Permanency,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3151933,5043762,45132,665.86,IND FOSTER CARER
 Permanency,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3142673,5043499,45132,2396.64,IND FOSTER CARER
 Permanency,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3145672,5043523,45132,1000.96,IND FOSTER CARER
 Permanency,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3027926,5043742,45132,464,FOSTER PARENTS
 Permanency,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3140328,5043641,45132,435,IND FOSTER CARER
 Permanency,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3150317,5043548,45132,870,IND FOSTER CARER
 Permanency,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3144671,5043578,45132,928,IND FOSTER CARER
 Permanency,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3143293,5043522,45132,406,FOSTER PARENTS
 Permanency,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3202425,5043492,45132,464,IND CARERS
 Permanency,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3146029,5043571,45132,812,IND FOSTER CARER
 Permanency,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3143842,5043678,45132,167.69,FOSTER PARENTS
 Referral and Assessment Service,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3129865,5043680,45132,413.32,IND FOSTER CARER
 Referral and Assessment Service,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3104630,5043595,45132,413.32,FOSTER PARENTS
 Referral and Assessment Service,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3133280,5043721,45132,516.54,IND CARERS
 Referral and Assessment Service,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3147341,5043588,45132,1033.08,IND FOSTER CARER
 Referral and Assessment Service,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3014379,5043745,45132,516.54,FOSTER PARENTS
 Referral and Assessment Service,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3108432,5043698,45132,516.54,IND FOSTER CARER
 Referral and Assessment Service,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3027926,5043742,45132,479.65,FOSTER PARENTS
 Referral and Assessment Service,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3201533,5043633,45132,413.32,IND FOSTER CARER
 Referral and Assessment Service,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3129865,5043680,45132,-5,IND FOSTER CARER
 Referral and Assessment Service,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3104630,5043595,45132,-5,FOSTER PARENTS
 Referral and Assessment Service,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3133280,5043721,45132,-10,IND CARERS
 Referral and Assessment Service,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3123676,5043638,45132,867.32,FOSTER PARENTS
 Referral and Assessment Service,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3014379,5043745,45132,-10,FOSTER PARENTS
 Referral and Assessment Service,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3108432,5043698,45132,-10,IND FOSTER CARER
 Referral and Assessment Service,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3147341,5043588,45132,-20,IND FOSTER CARER
 Referral and Assessment Service,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3147954,5043720,45132,1628.64,IND CARERS
 Referral and Assessment Service,"Children, Education and Families",65532,Kinship Family and Friends,REDACTED PERSONAL DATA,3201533,5043633,45132,-5,IND FOSTER CARER
 Referral and Assessment Service,"Children, Education and Families",65533,Kinship Special Guardianship Order,REDACTED PERSONAL DATA,3130604,5043706,45132,337.1,IND FOSTER CARER
 Referral and Assessment Service,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3129865,5043680,45132,364,IND FOSTER CARER
 Referral and Assessment Service,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3104630,5043595,45132,364,FOSTER PARENTS
 Referral and Assessment Service,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3133280,5043721,45132,540,IND CARERS
 Referral and Assessment Service,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3014379,5043745,45132,540,FOSTER PARENTS
 Referral and Assessment Service,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3108432,5043698,45132,540,IND FOSTER CARER
 Referral and Assessment Service,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3147341,5043588,45132,928,IND FOSTER CARER
 Referral and Assessment Service,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3027926,5043742,45132,501.42,FOSTER PARENTS
 Referral and Assessment Service,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3201533,5043633,45132,364,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3201533,5043633,45132,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3145313,5043708,45132,664.13,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3148959,5043699,45132,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3201607,5043547,45132,413.32,IND CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3140328,5043641,45132,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3108432,5043698,45132,516.54,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3126980,5043658,45132,516.54,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3146161,5043562,45132,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3150365,5043689,45132,1029.88,IND CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3142148,5043587,45132,516.54,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3013501,5043671,45132,413.32,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3143842,5043678,45132,826.64,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3151871,5043793,45132,1343.1799999999998,IND OTHER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3147341,5043588,45132,103.22,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3148262,5043666,45132,826.64,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3028418,5043764,45132,516.54,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3132232,5043596,45132,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3146029,5043571,45132,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3201663,5043736,45132,413.32,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3143449,5043697,45132,413.32,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3146064,5043649,45132,996.21,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3136579,5043667,45132,826.64,FOSTER PARENTS
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3150665,5043659,45132,516.54,IND FOSTER CARER
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,CANSFORD LABORATORIES LTD,3136281,5043417,45132,150.75,TCR SUPPLIER GENERAL
