Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
Operations & Regulatory Services ,Operations,Revenue Expenditure,07/01/2025,LLOYD LTD,9294924,revenue,3KES1,City Transport Stock,#N/A,,981.65
Operations & Regulatory Services ,Operations,Revenue Expenditure,06/01/2025,LLOYD LTD,9293405,revenue,3KES1,City Transport Stock,#N/A,,2165.92
Operations & Regulatory Services ,Operations,Revenue Expenditure,15/01/2025,LLOYD LTD,9290148,revenue,3KES1,City Transport Stock,#N/A,,320.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,08/01/2025,LLOYD WORRALL LTD,9293700,revenue,1KVWC,Minor Works Contracts,#N/A,,490.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,08/01/2025,LLOYD WORRALL LTD,9293691,revenue,1KVWC,Minor Works Contracts,#N/A,,4582.56
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,08/01/2025,LLOYD WORRALL LTD,9293699,revenue,1KVWC,Minor Works Contracts,#N/A,,2580.58
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,14/01/2025,LLOYD WORRALL LTD,9300209,revenue,1KVWC,Minor Works Contracts,#N/A,,790.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,09/01/2025,LONE WORKER SOLUTION LTD,9285689,revenue,1MM94,Mental Capacity Act,#N/A,,100.00
Adult Social Care & Prevention,Prevention,Revenue Expenditure,09/01/2025,LONE WORKER SOLUTION LTD,9285689,revenue,1MX06,Community Reablement,#N/A,,100.00
Children & Families,Children's Social Care,Revenue Expenditure,09/01/2025,LONE WORKER SOLUTION LTD,9285689,revenue,1MB22,Initial Response Service Staff,#N/A,,50.00
Children & Families,Children's Social Care,Revenue Expenditure,09/01/2025,LONE WORKER SOLUTION LTD,9285689,revenue,1MB30,Long Term Social Work Teams,#N/A,,100.00
Children & Families,Children's Social Care,Revenue Expenditure,09/01/2025,LONE WORKER SOLUTION LTD,9285689,revenue,1MC21,Fostering Unit,#N/A,,50.00
Children & Families,Children's Social Care,Revenue Expenditure,09/01/2025,LONE WORKER SOLUTION LTD,9285689,revenue,1MB05,Children With Disabilities,#N/A,,100.00
Children & Families,Children's Social Care,Revenue Expenditure,09/01/2025,LONE WORKER SOLUTION LTD,9285689,revenue,1MB29,Family Time Team,#N/A,,50.00
Children & Families,Early Help and Family Support,Revenue Expenditure,09/01/2025,LONE WORKER SOLUTION LTD,9285689,revenue,1E463,Castle Nursery Ryehill,#N/A,,750.00
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,27/01/2025,LONE WORKER SOLUTION LTD,9310402,revenue,1KS02,Business Management,#N/A,,7367.16
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,15/01/2025,LONE WORKER SOLUTION LTD,9302266,revenue,1KS02,Business Management,#N/A,,7266.24
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,09/01/2025,LONE WORKER SOLUTION LTD,9285689,revenue,1KJ10,Caretakers Team,#N/A,,150.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,09/01/2025,LONE WORKER SOLUTION LTD,9285689,revenue,1KKA4,Pest Control,#N/A,,50.00
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,09/01/2025,LONE WORKER SOLUTION LTD,9285689,revenue,1EA15,Newcastle City Learning Main,#N/A,,100.00
Housing & Communities,Head Housing Services,Revenue Expenditure,09/01/2025,LONE WORKER SOLUTION LTD,9285689,revenue,1BC10,Income General Team,#N/A,,100.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,09/01/2025,LONE WORKER SOLUTION LTD,9285689,revenue,1BP01,Housing Plus Team,#N/A,,50.00
Investment & Growth,Development Management,Revenue Expenditure,09/01/2025,LONE WORKER SOLUTION LTD,9285689,revenue,1V034,North East Community Forest,#N/A,,50.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Capital Expenditure,02/01/2025,LOOKERS NISSAN GATESHEAD,9274554,Capital,2CAPI,Capital Investment,KET01,Vehicle Replacement Prog 7yrs,26539.10
"City Ops, Nghbrhds & Reg Srvcs",Operations,Capital Expenditure,02/01/2025,LOOKERS NISSAN GATESHEAD,9274552,Capital,2CAPI,Capital Investment,KET01,Vehicle Replacement Prog 7yrs,26539.10
"City Ops, Nghbrhds & Reg Srvcs",Operations,Capital Expenditure,10/01/2025,LOOKERS VAN CENTRE NEWCASTLE,9283580,Capital,2CAPI,Capital Investment,KET01,Vehicle Replacement Prog 7yrs,35363.56
CFO Directorate,Revenues and Benefits,Revenue Expenditure,30/01/2025,LOOMIS UK LTD,9305110,revenue,1CS14,Revs & Bens Small Grants,#N/A,,1100.70
"City Ops, Nghbrhds & Reg Srvcs",Public Safety Regulations,Revenue Expenditure,10/01/2025,LORD ROOFING AND GROUND WORKS LTD,9298139,revenue,1D568,Work in Default Recoverable,#N/A,,1480.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,10/01/2025,LORD TECHNICAL LTD,9291693,revenue,1KR8L,Wide District Heating,#N/A,,726.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,10/01/2025,LORD TECHNICAL LTD,9292404,revenue,1KR8L,Wide District Heating,#N/A,,668.00
Investment & Growth,Transport,Capital Expenditure,30/01/2025,LORD TECHNICAL LTD,9300744,Capital,2CAPI,Capital Investment,DXXTA,IT S TCF NCC,2700.00
Investment & Growth,Transport,Revenue Expenditure,20/01/2025,LORD TECHNICAL LTD,9291692,revenue,1KEMC,Highways,#N/A,,11105.00
Investment & Growth,Transport,Revenue Expenditure,09/01/2025,LORD TECHNICAL LTD,9226309,revenue,1KTCH,Technical Consultancy General,#N/A,,691.95
Investment & Growth,Development Management,Capital Expenditure,17/01/2025,LOUD FARM,9299687,Capital,2CAPI,Capital Investment,NX331,North East Comm Forest-Non NCC,41274.73
Children & Families,Education,Revenue Expenditure,16/01/2025,LOUISE BRYDON,9302783,revenue,1E558,SB Music Service,#N/A,,2318.40
Children & Families,Education,Revenue Expenditure,10/01/2025,LOUISE BRYDON,9298428,revenue,1E558,SB Music Service,#N/A,,340.80
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,27/01/2025,LUCION (LANDFORM) SURVEYS LTD,9296212,revenue,1V101,Bus Lane Enforcement,#N/A,,3930.00
Children & Families,Children's Social Care,Revenue Expenditure,09/01/2025,LUGANO PROPERTY GROUP,9297020,revenue,1MF01,CIC & Care Leavers,#N/A,,540.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,30/01/2025,LUNA PRIVATE HIRE LTD,9295131,revenue,1MK60,Ind Day Care LD,#N/A,,1900.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,30/01/2025,LUNA PRIVATE HIRE LTD,9295059,revenue,1MK60,Ind Day Care LD,#N/A,,2300.00
Children & Families,Children's Social Care,Revenue Expenditure,17/01/2025,LUNA PRIVATE HIRE LTD,9286024,revenue,1MC20,In House Foster Care Costs,#N/A,,2407.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,20/01/2025,LUPTON FAWCETT LLP,9300224,revenue,1V620,Pattern Shop,#N/A,,700.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,10/01/2025,LWC DRINKS LTD,9296210,revenue,1KF07,Banqueting Suite,#N/A,,1635.26
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/01/2025,LWC DRINKS LTD,9292939,revenue,1KF07,Banqueting Suite,#N/A,,1053.72
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,02/01/2025,LWC DRINKS LTD,9292503,revenue,1KF07,Banqueting Suite,#N/A,,5289.41
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,02/01/2025,LWC DRINKS LTD,9292501,revenue,1KF07,Banqueting Suite,#N/A,,3132.94
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,30/01/2025,LYRECO UK LTD,9299295,revenue,1EJ20,City Library and Hub,#N/A,,284.14
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,30/01/2025,LYRECO UK LTD,9299287,revenue,1CM00,IT Management & Admin,#N/A,,498.56
Housing & Communities,Fairer Housing Unit,Revenue Expenditure,10/01/2025,M J MAPP LTD,9293592,revenue,1VA01,Brockwell Gr/Newbiggin Ln WDC,#N/A,,577.54
Housing & Communities,Fairer Housing Unit,Revenue Expenditure,17/01/2025,M J MAPP LTD,9297569,revenue,1VA07,Walker Rd & Chesters Grove,#N/A,,2036.20
Housing & Communities,Fairer Housing Unit,Revenue Expenditure,27/01/2025,M J MAPP LTD,9309592,revenue,1VA06,Wansfell/Spenfield/Grasswell,#N/A,,1104.37
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,08/01/2025,MACHINE MART LTD,9295960,revenue,1KEHA,Arbor Team,#N/A,,677.67
Investment & Growth,Transport,Revenue Expenditure,10/01/2025,MACHINERY SERVICES NORTH EAST LTD,9296140,revenue,1KEMC,Highways,#N/A,,535.33
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297903,revenue,1MK21,Castle Dene Resource Centre LD,#N/A,,237.30
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297920,revenue,1MK21,Castle Dene Resource Centre LD,#N/A,,603.32
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,23/01/2025,MAGNIT GLOBAL GRI LIMITED,9308801,revenue,1MK21,Castle Dene Resource Centre LD,#N/A,,235.98
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,29/01/2025,MAGNIT GLOBAL GRI LIMITED,9312527,revenue,1MK21,Castle Dene Resource Centre LD,#N/A,,572.15
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,06/01/2025,MAGNIT GLOBAL GRI LIMITED,9293833,revenue,1MK21,Castle Dene Resource Centre LD,#N/A,,372.57
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,15/01/2025,MAGNIT GLOBAL GRI LIMITED,9301958,revenue,1MK21,Castle Dene Resource Centre LD,#N/A,,524.53
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297903,revenue,1MG02,Community Health & Social Care,#N/A,,2100.42
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297903,revenue,1MH01,Equipment Team,#N/A,,2106.31
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297920,revenue,1MG02,Community Health & Social Care,#N/A,,1260.26
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297920,revenue,1MH01,Equipment Team,#N/A,,687.12
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/01/2025,MAGNIT GLOBAL GRI LIMITED,9308801,revenue,1MG02,Community Health & Social Care,#N/A,,1116.67
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/01/2025,MAGNIT GLOBAL GRI LIMITED,9308801,revenue,1MH01,Equipment Team,#N/A,,2130.57
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/01/2025,MAGNIT GLOBAL GRI LIMITED,9312527,revenue,1MG02,Community Health & Social Care,#N/A,,2863.47
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/01/2025,MAGNIT GLOBAL GRI LIMITED,9312527,revenue,1MH01,Equipment Team,#N/A,,2011.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/01/2025,MAGNIT GLOBAL GRI LIMITED,9293833,revenue,1MG02,Community Health & Social Care,#N/A,,2100.42
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/01/2025,MAGNIT GLOBAL GRI LIMITED,9293833,revenue,1MH01,Equipment Team,#N/A,,1155.99
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/01/2025,MAGNIT GLOBAL GRI LIMITED,9301958,revenue,1MG02,Community Health & Social Care,#N/A,,1313.41
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/01/2025,MAGNIT GLOBAL GRI LIMITED,9301958,revenue,1MH01,Equipment Team,#N/A,,941.18
CFO Directorate,Finance,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297903,revenue,1FF51,Finance,#N/A,,1516.22
CFO Directorate,Finance,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297920,revenue,1FF51,Finance,#N/A,,1085.23
CFO Directorate,Finance,Revenue Expenditure,23/01/2025,MAGNIT GLOBAL GRI LIMITED,9308801,revenue,1FF51,Finance,#N/A,,1876.10
CFO Directorate,Finance,Revenue Expenditure,29/01/2025,MAGNIT GLOBAL GRI LIMITED,9312527,revenue,1FF51,Finance,#N/A,,1934.95
CFO Directorate,Finance,Revenue Expenditure,06/01/2025,MAGNIT GLOBAL GRI LIMITED,9293833,revenue,1FF51,Finance,#N/A,,1554.57
CFO Directorate,Finance,Revenue Expenditure,15/01/2025,MAGNIT GLOBAL GRI LIMITED,9301958,revenue,1FF51,Finance,#N/A,,782.37
CFO Directorate,Procurement,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297903,revenue,1CP60,Resources Comm & Procurement,#N/A,,978.75
CFO Directorate,Procurement,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297920,revenue,1CP60,Resources Comm & Procurement,#N/A,,211.62
CFO Directorate,Procurement,Revenue Expenditure,23/01/2025,MAGNIT GLOBAL GRI LIMITED,9308801,revenue,1CP60,Resources Comm & Procurement,#N/A,,974.63
CFO Directorate,Procurement,Revenue Expenditure,29/01/2025,MAGNIT GLOBAL GRI LIMITED,9312527,revenue,1CP60,Resources Comm & Procurement,#N/A,,972.08
CFO Directorate,Procurement,Revenue Expenditure,06/01/2025,MAGNIT GLOBAL GRI LIMITED,9293833,revenue,1CP60,Resources Comm & Procurement,#N/A,,628.27
CFO Directorate,Procurement,Revenue Expenditure,15/01/2025,MAGNIT GLOBAL GRI LIMITED,9301958,revenue,1CP60,Resources Comm & Procurement,#N/A,,255.96
Children & Families,Children's Social Care,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297903,revenue,1MB22,Initial Response Service Staff,#N/A,,5956.16
Children & Families,Children's Social Care,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297903,revenue,1MB30,Long Term Social Work Teams,#N/A,,12529.95
Children & Families,Children's Social Care,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297903,revenue,1MC21,Fostering Unit,#N/A,,1304.71
Children & Families,Children's Social Care,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297903,revenue,1MC41,Bedeburn Short Break Unit,#N/A,,5654.35
Children & Families,Children's Social Care,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297903,revenue,1MD62,Support to CIC,#N/A,,11040.70
Children & Families,Children's Social Care,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297903,revenue,1MF02,CIC & Care Leaver Staff,#N/A,,5730.45
Children & Families,Children's Social Care,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297903,revenue,1MB04,Childrens Standards Unit,#N/A,,2713.87
Children & Families,Children's Social Care,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297920,revenue,1MB22,Initial Response Service Staff,#N/A,,4491.01
Children & Families,Children's Social Care,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297920,revenue,1MB30,Long Term Social Work Teams,#N/A,,6805.49
Children & Families,Children's Social Care,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297920,revenue,1MC21,Fostering Unit,#N/A,,1043.77
Children & Families,Children's Social Care,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297920,revenue,1MC41,Bedeburn Short Break Unit,#N/A,,9343.43
Children & Families,Children's Social Care,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297920,revenue,1MD62,Support to CIC,#N/A,,21966.38
Children & Families,Children's Social Care,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297920,revenue,1MF02,CIC & Care Leaver Staff,#N/A,,3627.06
Children & Families,Children's Social Care,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297920,revenue,1MC53,Stotts Road,#N/A,,394.53
Children & Families,Children's Social Care,Revenue Expenditure,10/01/2025,MAGNIT GLOBAL GRI LIMITED,9297920,revenue,1MB04,Childrens Standards Unit,#N/A,,1904.22
Children & Families,Children's Social Care,Revenue Expenditure,23/01/2025,MAGNIT GLOBAL GRI LIMITED,9308801,revenue,1MB22,Initial Response Service Staff,#N/A,,6871.18
Children & Families,Children's Social Care,Revenue Expenditure,23/01/2025,MAGNIT GLOBAL GRI LIMITED,9308801,revenue,1MB30,Long Term Social Work Teams,#N/A,,11903.45
Children & Families,Children's Social Care,Revenue Expenditure,23/01/2025,MAGNIT GLOBAL GRI LIMITED,9308801,revenue,1MC21,Fostering Unit,#N/A,,1310.71
Children & Families,Children's Social Care,Revenue Expenditure,23/01/2025,MAGNIT GLOBAL GRI LIMITED,9308801,revenue,1MC41,Bedeburn Short Break Unit,#N/A,,3133.38
Children & Families,Children's Social Care,Revenue Expenditure,23/01/2025,MAGNIT GLOBAL GRI LIMITED,9308801,revenue,1MD62,Support to CIC,#N/A,,45041.47
Children & Families,Children's Social Care,Revenue Expenditure,23/01/2025,MAGNIT GLOBAL GRI LIMITED,9308801,revenue,1MF02,CIC & Care Leaver Staff,#N/A,,6600.06
Children & Families,Children's Social Care,Revenue Expenditure,23/01/2025,MAGNIT GLOBAL GRI LIMITED,9308801,revenue,1MB04,Childrens Standards Unit,#N/A,,1349.42
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,MAGNIT GLOBAL GRI LIMITED,9312527,revenue,1MB22,Initial Response Service Staff,#N/A,,6880.13
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,MAGNIT GLOBAL GRI LIMITED,9312527,revenue,1MB30,Long Term Social Work Teams,#N/A,,13362.74
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,MAGNIT GLOBAL GRI LIMITED,9312527,revenue,1MC05,Slatyford Lane,#N/A,,-800.95
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,MAGNIT GLOBAL GRI LIMITED,9312527,revenue,1MC21,Fostering Unit,#N/A,,1310.71
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,MAGNIT GLOBAL GRI LIMITED,9312527,revenue,1MC41,Bedeburn Short Break Unit,#N/A,,967.22
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,MAGNIT GLOBAL GRI LIMITED,9312527,revenue,1MD62,Support to CIC,#N/A,,-6416.46
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,MAGNIT GLOBAL GRI LIMITED,9312527,revenue,1MF02,CIC & Care Leaver Staff,#N/A,,6366.22
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,MAGNIT GLOBAL GRI LIMITED,9312527,revenue,1MC53,Stotts Road,#N/A,,-20.69
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,MAGNIT GLOBAL GRI LIMITED,9312527,revenue,1MB04,Childrens Standards Unit,#N/A,,1349.42
Children & Families,Children's Social Care,Revenue Expenditure,06/01/2025,MAGNIT GLOBAL GRI LIMITED,9293833,revenue,1MB22,Initial Response Service Staff,#N/A,,3424.69
Children & Families,Children's Social Care,Revenue Expenditure,06/01/2025,MAGNIT GLOBAL GRI LIMITED,9293833,revenue,1MB30,Long Term Social Work Teams,#N/A,,14242.84
Children & Families,Children's Social Care,Revenue Expenditure,06/01/2025,MAGNIT GLOBAL GRI LIMITED,9293833,revenue,1MC21,Fostering Unit,#N/A,,1312.41
Children & Families,Children's Social Care,Revenue Expenditure,06/01/2025,MAGNIT GLOBAL GRI LIMITED,9293833,revenue,1MC41,Bedeburn Short Break Unit,#N/A,,1051.67
Children & Families,Children's Social Care,Revenue Expenditure,06/01/2025,MAGNIT GLOBAL GRI LIMITED,9293833,revenue,1MD62,Support to CIC,#N/A,,1848.80
Children & Families,Children's Social Care,Revenue Expenditure,06/01/2025,MAGNIT GLOBAL GRI LIMITED,9293833,revenue,1MF02,CIC & Care Leaver Staff,#N/A,,6216.30
Children & Families,Children's Social Care,Revenue Expenditure,06/01/2025,MAGNIT GLOBAL GRI LIMITED,9293833,revenue,1MB05,Children With Disabilities,#N/A,,-2117.13
Children & Families,Children's Social Care,Revenue Expenditure,06/01/2025,MAGNIT GLOBAL GRI LIMITED,9293833,revenue,1MB04,Childrens Standards Unit,#N/A,,2713.87
Children & Families,Children's Social Care,Revenue Expenditure,15/01/2025,MAGNIT GLOBAL GRI LIMITED,9301958,revenue,1MB22,Initial Response Service Staff,#N/A,,4786.32
Children & Families,Children's Social Care,Revenue Expenditure,15/01/2025,MAGNIT GLOBAL GRI LIMITED,9301958,revenue,1MB30,Long Term Social Work Teams,#N/A,,9826.99
Children & Families,Children's Social Care,Revenue Expenditure,15/01/2025,MAGNIT GLOBAL GRI LIMITED,9301958,revenue,1MC21,Fostering Unit,#N/A,,1183.24
Children & Families,Children's Social Care,Revenue Expenditure,15/01/2025,MAGNIT GLOBAL GRI LIMITED,9301958,revenue,1MC41,Bedeburn Short Break Unit,#N/A,,3150.49
