Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,12/04/2024,BUNZL GREENHAM,9097579,revenue,1KG40,St Michaels Primary,407.46
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,12/04/2024,BUNZL GREENHAM,9097578,revenue,1KG94,Walbottle Campus,1362.42
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,12/04/2024,BUNZL GREENHAM,9097577,revenue,1KH46,Havannah First School,463.52
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,12/04/2024,BUNZL GREENHAM,9097557,revenue,1KH98,Grainger Market,628.20
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,12/04/2024,BUNZL GREENHAM,9097558,revenue,1KH98,Grainger Market,354.55
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,26/04/2024,BUNZL GREENHAM,9099498,revenue,1KG45,Wingrove Primary,1188.64
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,26/04/2024,BUNZL GREENHAM,9099499,revenue,1KH61,Gosforth Central Middle,1022.57
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,19/04/2024,BUNZL GREENHAM,9092616,revenue,1EJ20,City Library and Hub,1062.95
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,19/04/2024,BUNZL GREENHAM,9093781,revenue,1KFK8,Walkergate Primary,414.54
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,19/04/2024,BUNZL GREENHAM,9094200,revenue,1KFR1,Kenton School Academy,585.02
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,19/04/2024,BUNZL GREENHAM,9092613,revenue,1KKK8,Civic Centre Cleaners,1471.50
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,16/04/2024,BUNZL GREENHAM,9105805,revenue,1KG72,Thomas Bewick,299.36
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,11/04/2024,BUNZL GREENHAM,9097602,revenue,1KFF3,St Bedes RC Primary,388.10
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,11/04/2024,BUNZL GREENHAM,9097604,revenue,1KFR3,Sacred Heart High Academy,800.53
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,11/04/2024,BUNZL GREENHAM,9097601,revenue,1KH97,Jesmond Park Academy,1586.58
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,09/04/2024,BUNZL GREENHAM,9076055,revenue,1KFK6,St Vincents RC Prim,379.38
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,BURN BRAE LODGE,9102127,revenue,1MG20,Residential Care OP,11566.38
ASC & Integrated Services,Adult Social Care,Revenue Income,09/04/2024,BURN BRAE LODGE,9102127,revenue,1MG20,Residential Care OP,-5709.40
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,08/04/2024,BUSY BEES GREAT PARK NURSERY,9100732,revenue,1E201,ISB PVI Nurseries,105300.00
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,08/04/2024,BUSY BEES GREAT PARK NURSERY,9100733,revenue,1EEP5,2Yr Old Learning & Childcare,48370.73
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,BYKER HALL N H (FELLINGATE CC LTD),9102149,revenue,1MG10,Nursing Care OP,62385.54
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,BYKER HALL N H (FELLINGATE CC LTD),9102149,revenue,1MG20,Residential Care OP,174061.35
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,BYKER HALL N H (FELLINGATE CC LTD),9102149,revenue,1MH10,Nursing Care PD,8238.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,BYKER HALL N H (FELLINGATE CC LTD),9102149,revenue,1MK10,Nursing Care LD,7359.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,BYKER HALL N H (FELLINGATE CC LTD),9102149,revenue,1MK20,Residential Care LD,3240.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,BYKER HALL N H (FELLINGATE CC LTD),9102148,revenue,1MG20,Residential Care OP,1168.58
ASC & Integrated Services,Integrated Services,Revenue Expenditure,12/04/2024,BYKER LODGE,9104627,revenue,1MG26,Byker Lodge Resource Centre OP,310.91
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,03/04/2024,C & D ACCESS,9051647,revenue,1KR01,Responsive Maintenance,2700.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,08/04/2024,C M PROPERTY SERVICES,9101043,revenue,1KR10,Voids,3885.00
Place,Transport,Capital Expenditure,23/04/2024,CA TELECOMS UK LTD,9110746,Capital,2CAPI,Capital Investment,2500.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/04/2024,CALDERDALE CARE HOME,9106844,revenue,1MG50,Home Care OP,28520.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/04/2024,CALDERDALE CARE HOME,9106844,revenue,1MH50,Home Care PD,7751.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/04/2024,CALDERDALE CARE HOME,9106844,revenue,1MK50,Supported Living LD,784.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/04/2024,CALDERDALE CARE HOME,9106844,revenue,1MM50,Home Care MH,156.96
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,19/04/2024,CAMBIAN CHILDCARE LTD,9109037,revenue,1MC02,Ind Sector Placements,21800.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,19/04/2024,CAMBIAN CHILDCARE LTD,9109036,revenue,1MC02,Ind Sector Placements,23800.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,19/04/2024,CAMBIAN WHINFELL SCHOOL LTD,9109033,revenue,1MC02,Ind Sector Placements,58179.38
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/04/2024,CAMPHILL VILLAGE COMMUNITY LIMITED,9106784,revenue,1MK50,Supported Living LD,9227.92
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,19/04/2024,CANON UK  LTD,9108633,revenue,1MB14,Social Care Strategic Mngment,1257.07
ASC & Integrated Services,Integrated Services,Revenue Expenditure,26/04/2024,CAPABILITIES/ECBO TEAM,9113224,revenue,1MW03,Foodworks Enterprise,3296.23
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/04/2024,CARE SOLUTIONS LTD,9106803,revenue,1MK50,Supported Living LD,10509.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/04/2024,CARE SOLUTIONS LTD,9106769,revenue,1MK50,Supported Living LD,163584.64
ASC & Integrated Services,Adult Social Care,Revenue Income,16/04/2024,CARE SOLUTIONS LTD,9106769,revenue,1MK50,Supported Living LD,-10767.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/04/2024,CARE UK COMMUNITY PARTNERSHIP LTS,9110980,revenue,1MG20,Residential Care OP,13851.86
ASC & Integrated Services,Adult Social Care,Revenue Income,23/04/2024,CARE UK COMMUNITY PARTNERSHIP LTS,9110980,revenue,1MG20,Residential Care OP,-1578.73
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/04/2024,CARE VISIONS,9110995,revenue,1MM20,Residential Care MH,31719.72
Operations & Reg Services,Operations,Revenue Expenditure,08/04/2024,CARE-ABILITY,9101049,revenue,1KE1B,Connie Lewcock House R&M,326.48
Operations & Reg Services,Operations,Revenue Expenditure,12/04/2024,CARE-ABILITY,9094118,revenue,1KE1K,Welford Day Centre R&M,299.11
"Children, Education and Skills",Education,Revenue Expenditure,16/04/2024,CAREERCHATUK LTD,9107138,revenue,1E836,Careers & Guidance Team,3000.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,03/04/2024,CARELINE HOMECARE LTD,9097529,revenue,1MG50,Home Care OP,143264.41
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/04/2024,CARELINE LIFESTYLES LTD,9106831,revenue,1MG10,Nursing Care OP,14232.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/04/2024,CARELINE LIFESTYLES LTD,9106831,revenue,1MH10,Nursing Care PD,3160.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/04/2024,CARELINE LIFESTYLES LTD,9106831,revenue,1MK20,Residential Care LD,17817.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/04/2024,CARELINE LIFESTYLES LTD,9106831,revenue,1MM10,Nursing Care MH,6898.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/04/2024,CARELINE LIFESTYLES LTD,9106831,revenue,1MM20,Residential Care MH,6847.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,CARELINE LIFESTYLES LTD,9102119,revenue,1MG10,Nursing Care OP,14495.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,CARELINE LIFESTYLES LTD,9102119,revenue,1MH10,Nursing Care PD,19622.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,CARELINE LIFESTYLES LTD,9102119,revenue,1MH20,Residential Care PD,8479.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,CARELINE LIFESTYLES LTD,9102119,revenue,1MK20,Residential Care LD,69560.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,CARELINE LIFESTYLES LTD,9102119,revenue,1MM10,Nursing Care MH,24764.40
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,CARELINE LIFESTYLES LTD,9102119,revenue,1MM20,Residential Care MH,15819.04
ASC & Integrated Services,Adult Social Care,Revenue Income,09/04/2024,CARELINE LIFESTYLES LTD,9102119,revenue,1MG10,Nursing Care OP,-748.66
ASC & Integrated Services,Adult Social Care,Revenue Income,09/04/2024,CARELINE LIFESTYLES LTD,9102119,revenue,1MK20,Residential Care LD,-384.44
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/04/2024,CAREMARK NEWCASTLE UPON TYNE,9106845,revenue,1MG50,Home Care OP,-1480.66
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/04/2024,CAREMARK NEWCASTLE UPON TYNE,9106845,revenue,1MH50,Home Care PD,863.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/04/2024,CAREMARK NEWCASTLE UPON TYNE,9106845,revenue,1MM50,Home Care MH,3772.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,30/04/2024,CAREUK247 HOME CARE LTD,9115380,revenue,1MM50,Home Care MH,1386.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/04/2024,CAREUK247 HOME CARE LTD,9106767,revenue,1MM50,Home Care MH,1386.24
Operations & Regulatory Services ,Operations,Revenue Expenditure,19/04/2024,CARRS BILLINGTON AGRICULTURE,9103676,revenue,3KES1,City Transport Stock,339.45
Operations & Regulatory Services ,Operations,Revenue Expenditure,19/04/2024,CARRS BILLINGTON AGRICULTURE,9103681,revenue,3KES1,City Transport Stock,326.34
Operations & Regulatory Services ,Operations,Revenue Expenditure,16/04/2024,CARRS BILLINGTON AGRICULTURE,9103584,revenue,3KES1,City Transport Stock,413.33
Operations & Regulatory Services ,Operations,Revenue Expenditure,11/04/2024,CARRS BILLINGTON AGRICULTURE,9103583,revenue,3KES1,City Transport Stock,326.34
Operations&Regulatory Services,Operations,Capital Expenditure,05/04/2024,CARRS BILLINGTON AGRICULTURE,9099024,Capital,2CAPI,Capital Investment,7632.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,10/04/2024,CARTER BROWN ASSOCIATES,9089308,revenue,1MD68,Legal Fees Care,1196.30
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,26/04/2024,CASTLE VIEW TRAINING LTD,9112852,revenue,1MC02,Ind Sector Placements,1728.00
Place,Commercial Dev & Property,Revenue Expenditure,04/04/2024,CASTLE WATER,9098318,revenue,1DQ9Y,John Marley Centre,9503.07
ASC & Integrated Services,Integrated Services,Revenue Expenditure,12/04/2024,CASTLEDENE,9104472,revenue,1MK21,Castle Dene Resource Centre LD,917.64
ASC & Integrated Services,Integrated Services,Revenue Expenditure,26/04/2024,CASTLEDENE,9112944,revenue,1MK21,Castle Dene Resource Centre LD,870.91
Place,Transport,Revenue Expenditure,22/04/2024,CAUSEWAY TECHNOLOGIES LTD,9109185,revenue,1KE12,Road Activities Permit Scheme,10717.69
Place,Transport,Revenue Expenditure,19/04/2024,CAUSEWAY TECHNOLOGIES LTD,9109184,revenue,1KE12,Road Activities Permit Scheme,4665.60
Place,Transport,Revenue Expenditure,19/04/2024,CAUSEWAY TECHNOLOGIES LTD,9093035,revenue,1V092,UTMC,53078.46
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,CEDARDS END,9102177,revenue,1MK20,Residential Care LD,10825.80
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,08/04/2024,CENTRAL HIGH SCHOOL,9100840,revenue,1E201,ISB PVI Nurseries,33637.50
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,25/04/2024,CENTRAL HIGH SCHOOL,9112456,revenue,1E201,ISB PVI Nurseries,678.73
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,08/04/2024,CENTRE WEST (NEWCASTLE),9101141,revenue,1E892,St Johns Primary Turf Account,1129.92
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,08/04/2024,CENTRE WEST (NEWCASTLE),9100906,revenue,1E892,St Johns Primary Turf Account,1308.58
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,08/04/2024,CENTRE WEST (NEWCASTLE),9100904,revenue,1E892,St Johns Primary Turf Account,576.00
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,29/04/2024,CENTRE WEST (NEWCASTLE),9113233,revenue,1E892,St Johns Primary Turf Account,1129.92
Public Health Service,Public Health,Revenue Expenditure,25/04/2024,CENTRE WEST (NEWCASTLE),9111884,revenue,1KLFA,On the Move,12000.00
Place,Transport,Revenue Expenditure,05/04/2024,CERTAS ENERGY UK LTD,9099177,revenue,1KEMC,Highways,873.00
Place,Transport,Revenue Expenditure,15/04/2024,CERTAS ENERGY UK LTD,9104450,revenue,1KEMC,Highways,876.00
Place,Transport,Revenue Expenditure,10/04/2024,CERTAS ENERGY UK LTD,9085127,revenue,1KEMC,Highways,756.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,CESTRIA HOUSE,9102088,revenue,1MG20,Residential Care OP,54807.76
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,CESTRIA HOUSE,9102088,revenue,1MH20,Residential Care PD,3240.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,CESTRIA HOUSE,9102088,revenue,1MM20,Residential Care MH,3468.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,CESTRIA HOUSE,9102087,revenue,1MG20,Residential Care OP,546.54
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,08/04/2024,CHADCA EARLY YEARS PLAYGROUP CIC,9100680,revenue,1E201,ISB PVI Nurseries,11212.50
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,08/04/2024,CHADCA EARLY YEARS PLAYGROUP CIC,9100681,revenue,1E201,ISB PVI Nurseries,397.80
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,08/04/2024,CHADCA EARLY YEARS PLAYGROUP CIC,9100682,revenue,1EEP5,2Yr Old Learning & Childcare,5958.01
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,25/04/2024,CHADCA EARLY YEARS PLAYGROUP CIC,9112510,revenue,1E201,ISB PVI Nurseries,678.73
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,22/04/2024,CHADCA EARLY YEARS PLAYGROUP CIC,9110342,revenue,1E20C,SEN EY Panel Inclusion Fund,1687.50
Public Health Service,Public Health,Revenue Expenditure,17/04/2024,CHAMBERS CHEMIST,9108060,revenue,1ML11,PH - Smoking & Tobacco,360.06
Public Health Service,Public Health,Revenue Expenditure,03/04/2024,CHANGE GROW LIVE,9097511,revenue,1ML11,PH - Smoking & Tobacco,70000.00
ASC & Integrated Services,Integrated Services,Revenue Expenditure,10/04/2024,CHANGING LIVES,9102956,revenue,1VH39,Rapid Rehousing Pathway/RSI,25690.00
ASC & Integrated Services,Integrated Services,Revenue Expenditure,26/04/2024,CHANGING LIVES,9102965,revenue,1VH39,Rapid Rehousing Pathway/RSI,40000.00
ASC & Integrated Services,Integrated Services,Revenue Expenditure,03/04/2024,CHANGING LIVES,9097509,revenue,1MX19,Domestic Violence,174444.50
ASC & Integrated Services,Integrated Services,Revenue Expenditure,03/04/2024,CHANGING LIVES,9097483,revenue,1MX50,Crisis Response Block Gross,80051.75
ASC & Integrated Services,Integrated Services,Revenue Expenditure,03/04/2024,CHANGING LIVES,9097481,revenue,1MX50,Crisis Response Block Gross,149141.75
ASC & Integrated Services,Integrated Services,Revenue Expenditure,03/04/2024,CHANGING LIVES,9097482,revenue,1MX50,Crisis Response Block Gross,106279.00
ASC & Integrated Services,Integrated Services,Revenue Expenditure,03/04/2024,CHANGING LIVES,9097480,revenue,1MX50,Crisis Response Block Gross,31250.00
Operations & Reg Services,Operations,Revenue Expenditure,29/04/2024,CHANGING LIVES,9112344,revenue,1VP23,External Grants,12845.00
Public Health Service,Public Health,Revenue Expenditure,18/04/2024,CHANGING LIVES,9094809,revenue,1ML18,SSMTRG,1634.00
Public Health Service,Public Health,Revenue Expenditure,03/04/2024,CHANGING LIVES,9097510,revenue,1ML06,PH Sexual Health Advice etc,16500.00
Public Health Service,Public Health,Revenue Expenditure,03/04/2024,CHANGING LIVES,9097508,revenue,1ML09,PH - Drugs and alcohol,34840.00
Public Health Service,Public Health,Revenue Expenditure,30/04/2024,CHAPEL HOUSE PHARMACY,9108602,revenue,1ML11,PH - Smoking & Tobacco,311.99
Public Health Service,Public Health,Revenue Expenditure,30/04/2024,CHAPEL HOUSE PHARMACY,9108076,revenue,1ML11,PH - Smoking & Tobacco,299.32
"Children, Education and Skills",Education,Revenue Expenditure,08/04/2024,CHAPEL MEDIATION AND CONSULTANCY SERVICE,9101109,revenue,1E320,SAR Team,1300.00
"Children, Education and Skills",Education,Revenue Expenditure,22/04/2024,CHAPEL MEDIATION AND CONSULTANCY SERVICE,9109858,revenue,1E320,SAR Team,300.00
Public Health Service,Public Health,Revenue Expenditure,11/04/2024,CHARIS GRANTS LTD ONLINE SHOP,9103272,revenue,1MP37,Winter Wellbeing Support,20000.00
Operations&Regulatory Services,Operations,Capital Expenditure,18/04/2024,CHARLES HURST LTD,9108429,Capital,2CAPI,Capital Investment,29638.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,CHARLTON COURT,9102091,revenue,1MG10,Nursing Care OP,3635.84
"Children, Education and Skills",Education,Revenue Expenditure,26/04/2024,CHARTERED MANAGEMENT INSTITUTE CMI,9107151,revenue,1EA15,Newcastle City Learning Main,1420.00
"Children, Education and Skills",Education,Revenue Expenditure,16/04/2024,CHARTERED MANAGEMENT INSTITUTE CMI,9106754,revenue,1EA15,Newcastle City Learning Main,1050.00
"Children, Education and Skills",Education,Revenue Expenditure,16/04/2024,CHARTERED MANAGEMENT INSTITUTE CMI,9106875,revenue,1EA15,Newcastle City Learning Main,710.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/04/2024,CHASE PARK NEURO CENTRE,9110994,revenue,1MG10,Nursing Care OP,8080.29
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/04/2024,CHASE PARK NEURO CENTRE,9110994,revenue,1MH20,Residential Care PD,29921.07
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/04/2024,CHASE PARK NEURO CENTRE,9110994,revenue,1MK10,Nursing Care LD,8004.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/04/2024,CHASE PARK NEURO CENTRE,9110994,revenue,1MM10,Nursing Care MH,6638.04
ASC & Integrated Services,Adult Social Care,Revenue Income,23/04/2024,CHASE PARK NEURO CENTRE,9110994,revenue,1MH20,Residential Care PD,-483.84
ASC & Integrated Services,Adult Social Care,Revenue Income,23/04/2024,CHASE PARK NEURO CENTRE,9110994,revenue,1MK10,Nursing Care LD,-779.50
ASC & Integrated Services,Integrated Services,Revenue Expenditure,05/04/2024,CHEVIOT HOUSING ASS. LTD.,9099049,revenue,1MX51,VP Housing Support,7533.25
