Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303551,-483,Revenue,501604,PRIME LIFE LTD (Caenarvon House),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303552,3292,Revenue,501853,Richmond Fellowship (The),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303553,4209.6,Revenue,524253,Sanctuary Home Care Ltd - Skelton Court,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303553,-483,Revenue,524253,Sanctuary Home Care Ltd - Skelton Court,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303554,2776.67,Revenue,517326,Tanglewood Care Services Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303555,3099.91,Revenue,517326,Tanglewood Care Services Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303555,-942,Revenue,517326,Tanglewood Care Services Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303556,3600,Revenue,522398,Cedars Health Care Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303556,-1295.36,Revenue,522398,Cedars Health Care Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303557,3000,Revenue,522398,Cedars Health Care Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303557,-787.72,Revenue,522398,Cedars Health Care Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303558,3756.4,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303559,3756.4,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303560,-80.65,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303560,646.66,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303561,3756.4,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303562,3756.4,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303563,3756.4,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303565,2980.84,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303568,-857.16,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303568,3164.4,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303569,3164.4,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303569,-1269.4,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303570,-444.16,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303570,3164.4,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303571,3836.4,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303571,-684.6,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303572,3600,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303573,3237.24,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303573,-902.84,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303574,-783.2,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303574,3200,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303575,-712.96,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303575,3164.4,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303576,-679.76,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303576,3164.4,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303577,1444.91,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303577,-291.36,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303578,3800,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303578,-772.16,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303580,-1099.08,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303580,3164.4,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303581,-981.76,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303581,3164.4,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303582,3000,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303583,3164.4,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303584,-732.92,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303584,3164.4,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303585,47765.47,Revenue,522432,Glenholme Senior Living (Sleaford) Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303586,2971.43,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303587,3164.4,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303588,3164.4,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303589,-581.76,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303589,3164.4,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303590,3164.4,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303590,-742.44,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303591,1808.23,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303592,2764.4,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303592,-1142.16,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303593,3400,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303593,-703,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
