Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45348,8000320890,1656,,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45348,8000320898,1620,,Revenue,508458,The Taxi Firm Limited,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45348,8000320899,2440,,Revenue,508458,The Taxi Firm Limited,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45348,8000320906,1540,,Revenue,500282,A2B Euro Cars,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45348,8000320907,2000,,Revenue,500282,A2B Euro Cars,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45348,8000320908,3742.8,,Revenue,501221,Ash School Transport,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45348,8000320909,1007.6,,Revenue,501228,Peterborough Cars Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45348,8000320910,1524,,Revenue,501228,Peterborough Cars Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45348,8000320911,805,,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320922,345.23,,Revenue,502384,PJ Care Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320922,4683.31,,Revenue,502384,PJ Care Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320923,3400,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320923,-1610.05,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320924,1500,,Revenue,502562,Park Vista Care Homes Limited,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320925,2250,,Revenue,502562,Park Vista Care Homes Limited,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320926,8157.83,,Revenue,524747,Halton Borough Council,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320927,2855.24,,Revenue,524747,Halton Borough Council,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320928,32980.67,,Revenue,521014,Portland College,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320929,32980.67,,Revenue,521014,Portland College,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320930,9592.87,,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320930,-2149.26,,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320934,12507.14,,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320934,-2988.45,,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320935,16340,,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320936,1842.85,,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320936,-410.61,,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320937,2992,,Revenue,508177,Oakhouse Homecare Cambs Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320938,2992,,Revenue,508177,Oakhouse Homecare Cambs Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320938,-691.12,,Revenue,508177,Oakhouse Homecare Cambs Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320939,2864.4,,Revenue,508177,Oakhouse Homecare Cambs Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320939,-984.72,,Revenue,508177,Oakhouse Homecare Cambs Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320940,2992,,Revenue,508177,Oakhouse Homecare Cambs Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320941,2992,,Revenue,508177,Oakhouse Homecare Cambs Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320942,2837.24,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320942,-822.88,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320943,2764.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320943,-1151.96,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320944,2876.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320944,-1669.36,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320945,2937.24,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320945,-1212.96,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320946,2856.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320946,-874.44,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320947,2856.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320947,-1092.32,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320948,2764.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320949,2876.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320950,2856.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320950,-702,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320951,2764.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320951,-982.48,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320952,2764.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320952,-701.24,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320953,2764.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320953,-691.2,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320954,2764.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320954,-783.2,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320955,2856.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320955,-1074.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320956,2700,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320956,-682.52,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320958,2680,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320959,2740,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320960,2764.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320960,-691.2,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320961,2764.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320961,-1120.96,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320962,2859.6,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320963,2160,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320963,-546.21,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320964,2515.11,,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320966,4700,,Revenue,524970,Grove Care Partnership Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320967,1410,,Revenue,524970,Grove Care Partnership Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45348,8000320968,3400,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45348,8000320968,-691.2,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
