Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Children and Young People,Targeted Youth Service,Agency Staff,45117,30423798,1813.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Mental Health,Agency Staff,45117,30423800,1702.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45117,30423801,1813.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Agency Staff,45117,30423802,1628.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45117,30423803,702.25,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45117,30423804,907.43,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45117,30423805,986.61,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45117,30423806,2901.36,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45117,30423807,3848.7,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45117,30423809,1869.05,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45117,30423810,1959.8,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,IT & Digital Services,Agency Staff,45117,30423811,3062.8,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45117,30423812,5568.8,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45117,30423813,1667.6,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45117,30423814,1554.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Agency Staff,45117,30423815,1302.68,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Services,45117,30423819,1250,Revenue,516186,Blenheim Sales & Lettings Ltd,Financial Assistance
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423829,1797.58,Revenue,510426,Redacted Personal Information,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423830,538.69,Revenue,509146,Childcare,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423831,699.86,Revenue,508121,Redacted Personal Information,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423832,1377.8,Revenue,507326,Childcare,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423834,1734.02,Revenue,516071,Redacted Personal Information,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423835,835.81,Revenue,509423,Redacted Personal Information,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423836,1054.94,Revenue,523057,Redacted Personal Information,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423838,2138,Revenue,501073,Redacted Personal Information,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45117,30423840,5666.05,Balance Sheet,500303,The Prudential Assurance Company Ltd,Pensions
Peterborough City Council,Place & Economy,Director of Housing,Services,45117,30423841,2500,Revenue,516186,Blenheim Sales & Lettings Ltd,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Services,45117,30423842,1000,Revenue,516186,Blenheim Sales & Lettings Ltd,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Services,45117,30423843,1002,Revenue,516186,Blenheim Sales & Lettings Ltd,Financial Assistance
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423844,1072.01,Revenue,506809,Redacted Personal Information,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423845,1479.01,Revenue,510499,Redacted Personal Information,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423847,2528.43,Revenue,503855,Redacted Personal Information,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423848,527.93,Revenue,508464,Redacted Personal Information,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423850,527.67,Revenue,513567,Redacted Personal Information,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423851,2008.14,Revenue,508892,Redacted Personal Information,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423853,1001.85,Revenue,508361,Kirsty's Little Sunflowers,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423857,1662.28,Revenue,510348,Childcare,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423858,891.43,Revenue,509290,Redacted Personal Information,Grant Payment
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45117,30423859,1199.88,Revenue,511983,Childcare,Grant Payment
Peterborough City Council,Place & Economy,Director of Housing,Services,45117,30423860,1740,Revenue,509743,Optimum Lettings and Property Management Ltd,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Services,45117,30423862,1184.61,Revenue,505378,Cozy Properties Ltd,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Services,45117,30423863,600,Revenue,505378,Cozy Properties Ltd,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Services,45117,30423864,1184,Revenue,505378,Cozy Properties Ltd,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Services,45117,30423865,2000,Revenue,505378,Cozy Properties Ltd,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Services,45117,30423866,840,Revenue,505378,Cozy Properties Ltd,Financial Assistance
Peterborough City Council,Children and Young People,CSC Placements,Schools,45117,8000293950,56198.57,Revenue,522464,"LightBulb Bespoke Care, Family Support Ltd",Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45117,8000293950,-0.02,Revenue,501128,Semi-Independent House,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45117,8000293950,3693,Revenue,500741,Nexus Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45117,8000293950,3480,Revenue,500741,Nexus Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45117,8000293950,3693,Revenue,500741,Nexus Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45117,8000293950,56198.57,Revenue,522464,"LightBulb Bespoke Care, Family Support Ltd",Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45117,8000293950,442.89,Revenue,522464,"LightBulb Bespoke Care, Family Support Ltd",Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45117,8000293950,4280.06,Revenue,509141,Caretech Community Services Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45117,8000293950,2368.44,Revenue,501128,Semi-Independent House,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45117,8000293950,2368.44,Revenue,501128,Semi-Independent House,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45117,8000293950,-0.02,Revenue,501128,Semi-Independent House,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45117,8000293950,442.89,Revenue,522464,"LightBulb Bespoke Care, Family Support Ltd",Boarding Out Fees
Peterborough City Council,Adult Social Care,OP/PD/SI,Other Establishments,45119,30421674,18369.66,Revenue,502362,NRS Healthcare,Third Party Payments - Contract
Peterborough City Council,Adult Social Care,OP/PD/SI,Other Establishments,45119,30421674,102754.83,Revenue,502362,NRS Healthcare,Third Party Payments - Contract
Peterborough City Council,Adult Social Care,OP/PD/SI,Other Establishments,45119,30421674,10138.4,Revenue,502362,NRS Healthcare,Third Party Payments - Contract
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45119,30421676,648.27,Revenue,502507,Cambridgeshire County Council,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45119,30421681,648.27,Revenue,502507,Cambridgeshire County Council,Hired Transport
Peterborough City Council,Children and Young People,External Education Placements,Schools,45119,30421725,4320.33,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45119,30421726,616,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Place & Economy,Development Management,Services,45119,30421742,738.97,Revenue,501536,PeopleScout Ltd,Advertising
Peterborough City Council,Place & Economy,Transport & Infrastructure Commissioning,Expenses,45119,30421743,8000,Revenue,504484,Atkins Limited,Individual Projects
Peterborough City Council,Children and Young People,Clare Lodge,Cleaning & Domestic Supplies,45119,30421828,782.78,Revenue,503180,CCL Supplies Ltd,Cleaning
Peterborough City Council,Place & Economy,Regulatory Services,Services,45119,30421850,738,Revenue,524176,CATG LIMITED,Materials
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45119,30421863,1276.5,Revenue,503608,AALCO,Materials
Peterborough City Council,Children and Young People,External Education Placements,Schools,45119,30422028,11733,Revenue,500684,Park House School,Boarding Out Fees
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45119,30422163,4350,Revenue,512024,Tile Hill Interim & Executive Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45119,30422165,629,Revenue,511658,DNA Legal Ltd,Hired Services
