Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312897,2837.24,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312897,-822.88,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312898,2764.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312898,-1151.96,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312899,2876.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312899,-1669.36,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312900,2856.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312900,-874.44,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312901,2272.27,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312901,-493.71,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312902,2764.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312903,2876.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312904,2856.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312904,-693.36,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312905,2856.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312905,-702,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312906,2764.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312906,-982.48,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312907,2764.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312907,-701.24,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312908,2764.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312908,-691.2,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312909,2764.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312909,-783.2,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312910,2856.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312910,-1074.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312911,2700,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312911,-682.52,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312913,2720,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312913,-752.36,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312914,2680,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312915,2740,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312916,2764.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312916,-691.2,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312917,2764.4,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312917,-1120.96,,Revenue,504319,Anchor Homes (Clayburn Court),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312918,2748,,Revenue,524246,COUNTRY COURT CARE HOMES 2 LTD (Westfield),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312919,3237.24,,Revenue,520273,Country Court Care Homes 2  Ltd - Castor Lodge,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312920,3200,,Revenue,510010,Country Court Care (Rose Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312921,18104.1,,Revenue,509924,CYGNET CARE SERVICES LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312922,22096.58,,Revenue,509777,Glenholme Healthcare Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312923,3800,,Revenue,513449,"Cedar Court Care Ltd
",Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312924,4000,,Revenue,513449,"Cedar Court Care Ltd
",Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312925,-655.88,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312925,2764.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312926,-2764.4,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312926,655.88,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312927,-1382.18,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312927,327.94,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312928,1921.29,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312928,-224.47,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312929,3164.48,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312929,-369.72,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312930,3237.24,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312930,-678.36,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312931,3237.24,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312931,-1185.08,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312932,3237.24,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312932,-689.08,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312934,3400.01,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45273,8000312934,-262.41,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45273,8000312935,2764.4,,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
