Beneficiary,Category/Purpose,Department,     Net value,VAT Value,Gross,Date incurred -Payment Date,,
Redacted Personal Data,Foster Payments,Fostering,1049,0,1049,45239,,
Redacted Personal Data,Foster Payments,Permanency Team,597,0,597,45279,,
Redacted Personal Data,Foster Payments,Fostering,597,0,597,45279,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,1094.65,0,1094.65,45217,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,537.75,0,537.75,45217,,
Redacted Personal Data,Foster Payments,Permanency Team,856,0,856,45239,,
Redacted Personal Data,Foster Payments,Permanency Team,856,0,856,45239,,
Redacted Personal Data,Foster Payments,Permanency Team,856,0,856,45239,,
Redacted Personal Data,Foster Payments,Permanency Team,597,0,597,45279,,
Redacted Personal Data,Foster Payments,Permanency Team,597,0,597,45279,,
Redacted Personal Data,Foster Payments,Permanency Team,597,0,597,45279,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,1102.72,0,1102.72,45217,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,1139.47,0,1139.47,45247,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,1139.47,0,1139.47,45275,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,3916.45,0,3916.45,45217,,
Redacted Personal Data,Adts & Soc - Net PBs,Personalisation,-60.68,0,-60.68,45217,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,4047.01,0,4047.01,45247,,
Redacted Personal Data,Adts & Soc - Net PBs,Personalisation,-62.71,0,-62.71,45247,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,4047.01,0,4047.01,45275,,
Redacted Personal Data,Adts & Soc - Net PBs,Personalisation,-62.71,0,-62.71,45275,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,-7980.28,0,-7980.28,45247,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,8130.19,0,8130.19,45247,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,6596.8,0,6596.8,45257,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,1115.2,0,1115.2,45275,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,912,0,912,45217,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,942.4,0,942.4,45247,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,942.4,0,942.4,45275,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,711.43,0,711.43,45217,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,735.14,0,735.14,45247,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,735.14,0,735.14,45275,,
Redacted Personal Data,Foster Payments,Permanency Team,856,0,856,45239,,
Redacted Personal Data,Foster Payments,Permanency Team,597,0,597,45279,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,1494,0,1494,45217,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,1543.8,0,1543.8,45247,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,1543.8,0,1543.8,45275,,
Redacted Personal Data,Foster Payments,Permanency Team,1514.57,0,1514.57,45239,,
Redacted Personal Data,Foster Payments,Permanency Team,597,0,597,45279,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,1859.2,0,1859.2,45247,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,684,0,684,45217,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,706.8,0,706.8,45247,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,706.8,0,706.8,45275,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,802.6,0,802.6,45217,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,1087,0,1087,45247,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,514.6,0,514.6,45247,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,514.6,0,514.6,45275,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,617.5,0,617.5,45275,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,1482.98,0,1482.98,45217,,
Redacted Personal Data,Adts & Soc - Net PBs,Personalisation,-524.35,0,-524.35,45217,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,1532.42,0,1532.42,45247,,
Redacted Personal Data,Adts & Soc - Net PBs,Personalisation,-541.84,0,-541.84,45247,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,1532.42,0,1532.42,45275,,
Redacted Personal Data,Adts & Soc - Net PBs,Personalisation,-541.84,0,-541.84,45275,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,1563.43,0,1563.43,45217,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,1615.54,0,1615.54,45247,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,1615.54,0,1615.54,45275,,
Redacted Personal Data,Foster Payments,Permanency Team,856,0,856,45239,,
Redacted Personal Data,Foster Payments,Permanency Team,597,0,597,45279,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,1328,0,1328,45247,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,2703.43,0,2703.43,45275,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,2931.43,0,2931.43,45217,,
Redacted Personal Data,Adts & Soc - Net PBs,Personalisation,-168.85,0,-168.85,45217,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,3029.14,0,3029.14,45247,,
Redacted Personal Data,Adts & Soc - Net PBs,Personalisation,-174.49,0,-174.49,45247,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,3029.14,0,3029.14,45275,,
Redacted Personal Data,Adts & Soc - Net PBs,Personalisation,-174.49,0,-174.49,45275,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,1413.71,0,1413.71,45275,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,3237,0,3237,45217,,
Redacted Personal Data,Adts & Soc - Net PBs,Personalisation,-456.77,0,-456.77,45217,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,3344.9,0,3344.9,45247,,
Redacted Personal Data,Adts & Soc - Net PBs,Personalisation,-472,0,-472,45247,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,3344.9,0,3344.9,45275,,
Redacted Personal Data,Adts & Soc - Net PBs,Personalisation,-472,0,-472,45275,,
Redacted Personal Data,Soc. Serv Client DP,Permanency Team,1677.43,0,1677.43,45216,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,2785.72,0,2785.72,45217,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,2878.57,0,2878.57,45247,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,2878.57,0,2878.57,45275,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,513.59,0,513.59,45217,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,834.34,0,834.34,45247,,
Redacted Personal Data,Adts & Soc - Net PBs,Personalisation,-324.48,0,-324.48,45247,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,834.34,0,834.34,45275,,
Redacted Personal Data,Adts & Soc - Net PBs,Personalisation,-324.48,0,-324.48,45275,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,1229.89,0,1229.89,45247,,
Redacted Personal Data,Foster Payments,Fostering,540,0,540,45202,,
Redacted Personal Data,Foster Payments,Fostering,540,0,540,45209,,
Redacted Personal Data,Foster Payments,Fostering,540,0,540,45216,,
Redacted Personal Data,Foster Payments,Fostering,540,0,540,45223,,
Redacted Personal Data,Foster Payments,Fostering,540,0,540,45230,,
Redacted Personal Data,Foster Payments,Fostering,540,0,540,45237,,
Redacted Personal Data,Soc. Serv Client DP,Fostering,200,0,200,45237,,
Redacted Personal Data,Foster Payments,Fostering,540,0,540,45239,,
Redacted Personal Data,Foster Payments,Fostering,540,0,540,45251,,
Redacted Personal Data,Soc. Serv Client DP,Fostering,109,0,109,45258,,
Redacted Personal Data,Foster Payments,Fostering,540,0,540,45258,,
Redacted Personal Data,Foster Payments,Fostering,540,0,540,45265,,
Redacted Personal Data,Foster Payments,Fostering,540,0,540,45272,,
Redacted Personal Data,Foster Payments,Fostering,100,0,100,45272,,
Redacted Personal Data,Foster Payments,Fostering,1620,0,1620,45279,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,1783.07,0,1783.07,45217,,
Redacted Personal Data,Adts & Soc - Net PBs,Personalisation,-184.15,0,-184.15,45217,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,1344.6,0,1344.6,45247,,
Redacted Personal Data,Adts & Soc - Net PBs,Personalisation,-190.3,0,-190.3,45247,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,1703.45,0,1703.45,45275,,
Redacted Personal Data,Adts & Soc - Net PBs,Personalisation,-190.3,0,-190.3,45275,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,517.42,0,517.42,45217,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,534.66,0,534.66,45247,,
Redacted Personal Data,Soc. Serv Client DP,Children With Disabilities Client Costs,534.66,0,534.66,45275,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,1182.05,0,1182.05,45217,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,2040.77,0,2040.77,45217,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,2108.8,0,2108.8,45247,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,2108.8,0,2108.8,45275,,
Redacted Personal Data,Foster Payments,Permanency Team,856,0,856,45239,,
Redacted Personal Data,Foster Payments,Permanency Team,597,0,597,45279,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,853.72,0,853.72,45217,,
Redacted Personal Data,Soc Care Persnl Budg,Personalisation,882.17,0,882.17,45247,,
Redacted Personal Data,Other Agencies,Parks/Open Spaces & Playing Fields,673.8,0,673.8,45203,,
Redacted Personal Data,Other Agencies,Parks/Open Spaces & Playing Fields,518.2,0,518.2,45266,,
Redacted Personal Data,Other Agencies,Motor Insurance,2668.97,0,2668.97,45210,,
Redacted Personal Data,Other Agencies,Motor Insurance,570.17,0,570.17,45219,,
Redacted Personal Data,Other Agencies,Liability Insurance,1200,0,1200,45222,,
Redacted Personal Data,Other Agencies,Liability Insurance,589.5,0,589.5,45225,,
Redacted Personal Data,Other Agencies,Liability Insurance,961.72,0,961.72,45252,,
Redacted Personal Data,Other Agencies,Liability Insurance,879,0,879,45265,,
Redacted Personal Data,Other Agencies,Liability Insurance,2947.16,0,2947.16,45266,,
Redacted Personal Data,Other Agencies,Liability Insurance,1000,0,1000,45279,,
Redacted Personal Data,Travel Exp (Staff),SEN Transport,507.6,0,507.6,45212,,
Redacted Personal Data,Travel Exp (Staff),SEN Transport,534.6,0,534.6,45212,,
Redacted Personal Data,Travel Exp (Staff),SEN Transport,864,0,864,45212,,
Redacted Personal Data,Travel Exp (Staff),SEN Transport,1143.18,0,1143.18,45212,,
Redacted Personal Data,Travel Exp (Staff),Dsg Outborough Placement-Fees,560,0,560,45231,,
Redacted Personal Data,Travel Exp (Staff),SEN Transport,534.6,0,534.6,45250,,
Redacted Personal Data,Travel Exp (Staff),SEN Transport,567,0,567,45250,,
Redacted Personal Data,Travel Exp (Staff),SEN Transport,648,0,648,45250,,
Redacted Personal Data,Travel Exp (Staff),Dsg Outborough Placement-Fees,1080,0,1080,45259,,
Redacted Personal Data,Travel Exp (Staff),Dsg Outborough Placement-Fees,520,0,520,45266,,
Redacted Personal Data,Travel Exp (Staff),SEN Transport,507.6,0,507.6,45279,,
Redacted Personal Data,Travel Exp (Staff),SEN Transport,534.6,0,534.6,45279,,
Redacted Personal Data,Travel Exp (Staff),SEN Transport,820.8,0,820.8,45279,,
Redacted Personal Data,Travel Exp (Staff),SEN Transport,2286.36,0,2286.36,45279,,
Redacted Personal Data,Travel Exp (Staff),SEN Transport,2286.76,0,2286.76,45279,,
Redacted Personal Data,Travel Exp (Staff),Sen Assessment,23747.58,4749.52,28497.100000000002,45281,,
Redacted Personal Data,Private Contractors,Communications,1050,0,1050,45266,,
Redacted Personal Data,Rec Legal Fees,Homelessness,8000,0,8000,45208,,
Redacted Personal Data,Consultants Fees,Divisional Director Targeted Services,2640,0,2640,45215,,
Redacted Personal Data,Rec Legal Fees,Tenant Services,3000,0,3000,45219,,
Redacted Personal Data,Rec Legal Fees,Housing Repairs,1850,0,1850,45231,,
Redacted Personal Data,Rec Legal Fees,Housing Repairs,5150,0,5150,45250,,
Redacted Personal Data,Solicitor Fees,Housing Repairs,500,0,500,45259,,
Redacted Personal Data,Solicitor Fees,Housing Repairs,1250,0,1250,45259,,
Redacted Personal Data,Solicitor Fees,Housing Repairs,6000,0,6000,45259,,
Redacted Personal Data,Rec Legal Fees,Housing Repairs,8600,0,8600,45266,,
Redacted Personal Data,Rec Legal Fees,Housing Repairs,8700,0,8700,45280,,
Redacted Personal Data,Rec Legal Fees,Housing Repairs,6000,0,6000,45281,,
Redacted Personal Data,Misc Supp & Serv Cst,Hounslow Inter Authority Agreement,174634,0,174634,45204,,
Redacted Personal Data,Misc Supp & Serv Cst,Joint Legal Services,449966,0,449966,45204,,
Redacted Personal Data,Rec Legal Fees,Hounslow Inter Authority Agreement,16844.2,0,16844.2,45208,,
Redacted Personal Data,Rec Legal Fees,Joint Legal Services,500,0,500,45208,,
Redacted Personal Data,Rec Legal Fees,Joint Legal Services,500,0,500,45208,,
Redacted Personal Data,Legal B.O,Joint Legal Services,875,0,875,45217,,
Redacted Personal Data,Stamp Duty Land Tax,HBPL LBH Project recharges,7418,0,7418,45229,,
Redacted Personal Data,Rec Cost Ext Non-Vat,Slough,26686.73,0,26686.73,45244,,
Redacted Personal Data,Rec Cost Ext Non-Vat,Barnet Council Legal Services,79210.09,0,79210.09,45244,,
Redacted Personal Data,Rec Cost Ext Non-Vat,Hounslow Inter Authority Agreement,20691.46,0,20691.46,45244,,
Redacted Personal Data,Solicitor Fees,Hounslow Inter Authority Agreement,3600,0,3600,45258,,
Redacted Personal Data,Solicitor Fees,Hounslow Inter Authority Agreement,1300,0,1300,45266,,
Redacted Personal Data,Rec Legal Fees,External - Other clients,1250,0,1250,45268,,
Redacted Personal Data,Solicitor Fees,Barnet Council Legal Services,8000,1600,9600,45280,,
Redacted Personal Data,Soc. Serv Client DP,"CLA, UASC and LC Team",500,0,500,45203,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,507.62,0,507.62,45210,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,1000,0,1000,45211,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,3000,0,3000,45215,,
Redacted Personal Data,Soc. Serv Client DP,Fostering,2000,0,2000,45217,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,1000,0,1000,45218,,
Redacted Personal Data,Misc Supp & Serv Cst,Long Term Care Management,750,0,750,45218,,
Redacted Personal Data,Soc. Serv Client DP,Asylum Client Expenditure,1271.92,0,1271.92,45222,,
Redacted Personal Data,Soc. Serv Client DP,Asylum Client Expenditure,965.71,0,965.71,45225,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,1000,0,1000,45226,,
Redacted Personal Data,Soc. Serv Client DP,NRPF,850,0,850,45231,,
Redacted Personal Data,Soc. Serv Client DP,"CLA, UASC and LC Team",2190.11,0,2190.11,45233,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,1500,0,1500,45233,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,1827.13,0,1827.13,45233,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,507.62,0,507.62,45238,,
Redacted Personal Data,Soc. Serv Client DP,Asylum Client Expenditure,960,0,960,45246,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,500,0,500,45246,,
Redacted Personal Data,Staff training - Gen,Fostering,500,0,500,45246,,
Redacted Personal Data,Soc. Serv Client DP,Children Looked After Team 1,501.5,0,501.5,45247,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,1000,0,1000,45247,,
Redacted Personal Data,Soc. Serv Client DP,Asylum Client Expenditure,1000,0,1000,45253,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,562.5,0,562.5,45257,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,805,0,805,45257,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,500,0,500,45266,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,507.62,0,507.62,45266,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,508,0,508,45266,,
Redacted Personal Data,Soc. Serv Client DP,Asylum Client Expenditure,1000,0,1000,45267,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,1500,0,1500,45267,,
Redacted Personal Data,Other Professionals,"CLA, UASC and LC Team",549.52,0,549.52,45268,,
Redacted Personal Data,Soc. Serv Client DP,"CLA, UASC and LC Team",1000,0,1000,45272,,
Redacted Personal Data,Misc Supp & Serv Cst,Complaints,1972,0,1972,45272,,
Redacted Personal Data,Soc. Serv Client DP,Asylum Client Expenditure,1674.29,0,1674.29,45274,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,500,0,500,45274,,
Redacted Personal Data,Soc. Serv Client DP,Leaving Care Placements,712,0,712,45274,,
Redacted Personal Data,Soc. Serv Client DP,Fostering,1900,0,1900,45274,,
Redacted Personal Data,Soc. Serv Client DP,Asylum Client Expenditure,2900,0,2900,45280,,
Redacted Personal Data,Soc. Serv Client DP,"CLA, UASC and LC Team",796,0,796,45281,,
Redacted Personal Data,Soc. Serv Client DP,Asylum Client Expenditure,607.5,0,607.5,45281,,
Redacted Personal Data,Soc. Serv Client DP,Asylum Client Expenditure,3000,0,3000,45281,,
Redacted Personal Data,Soc. Serv Client DP,CIN Team 2,750,0,750,45282,,
Redacted Personal Data,Soc. Serv Client DP,CIN Team 3,2816.5,0,2816.5,45282,,
Redacted Personal Data,Planning - App Fees,Development Control,924,0,924,45254,,
Redacted Personal Data,Planning - App Fees,Development Control,13893,0,13893,45257,,
Redacted Personal Data,Other Professionals,Hsg Property Purchase Initiative,624,0,624,45202,,
Redacted Personal Data,Other Professionals,Hsg Property Purchase Initiative,1824.66,0,1824.66,45202,,
Redacted Personal Data,Other Professionals,Hsg Property Purchase Initiative,595.4,0,595.4,45203,,
