Entity Name,Directorate,Service/Board,Cost Centre,Description,Subjective,Subjective Description,Supplier Name,Payment Date,Line Amount,Invoice Amount,Net Amount
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45230,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600121,Home to School Transport,31603,Other Public Transport,Tresco Island Ltd,45230,2820,2820,2820
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600123,High Need SEND,31812,Home to School Transport - Volunteer and Other Payments,Tresco Island Ltd,45230,517.75,517.75,517.75
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45211.041666666664,2065,2478,2065
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45216.041666666664,820,984,820
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45216.041666666664,2360,2832,2360
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45216.041666666664,820,984,820
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45218.041666666664,842.5,1011,842.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45218.041666666664,2950,3540,2950
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45218.041666666664,1443,1731.6,1443
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45223.041666666664,2655,3186,2655
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45223.041666666664,820,984,820
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45230,820,984,820
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45211.041666666664,-2220,2664,2220
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45211.041666666664,2220,2664,2220
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45211.041666666664,-2233,2679.6,2233
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45211.041666666664,2233,2679.6,2233
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45216.041666666664,2606,3127.2,2606
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45216.041666666664,2233,2679.6,2233
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45216.041666666664,2220,2664,2220
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,Diverse Rec Ltd T/A Total Social Personnel,45216.041666666664,2520,3024,2520
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45211.041666666664,3190,3828,3190
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45211.041666666664,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45216.041666666664,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45223.041666666664,1265.9,1519.08,1265.9
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45223.041666666664,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45225.041666666664,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,iPeople Solutions Ltd,45225.041666666664,3987.5,4785,3987.5
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,31603,Other Public Transport,Tresco Island Ltd,45230,1124,1124,1124
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43532,Professional Fees - Other,,45230,3135,3135,3135
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43532,Professional Fees - Other,Cornwall Council,45225.041666666664,4800,4800,4800
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43532,Professional Fees - Other,Cornwall Council,45225.041666666664,2400,2400,2400
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43532,Professional Fees - Other,Leading Edge Academies Partnership (Five Islands),45202.041666666664,850,850,850
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43532,Professional Fees - Other,Scilly Forest School,45225.041666666664,700,700,700
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43532,Professional Fees - Other,Teachers Pensions,45225.041666666664,571.35,571.35,571.35
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43532,Professional Fees - Other,Teachers Pensions,45225.041666666664,622.21,622.21,622.21
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,43532,Professional Fees - Other,Teaching Talent Ltd t/a TCES National Online School,45216.041666666664,8976,10771.2,8976
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600130,Children Social Care - Strategic,22501,Rent,Holyvale Partnership,45226.041666666664,1600,1600,1600
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600130,Children Social Care - Strategic,43532,Professional Fees - Other,Cornwall Council,45204.041666666664,2500,2500,2500
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600130,Children Social Care - Strategic,43532,Professional Fees - Other,Cornwall Council,45216.041666666664,8000,8000,8000
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600130,Children Social Care - Strategic,43532,Professional Fees - Other,MA Education Ltd,45218.041666666664,1590,1908,1590
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600130,Children Social Care - Strategic,43532,Professional Fees - Other,Surrey & Borders Partnership NHS Foundation Trust,45230,4800,4800,4800
51 Council of the Isles of Scilly,People and Communities,Community Management.,600150,Community SLT,43504,Consultancy,JJG Consultancy & Executive Coaching Services Ltd,45223.041666666664,3800,4560,3800
51 Council of the Isles of Scilly,People and Communities,Community Management.,600150,Community SLT,43504,Consultancy,South West Councils,45230,3387.5,9126,7605
51 Council of the Isles of Scilly,People and Communities,Learning and Library.,600210,Adult Education,12301,Training,Cornwall Marine Network Ltd,45216.041666666664,825,990,825
51 Council of the Isles of Scilly,People and Communities,Learning and Library.,600210,Adult Education,12301,Training,Leppitt Associates,45211.041666666664,1960,2352,1960
51 Council of the Isles of Scilly,People and Communities,Learning and Library.,600210,Adult Education,49002,Miscellaneous Expenditure,Cornwall Council,45225.041666666664,1085.67,1085.67,1085.67
51 Council of the Isles of Scilly,People and Communities,Learning and Library.,600212,Customer Hub,45301,Postage/Franking Charges,Francotyp-Postalia Ltd,45219.041666666664,733.07,879.69,733.07
51 Council of the Isles of Scilly,"Place, Economy and Environment",Inshore Fisheries and Conservation Authorities.,600220,IFCA,43505,Professional Services,Cornwall Council,45204.041666666664,1216,1459.2,1216
51 Council of the Isles of Scilly,"Place, Economy and Environment",Inshore Fisheries and Conservation Authorities.,600220,IFCA,43540,Educational Visits,The University Of Exeter,45225.041666666664,1000,1000,1000
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600230,Capital Development & Procurement Team,12601,Professional subscriptions,Warwickshire County Council,45223.041666666664,750,750,750
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600230,Capital Development & Procurement Team,43505,Professional Services,Inner Circle Consulting Ltd,45216.041666666664,8050,9660,8050
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,43505,Professional Services,Flying Lizard Designs Ltd,45223.041666666664,907.4,907.4,907.4
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,43505,Professional Services,Isles of Scilly Museum Association,45209.041666666664,6379.08,6379.08,6379.08
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,43512,Publicity Promotions & Marketing,Roscoe Communications Ltd,45209.041666666664,1575,1890,1575
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,43512,Publicity Promotions & Marketing,Roscoe Communications Ltd,45230,1575,1890,1575
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,46103,Hotel Expenses,Longstone Lodge & Cafe,45204.041666666664,756,756,756
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,49019,Charitable Donations,Five Islands Academy,45230,1500,1500,1500
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,89207,Consultancy Costs,,45225.041666666664,2125,2125,2125
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,89207,Consultancy Costs,,45202.041666666664,1500,1500,1500
51 Council of the Isles of Scilly,"Place, Economy and Environment",Capital Development and Procurement.,600233,CIOS Cultural Centre,89207,Consultancy Costs,Ashfords,45225.041666666664,690.5,828.6,690.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,11601,Agency Costs,StructureHaus Ltd,45216.041666666664,-1505,1806,1505
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,11601,Agency Costs,StructureHaus Ltd,45216.041666666664,-350,1806,1505
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,11601,Agency Costs,StructureHaus Ltd,45216.041666666664,350,1806,1505
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,11601,Agency Costs,StructureHaus Ltd,45216.041666666664,1155,1806,1505
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,11601,Agency Costs,StructureHaus Ltd,45216.041666666664,1505,1806,1505
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45216.041666666664,-780,780,650
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45216.041666666664,650,780,650
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45216.041666666664,780,780,650
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45216.041666666664,650,780,650
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness.,600240,Social Housing,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45216.041666666664,650,780,650
