Entity Name,Directorate,Service/Board,Cost Centre,Description,Subjective,Description,Supplier Name,Payment Date,Line Amount,Invoice Amount,Net Amount
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21201,R&M - Buildings - Reactive,Davey & Gilbert Ltd,45370,-459.52,551.43,459.52
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21201,R&M - Buildings - Reactive,Davey & Gilbert Ltd,45370,-180,551.43,459.52
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21201,R&M - Buildings - Reactive,Davey & Gilbert Ltd,45370,180,551.43,459.52
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,21201,R&M - Buildings - Reactive,Davey & Gilbert Ltd,45370,459.52,551.43,459.52
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,22002,Electricity,Edf Energy Plc,45379,6.05,2552.78,2128.31
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,22002,Electricity,Edf Energy Plc,45379,2122.26,2552.78,2128.31
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,27001,Contract Cleaning,Scilly Escapes,45356,975,975,975
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,49002,Miscellaneous Expenditure,Star Castle Hotel,45377,-570,570,475
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,49002,Miscellaneous Expenditure,Star Castle Hotel,45377,475,570,475
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600240,Social Housing,49002,Miscellaneous Expenditure,Star Castle Hotel,45377,570,570,475
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600241,Private Housing,22501,Rent,,45366,875,875,875
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600241,Private Housing,22501,Rent,,45373,875,875,875
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600241,Private Housing,22501,Rent,Scilly Hols Ltd,45356,800,800,800
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600241,Private Housing,22501,Rent,Scilly Hols Ltd,45363,800,800,800
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600241,Private Housing,73635,Kitchen - Replacement Equipment,Wright Construction,45377,500.11,600.13,500.11
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600242,Housing Staffing,41308,Construction Materials,WhitsonFays Ltd,45370,-46733,56079.6,46733
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600242,Housing Staffing,41308,Construction Materials,WhitsonFays Ltd,45370,21338.82,56079.6,46733
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600242,Housing Staffing,41308,Construction Materials,WhitsonFays Ltd,45370,25394.18,56079.6,46733
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600242,Housing Staffing,41308,Construction Materials,WhitsonFays Ltd,45370,46733,56079.6,46733
51 Council of the Isles of Scilly,"Place, Economy and Environment",Housing Rented Property and Homelessness,600244,Ukrainian Support,47001,Grants & Conts to Other Bodies - Non Discretionary,Tresco Island Ltd,45356,6000,6000,6000
51 Council of the Isles of Scilly,Chief Executives Department,Licensing,600300,Licensing,43505,Professional Services,Cornwall Council,45365,480,576,480
51 Council of the Isles of Scilly,Chief Executives Department,Licensing,600300,Licensing,45217,Annual Licence Software Fees,Idox Software Ltd,45372,11512.92,13815.5,11512.92
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600303,Corporate Management,22501,Rent,,45359,1100,1100,1100
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600303,Corporate Management,22501,Rent,,45379,900,900,900
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600303,Corporate Management,43504,Consultancy,Cornwall Council,45356,1089.31,1307.17,1089.31
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600303,Corporate Management,43548,External Audit Charges,Grant Thornton Ltd,45372,31401,37681.2,31401
51 Council of the Isles of Scilly,People and Communities,Active Scilly,600313,Normandy Swimming Pool,22002,Electricity,Edf Energy Plc,45366,3333.98,4000.77,3333.98
51 Council of the Isles of Scilly,Chief Executives Department,Support Services,600321,Finance,45105,Telephone Usage,The Phone Co-Op Ltd,45366,442.67,531.2,442.67
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,43504,Consultancy,Kinetiq (Martin Reddington Associates Ltd),45372,3425,4110,3425
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,43504,Consultancy,Lavat Consulting Ltd T/A PSTAX,45365,600,720,600
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,43504,Consultancy,Swift HR,45358,-4935.03,5922,4935.03
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,43504,Consultancy,Swift HR,45358,4935.03,5922,4935.03
51 Council of the Isles of Scilly,Chief Executives Department,Human Resources,600323,Human Resources,43505,Professional Services,Care First,45372,950,1140,950
51 Council of the Isles of Scilly,Chief Executives Department,Support Services,600324,Information Technology,45208,IT Software Support,Cornwall Council,45356,55091.16,66109.39,55091.16
51 Council of the Isles of Scilly,Chief Executives Department,Support Services,600324,Information Technology,45208,IT Software Support,Cornwall Council,45356,55271.9,66326.28,55271.9
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600328,Levelling Up Fund – Sea Link Project,43511,Design Costs,Cornwall Council,45379,1500,1800,1500
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600332,Covid-19 Discretionary Grant Payments,47013,Grants & Conts to Other Bodies - Discretionary,Isles of Scilly Charitable Trust,45377,5000,5000,5000
51 Council of the Isles of Scilly,Chief Executives Department,Democrative and Corporate Governance_,600332,Covid-19 Discretionary Grant Payments,92111,DCLG Other Non Specific Grants,"Department of Levelling Up, Housing & Communities (DLUHC)",45377,10100,15500,15500
51 Council of the Isles of Scilly,Democrative & Corporate Governance,Democrative and Corporate Governance,600334,Covid-19 Non Discretionary Grant Payments,92111,DCLG Other Non Specific Grants,"Department of Levelling Up, Housing & Communities (DLUHC)",45377,5400,15500,15500
51 Council of the Isles of Scilly,Chief Executives Department,Corporate Items,600350,Taxation & Non Specific Grant Income,98448,Small Business Rate Relief Grant,"Department of Levelling Up, Housing & Communities (DLUHC)",45377,-27298,103759,103759
51 Council of the Isles of Scilly,Chief Executives Department,Corporate Items,600350,Taxation & Non Specific Grant Income,98448,Small Business Rate Relief Grant,"Department of Levelling Up, Housing & Communities (DLUHC)",45377,-673,103759,103759
51 Council of the Isles of Scilly,Chief Executives Department,Corporate Items,600350,Taxation & Non Specific Grant Income,98450,DCLG Business Rates Cap Compensation,"Department of Levelling Up, Housing & Communities (DLUHC)",45377,-5059,103759,103759
51 Council of the Isles of Scilly,Chief Executives Department,Corporate Items,600350,Taxation & Non Specific Grant Income,98451,DCLG Business Rates Retail Relief Grant,"Department of Levelling Up, Housing & Communities (DLUHC)",45377,109431,103759,103759
51 Council of the Isles of Scilly,Chief Executives Department,Corporate Items,600350,Taxation & Non Specific Grant Income,98456,In Lieu of Transitional relief,"Department of Levelling Up, Housing & Communities (DLUHC)",45377,8923,103759,103759
51 Council of the Isles of Scilly,Chief Executives Department,Corporate Items,600350,Taxation & Non Specific Grant Income,98463,Retail Relief,"Department of Levelling Up, Housing & Communities (DLUHC)",45377,18670,103759,103759
51 Council of the Isles of Scilly,Chief Executives Department,Corporate Items,600350,Taxation & Non Specific Grant Income,98466,Public Conveniences Business Rate Relief,"Department of Levelling Up, Housing & Communities (DLUHC)",45377,-235,103759,103759
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89007,Acquisition Costs - Computer Software,Voicepath Ltd,45372,5281.48,6337.78,5281.48
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89102,Demolition / Site Clearance Works / Other Preparation,Richard Hand Haulage,45370,-2181.94,2595,2181.94
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89102,Demolition / Site Clearance Works / Other Preparation,Richard Hand Haulage,45370,116.64,2595,2181.94
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89102,Demolition / Site Clearance Works / Other Preparation,Richard Hand Haulage,45370,2065.3,2595,2181.94
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89102,Demolition / Site Clearance Works / Other Preparation,Richard Hand Haulage,45370,2181.94,2595,2181.94
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89104,Major Enhancement Works,Teignmouth Maritime Services Ltd,45356,614468.41,737362.09,614468.41
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Bloom Procurement Services Ltd,45356,14683.14,17619.77,14683.14
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Bloom Procurement Services Ltd,45363,14683.14,17619.77,14683.14
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Bloom Procurement Services Ltd,45356,9172.4,11006.88,9172.4
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Currie & Brown UK Ltd,45379,2970.59,3564.71,2970.59
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Stepnell Ltd,45372,-59756,71707.2,59756
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Stepnell Ltd,45372,59756,71707.2,59756
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89209,Other Professional Fees,Ginnick Property Maintenance,45377,250,37648.8,31374
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89209,Other Professional Fees,Ginnick Property Maintenance,45377,360,37648.8,31374
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89209,Other Professional Fees,Ginnick Property Maintenance,45377,700,37648.8,31374
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89209,Other Professional Fees,Ginnick Property Maintenance,45377,1000,37648.8,31374
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89209,Other Professional Fees,Ginnick Property Maintenance,45377,1120,37648.8,31374
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89209,Other Professional Fees,Ginnick Property Maintenance,45377,1430,37648.8,31374
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89209,Other Professional Fees,Ginnick Property Maintenance,45377,1480,37648.8,31374
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89209,Other Professional Fees,Ginnick Property Maintenance,45377,2150,37648.8,31374
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89209,Other Professional Fees,Ginnick Property Maintenance,45377,3080,37648.8,31374
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89209,Other Professional Fees,Ginnick Property Maintenance,45377,4600,37648.8,31374
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89209,Other Professional Fees,Ginnick Property Maintenance,45377,7004,37648.8,31374
