Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
18/01/2024,2724475,38.20,CROSSLING & CO LTD,003416,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
26/01/2024,2727576,38.20,1ST COVERALL COMPANY LIMITED,393273,,,,,,,,,CLOTHING.PROTECTIVE
26/01/2024,2727576,38.20,1ST COVERALL COMPANY LIMITED,393273,,,,,,,,,CLOTHING.PROTECTIVE
26/01/2024,2727576,38.20,1ST COVERALL COMPANY LIMITED,393273,,,,,,,,,CLOTHING.PROTECTIVE
12/01/2024,2721088,38.14,HEATING COMPONENTS & EQUIPMENT LTD,008520,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
24/01/2024,2726951,38.05,CROSSLING & CO LTD,003416,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
30/01/2024,2731005,38.00,CROSSLING & CO LTD,003416,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
08/01/2024,2718924,37.91,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721908,37.91,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725570,37.91,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728539,37.91,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
05/01/2024,2717953,37.78,EASIBATHE,002076,,,,,,,,,REPAIRS & MAINTENANCE.ADAPTATIONS TO HOMES
18/01/2024,2724452,37.64,DENHAM PROCUREMENT & SOURCING SOLUTIONS LIMITED,399460,,,,,,,,,BUILDING MATERIALS.MACHINE TOOLS
18/01/2024,2724452,37.64,DENHAM PROCUREMENT & SOURCING SOLUTIONS LIMITED,399460,,,,,,,,,BUILDING MATERIALS.MACHINE TOOLS
18/01/2024,2724452,37.64,DENHAM PROCUREMENT & SOURCING SOLUTIONS LIMITED,399460,,,,,,,,,BUILDING MATERIALS.MACHINE TOOLS
18/01/2024,2724452,37.64,DENHAM PROCUREMENT & SOURCING SOLUTIONS LIMITED,399460,,,,,,,,,BUILDING MATERIALS.MACHINE TOOLS
29/01/2024,2728069,37.64,J T DOVE LTD,004226,,,,,,,,,BUILDING MATERIALS.GENERAL MATERIALS
02/01/2024,2716788,37.50,Redacted Personal Data,397574,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
09/01/2024,2719816,37.50,Redacted Personal Data,397574,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
16/01/2024,2723995,37.50,Redacted Personal Data,397574,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
23/01/2024,2726179,37.50,Redacted Personal Data,397574,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
30/01/2024,2730538,37.50,Redacted Personal Data,397574,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
05/01/2024,2717967,37.50,CDS SECURITY & FIRE SERVICES LTD,384350,"Sport, Leisure & Community",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
16/01/2024,2723508,37.44,JOINERY & TIMBER CREATIONS (65) LTD,403567,,,,,,,,,BUILDING MATERIALS.KITCHENS
16/01/2024,2723508,37.44,JOINERY & TIMBER CREATIONS (65) LTD,403567,,,,,,,,,BUILDING MATERIALS.KITCHENS
18/01/2024,2724475,37.44,CROSSLING & CO LTD,003416,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
18/01/2024,2724394,37.40,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,"Sport, Leisure & Community",Cultural & Related Services,104,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
24/01/2024,2726935,37.40,GAP GROUP LIMITED,363866,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
24/01/2024,2726935,37.40,GAP GROUP LIMITED,363866,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
05/01/2024,2717953,37.24,EASIBATHE,002076,,,,,,,,,REPAIRS & MAINTENANCE.ADAPTATIONS TO HOMES
08/01/2024,2718710,37.20,Redacted Personal Data,395724,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
15/01/2024,2721670,37.20,Redacted Personal Data,395724,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
22/01/2024,2725362,37.20,Redacted Personal Data,395724,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
29/01/2024,2728382,37.20,Redacted Personal Data,395724,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
19/01/2024,2724736,37.06,NORTH EASTERN GLASS LTD,014492,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
22/01/2024,2725675,36.95,CROSSLING & CO LTD,003416,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
12/01/2024,2721009,36.80,REXEL UK LTD,347413,,,,,,,,,STATIONERY.STATIONERY
10/01/2024,2720095,36.75,THE BECK COMPANY LIMITED,401616,,,,,,,,,BUILDING MATERIALS.GENERAL MATERIALS
18/01/2024,2724475,36.75,CROSSLING & CO LTD,003416,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
16/01/2024,2723551,36.66,J T DOVE LTD,004226,Capital,Capital,Capital,Supplies and Services,504,Equipment,5023,Capital,BUILDING MATERIALS.GENERAL MATERIALS
18/01/2024,2724475,36.54,CROSSLING & CO LTD,003416,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
11/01/2024,2720201,36.27,Redacted Personal Data,393838,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
04/01/2024,2717718,36.27,Redacted Personal Data,393838,Housing Operations,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
08/01/2024,2718543,36.25,Redacted Personal Data,403322,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/01/2024,2721585,36.25,Redacted Personal Data,403322,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
22/01/2024,2725186,36.25,Redacted Personal Data,403322,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
29/01/2024,2728190,36.25,Redacted Personal Data,403322,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/01/2024,2722009,36.20,ALISON BLACK LIMITED T/A SPORTMAX,387480,"Sport, Leisure & Community",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,SPORTS & PLAYGROUND EQUIPMENT.SPORTS EQUIPMENT
05/01/2024,2717953,36.20,EASIBATHE,002076,,,,,,,,,REPAIRS & MAINTENANCE.ADAPTATIONS TO HOMES
12/01/2024,2721088,36.20,HEATING COMPONENTS & EQUIPMENT LTD,008520,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
05/01/2024,2718086,36.10,J T DOVE LTD,004226,,,,,,,,,BUILDING MATERIALS.GENERAL MATERIALS
11/01/2024,2720200,36.00,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,Commissioning & Asset Management,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
11/01/2024,2720200,36.00,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,Commissioning & Asset Management,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
18/01/2024,2724394,36.00,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,Commissioning & Asset Management,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
18/01/2024,2724394,36.00,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,Commissioning & Asset Management,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
18/01/2024,2724394,36.00,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,Commissioning & Asset Management,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
18/01/2024,2724394,36.00,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,Commissioning & Asset Management,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
02/01/2024,2716441,36.00,Redacted Personal Data,402777,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
09/01/2024,2719692,36.00,Redacted Personal Data,402777,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
16/01/2024,2723863,36.00,Redacted Personal Data,402777,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
23/01/2024,2725994,36.00,Redacted Personal Data,402777,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
30/01/2024,2730236,36.00,Redacted Personal Data,402777,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
09/01/2024,2719322,36.00,METALPOINT T/A ARNDALE ENGINEERING LTD,397743,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
09/01/2024,2719322,36.00,METALPOINT T/A ARNDALE ENGINEERING LTD,397743,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
30/01/2024,2730984,36.00,METALPOINT T/A ARNDALE ENGINEERING LTD,397743,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
30/01/2024,2731005,36.00,CROSSLING & CO LTD,003416,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
30/01/2024,2731005,36.00,CROSSLING & CO LTD,003416,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
25/01/2024,2726984,35.98,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,Commissioning & Asset Management,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
26/01/2024,2727613,35.97,NORTH EASTERN GLASS LTD,014492,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
26/01/2024,2727613,35.97,NORTH EASTERN GLASS LTD,014492,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
09/01/2024,2719256,35.84,JOINERY & TIMBER CREATIONS (65) LTD,403567,,,,,,,,,BUILDING MATERIALS.KITCHENS
11/01/2024,2720200,35.76,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,Commissioning & Asset Management,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
18/01/2024,2724394,35.76,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,Commissioning & Asset Management,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
18/01/2024,2724394,35.76,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,Commissioning & Asset Management,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
24/01/2024,2726935,35.70,GAP GROUP LIMITED,363866,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
22/01/2024,2725675,35.50,CROSSLING & CO LTD,003416,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
18/01/2024,2724394,35.42,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,"Sport, Leisure & Community",Cultural & Related Services,104,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
02/01/2024,2717351,35.04,EASIBATHE,002076,,,,,,,,,REPAIRS & MAINTENANCE.ADAPTATIONS TO HOMES
05/01/2024,2717953,35.04,EASIBATHE,002076,,,,,,,,,REPAIRS & MAINTENANCE.ADAPTATIONS TO HOMES
31/01/2024,2731290,35.00,SUNTRAP SYSTEMS,270313,"Sport, Leisure & Community",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,SPORTS & PLAYGROUND EQUIPMENT.POOL MAINTENANCE
16/01/2024,2723551,35.00,J T DOVE LTD,004226,,,,,,,,,BUILDING MATERIALS.GENERAL MATERIALS
18/01/2024,2724475,35.00,CROSSLING & CO LTD,003416,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
05/01/2024,2718086,34.96,J T DOVE LTD,004226,,,,,,,,,BUILDING MATERIALS.GENERAL MATERIALS
26/01/2024,2727613,34.88,NORTH EASTERN GLASS LTD,014492,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
24/01/2024,2726973,34.84,HEATING COMPONENTS & EQUIPMENT LTD,008520,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
24/01/2024,2726950,34.75,J T DOVE LTD,004226,,,,,,,,,BUILDING MATERIALS.GENERAL MATERIALS
26/01/2024,2727589,34.70,J T DOVE LTD,004226,,,,,,,,,BUILDING MATERIALS.GENERAL MATERIALS
30/01/2024,2731004,34.70,J T DOVE LTD,004226,,,,,,,,,BUILDING MATERIALS.GENERAL MATERIALS
25/01/2024,2726988,34.50,LYRECO LTD,336434,Childrens,Children's & Education Services,103,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,STATIONERY.STATIONERY
09/01/2024,2719322,34.50,METALPOINT T/A ARNDALE ENGINEERING LTD,397743,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
11/01/2024,2720200,34.38,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,Commissioning & Asset Management,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
30/01/2024,2730997,34.00,BRYAN CRISP & SON SPECIALIST SERVICES LIMITED,399128,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
08/01/2024,2718651,33.93,Redacted Personal Data,402173,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/01/2024,2721502,33.93,Redacted Personal Data,402173,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
22/01/2024,2725280,33.93,Redacted Personal Data,402173,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
29/01/2024,2728116,33.93,Redacted Personal Data,402173,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
15/01/2024,2721551,33.93,Redacted Personal Data,371263,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
19/01/2024,2724736,33.93,NORTH EASTERN GLASS LTD,014492,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
18/01/2024,2724475,33.90,CROSSLING & CO LTD,003416,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
15/01/2024,2722004,33.76,PHYSICAL COMPANY LTD,253436,"Sport, Leisure & Community",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,SPORTS & PLAYGROUND EQUIPMENT.SPORTS EQUIPMENT
08/01/2024,2718889,33.75,INDEPENDENT LIVES (NE),389234,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
08/01/2024,2718889,33.75,INDEPENDENT LIVES (NE),389234,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
15/01/2024,2721747,33.75,INDEPENDENT LIVES (NE),389234,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
15/01/2024,2721747,33.75,INDEPENDENT LIVES (NE),389234,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
22/01/2024,2725527,33.75,INDEPENDENT LIVES (NE),389234,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
22/01/2024,2725527,33.75,INDEPENDENT LIVES (NE),389234,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
29/01/2024,2728457,33.75,INDEPENDENT LIVES (NE),389234,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
29/01/2024,2728457,33.75,INDEPENDENT LIVES (NE),389234,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.DAY CARE
18/01/2024,2724394,33.60,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,Commissioning & Asset Management,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
18/01/2024,2724394,33.60,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,Commissioning & Asset Management,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
30/01/2024,2730964,33.60,BIZOO LIMITED,389522,Regeneration & Economic Development,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,ADVERTISING & MARKETING.EVENTS & PROMOTIONS
30/01/2024,2730964,33.60,BIZOO LIMITED,389522,Regeneration & Economic Development,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,ADVERTISING & MARKETING.EVENTS & PROMOTIONS
30/01/2024,2730964,33.60,BIZOO LIMITED,389522,Regeneration & Economic Development,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,ADVERTISING & MARKETING.EVENTS & PROMOTIONS
30/01/2024,2730964,33.60,BIZOO LIMITED,389522,Regeneration & Economic Development,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,ADVERTISING & MARKETING.EVENTS & PROMOTIONS
30/01/2024,2730964,33.60,BIZOO LIMITED,389522,Regeneration & Economic Development,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,ADVERTISING & MARKETING.EVENTS & PROMOTIONS
30/01/2024,2730964,33.60,BIZOO LIMITED,389522,Regeneration & Economic Development,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,ADVERTISING & MARKETING.EVENTS & PROMOTIONS
30/01/2024,2730964,33.60,BIZOO LIMITED,389522,Regeneration & Economic Development,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,ADVERTISING & MARKETING.EVENTS & PROMOTIONS
30/01/2024,2730964,33.60,BIZOO LIMITED,389522,Regeneration & Economic Development,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,ADVERTISING & MARKETING.EVENTS & PROMOTIONS
30/01/2024,2730964,33.60,BIZOO LIMITED,389522,Regeneration & Economic Development,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,ADVERTISING & MARKETING.EVENTS & PROMOTIONS
12/01/2024,2721017,33.48,J T DOVE LTD,004226,,,,,,,,,BUILDING MATERIALS.GENERAL MATERIALS
18/01/2024,2724396,33.36,1ST COVERALL COMPANY LIMITED,393273,Local Environmental Services,Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,CLOTHING.PROTECTIVE
18/01/2024,2724396,33.36,1ST COVERALL COMPANY LIMITED,393273,Local Environmental Services,Cultural & Related Services,104,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,CLOTHING.PROTECTIVE
22/01/2024,2725674,33.36,J T DOVE LTD,004226,,,,,,,,,BUILDING MATERIALS.GENERAL MATERIALS
23/01/2024,2725824,33.29,Redacted Personal Data,404998,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
18/01/2024,2724475,33.10,CROSSLING & CO LTD,003416,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
22/01/2024,2725675,33.10,CROSSLING & CO LTD,003416,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
12/01/2024,2721045,33.09,SPORT & PLAY LIMITED,393484,"Sport, Leisure & Community",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,HORTICULTURAL.LANDSCAPING
19/01/2024,2724736,33.06,NORTH EASTERN GLASS LTD,014492,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
08/01/2024,2718834,32.91,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
