Transparency Report September 2024,,,,,
Date,Suppliers,Department ,CC Description,Ledger Code,Value £
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£851.76
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,845.48"
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,232.01"
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,176.24"
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,135.68"
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£425.88
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£425.88
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£567.84
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£709.80
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£567.84
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,703.52"
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£709.80
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£851.76
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,277.64"
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£993.72
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,257.36"
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£730.08
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,845.48"
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£709.80
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£2,012.08"
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,014.00"
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,160.32"
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,135.68"
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£425.88
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£608.40
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£603.33
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£297.35
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,277.64"
 20-Sep-2024,Social Care Consortium,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,176.24"
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£420.31
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,234.46"
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,102.67"
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£531.56
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£711.42
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,217.42"
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,783.56"
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£789.57
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,529.05"
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£336.16
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£420.31
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,239.97"
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,099.16"
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£531.56
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£522.04
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£704.40
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£972.94
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£696.89
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,275.54"
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,237.46"
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,788.57"
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£731.96
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£804.10
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£956.89
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£400.80
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,534.06"
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£923.29
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£273.03
 20-Sep-2024,Care staff Services,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£336.16
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,736.31"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,627.91"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,490.58"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£522.21
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£922.03
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,414.53"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,323.71"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,400.20"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£684.45
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,379.04"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,050.35"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,116.28"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,435.25"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,430.60"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,273.01"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£341.01
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,252.73"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£811.81
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£613.47
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£704.73
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,282.71"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,106.31"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,430.18"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£770.64
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,419.60"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£771.52
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,505.79"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,749.15"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,906.32"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,364.27"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£704.73
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£761.09
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,456.37"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,566.63"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£752.10
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£689.52
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£950.27
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£299.13
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£709.80
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£687.01
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,084.98"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,166.54"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£258.97
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,155.96"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£836.30
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,424.67"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£824.42
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,247.66"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£979.39
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,141.19"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,003.86"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£644.33
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,434.81"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£710.24
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£570.02
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£887.23
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,405.27"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£537.42
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,101.51"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£730.50
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£436.02
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,252.73"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£598.26
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,277.64"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,029.21"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,282.71"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£722.12
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£425.88
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£283.92
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,593.72"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,273.01"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£689.52
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£816.71
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,014.21"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,268.38"
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£415.74
 23-Sep-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£420.81
