Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,120.63
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,120.40
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,120.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,12/09/2023,120.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,PROKILL UK LIMITED,01/09/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,20/09/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,20/09/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,26/09/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,21/09/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,21/09/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,26/09/2023,120.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,119.70
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,12/09/2023,119.64
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,119.05
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,118.89
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,118.78
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JCE & SONS LTD,26/09/2023,118.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,LOCSAFE SECURITY SYSTEMS,21/09/2023,118.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,19/09/2023,118.49
Policy & Governance,Governance & Legal Services,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,27/09/2023,117.95
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,R&M - Mechanical,Culligan LTD,22/09/2023,117.72
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,25/09/2023,117.54
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,25/09/2023,117.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Universal Services Ltd,25/09/2023,117.38
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,PRISM MEDICAL WESTHOLME DIVISION,26/09/2023,117.15
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,117.14
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,WREKIN DRAIN SERVICES LTD,21/09/2023,117.08
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,117.04
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,116.87
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,116.82
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,25/09/2023,116.59
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Dilapidations,JCE & SONS LTD,06/09/2023,116.51
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,116.40
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,116.40
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,05/09/2023,116.37
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,26/09/2023,116.37
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Servicing & Repairs V&P,G H Ltd,15/09/2023,116.25
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,116.16
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,19/09/2023,116.14
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,19/09/2023,116.14
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,25/09/2023,116.14
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,COOL SERVICES LTD,18/09/2023,116.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,COOL SERVICES LTD,18/09/2023,116.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,COOL SERVICES LTD,26/09/2023,116.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Equipment - Purchase,ICTn Limited,12/09/2023,116.00
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Payments to Contractor,ICTn Limited,25/09/2023,116.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,115.99
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,115.94
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,115.87
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,115.67
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,115.66
Adult Social Care,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,20/09/2023,115.48
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,115.41
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,115.15
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,25/09/2023,115.04
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Translation Services,VISS Sign Language Interpreting Service,04/09/2023,115.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,114.95
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,114.81
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,26/09/2023,114.80
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,114.48
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,114.28
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,114.23
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,114.22
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,114.18
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,114.17
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,114.16
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Building Cleaning DSO,PHS GROUP,01/09/2023,113.90
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,113.85
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,113.83
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,113.65
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,20/09/2023,113.63
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,113.30
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,113.07
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,11/09/2023,113.00
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,12/09/2023,113.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,112.86
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,19/09/2023,112.85
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,112.79
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,13/09/2023,112.71
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,112.58
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),20/09/2023,112.53
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,LAWLEY & OVERDALE PARISH COUNCIL,27/09/2023,112.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,112.37
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,112.18
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,112.12
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,112.06
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JAK WATER SYSTEMS LTD,06/09/2023,112.00
Adult Social Care,My Options,Supplies & Services,Equipment - Purchase,TELFORD TIMBER SUPPLIES,22/09/2023,112.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,Harfield Components Ltd,25/09/2023,111.99
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Gas,West Mercia Energy (WME),20/09/2023,111.90
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Capital Expenditure,Payments to Contractor,LANDMARK INFORMATION GROUP LTD,20/09/2023,111.79
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,111.72
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,111.68
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,15/09/2023,111.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,111.42
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,111.41
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,111.35
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,SPACECARE,13/09/2023,111.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,110.95
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/09/2023,110.94
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,110.78
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,110.71
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,110.71
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,25/09/2023,110.36
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,110.13
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,15/09/2023,110.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,RMF LANDSCAPING LTD,06/09/2023,110.00
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,26/09/2023,109.89
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,109.59
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,109.51
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,109.51
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,109.40
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,109.12
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,109.12
"Communities, Customer & Commercial Services",Sport & Leisure,Capital Expenditure,Payments to Contractor,Countwise Systems Limited,14/09/2023,109.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,21/09/2023,109.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,108.81
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,108.53
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,108.41
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,12/09/2023,108.23
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,25/09/2023,108.20
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,108.12
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,108.07
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,107.84
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/09/2023,107.45
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,BRITISH GAS BUSINESS,06/09/2023,107.37
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,01/09/2023,107.35
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,05/09/2023,107.35
