OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI,
Staffordshire County Council,Newcastle MH Team U65,St Matthews Support Services Limited,03/07/2023,1514.88,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,St Matthews Support Services Limited,03/07/2023,1226.68,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,BLT MH Team U65,St Matthews Support Services Limited,17/07/2023,693.84,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Newcastle MH Team U65,St Matthews Support Services Limited,17/07/2023,1514.88,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,St Matthews Support Services Limited,17/07/2023,1226.68,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,BLT MH Team U65,St Matthews Support Services Limited,31/07/2023,693.84,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Newcastle MH Team U65,St Matthews Support Services Limited,31/07/2023,1514.88,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,St Matthews Support Services Limited,31/07/2023,1226.68,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs MH Team U65,St MatthewsSupport Services Ltd,03/07/2023,1051.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,St MatthewsSupport Services Ltd,03/07/2023,1340.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Moorlands LD Team,St MatthewsSupport Services Ltd,03/07/2023,1118.88,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Tamworth PD Team 1,St MatthewsSupport Services Ltd,03/07/2023,3342.67,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs MH Team U65,St MatthewsSupport Services Ltd,17/07/2023,1051.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,St MatthewsSupport Services Ltd,17/07/2023,1340.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Moorlands LD Team,St MatthewsSupport Services Ltd,17/07/2023,1118.88,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Tamworth PD Team 1,St MatthewsSupport Services Ltd,17/07/2023,1141.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs MH Team U65,St MatthewsSupport Services Ltd,31/07/2023,1051.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,St MatthewsSupport Services Ltd,31/07/2023,1340.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Moorlands LD Team,St MatthewsSupport Services Ltd,31/07/2023,1118.88,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Tamworth PD Team 1,St MatthewsSupport Services Ltd,31/07/2023,1141.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Nicholas C of E First School,17/07/2023,8807.32,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Patrick's RC Primary School,17/07/2023,4422.31,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Paul's First School,17/07/2023,10667.46,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Peter's CofE (C) Primary School,17/07/2023,22226.89,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Peter's CofE Academy Alton,17/07/2023,4269.97,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,ST PETERS PRE SCHOOL CHILDCARE,17/07/2023,615.60,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,ST PETERS PRE SCHOOL CHILDCARE,17/07/2023,4557.38,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,ST PETERS PRE SCHOOL CHILDCARE,17/07/2023,2572.76,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,St Philips Chambers,10/07/2023,4227.84,LEGAL,LEGAL,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Specialist Assessment,St Philips Chambers,27/07/2023,2340.00,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Saviours CE Academy,17/07/2023,3687.44,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pupil Premium Grant,St Teresa's Catholic Primary School,10/07/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Thomas' CE VA Primary School,17/07/2023,6810.50,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,St Thomas' CE VA Primary School,17/07/2023,1271.49,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pupil Premium Grant,St Thomas More Cath Acad and Sixth Form,10/07/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Thomas's Day Nursery,17/07/2023,1465.05,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Wulstan's RC Primary School,17/07/2023,20715.71,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pupil Premium Grant,St Wulstan's RC Primary School,07/07/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St. Giles and St. George's CofE Academy,17/07/2023,5802.11,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pupil Premium Grant,St. James C E Primary Academy,07/07/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,AEN Funding Maintained Recoupm,St. Michael's Church of England Primary,06/07/2023,5826.70,Payments to other Authorities,Payments to other Authorities,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St. Peters C of E School,17/07/2023,6497.07,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,St. Peters C of E School,17/07/2023,1024.14,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,"0805 14 Tipping St, Stafford, ",STAFFORD BOROUGH COUNCIL,05/07/2023,2567.36,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,"0816 County building,Martin St",STAFFORD BOROUGH COUNCIL,05/07/2023,41216.00,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,0816 Judges House,STAFFORD BOROUGH COUNCIL,05/07/2023,3307.62,Council Tax,Council Tax,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,0817 Eastgate House 79/79a ST1,STAFFORD BOROUGH COUNCIL,05/07/2023,18213.50,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,"0818 Shire Hall, Market St, ST",STAFFORD BOROUGH COUNCIL,05/07/2023,8732.50,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,"0820 56 Eastgate St, ST16 2LY",STAFFORD BOROUGH COUNCIL,05/07/2023,13198.55,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,"0821 17 Eastgate St, Stafford,",STAFFORD BOROUGH COUNCIL,05/07/2023,28928.00,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,0822 County Records Eastgate S,STAFFORD BOROUGH COUNCIL,05/07/2023,35072.00,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,"0827 14 Martin St, Stafford, S",STAFFORD BOROUGH COUNCIL,05/07/2023,39424.00,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,0828 Wedgwood BlockA Tipping S,STAFFORD BOROUGH COUNCIL,05/07/2023,186880.00,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,0933 Baswich Library Lynton Av,STAFFORD BOROUGH COUNCIL,05/07/2023,6237.50,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,0934 Eccleshall Library High S,STAFFORD BOROUGH COUNCIL,05/07/2023,6611.75,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,0935 Holmcroft Lib Stafford ST,STAFFORD BOROUGH COUNCIL,05/07/2023,6487.00,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,0936 Rising Brook Library ST17,STAFFORD BOROUGH COUNCIL,05/07/2023,4034.42,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,0937 Stone Library High Street,STAFFORD BOROUGH COUNCIL,05/07/2023,7466.29,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,1 STI Test & Treat,STAFFORD BOROUGH COUNCIL,28/07/2023,19125.00,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,1446 51a Sandyford St Stafford,STAFFORD BOROUGH COUNCIL,05/07/2023,11976.00,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,1641 Stone Hway Depot,STAFFORD BOROUGH COUNCIL,05/07/2023,20084.75,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,2958 Kingston Centre ST16 3TW,STAFFORD BOROUGH COUNCIL,05/07/2023,33280.00,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,5438 Stafford Lib SP1 unit 3&4,STAFFORD BOROUGH COUNCIL,05/07/2023,32000.00,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,STAFFORD BOROUGH COUNCIL,26/07/2023,2211.00,Contract Grounds Maintenance,Contract Grounds Maintenance,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,STAFFORD BOROUGH COUNCIL,05/07/2023,12928.00,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,STAFFORD BOROUGH COUNCIL,05/07/2023,181760.00,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,STAFFORD BOROUGH COUNCIL,05/07/2023,381440.00,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,7115 Unit Qa Beacon Business P,STAFFORD BOROUGH COUNCIL,05/07/2023,30325.85,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,7195 Building G Beacon Bus Par,STAFFORD BOROUGH COUNCIL,05/07/2023,21375.91,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,"7232 Unit QB, Beaconside ST18 ",STAFFORD BOROUGH COUNCIL,05/07/2023,53118.65,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,7334 Northfields Ctr,STAFFORD BOROUGH COUNCIL,05/07/2023,6418.39,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
