OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI,
Staffordshire County Council,Lighting & Signals Rech Works,Swarco,21/06/2023,1940.16,Traffic Signals Damage,Traffic Signals Damage,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Lighting & Signals Rech Works,Swarco,21/06/2023,3657.48,Traffic Signals Damage,Traffic Signals Damage,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Lighting & Signals Rech Works,Swarco,21/06/2023,2539.21,Traffic Signals Damage,Traffic Signals Damage,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Lighting & Signals Rech Works,Swarco,21/06/2023,1968.00,Traffic Signals Damage,Traffic Signals Damage,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Traffic Signal Refurbishment,Swarco,21/06/2023,9000.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Lighting & Signals Works,Swarco,30/06/2023,20460.97,Traffic Signals Routine Maint,Traffic Signals Routine Maint,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Lighting & Signals Works,Swarco,30/06/2023,20460.97,Traffic Signals Routine Maint,Traffic Signals Routine Maint,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,SWIIS FOSTER CARE LTD,27/06/2023,10624.28,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cedars Short Stay School,Syed's taxi,28/06/2023,10027.52,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Highways Laboratory,T & J FARNELL LTD,21/06/2023,594.60,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,T A C T,27/06/2023,2758.20,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,T A C T,27/06/2023,7410.07,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,T FARLEY,09/06/2023,616.98,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Loxley Hall School,T M TAXIS,28/06/2023,2369.63,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,T Manifold,09/06/2023,673.78,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ES Assess & Staying Together,T Q Hotels Ltd,30/06/2023,1550.00,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ES Assess & Staying Together,T Q Hotels Ltd,30/06/2023,1550.00,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ES Assess & Staying Together,T Q Hotels Ltd,30/06/2023,1550.00,S17 - No recourse to pub funds,S17 - No recourse to pub funds,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Main Trading Standards,T WATKIN,16/06/2023,3660.00,legal services,legal services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Main Trading Standards,T WATKIN,23/06/2023,1170.00,legal services,legal services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Traffic Data,TagMaster UK Ltd,28/06/2023,16325.64,General Equipment Purchase,General Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Home to school transport-main,Tailored Transport Services LTD,02/06/2023,8130.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Main Trading Standards,TAMESIDE MET BOROUGH COUNCIL,02/06/2023,884.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Tamworth Amateur Boxing Club,12/06/2023,53333.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Transport for Excluded Pupils,Tamworth Amateur Boxing Club,12/06/2023,3070.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Tamworth Amateur Boxing Club,14/06/2023,1680.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Tamworth Amateur Boxing Club,16/06/2023,2100.00,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,AEN Funding Academies/Free/Col,Tamworth Enterprise College,19/06/2023,11242.22,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Tamworth Invoice Led Phy Disab,Tamworth Home Care Ltd,26/06/2023,654.96,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,LICH Child in Care/Care Leaver,TAMWORTH/ATHERSTONE TAXIS & PRIVATE HIRE,06/06/2023,960.00,LC Travel Education & Training,LC Travel Education & Training,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Chasetown Special School,TAMWORTH/ATHERSTONE TAXIS & PRIVATE HIRE,29/06/2023,35179.14,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,29/06/2023,528.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,13/06/2023,546.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,1014.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Targeted Provision Ltd,28/06/2023,1069.20, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,29/06/2023,1188.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Targeted Provision Ltd,28/06/2023,950.40, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Targeted Provision Ltd,28/06/2023,831.60, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Targeted Provision Ltd,28/06/2023,1900.80, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Targeted Provision Ltd,28/06/2023,950.40, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,792.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Targeted Provision Ltd,28/06/2023,950.40, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,660.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,660.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Targeted Provision Ltd,28/06/2023,534.60, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,624.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,624.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,1365.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,1404.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Targeted Provision Ltd,28/06/2023,960.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,29/06/2023,936.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,858.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,780.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,2847.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,29/06/2023,1365.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,858.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,1326.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,780.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,624.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,1560.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,702.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Targeted Provision Ltd,28/06/2023,623.70, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,29/06/2023,1980.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Targeted Provision Ltd,28/06/2023,831.60, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,528.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,1072.50,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,1306.50,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Targeted Provision Ltd,28/06/2023,2138.40, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,660.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Targeted Provision Ltd,28/06/2023,1386.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,28/06/2023,624.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
