Date Transaction Added,Beneficiary,Merchant Categories,Department,Purpose of Expenditure,Trans No,Net Amount
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954557,293.00
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954558,285.20
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954558,285.20
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954558,292.55
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954558,292.55
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954564,189.30
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954564,189.30
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954564,189.30
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954564,189.30
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954568,293.00
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954568,293.00
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954570,156.63
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954570,156.63
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954570,189.34
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954570,189.34
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954575,285.85
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954575,285.85
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954575,293.00
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954575,293.00
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954578,185.20
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954578,185.20
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954578,192.55
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954578,192.55
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954579,264.33
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954579,264.33
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954581,290.05
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954581,290.05
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954591,285.85
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954591,285.85
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954591,293.00
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954591,293.00
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954592,182.30
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954592,182.30
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954592,189.80
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954592,189.80
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954593,285.85
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954593,285.85
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954596,282.95
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954596,282.95
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954597,285.85
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954597,285.85
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954608,274.42
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954608,274.42
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954614,293.00
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954614,293.00
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954614,293.00
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954614,293.00
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954614,293.00
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954614,293.00
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954618,261.66
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954618,261.66
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954618,266.07
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954618,266.07
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954622,65.00
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954622,65.00
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954622,153.55
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954622,153.55
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954622,153.55
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954622,153.55
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954625,274.02
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954625,274.02
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954625,313.19
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954625,313.19
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954626,153.05
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954626,153.05
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954626,282.95
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954626,282.95
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954626,290.05
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954626,290.05
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954626,290.05
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954626,290.05
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954627,240.30
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954627,240.30
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954627,240.30
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954627,240.30
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954627,240.30
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954627,240.30
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954628,285.85
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954628,285.85
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954629,275.59
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954629,275.59
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954634,276.27
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954634,276.27
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954639,277.30
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954639,277.30
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954642,285.85
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954642,285.85
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954649,189.34
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954649,189.34
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954649,196.69
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954649,196.69
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954649,196.69
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954649,196.69
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954650,279.10
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Children & Family Services,Foster Carer Payments,31954650,279.10
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954651,280.30
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954651,280.30
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954651,287.30
15/05/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Children & Family Services,Foster Carer Payments,31954651,287.30
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954652,313.14
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954652,313.14
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954653,192.55
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954653,192.55
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954653,192.55
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954653,192.55
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954654,292.55
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954654,292.55
15/05/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Fostering Support,Children & Family Services,Foster Carer Payments,31954654,292.55
