Date Transaction Added,Beneficiary,Merchant Categories,Department,Purpose of Expenditure,Trans No,Net Amount
28/03/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32035445,388.74
28/03/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32035445,388.74
28/03/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32035445,420.08
28/03/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32035445,434.28
28/03/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32035445,434.28
28/03/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32035445,434.28
28/03/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32035445,434.28
28/03/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32035445,504.56
28/03/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32035445,726.66
28/03/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32035445,1059.85
28/03/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32035445,1463.74
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,99.77
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,107.80
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,128.18
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,144.80
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,162.36
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,190.03
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32016164,194.37
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32016164,194.37
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32016164,194.37
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32016164,194.37
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,194.37
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32016164,199.10
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32016164,202.20
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32016164,208.45
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32016164,210.54
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32016164,210.54
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32016164,211.97
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,215.60
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,215.60
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32016164,223.25
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,233.38
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32016164,233.86
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,233.86
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,245.08
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,245.08
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,251.57
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,253.22
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,253.66
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,266.20
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,269.10
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,280.31
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,280.31
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,282.26
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,282.26
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,282.26
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,297.11
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,297.11
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,297.11
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,298.65
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,326.40
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,349.93
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32016164,388.74
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,390.49
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,398.20
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,415.08
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,420.08
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,446.49
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,454.96
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,454.96
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,464.42
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,478.72
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,504.56
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,504.56
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,507.32
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,507.32
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,597.30
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,798.16
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,817.96
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,840.15
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,840.15
02/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32016164,868.56
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32017353,97.19
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32017353,97.19
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,99.77
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32017353,105.27
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32017353,105.27
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32017353,105.27
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32017353,105.27
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32017353,105.27
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,107.80
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,181.00
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,190.03
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32017353,194.37
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32017353,194.37
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,199.10
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,199.10
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,199.54
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32017353,210.54
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32017353,210.54
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32017353,211.97
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,215.60
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,215.60
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32017353,217.14
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,217.14
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32017353,228.36
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Casual Staffing,32017353,232.21
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,233.38
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,233.86
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,239.36
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,241.85
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,244.35
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,251.57
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,251.57
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,264.30
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,266.20
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,267.52
09/01/2025,Halton & Kent Commercial Services LLP,Professional & Advisory Services,Adult Social Care,Non HBC Agency Staff,32017353,269.10
