SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period September 2024,,,,,,
SUPPLIER,AMOUNT,TRANSACTION DATE,COST CENTRE,ACCOUNT,DEPARTMENT,EXPLANATION OF EXPENDITURE
Bloomcare,"3,176.16",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
Bloomcare,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Bloomcare,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Bloomcare,"3,176.16",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
Bloomcare,"3,176.16",12/09/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+-Residential - Short Term
Bloomcare,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Bloomcare,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Bloomcare,"3,176.16",12/09/2024,AM10,R4045,Adult Social Care,Support With Memory & Cognition - Older People 65+-Residential - Short Term
Bloomcare,"3,176.16",12/09/2024,AM10,R4045,Adult Social Care,Support With Memory & Cognition - Older People 65+-Residential - Short Term
Bloomcare,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Bloomcare,"3,176.16",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
Bloomcare,"3,176.16",12/09/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+-Private Residential Care Rest Homes
Bloomcare,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Bloomcare,"3,680.00",12/09/2024,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Nursing Ho
Bloomcare,"7,056.00",12/09/2024,AM10,R4049,Adult Social Care,Support With Memory & Cognition - Older People 65+-Nursing- Short Term
Bluebird Care (Sefton),"1,109.85",16/09/2024,AM10,R4051,Adult Social Care,Support With Memory & Cognition - Older People 65+-Domiciliary Care
Bluebird Care (Sefton),"1,394.25",16/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Bluebird Care (Sefton),"3,992.80",16/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Bluebird Care (Sefton),"4,600.40",16/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Blundellsands Methodist Church,800.00,27/09/2024,BI54,R4171,Communities,Resettlement-Voluntary & Faith Sector
Bmc Ltd,"1,589.00",30/08/2024,TB02,H0101,Operational In-House Services,Stock / Stock Adjustment Account-Stock - Hawthorne Road Depot - Vehicle Maintenance
Bmc Ltd,"1,747.84",06/09/2024,TB02,H0101,Operational In-House Services,Stock / Stock Adjustment Account-Stock - Hawthorne Road Depot - Vehicle Maintenance
Bootle Glass Co Ltd,"3,739.30",20/09/2024,YS66,R1001,Children's Social Care,Springbrook - Respite-Repair & Mtce Of Land & Buildings
Bosco Society,"8,323.00",01/09/2024,BI49,R4344,Economic Growth and Housing,Rough Sleeper Initiative-Pay-External Providers
Boston Construction & Surveyors Ltd,"6,880.00",12/08/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
Boston Construction & Surveyors Ltd,"8,950.00",01/08/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
Botany House Limited,"26,623.38",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
Brabners Llp,"5,900.00",26/09/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
Brabners LLP,"325,324.00",06/09/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
Brenntag UK Ltd,783.60,06/09/2024,HS05,R2030,Communities,BLC (Bootle Leisure Centre)-Equipment Furniture & Materials
Brenntag UK Ltd,"1,297.00",10/09/2024,HS03,R2030,Communities,Meadows-Equipment Furniture & Materials
Brenntag UK Ltd,"1,517.28",05/09/2024,HS06,R2030,Communities,DSW (Dunes Splashworld)-Equipment Furniture & Materials
Bridge Inn Community Farm,684.00,12/09/2024,AP05,R4053,Adult Social Care,Physical Support - Adults 18-64-Day Care
Bridge Inn Community Farm,"1,157.60",12/09/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64-Day Care
Bridgeway Support Ltd,"1,568.00",12/09/2024,AN05,R4054,Adult Social Care,Mental Health Support - Adults 18-64-Community Support
British Telecom Plc,871.66,05/04/2024,SS06,R2613,Operational In-House Services,CCTV/Control Room/Patrol-Landline Telephones (Excluding Arvato)
British Telecom Plc,894.18,05/08/2024,SS06,R2613,Operational In-House Services,CCTV/Control Room/Patrol-Landline Telephones (Excluding Arvato)
British Telecom Plc,"1,610.36",25/09/2024,TX01,H0212,Highways and Public Protection,Road Bids - Traffic Signal Maintenance-Highways Agency - A5036
British Telecom Plc,"11,886.76",28/08/2024,GF38,R2613,Corporate Resources,Central Landline Telephones-Landline Telephones (Excluding Arvato)
British Telecom Plc,"26,656.04",25/09/2024,BH29,R1271,Highways and Public Protection,TS General Signal Maintenance-Highways Management Works
Brook View Health Care Ltd,"-106,903.62",12/09/2024,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64-Private Residential Care Nursing Ho
Brook View Health Care Ltd,"15,621.16",12/09/2024,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+-Private Residential Care Nursing Ho
Brook View Health Care Ltd,"15,779.64",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Brook View Health Care Ltd,"17,532.56",12/09/2024,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64-Private Residential Care Nursing Ho
Brook View Health Care Ltd,"19,068.48",12/09/2024,AM05,R4042,Adult Social Care,Support With Memory & Cognition - Adults 18-64-Private Residential Care Nursing Ho
Brook View Health Care Ltd,"46,763.72",13/09/2024,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64-Private Residential Care Nursing Ho
Brothers Of Charity,832.20,12/09/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64-Day Care
Brothers Of Charity,920.64,12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Brothers Of Charity,"1,022.56",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Brothers Of Charity,"1,153.08",12/09/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64-Day Care
Brothers Of Charity,"1,188.77",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Brothers Of Charity,"1,226.96",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Brothers Of Charity,"1,226.96",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Brothers Of Charity,"1,226.96",12/09/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64-Supported Living
Brothers Of Charity,"1,611.20",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Brothers Of Charity,"1,804.00",12/09/2024,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64-Community Support
Brothers Of Charity,"1,933.44",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Brothers Of Charity,"2,047.60",12/09/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64-Day Care
Brothers Of Charity,"2,273.40",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Brothers Of Charity,"2,631.90",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Brothers Of Charity,"2,889.60",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Brothers Of Charity,"2,889.60",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Brothers Of Charity,"2,889.60",12/09/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64-Supported Living
Brothers Of Charity,"2,897.10",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Brothers Of Charity,"2,932.38",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Brothers Of Charity,"2,972.16",12/09/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64-Supported Living
Brothers Of Charity,"3,068.80",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Brothers Of Charity,"4,012.70",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Brothers Of Charity,"5,639.20",12/09/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64-Supported Living
Brothers Of Charity,"6,090.34",12/09/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64-Supported Living
Brothers Of Charity,"12,084.00",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Brunswick Youth & Community Centre,"6,250.00",20/09/2024,GN06,R4171,Communities,Area Management-Voluntary & Faith Sector
Byron Court Care Home Limited,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,886.68",12/09/2024,AP10,R4047,Adult Social Care,Physical Support - Older People 65+-Property Case - Residential Nursing Homes
Byron Court Care Home Limited,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Byron Court Care Home Limited,"3,208.24",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"3,208.24",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"3,933.08",12/09/2024,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+-Private Residential Care Nursing Ho
Byron Court Care Home Limited,"9,415.05",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
C & H Products Limited,"2,263.60",30/08/2024,HS05,R2030,Communities,BLC (Bootle Leisure Centre)-Equipment Furniture & Materials
Cambian Childcare Limited,"5,757.89",15/07/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs)-Non-Maintained Day Schools
Cambian Childcare Limited,"18,138.33",13/08/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs)-Non-Maintained Day Schools
Cambian Childcare Limited,"18,138.33",13/08/2024,EH31,R4156,Education Excellence,Special General Expenditure (High Needs)-Non-Maintained Residential Schools
Cambian Childcare Limited,"19,045.33",13/08/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs)-Non-Maintained Day Schools
Cambridge Nursery,"1,140.00",31/03/2024,YS34,R2116,Children's Social Care,Corporate Parenting 3-Personal Needs
Cambridge Nursery,"3,420.00",21/06/2024,YS28,R2116,Children's Social Care,Locality South-Personal Needs
Cambridge Nursery,"4,200.00",25/06/2024,YS34,R2116,Children's Social Care,Corporate Parenting 3-Personal Needs
CAN Digital Solutions,"5,000.00",15/09/2024,YS38,R2927,Children's Social Care,Fostering Support-Advertising & Marketing
Candle Limited,"7,400.00",30/08/2024,EH31,R4157,Education Excellence,Special General Expenditure (High Needs)-Post 16
Captain's Quarters Guesthouse,900.00,29/08/2024,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast-Pay-External Providers
Captain's Quarters Guesthouse,910.00,16/05/2024,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast-Pay-External Providers
Captain's Quarters Guesthouse,"1,105.00",07/03/2024,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast-Pay-External Providers
Captain's Quarters Guesthouse,"1,140.00",04/09/2024,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast-Pay-External Providers
Captain's Quarters Guesthouse,"1,680.00",12/03/2024,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast-Pay-External Providers
CARAH Care,509.39,04/09/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+-Re-Enablement
CARAH Care,528.90,04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
CARAH Care,538.66,04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
CARAH Care,579.65,04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
CARAH Care,685.82,04/09/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64-Domiciliary Care
CARAH Care,804.48,04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
