SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period February 2023,,,,,,
Supplier,Amount,Date,Cost Centre,Account,Department,Summary of Expenditure
Lotus Care (Finch Manor) Limited,"2,233.00",01/02/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Lotus Care (Finch Manor) Limited,"2,391.48",01/02/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Lotus Care (Finch Manor) Limited,"2,391.48",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Lovett Care NW Limited,"5,172.16",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Lucy Lockets,512.00,21/09/2022,YS26,R2116,Children's Social Care,Locality North - Personal Needs
Lucy Lockets,576.00,08/08/2022,YS26,R2116,Children's Social Care,Locality North - Personal Needs
Lucy Lockets,864.00,21/09/2022,YS26,R2116,Children's Social Care,Locality North - Personal Needs
Lucy Lockets,864.00,21/09/2022,YS26,R2116,Children's Social Care,Locality North - Personal Needs
Lucy Lockets,924.00,30/01/2023,YS26,R2116,Children's Social Care,Locality North - Personal Needs
Lucy Lockets,"1,008.00",20/12/2022,YS26,R2116,Children's Social Care,Locality North - Personal Needs
Lucy Lockets,"1,008.00",25/12/2022,YS26,R2116,Children's Social Care,Locality North - Personal Needs
Lydiate Parish Council,"1,200.00",11/07/2022,GN36,R4455,Communities,A.C. - Sepac Wide - Park Ward
M A C Roofing And Contracting Ltd,"2,732.52",28/02/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
M A C Roofing And Contracting Ltd,"3,873.57",24/02/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
M A C Roofing And Contracting Ltd,"50,706.99",23/02/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
MAC Psychology Ltd,"2,325.00",07/02/2023,YL71,R2501,Education Excellence,Psychology Service - Bought In Professional Services-Curriculum
Mac-Landscapes Ltd,800.00,02/02/2023,YS27,R2116,Children's Social Care,Locality Central - Personal Needs
Madeleine Lindley Ltd,"3,196.80",10/02/2023,YE01,R2248,Education Excellence,Early Years Service - Books
Maghull Coaches Ltd,"12,067.33",02/02/2023,HS10,R3305,Communities,Aquatics and Retention - Specialist Transport Fixed Route
MAGHULL TOWN COUNCIL,"69,243.00",06/02/2023,UB02,R4162,Corporate,Parish Precepts - Parish Precepts
Majestic Coffee Ltd,"2,450.00",15/02/2023,SG63,R1001,Operational In-House Services,Green Sefton Service - Bootle Golf - Repair & Mtce Of Land & Buildings
Making Space,"1,269.72",01/02/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Making Space,"2,539.40",01/02/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Making Space,"2,539.40",01/02/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Making Space,"2,539.40",01/02/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Making Space,"2,539.40",01/02/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Making Space,"2,539.40",01/02/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Making Space,"2,539.40",01/02/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Making Space,"2,539.40",01/02/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Making Space,"2,539.40",01/02/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Making Space,"2,539.40",01/02/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Making Space,"2,539.40",01/02/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
MANCHESTER SPEAK,505.72,06/02/2023,YS26,R2116,Children's Social Care,Locality North - Personal Needs
Mangar International,"1,563.21",03/02/2023,AE10,R2052,Adult Social Care,"Adults Equipment - Aids, Appliances And Adaptations"
Mangar International,"1,998.21",17/02/2023,AE10,R2052,Adult Social Care,"Adults Equipment - Aids, Appliances And Adaptations"
Mangar International,"2,040.00",16/02/2023,AE10,R2052,Adult Social Care,"Adults Equipment - Aids, Appliances And Adaptations"
Mangar International,"4,080.00",23/02/2023,AE10,R2052,Adult Social Care,"Adults Equipment - Aids, Appliances And Adaptations"
Mangar International,"19,752.78",20/02/2023,AE10,R2052,Adult Social Care,"Adults Equipment - Aids, Appliances And Adaptations"
Manus Review and Consulting Ltd,"7,750.00",09/02/2023,GN04,R2451,Communities,Domestic Homicide Reviews - Fees & Services - Other
Mapchester Ltd,"3,500.00",17/02/2023,GF63,R2655,Corporate Resouces,ICT Contracts - Computer Costs
Marcus Memorials,"2,416.67",21/02/2023,SL64,R2435,Operational In-House Services,Bootle Cemetery - Fees - Burial & Cremation
Marcus Memorials,"2,416.67",21/02/2023,SL64,R2435,Operational In-House Services,Bootle Cemetery - Fees - Burial & Cremation
Margaret Roper House Nh,"1,776.64",01/02/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Margaret Roper House Nh,"2,102.84",01/02/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Margaret Roper House Nh,"2,102.84",01/02/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Margaret Roper House Nh,"2,102.84",01/02/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Margaret Roper House Nh,"2,102.84",01/02/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Margaret Roper House Nh,"2,102.84",01/02/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Margaret Roper House Nh,"2,102.84",01/02/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Margaret Roper House Nh,"2,102.84",01/02/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Margaret Roper House Nh,"2,102.84",01/02/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Margaret Roper House Nh,"2,102.84",01/02/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Margaret Roper House Nh,"2,102.84",01/02/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Margaret Roper House Nh,"2,565.04",01/02/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Margaret Roper House Nh,"2,599.16",01/02/2023,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Nursing Ho
Margaret Roper House Nh,"2,828.76",01/02/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Margaret Roper House Nh,"2,899.84",01/02/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Margaret Roper House Nh,"3,369.32",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Margaret Roper House Nh,"3,630.48",01/02/2023,AL05,R4042,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Nursing Ho
Margaret Roper House Nh,"3,677.28",01/02/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Mark Brealey Communications Ltd,"1,700.00",15/02/2023,GG08,R2927,Corporate Resouces,Council Admin. - Advertising & Marketing
Mark Brealey Communications Ltd,"3,400.00",15/02/2023,GM02,R2927,Strategic Management,Strategic Directorate - Advertising & Marketing
Marshalls Mono Ltd,576.24,15/02/2023,SG23,R2101,Operational In-House Services,Green Sefton Service - Facilities & Resources - Minor Works Budget
Martlands Waste Solutions Ltd,600.00,10/02/2023,SG61,R2030,Operational In-House Services,Green Sefton Service - Land Management - Equipment Furniture & Materials
Marvel At Everything Ltd,"2,305.00",26/01/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Mass Associates Limited,640.00,24/01/2023,HS20,R2927,Communities,Active Lifestyles - Advertising & Marketing
Mass Associates Limited,775.00,25/01/2023,HS20,R2927,Communities,Active Lifestyles - Advertising & Marketing
Massams Supplies Ltd,755.44,27/02/2023,SG62,R1001,Operational In-House Services,Green Sefton Service - Southport Golf - Repair & Mtce Of Land & Buildings
Mayfield Court,"2,523.68",01/02/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Mayfield Court,"2,848.56",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Mcgoff & Vickers Ltd,"1,559.00",14/02/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
MCKUHENS OF LIVERPOOL LTD,"4,416.11",26/02/2023,UA21,R2451,Corporate,Modernisation Fund - Fees & Services - Other
Mediline Supported Living Limited,536.32,01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Mediline Supported Living Limited,764.75,01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Mediline Supported Living Limited,764.75,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mediline Supported Living Limited,764.75,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mediline Supported Living Limited,764.75,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mediline Supported Living Limited,"1,005.60",01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Mediline Supported Living Limited,"1,055.88",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Mediline Supported Living Limited,"1,055.88",01/02/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Mediline Supported Living Limited,"1,173.20",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mediline Supported Living Limited,"1,541.92",01/02/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Mediline Supported Living Limited,"1,676.00",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mediline Supported Living Limited,"1,759.80",01/02/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Mediline Supported Living Limited,"1,759.80",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mediline Supported Living Limited,"1,759.80",01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Mediline Supported Living Limited,"1,759.80",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mediline Supported Living Limited,"1,759.80",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Mediline Supported Living Limited,"1,759.80",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Mediline Supported Living Limited,"1,759.80",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mediline Supported Living Limited,"2,111.76",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mediline Supported Living Limited,"2,312.88",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mediline Supported Living Limited,"3,519.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Melrose Court R H,"2,278.52",01/02/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Melrose Court R H,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Melrose Court R H,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Melrose Court R H,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Melrose Court R H,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Melrose Court R H,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Melrose Court R H,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Melrose Court R H,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Melrose Court R H,"3,255.03",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Mencap,670.40,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,670.40,01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Mencap,670.40,01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Mencap,688.31,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,688.31,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,688.31,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,688.31,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,688.31,01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Mencap,689.55,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,804.48,01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Mencap,804.48,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,804.48,01/02/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Mencap,804.48,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,917.74,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,917.74,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,917.74,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,"1,005.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,"1,005.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,"1,005.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,"1,005.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,"1,005.60",01/02/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Mencap,"1,055.88",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,"1,055.88",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,"1,055.88",01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Mencap,"1,055.88",01/02/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Mencap,"1,055.88",01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Mencap,"1,055.88",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,"1,106.16",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
