SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period March 2023,,,,,,
Supplier,Amount,Date,Cost Centre,Account,Department,Summary of Expenditure
Graysons H & E Services Limited,"1,831.76",23/03/2023,BH51,R1271,Highways and Public Protection,Traffic Management - Highways Management Works
Graysons H & E Services Limited,"1,958.40",06/02/2023,BH33,R1271,Highways and Public Protection,Network Safety & Enforcement - Highways Management Works
Graysons H & E Services Limited,"2,287.80",13/03/2023,BC09,R1271,Highways and Public Protection,DECRIM (CPE) - North - Highways Management Works
Graysons H & E Services Limited,"2,773.42",07/03/2023,BH21,R1271,Highways and Public Protection,Signs Non Illuminated - Highways Management Works
Graysons H & E Services Limited,"3,216.96",07/03/2023,TB09,H0201,Highways and Public Protection,Rechargeable Works - S278 Agreements - Rechargeable Works - Works Costs
Graysons H & E Services Limited,"3,675.34",23/03/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Graysons H & E Services Limited,"3,889.56",08/03/2023,TB09,H0201,Highways and Public Protection,Rechargeable Works - S278 Agreements - Rechargeable Works - Works Costs
Graysons H & E Services Limited,"4,165.76",23/03/2023,TB08,H0201,Highways and Public Protection,Rechargeable Works - General - Rechargeable Works - Works Costs
Graysons H & E Services Limited,"4,236.84",07/03/2023,BH21,R1271,Highways and Public Protection,Signs Non Illuminated - Highways Management Works
Graysons H & E Services Limited,"4,436.58",08/03/2023,BH31,R1271,Highways and Public Protection,Highway Patching - Highways Management Works
Graysons H & E Services Limited,"4,475.57",13/03/2023,BH20,R1271,Highways and Public Protection,Road Marks/Studs - Highways Management Works
Graysons H & E Services Limited,"4,917.00",07/03/2023,BH31,R1271,Highways and Public Protection,Highway Patching - Highways Management Works
Graysons H & E Services Limited,"5,069.26",07/03/2023,TB09,H0201,Highways and Public Protection,Rechargeable Works - S278 Agreements - Rechargeable Works - Works Costs
Graysons H & E Services Limited,"5,851.62",07/03/2023,BH35,R1271,Highways and Public Protection,Pedestrian Guardrails - Highways Management Works
Graysons H & E Services Limited,"6,300.54",10/02/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Graysons H & E Services Limited,"6,866.67",10/02/2023,SG22,R4015,Operational In-House Services,Green Sefton Service - Tree & Woodland - Arb. Tree Planting
Graysons H & E Services Limited,"10,263.67",23/03/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Graysons H & E Services Limited,"12,143.10",07/03/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Graysons H & E Services Limited,"13,422.01",13/03/2023,BH20,R1271,Highways and Public Protection,Road Marks/Studs - Highways Management Works
Graysons H & E Services Limited,"13,856.75",08/03/2023,BH31,R1271,Highways and Public Protection,Highway Patching - Highways Management Works
Graysons H & E Services Limited,"34,873.15",23/03/2023,BH12,R1271,Highways and Public Protection,Winter Maintenance Operation - Highways Management Works
Graysons H & E Services Limited,"35,022.47",07/03/2023,BH36,R1271,Highways and Public Protection,Gully Cleansing - Highways Management Works
Graysons H & E Services Limited,"38,467.49",27/02/2023,BH12,R1271,Highways and Public Protection,Winter Maintenance Operation - Highways Management Works
Graysons H & E Services Limited,"153,869.96",27/02/2023,BH12,R1271,Highways and Public Protection,Winter Maintenance Operation - Highways Management Works
Graysons H & E Services Limited,"174,365.75",23/03/2023,BH12,R1271,Highways and Public Protection,Winter Maintenance Operation - Highways Management Works
Griffin Nursery Ltd,567.00,28/02/2023,YS28,R2116,Children's Social Care,Locality South - Personal Needs
Griffin Nursery Ltd,634.00,15/03/2023,YS28,R2116,Children's Social Care,Locality South - Personal Needs
GRIFFIN NURSERY LTD,741.00,19/03/2023,YS10,R2116,Children's Social Care,Social Worker Academy - Personal Needs
Groundsman Tools Ltd,944.70,21/03/2023,SG61,R1001,Operational In-House Services,Green Sefton Service - Land Management - Repair & Mtce Of Land & Buildings
Groundsman Tools Ltd,"1,804.80",27/03/2023,SC02,R2021,Operational In-House Services,Clinical Waste - Equipment - Purchase
Groundwork And Leisure Services Ltd,560.00,24/03/2023,SG23,R1001,Operational In-House Services,Green Sefton Service - Facilities & Resources - Repair & Mtce Of Land & Buildings
Groundwork And Leisure Services Ltd,570.00,15/03/2023,SG23,R1001,Operational In-House Services,Green Sefton Service - Facilities & Resources - Repair & Mtce Of Land & Buildings
Groundwork And Leisure Services Ltd,600.00,15/03/2023,SG23,R1081,Operational In-House Services,Green Sefton Service - Facilities & Resources - Play Areas-Maintenance
Groundwork And Leisure Services Ltd,600.00,07/03/2023,SG23,R2101,Operational In-House Services,Green Sefton Service - Facilities & Resources - Minor Works Budget
Groundwork And Leisure Services Ltd,650.00,15/03/2023,SG23,R1001,Operational In-House Services,Green Sefton Service - Facilities & Resources - Repair & Mtce Of Land & Buildings
Groundwork And Leisure Services Ltd,780.00,17/03/2023,SG23,R2101,Operational In-House Services,Green Sefton Service - Facilities & Resources - Minor Works Budget
Groundwork And Leisure Services Ltd,810.00,09/03/2023,SG23,R1001,Operational In-House Services,Green Sefton Service - Facilities & Resources - Repair & Mtce Of Land & Buildings
Groundwork And Leisure Services Ltd,850.00,24/03/2023,SG23,R1001,Operational In-House Services,Green Sefton Service - Facilities & Resources - Repair & Mtce Of Land & Buildings
Groundwork And Leisure Services Ltd,"4,482.00",07/03/2023,SG23,R2101,Operational In-House Services,Green Sefton Service - Facilities & Resources - Minor Works Budget
GSS (NI) LTD t/a PLOTBOX,"14,700.00",15/02/2023,SL65,R2030,Operational In-House Services,Thornton - Garden Of Rest - Equipment Furniture & Materials
H Jenkinson & Co Limited,608.18,20/03/2023,GF13,R2021,Corporate Resources,Financial Services - Equipment - Purchase
H M Prison and Probation Service,"23,870.00",24/01/2023,YS60,R4058,Children's Social Care,Residential Agency Placments - Secure Accommodation
H2O Flowtech Limited,762.40,31/10/2022,HS09,R2024,Communities,Crosby Lake Management - Equipment - Repair & Maintenance
H2O Flowtech Limited,784.00,31/01/2023,HS09,R2024,Communities,Crosby Lake Management - Equipment - Repair & Maintenance
H2O Flowtech Limited,830.47,09/03/2023,BI33,R1071,Economic Growth and Housing,Gypsy Site - Pumping Reactive Mtce
H2O Flowtech Limited,858.45,03/03/2023,BT31,R1001,Economic Growth and Housing,"Seafront, Parks And Gardens - Repair & Mtce Of Land & Buildings"
H2O Flowtech Limited,891.99,09/03/2023,SC07,R1072,Operational In-House Services,Public Conveniences - Pumping Station Planned Mtce
H2O Flowtech Limited,919.14,03/03/2023,SC07,R1072,Operational In-House Services,Public Conveniences - Pumping Station Planned Mtce
H2O Flowtech Limited,"1,102.25",02/03/2023,SC07,R1071,Operational In-House Services,Public Conveniences - Pumping Reactive Mtce
H2O Flowtech Limited,"1,285.33",03/03/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
H2O Flowtech Limited,"1,582.76",02/03/2023,BI33,R1071,Economic Growth and Housing,Gypsy Site - Pumping Reactive Mtce
H2O Flowtech Limited,"1,589.45",03/03/2023,BI33,R1071,Economic Growth and Housing,Gypsy Site - Pumping Reactive Mtce
H2O Flowtech Limited,"2,243.40",02/03/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
H2O Flowtech Limited,"2,701.98",09/03/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Halcrow Group Ltd,"4,125.00",03/03/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Halton Borough Council,"40,000.00",29/03/2023,YE24,R2451,Communities,EIP Commissioning - Fees & Services - Other
Halton Borough Council,505.13,01/03/2023,GF13,R2655,Corporate Resources,Financial Services - Computer Costs
Halton Borough Council,"115,847.86",01/03/2023,GF55,R2655,Corporate Resources,Agresso Set Up Costs - Computer Costs
Hanovia Ltd,550.00,29/03/2023,HS03,R2030,Communities,Meadows - Equipment Furniture & Materials
Hansen Psychological Consultancy & Associates Ltd,780.00,30/07/2022,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Harlands Services,502.19,07/03/2023,HS05,R2502,Communities,BLC (Bootle Leisure Centre) - Bought In Professional Services (Other)
Harlands Services,502.19,07/03/2023,HS06,R2502,Communities,DSW (Dunes Splashworld) - Bought In Professional Services (Other)
Harlands Services,753.28,07/03/2023,HS03,R2502,Communities,Meadows - Bought In Professional Services (Other)
Harlands Services,"1,918.63",08/03/2023,HS05,R2502,Communities,BLC (Bootle Leisure Centre) - Bought In Professional Services (Other)
Hartley Travel,694.19,28/02/2023,AX12,R3305,Adult Social Care,Non ND Day Centre STU - Specialist Transport Fixed Route
Hartley Travel,694.19,31/03/2023,AX12,R3305,Adult Social Care,Non ND Day Centre STU - Specialist Transport Fixed Route
Hartley Travel,694.19,31/01/2023,AX12,R3305,Adult Social Care,Non ND Day Centre STU - Specialist Transport Fixed Route
Hartley Travel,"3,407.33",31/01/2023,YL40,R3305,Education Excellence,Non SEN Mainstream Travel Passes and Route costs - Specialist Transport Fixed Route
Hartley Travel,"3,407.33",28/02/2023,YL40,R3305,Education Excellence,Non SEN Mainstream Travel Passes and Route costs - Specialist Transport Fixed Route
Hartley Travel,"3,407.33",27/03/2023,YL40,R3305,Education Excellence,Non SEN Mainstream Travel Passes and Route costs - Specialist Transport Fixed Route
Hartley Travel,"3,584.66",31/01/2023,YL12,R3305,Education Excellence,SEN Transport to Primary Schools - Specialist Transport Fixed Route
Hartley Travel,"3,584.67",28/02/2023,YL12,R3305,Education Excellence,SEN Transport to Primary Schools - Specialist Transport Fixed Route
Hartley Travel,"3,584.67",27/03/2023,YL12,R3305,Education Excellence,SEN Transport to Primary Schools - Specialist Transport Fixed Route
Hartley Travel,"4,069.17",28/02/2023,YL36,R3305,Education Excellence,Independent / Non Maintained Special School SEN travel - Specialist Transport Fixed Route
Hartley Travel,"4,069.17",31/01/2023,YL36,R3305,Education Excellence,Independent / Non Maintained Special School SEN travel - Specialist Transport Fixed Route
Hartley Travel,"4,069.17",27/03/2023,YL36,R3305,Education Excellence,Independent / Non Maintained Special School SEN travel - Specialist Transport Fixed Route
Hartley Travel,"4,636.66",28/02/2023,AX37,R3305,Adult Social Care,The North Hub (Mornington Road) STU - Specialist Transport Fixed Route
Hartley Travel,"4,636.67",31/01/2023,AX37,R3305,Adult Social Care,The North Hub (Mornington Road) STU - Specialist Transport Fixed Route
Hartley Travel,"4,636.67",27/03/2023,AX37,R3305,Adult Social Care,The North Hub (Mornington Road) STU - Specialist Transport Fixed Route
Hartley Travel,"6,007.16",31/01/2023,YL12,R3305,Education Excellence,SEN Transport to Primary Schools - Specialist Transport Fixed Route
Hartley Travel,"6,007.17",28/02/2023,YL12,R3305,Education Excellence,SEN Transport to Primary Schools - Specialist Transport Fixed Route
Hartley Travel,"6,007.17",27/03/2023,YL12,R3305,Education Excellence,SEN Transport to Primary Schools - Specialist Transport Fixed Route
Hartley Travel,"6,247.80",28/02/2023,AX12,R3305,Adult Social Care,Non ND Day Centre STU - Specialist Transport Fixed Route
Hartley Travel,"6,247.80",31/01/2023,AX12,R3305,Adult Social Care,Non ND Day Centre STU - Specialist Transport Fixed Route
Hartley Travel,"6,247.80",27/03/2023,AX12,R3305,Adult Social Care,Non ND Day Centre STU - Specialist Transport Fixed Route
Hartley Travel,"6,795.66",31/01/2023,YL60,R3305,Education Excellence,Post 16 Transport - Specialist Transport Fixed Route
Hartley Travel,"6,795.66",28/02/2023,YL60,R3305,Education Excellence,Post 16 Transport - Specialist Transport Fixed Route
Hartley Travel,"6,795.66",27/03/2023,YL60,R3305,Education Excellence,Post 16 Transport - Specialist Transport Fixed Route
Hartley Travel,"6,942.00",28/02/2023,AX36,R3305,Adult Social Care,Waterloo Specialist Transport - Specialist Transport Fixed Route
Hartley Travel,"6,942.00",31/01/2023,AX36,R3305,Adult Social Care,Waterloo Specialist Transport - Specialist Transport Fixed Route
Hartley Travel,"6,942.00",27/03/2023,AX36,R3305,Adult Social Care,Waterloo Specialist Transport - Specialist Transport Fixed Route
Hartley Travel,"9,706.66",31/01/2023,AX34,R3305,Adult Social Care,Brookdale Specialist Transport - Specialist Transport Fixed Route
Hartley Travel,"9,706.66",27/03/2023,AX34,R3305,Adult Social Care,Brookdale Specialist Transport - Specialist Transport Fixed Route
Hartley Travel,"9,706.67",28/02/2023,AX34,R3305,Adult Social Care,Brookdale Specialist Transport - Specialist Transport Fixed Route
Hartley Travel,"13,455.00",28/02/2023,AX33,R3305,Adult Social Care,The South Hub (Dunningsbridge Road) STU - Specialist Transport Fixed Route
Hartley Travel,"13,455.00",31/01/2023,AX33,R3305,Adult Social Care,The South Hub (Dunningsbridge Road) STU - Specialist Transport Fixed Route
Hartley Travel,"13,455.00",27/03/2023,AX33,R3305,Adult Social Care,The South Hub (Dunningsbridge Road) STU - Specialist Transport Fixed Route
Hartley Travel,"20,366.42",28/02/2023,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Hartley Travel,"20,366.42",27/03/2023,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Hartley Travel,"20,366.43",31/01/2023,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Hartley Travel,"52,462.16",28/02/2023,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Hartley Travel,"52,462.16",27/03/2023,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Hartley Travel,"52,462.17",31/01/2023,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Hatch Associates Ltd,"7,856.00",15/03/2023,BE80,R2451,Corporate Resources,RetroFit for the Future - ERDF - Fees & Services - Other
Hawthorne Lodge,"-11,449.60",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Hawthorne Lodge,"-10,660.22",01/03/2023,AL05,R4045,Adult Social Care,Learning Disability Support -Adults 18-64 - Residential - Short Term
Hawthorne Lodge,"-4,312.91",30/03/2023,AP05,R4045,Adult Social Care,Physical Support - Adults 18-64 - Residential - Short Term
Hawthorne Lodge,"-3,140.13",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Hawthorne Lodge,"-2,481.61",01/03/2023,AP10,R4062,Adult Social Care,Physical Support - Older People 65+ - Transitional Beds - Residential
Hawthorne Lodge,"-2,197.14",30/03/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Hawthorne Lodge,"-1,383.39",01/03/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Hawthorne Lodge,822.86,01/03/2023,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
Hawthorne Lodge,961.92,30/03/2023,AP10,R4044,Adult Social Care,Physical Support - Older People 65+ - Residential - Respite
Hawthorne Lodge,"2,278.52",01/03/2023,AP05,R4045,Adult Social Care,Physical Support - Adults 18-64 - Residential - Short Term
Hawthorne Lodge,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Hawthorne Lodge,"2,278.52",01/03/2023,AG05,R4041,Adult Social Care,Social Support - Substance Misuse Support - Private Residential Care Rest Homes
Hawthorne Lodge,"2,278.52",01/03/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Hawthorne Lodge,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Hawthorne Lodge,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Hawthorne Lodge,"2,278.52",01/03/2023,AP05,R4045,Adult Social Care,Physical Support - Adults 18-64 - Residential - Short Term
Hawthorne Lodge,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Hawthorne Lodge,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
