PAYMENT DATE,SUPPLIER,SERVICE,DEPARTMENT,DESCRIPTION,£ SPEND (EXCLUDING VAT),
29/09/2023,"Change, Grow, Live (CGL)",DAAT - SUPPLEMENTARY SUBSTANCE MISUSE TREATMENT & RECOVERY GRANT FUNDING - OHID,DRUG ACTION TEAM,HEALTHCARE SERVICES - GENERAL,138852.98,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,395.1,
29/09/2023,Chartwells,EMU: CATERING,EDUCATION CATERING,REFRESHMENTS AND CATERING,154419.24,
29/09/2023,Chartwells,EMU: CATERING,EDUCATION CATERING,REFRESHMENTS AND CATERING,20813.1,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,424.1,
29/09/2023,Collective Space Limited,FAMILY SUPPORT & SAFEGUARDING SERVICE MANAGEMENT,FAMILY SOCIAL WORK SERVICE,SECTION 17 - COMMISSIONED FAMILY SUPPORT SERVICES,2500,
29/09/2023,Compass Minerals UK Ltd,WINTER MAINT (ALL OTHER ROADS),HIGHWAYS AND STREETSCENE,FACILITIES MANAGEMENT,1796.56,
29/09/2023,Compass Minerals UK Ltd,WINTER MAINT (ALL OTHER ROADS),HIGHWAYS AND STREETSCENE,FACILITIES MANAGEMENT,5372,
29/09/2023,Compass Minerals UK Ltd,WINTER MAINT (ALL OTHER ROADS),HIGHWAYS AND STREETSCENE,FACILITIES MANAGEMENT,1774.8,
29/09/2023,Compass Minerals UK Ltd,WINTER MAINT (ALL OTHER ROADS),HIGHWAYS AND STREETSCENE,FACILITIES MANAGEMENT,1818.32,
29/09/2023,Crown Promotions & Removal Ltd,HOSTELS: GENERAL,HOUSING NEEDS SERVICES - HRA,REMOVAL SERVICES,7473.5,
29/09/2023,Crown Promotions & Removal Ltd,HOSTELS: GENERAL,HOUSING NEEDS SERVICES - HRA,ARCHIVING AND STORAGE,23365.59,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,500.1,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,373,
29/09/2023,Redacted,LEAVING CARE SUPPORT SERVICES,CORPORATE PARENTING,YOUNG PERSON SAVINGS,544.29,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,424.1,
29/09/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SUPPORTED LODGINGS PAYMENTS,255,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,261.78,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,373,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,424.1,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,370.48,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,ADOPTION ALLOWANCE PAYMENTS,502,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,395.1,
29/09/2023,Diamante Custom Cleaning Ltd,LEAVING CARE SUPPORT SERVICES ,CORPORATE PARENTING,PRIVATE CONTRACTORS PAYMENT - OTHER,360,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,409.1,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,ADOPTION ALLOWANCE PAYMENTS,1457.3,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,ADOPTION ALLOWANCE PAYMENTS,270,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,357.3,
29/09/2023,EDF Energy Customers Plc,COMMUNAL LIGHTING,HOUSING MANAGEMENT DIVISION - HRA,ELECTRICITY,317287.28,
29/09/2023,EON Next Energy Limited,COMMUNAL LIGHTING,HOUSING MANAGEMENT DIVISION - HRA,ELECTRICITY,3963.74,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,335,
29/09/2023,Eaton Green Estate Agents,NO RECOURSE TO PUBLIC FUNDS (NRTPF) - SERVICE DELIVERY,"REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",RENTS PAYABLE,1346.28,
29/09/2023,Eileen Say Catering Equipment,KITCHEN EQUIMENT FOR UFSM,EDUCATION CATERING,CATERING EQUIPMENT,746,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,1042.2,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,366.1,
29/09/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SUPPORTED LODGINGS PAYMENTS,255,
29/09/2023,English Oak Tree Services Ltd,TREES-MAINTENANCE-CORE,GREEN SCENE,GROUNDS MAINTENANCE,8805,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,492,
29/09/2023,Excell Learning Centre,2 YEAR OLD ENTITLEMENT,EARLY YEARS QUALITY & SUFFICIENCY,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,2033.01,
29/09/2023,Finefair Consultancy Ltd,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,1782.5,
29/09/2023,Four Seasons Healthcare Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,3914,
29/09/2023,Four Seasons Healthcare Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3520,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,678.2,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,366.1,
29/09/2023,Glendale Managed Services Ltd,PARKS - PARKS AND OPEN SPACES GENERAL,GREEN SCENE,ENVIRONMENTAL SERVICES - OTHER,217490.08,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,324.1,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,366.1,
29/09/2023,Hertel Solutions Ltd,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,SECURITY OF PREMISES,433.68,
29/09/2023,Hertel Solutions Ltd,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,SECURITY OF PREMISES,495.66,
29/09/2023,Hertel Solutions Ltd,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,SECURITY OF PREMISES,281.4,
29/09/2023,Hertel Solutions Ltd,LH HOSTELS M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,SECURITY OF PREMISES,273.66,
29/09/2023,Hertel Solutions Ltd,LH HOSTELS M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,SECURITY OF PREMISES,327.6,
29/09/2023,Hertel Solutions Ltd,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,SECURITY OF PREMISES,482.28,
29/09/2023,Hertel Solutions Ltd,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,SECURITY OF PREMISES,316.71,
29/09/2023,Hertel Solutions Ltd,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,SECURITY OF PREMISES,387.87,
29/09/2023,Hertel Solutions Ltd,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,SECURITY OF PREMISES,373.35,
29/09/2023,Hertel Solutions Ltd,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,SECURITY OF PREMISES,656.61,
29/09/2023,High View Care Services Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,5474.78,
29/09/2023,High View Care Services Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,6176.22,
29/09/2023,High View Care Services Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,8834.6,
29/09/2023,High View Care Services Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,12865.66,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,ADOPTION ALLOWANCE PAYMENTS,390,
29/09/2023,IG9 Limited,LEWISHAM TOWN HALL,SGM CAPITAL PROGRAMME,CONSULTANCY FEES,958,
29/09/2023,IMPACT PROPERTY AND SERVICES LIMITED,MCA & DOLS,EARLY HELP & SAFEGUARDING,PROFESSIONAL SERVICES ,800,
29/09/2023,Imago Community,CARERS LEWISHAM,JOINT COMMISSIONING,GRANTS AND CONTRIBUTIONS,25568.95,
29/09/2023,Imago Community,CARERS LEWISHAM,JOINT COMMISSIONING,GRANTS AND CONTRIBUTIONS,25568.95,
29/09/2023,Indecon Building Limited,ENDWELL ROAD (PHASE 3),CAPITAL,ASSETS UNDER CONSTRUCTION COST,232556.95,
29/09/2023,Interpreting Direct.Co.UK,FAMILY SUPPORT & SAFEGUARDING SERVICE MANAGEMENT,FAMILY SOCIAL WORK SERVICE,INTERPRETING & TRANSLATION COSTS,360,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,373,
29/09/2023,Redacted t/a Redacted,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3321.43,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,424.1,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,551.73,
29/09/2023,Johnson Austin Partnership LLP,INSURANCE PROVISIONS,BALANCE SHEET,LONG TERM PROVISIONS - INSURANCE,525,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,511,
29/09/2023,Redacted,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,360,
29/09/2023,Junior Adventures Group,HOLIDAY ACTIVITY AND FOOD PROGRAMME,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,PRIVATE CONTRACTORS PAYMENT - OTHER,3520,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,332.2,
29/09/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SUPPORTED LODGINGS PAYMENTS,765,
29/09/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SUPPORTED LODGINGS PAYMENTS,255,
29/09/2023,L & S Accounting Firm Umbrella Ltd,MCA & DOLS,EARLY HELP & SAFEGUARDING,PROFESSIONAL SERVICES ,500,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,468,
29/09/2023,Language Line Solutions,HOUSING OPTIONS G FUND,HOUSING NEEDS,INTERPRETING & TRANSLATION COSTS,614.5,
29/09/2023,Language Line Solutions,ADULT SERVICES BUSINESS SUPPORT,SERVICE DEVELOPMENT AND  IMPROVEMENT UNIT,INTERPRETING & TRANSLATION COSTS,268,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,462.1,
29/09/2023,Lewisham Schools for the Future SPV 4 Ltd,BUILD. SCH. FOR FUTURE PFI UNITARY CHARGES,SGM ESTATE COMPLIANCE,PFI AND PPP SCHEMES,22194.57,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,558,
29/09/2023,Link Treasury Services Limited,"FINANCIAL STRATEGY, PLANNING AND COMMERCIAL",HEADS OF FINANCE,PROFESSIONAL SERVICES ,1500,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,ADOPTION ALLOWANCE PAYMENTS,424.1,
29/09/2023,London Fire & Emergency Planning Authority,LH LIFTS ,HOUSING QUALITY AND INVESTMENT - HRA,RESPONSIVE REPAIRS - BUILDING,364,
29/09/2023,London Fire & Emergency Planning Authority,LH LIFTS ,HOUSING QUALITY AND INVESTMENT - HRA,RESPONSIVE REPAIRS - BUILDING,364,
29/09/2023,London Hire Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE HIRE,1590.13,
29/09/2023,London Hire Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE HIRE,1590.13,
29/09/2023,London Hire Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE HIRE,1590.13,
29/09/2023,London Hire Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE HIRE,1908.16,
29/09/2023,Redacted,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,4207.14,
29/09/2023,Redacted,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,4071.43,
29/09/2023,Redacted,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,4207.14,
29/09/2023,Redacted,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,4207.14,
29/09/2023,Redacted,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,4071.43,
29/09/2023,Redacted,LEAVING CARE SUPPORT SERVICES,CORPORATE PARENTING,"EDUCATION, EMPLOYMENT & TRAINING",668,
29/09/2023,MCCH Society Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,16745.96,
29/09/2023,ME Horstead Contractors,DISABLED FACILITIES GRANT 0304,CAPITAL,ASSETS UNDER CONSTRUCTION COST,8430,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,318.1,
29/09/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SUPPORTED LODGINGS PAYMENTS,255,
29/09/2023,Redacted,TREES-MAINTENANCE-CORE,GREEN SCENE,GROUNDS MAINTENANCE,3000,
29/09/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SUPPORTED LODGINGS PAYMENTS,255,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,270,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,464,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,395.1,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,ADOPTION ALLOWANCE PAYMENTS,544,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,385,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,366.1,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,382.2,
29/09/2023,Mountain View Administration Limited,MCA & DOLS,EARLY HELP & SAFEGUARDING,PROFESSIONAL SERVICES ,2200,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,278.92,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,470.2,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,432.2,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,ADOPTION ALLOWANCE PAYMENTS,351.8,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,ADOPTION ALLOWANCE PAYMENTS,290.37,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,270,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,1092,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,ADOPTION ALLOWANCE PAYMENTS,424.1,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,390.89,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,424.1,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,ADOPTION ALLOWANCE PAYMENTS,588.81,
29/09/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SUPPORTED LODGINGS PAYMENTS,255,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,398,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,325.26,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,462.1,
29/09/2023,Redacted,LEAVING CARE SUPPORT SERVICES,CORPORATE PARENTING,SETTING UP HOME GRANT,493.08,
29/09/2023,Munever Halil,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,395.1,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,389.1,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,894.1,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,462.1,
29/09/2023,National Youth Advocacy Service,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,PRIVATE CONTRACTORS PAYMENT - OTHER,10845.25,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,500.1,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,406,
29/09/2023,Oatleigh Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3542.86,
29/09/2023,One To One Office Solutions Ltd,CHILDREN'S SERVICES MANAGEMENT,CSC SENIOR MANAGEMENT TEAM,FACILITIES MANAGEMENT,814.95,
29/09/2023,Oyster Partnership,ENVIRONMENTAL HEALTH-FOOD AND SAFETY (NEW),ENVIRONMENTAL HEALTH & TRADING STANDARDS,ENVIRONMENTAL SERVICES - OTHER,1260,
29/09/2023,Oyster Partnership,ENVIRONMENTAL HEALTH-FOOD AND SAFETY (NEW),ENVIRONMENTAL HEALTH & TRADING STANDARDS,ENVIRONMENTAL SERVICES - OTHER,1890,
29/09/2023,Oyster Partnership,ENVIRONMENTAL HEALTH-ENVIRONMENTAL PROTECTION (NEW),ENVIRONMENTAL HEALTH & TRADING STANDARDS,ENVIRONMENTAL SERVICES - OTHER,2372.5,
29/09/2023,Oyster Partnership,ENVIRONMENTAL HEALTH - AIR QUALITY CONTROL,ENVIRONMENTAL HEALTH & TRADING STANDARDS,ENVIRONMENTAL SERVICES - OTHER,1890,
29/09/2023,POhWER,MCA & DOLS,EARLY HELP & SAFEGUARDING,PROFESSIONAL SERVICES ,569.2,
29/09/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1719.55,
29/09/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1783.84,
29/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1976.7,
29/09/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1719.55,
29/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1376.7,
29/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1376.7,
29/09/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1719.55,
29/09/2023,Pangea Support Services Limited,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1719.55,
29/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,535.71,
29/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,535.71,
29/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,321.43,
29/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,321.43,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,366.1,
29/09/2023,PeopleScout Limited,RECHARGEABLE WORKS: TRANSPORT,HIGHWAYS AND STREETSCENE,PRIVATE CONTRACTORS PAYMENT - OTHER,474.72,
29/09/2023,Plus,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,172428.35,
29/09/2023,Plus,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,91770.2,
29/09/2023,Plus,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,116247.52,
29/09/2023,Project Centre,PARKING MANAGEMENT,PARKING SERVICES,STREET & TRAFFIC MGT - OTHER,5922.7,
29/09/2023,RGE Services,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,RESPONSIVE REPAIRS - BUILDING,255.38,
29/09/2023,RGE Services,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,SECURITY OF PREMISES,573.76,
29/09/2023,RGE Services,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,SECURITY OF PREMISES,264,
29/09/2023,Riverside Truck Rental Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,4098.62,
29/09/2023,Riverside Truck Rental Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,1403.14,
29/09/2023,Riverside Truck Rental Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,1403.14,
29/09/2023,Riverside Truck Rental Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,2975.94,
29/09/2023,Riverside Truck Rental Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,2860.21,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,ADOPTION ALLOWANCE PAYMENTS,318.72,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,381.1,
29/09/2023,Royal Masonic Benevolent Institution,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3238.92,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,270,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,383.2,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,ADOPTION ALLOWANCE PAYMENTS,366.1,
29/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,640.2,
29/09/2023,Sharpe Pritchard LLP,16/17 PROGRAMME COSTS,CAPITAL,ASSETS UNDER CONSTRUCTION COST,8750,
29/09/2023,Single Homeless Project,LEAVING CARE SUPPORT SERVICES,CORPORATE PARENTING,CRISIS ACCOMMODATION COSTS,1646.4,
29/09/2023,Single Homeless Project,LEAVING CARE SUPPORT SERVICES,CORPORATE PARENTING,CRISIS ACCOMMODATION COSTS,1861.84,
29/09/2023,Single Homeless Project,LEAVING CARE SUPPORT SERVICES,CORPORATE PARENTING,CRISIS ACCOMMODATION COSTS,1877.23,
