Cost Centre,Supplier,Date,Account,Amount
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,11.50
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,11.50
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,6.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,7.60
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,5.20
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,131.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.98
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,5.20
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.98
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,7.60
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,131.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,5.20
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,131.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.98
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,7.60
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,6.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,11.50
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,7.60
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.98
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,131.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,5.20
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,6.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,11.50
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,11.50
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,55.47
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,6.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,6.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,11.50
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,5.20
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,7.60
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,131.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.98
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,615.11
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,2075.00
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,956.34
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,28/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,28/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,28/02/2024,Waste Disposal,49.83
