Updated, ,Transaction Number, Amount ,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T)
13/03/2023,II,4115222,1762.1,HC101573,British Gas (Direct Debit Account),202312,Property Services,Premises-Related Expenditure
31/03/2023,II,4118717,2891.39,HC101573,British Gas (Direct Debit Account),202312,Schools,Premises-Related Expenditure
31/03/2023,II,4118722,3943.21,HC101573,British Gas (Direct Debit Account),202312,Schools,Premises-Related Expenditure
31/03/2023,II,4118723,3197.51,HC101573,British Gas (Direct Debit Account),202312,Schools,Premises-Related Expenditure
16/03/2023,II,4116185,911.52,HC101584,Cathedral Leasing Ltd,202312,Schools,Supplies & Services
06/03/2023,II,4114586,3405.71,HC101639,Central Roofing & Building Services Ltd,202312,Children & Young People Capital,Capital Expenditure
01/03/2023,II,4113749,9206.2,HC101639,Central Roofing & Building Services Ltd,202312,Corporate Property Programme Board,Capital Expenditure
07/03/2023,II,4113746,33441.52,HC101639,Central Roofing & Building Services Ltd,202312,Property Services,Third Party Payments
22/03/2023,II,4116684,3861.75,HC101639,Central Roofing & Building Services Ltd,202312,Property Services,Third Party Payments
28/03/2023,II,4118323,5026.12,HC101648,CF Roberts (Electrical Contractors) Plc,202312,Children & Young People Capital,Capital Expenditure
30/03/2023,II,4118511,7026.4,HC101648,CF Roberts (Electrical Contractors) Plc,202312,Children & Young People Capital,Capital Expenditure
21/03/2023,II,4116475,441.55,HC101648,CF Roberts (Electrical Contractors) Plc,202312,Property Services,Third Party Payments
28/03/2023,II,4117499,770,HC101648,CF Roberts (Electrical Contractors) Plc,202312,Property Services,Third Party Payments
28/03/2023,II,4118105,19650.15,HC101648,CF Roberts (Electrical Contractors) Plc,202312,Property Services,Third Party Payments
30/03/2023,II,4118507,510,HC101648,CF Roberts (Electrical Contractors) Plc,202312,Property Services,Third Party Payments
07/03/2023,II,4114843,5880,HC101648,CF Roberts (Electrical Contractors) Plc,202312,Schools Devolved Capital,Capital Expenditure
16/03/2023,II,4116141,600,HC101656,Challenge Community Church,202312,Talk Community Programme,Transfer Payments
08/03/2023,GI,3174940,3126.93,HC101688,Charnwood Residential Home,202312,Director and Management,Supplies & Services
08/03/2023,GI,3174941,476.94,HC101707,Chepstow House (Ross) Ltd,202312,Director and Management,Supplies & Services
08/03/2023,II,4115007,984.61,HC101724,Vodafone (Cable & Wireless),202312,Corporate Support Services,Supplies & Services
07/03/2023,II,4114799,450,HC101731,Chipside Ltd,202312,Highways & Transport,Supplies & Services
24/03/2023,II,4117383,4117.96,HC101795,Tenbury High Ormiston Academy,202312,Dedicated Schools Grant,Supplies & Services
24/03/2023,II,4117386,12190.42,HC101795,Tenbury High Ormiston Academy,202312,Dedicated Schools Grant,Supplies & Services
24/03/2023,II,4117647,16623.3,HC101795,Tenbury High Ormiston Academy,202312,Dedicated Schools Grant,Supplies & Services
24/03/2023,II,4117648,3287.45,HC101795,Tenbury High Ormiston Academy,202312,Dedicated Schools Grant,Supplies & Services
24/03/2023,II,4117649,3794.28,HC101795,Tenbury High Ormiston Academy,202312,Dedicated Schools Grant,Supplies & Services
31/03/2023,GI,3185393,594,HC101795,Tenbury High Ormiston Academy,202312,Dedicated Schools Grant,Support Services
08/03/2023,II,4114975,6890,HC101800,Cipfa Business Ltd,202312,"Finance, Legal & Governance",Supplies & Services
23/03/2023,II,4117147,480,HC101806,PEAC (UK) Ltd,202312,Schools,Supplies & Services
10/03/2023,II,4112766,69732.72,HC101815,Civica UK Limited,202312,Corporate Support Services,Supplies & Services
08/03/2023,GI,3174950,1979.3,HC101843,Rotherwood (Hampton Grange) Ltd,202312,Director and Management,Supplies & Services
08/03/2023,GI,3174951,12251.38,HC101843,Rotherwood (Hampton Grange) Ltd,202312,Director and Management,Supplies & Services
07/03/2023,II,4114852,2304.68,HC101861,Clearview Cleaning Services,202312,Schools,Premises-Related Expenditure
07/03/2023,II,4114854,1865.79,HC101861,Clearview Cleaning Services,202312,Schools,Premises-Related Expenditure
16/03/2023,II,4116191,1333.33,HC101861,Clearview Cleaning Services,202312,Schools,Premises-Related Expenditure
16/03/2023,II,4116231,801.46,HC101861,Clearview Cleaning Services,202312,Schools,Premises-Related Expenditure
18/03/2023,II,4116541,1920.27,HC101861,Clearview Cleaning Services,202312,Schools,Premises-Related Expenditure
21/03/2023,II,4116735,1455.48,HC101861,Clearview Cleaning Services,202312,Schools,Premises-Related Expenditure
21/03/2023,II,4116767,1386.35,HC101861,Clearview Cleaning Services,202312,Schools,Premises-Related Expenditure
22/03/2023,II,4116919,1243.37,HC101861,Clearview Cleaning Services,202312,Schools,Premises-Related Expenditure
24/03/2023,II,4117564,1321.43,HC101861,Clearview Cleaning Services,202312,Schools,Premises-Related Expenditure
24/03/2023,II,4117729,1386.35,HC101861,Clearview Cleaning Services,202312,Schools,Premises-Related Expenditure
25/03/2023,II,4117988,2325,HC101861,Clearview Cleaning Services,202312,Schools,Premises-Related Expenditure
02/03/2023,II,4114354,639.84,HC101863,Clearwell Mine Management Ltd,202312,Schools,Supplies & Services
23/03/2023,II,4117309,493.21,HC101863,Clearwell Mine Management Ltd,202312,Schools,Supplies & Services
08/03/2023,GI,3174942,5484.8,HC101914,Coldwells House,202312,Director and Management,Supplies & Services
27/03/2023,II,4117924,2187.68,HC101941,Colomon Properties Ltd,202312,Property Services,Premises-Related Expenditure
07/03/2023,II,4114940,1769.55,HC101969,CVA Ledbury & District,202312,Highways & Transport,Transport-Related Expenditure
07/03/2023,II,4114942,2053.2,HC101969,CVA Ledbury & District,202312,Highways & Transport,Transport-Related Expenditure
20/03/2023,II,4113575,1718.82,HC101995,Connevans Ltd,202312,Education and Commissioning,Supplies & Services
24/03/2023,II,4117476,914,HC102014,Coordination Group Publications Ltd,202312,Schools,Supplies & Services
02/03/2023,II,4114207,447,HC102044,Countrywide Grounds Maintenance Ltd,202312,Schools,Premises-Related Expenditure
07/03/2023,II,4114857,461.9,HC102044,Countrywide Grounds Maintenance Ltd,202312,Schools,Premises-Related Expenditure
14/03/2023,GI,3177356,847.12,HC102068,Cradley Primary School Imprest,202312,Schools,Supplies & Services
08/03/2023,GI,3174975,3278.96,HC102074,Craegmoor SYI Herefordshire Priory,202312,Director and Management,Supplies & Services
02/03/2023,GI,3173396,1645,HC102076,Herefordshire Marches Federation Sutton Primary Academy,202312,Commissioned Services,Support Services
09/03/2023,GI,3175224,1645,HC102076,Herefordshire Marches Federation Sutton Primary Academy,202312,Commissioned Services,Support Services
06/03/2023,GI,3173817,1149.07,HC102076,Herefordshire Marches Federation Sutton Primary Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3178971,514,HC102076,Herefordshire Marches Federation Sutton Primary Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3178972,452.25,HC102076,Herefordshire Marches Federation Sutton Primary Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3178973,452.25,HC102076,Herefordshire Marches Federation Sutton Primary Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3178974,514,HC102076,Herefordshire Marches Federation Sutton Primary Academy,202312,Dedicated Schools Grant,Support Services
24/03/2023,II,4117771,495,HC102087,Create Development Ltd,202312,Schools,Supplies & Services
08/03/2023,GI,3174943,19083.54,HC102097,Credenhill Court,202312,Director and Management,Supplies & Services
08/03/2023,GI,3174915,1469.47,HC102113,Crossroads Care-Forest Of Dean & Hfds,202312,Director and Management,Supplies & Services
21/03/2023,GI,3178928,514,HC102152,Ashperton Primary Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179567,514,HC102152,Ashperton Primary Academy,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185309,932,HC102152,Ashperton Primary Academy,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185310,538,HC102152,Ashperton Primary Academy,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185311,1170,HC102152,Ashperton Primary Academy,202312,Dedicated Schools Grant,Support Services
02/03/2023,II,4114205,2925,HC102156,D & D Network Services Ltd,202312,Schools,Supplies & Services
02/03/2023,II,4114355,962.73,HC102156,D & D Network Services Ltd,202312,Schools,Supplies & Services
03/03/2023,II,4114490,719.87,HC102156,D & D Network Services Ltd,202312,Schools,Supplies & Services
06/03/2023,II,4114604,500.84,HC102156,D & D Network Services Ltd,202312,Schools,Supplies & Services
06/03/2023,II,4114610,659.99,HC102156,D & D Network Services Ltd,202312,Schools,Supplies & Services
06/03/2023,II,4114698,558.36,HC102156,D & D Network Services Ltd,202312,Schools,Supplies & Services
07/03/2023,II,4114896,550.66,HC102156,D & D Network Services Ltd,202312,Schools,Supplies & Services
14/03/2023,II,4115781,940,HC102156,D & D Network Services Ltd,202312,Schools,Supplies & Services
15/03/2023,II,4115857,1094.03,HC102156,D & D Network Services Ltd,202312,Schools,Supplies & Services
17/03/2023,II,4116416,558.36,HC102156,D & D Network Services Ltd,202312,Schools,Supplies & Services
21/03/2023,II,4116614,700.8,HC102156,D & D Network Services Ltd,202312,Schools,Supplies & Services
22/03/2023,II,4116899,3103.2,HC102156,D & D Network Services Ltd,202312,Schools,Supplies & Services
23/03/2023,II,4117062,684.47,HC102156,D & D Network Services Ltd,202312,Schools,Supplies & Services
24/03/2023,II,4117496,1042.22,HC102156,D & D Network Services Ltd,202312,Schools,Supplies & Services
24/03/2023,II,4117490,639.75,HC102156,D & D Network Services Ltd,202312,Schools,Supplies & Services
02/03/2023,II,4114355,465.22,HC102156,D & D Network Services Ltd,202312,Schools,Support Services
14/03/2023,II,4115781,1780.2,HC102156,D & D Network Services Ltd,202312,Schools,Support Services
06/03/2023,GI,3173814,705.26,HC102183,Herefordshire Marches Federation-Kings Caple,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3178955,452.25,HC102183,Herefordshire Marches Federation-Kings Caple,202312,Dedicated Schools Grant,Support Services
17/03/2023,II,4116378,15000,HC102219,Daisy Corporate Services Trading Limited,202312,Corporate Project Capital,Capital Expenditure
23/03/2023,II,4117076,33180,HC102219,Daisy Corporate Services Trading Limited,202312,Corporate Project Capital,Capital Expenditure
27/03/2023,II,4118113,4800,HC102219,Daisy Corporate Services Trading Limited,202312,Corporate Project Capital,Capital Expenditure
16/03/2023,II,4116210,545.2,HC102232,Dancefest,202312,Schools,Supplies & Services
22/03/2023,II,4116788,431.5,HC102232,Dancefest,202312,Schools,Supplies & Services
13/03/2023,II,4115535,999.97,HC102317,Dawe Brothers Funeral Directors,202312,"Finance, Legal & Governance",Supplies & Services
01/03/2023,II,4112352,792,HC102354,Ledbury Rugby Football Club Ltd,202312,"Finance, Legal & Governance",Transfer Payments
13/03/2023,II,4115524,1940,HC102362,Dell Corporation Ltd,202312,Schools,Supplies & Services
22/03/2023,II,4113976,831.04,HC102362,Dell Corporation Ltd,202312,Schools Devolved Capital,Capital Expenditure
10/03/2023,GI,3177152,460.77,HC102369,Madley Primary School Imprest A/C,202312,Schools,Premises-Related Expenditure
10/03/2023,GI,3177152,1208.21,HC102369,Madley Primary School Imprest A/C,202312,Schools,Supplies & Services
31/03/2023,II,4115962,4399.99,HC102435,Dinedor Parish Council,202312,Highways & Transport,Third Party Payments
17/03/2023,GI,3178262,1326.5,HC102462,Dolly Mixtures Pre School,202312,Dedicated Schools Grant,Transfer Payments
03/03/2023,GI,3173493,1706.41,HC102478,Dore Community Transport,202312,Highways & Transport,Supplies & Services
02/03/2023,II,4114278,560,HC102479,Herefordshire Cricket Ltd,202312,Schools,Supplies & Services
09/03/2023,GI,3175180,1645,HC102524,Brockhampton Primary School (Academy),202312,Commissioned Services,Support Services
09/03/2023,GI,3175206,1645,HC102524,Brockhampton Primary School (Academy),202312,Commissioned Services,Support Services
06/03/2023,GI,3173820,1205.04,HC102524,Brockhampton Primary School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179331,514,HC102524,Brockhampton Primary School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179372,514,HC102524,Brockhampton Primary School (Academy),202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179568,514,HC102524,Brockhampton Primary School (Academy),202312,Dedicated Schools Grant,Support Services
06/03/2023,II,4114746,3711,HC102543,Dr M Hayes &  Dr E Wessels,202312,"Finance, Legal & Governance",Supplies & Services
22/03/2023,II,4116838,8187.09,HC102595,DRM (Bromyard) Ltd,202312,Highways & Transport,Third Party Payments
22/03/2023,II,4116855,1800,HC102595,DRM (Bromyard) Ltd,202312,Highways & Transport,Third Party Payments
06/03/2023,II,4114720,5175.45,HC102595,DRM (Bromyard) Ltd,202312,Highways & Transport,Transport-Related Expenditure
06/03/2023,II,4114721,2437.2,HC102595,DRM (Bromyard) Ltd,202312,Highways & Transport,Transport-Related Expenditure
06/03/2023,II,4114722,2453.7,HC102595,DRM (Bromyard) Ltd,202312,Highways & Transport,Transport-Related Expenditure
06/03/2023,II,4114723,7418.25,HC102595,DRM (Bromyard) Ltd,202312,Highways & Transport,Transport-Related Expenditure
06/03/2023,II,4114718,2433.15,HC102595,DRM (Bromyard) Ltd,202312,Highways & Transport,Transport-Related Expenditure
06/03/2023,II,4114719,2587.65,HC102595,DRM (Bromyard) Ltd,202312,Highways & Transport,Transport-Related Expenditure
07/03/2023,II,4114818,2380,HC102595,DRM (Bromyard) Ltd,202312,Highways & Transport,Transport-Related Expenditure
23/03/2023,II,4117200,1250,HC102610,Duchy Of Cornwall,202312,Highways & Transport,Supplies & Services
08/03/2023,GI,3174944,2489.03,HC102614,Dulas Court,202312,Director and Management,Supplies & Services
16/03/2023,GI,3177903,1096.71,HC102673,Eardisley Primary School Imprest,202312,Schools,Supplies & Services
10/03/2023,GI,3176896,30267.05,HC102707,ECHO,202312,Director and Management,Supplies & Services
14/03/2023,GI,3177534,18792.68,HC102707,ECHO,202312,Director and Management,Supplies & Services
20/03/2023,II,4116364,3450,HC102747,Redacted,202312,Public Health,Supplies & Services
23/03/2023,II,4117289,750,HC102749,Edutech Solutions Ltd,202312,Schools,Supplies & Services
25/03/2023,II,4117978,561,HC102749,Edutech Solutions Ltd,202312,Schools,Supplies & Services
30/03/2023,II,4118523,1028.71,HC102749,Edutech Solutions Ltd,202312,Schools,Supplies & Services
25/03/2023,II,4117979,4570,HC102749,Edutech Solutions Ltd,202312,Schools,Support Services
13/03/2023,II,4115515,2300,HC102749,Edutech Solutions Ltd,202312,Schools Devolved Capital,Capital Expenditure
02/03/2023,II,4114352,2696.42,HC102778,Zurich Municipal,202312,Schools,Premises-Related Expenditure
24/03/2023,II,4117483,4737.58,HC102778,Zurich Municipal,202312,Schools,Premises-Related Expenditure
27/03/2023,II,4118059,7705.1,HC102778,Zurich Municipal,202312,Schools,Supplies & Services
30/03/2023,II,4118481,2267.98,HC102778,Zurich Municipal,202312,Schools,Supplies & Services
04/03/2023,II,4114663,2180.67,HC102885,YHA England & Wales,202312,Schools,Supplies & Services
16/03/2023,II,4116186,1514.67,HC102885,YHA England & Wales,202312,Schools,Supplies & Services
25/03/2023,II,4117946,6280.67,HC102885,YHA England & Wales,202312,Schools,Supplies & Services
25/03/2023,II,4117947,5869,HC102885,YHA England & Wales,202312,Schools,Supplies & Services
10/03/2023,GI,3176904,1911.6,HC102901,Enviroability,202312,Director and Management,Supplies & Services
14/03/2023,GI,3177542,1186.91,HC102901,Enviroability,202312,Director and Management,Supplies & Services
28/03/2023,II,4118244,550,HC102908,Environmental Management Solutions Ltd,202312,Schools,Premises-Related Expenditure
14/03/2023,II,4115627,850,HC102982,Redacted,202312,Schools,Supplies & Services
24/03/2023,II,4117751,450,HC102982,Redacted,202312,Schools,Support Services
22/03/2023,II,4116679,1200,HC103009,Experian Ltd,202312,All Ages Commissioning,Supplies & Services
23/03/2023,II,4117175,1586.18,HC103027,Facultatieve Technologies Limited,202312,Property Services,Premises-Related Expenditure
14/03/2023,II,4115646,4833.33,HC103069,Platform Housing Limited,202312,Commissioned Services,Third Party Payments
08/03/2023,GI,3174948,24627.96,HC103076,Field Farm House,202312,Director and Management,Supplies & Services
