Updated,TT,Transaction Number, Amount ,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T)
20/01/2023,II,4108241,9630,HC104195,Idox Software Ltd,202310,Talk Community Programme,Supplies & Services
09/01/2023,II,4106351,69056.65,HC104284,Insight Direct (UK) Ltd,202310,Corporate Support Services,Supplies & Services
19/01/2023,II,4108565,1029,HC104477,J.A.K Water Systems Ltd,202310,Schools,Premises-Related Expenditure
24/01/2023,GI,3157973,1719,HC104481,Jack In The Box Nursery,202310,Dedicated Schools Grant,Transfer Payments
23/01/2023,II,4109160,2964.5,HC104494,Redacted,202310,Schools,Supplies & Services
25/01/2023,II,4109347,2632.64,HC104505,Herefordshire Rural Hub CIC,202310,People & Performance,Supplies & Services
16/01/2023,GI,3155232,482.83,HC104709,Staunton-on-Wye Primary School (Petty Cash),202310,Schools,Supplies & Services
05/01/2023,GI,3151736,2188.75,HC104727,John Kyrle High School,202310,Commissioned Services,Support Services
05/01/2023,GI,3151737,2188.75,HC104727,John Kyrle High School,202310,Commissioned Services,Support Services
05/01/2023,GI,3151738,2188.75,HC104727,John Kyrle High School,202310,Commissioned Services,Support Services
05/01/2023,GI,3151739,1459.17,HC104727,John Kyrle High School,202310,Commissioned Services,Support Services
05/01/2023,GI,3151740,2188.75,HC104727,John Kyrle High School,202310,Commissioned Services,Support Services
05/01/2023,GI,3151741,2188.75,HC104727,John Kyrle High School,202310,Commissioned Services,Support Services
20/01/2023,GI,3156620,452.25,HC104727,John Kyrle High School,202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156621,514,HC104727,John Kyrle High School,202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156623,452.25,HC104727,John Kyrle High School,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157198,600,HC104727,John Kyrle High School,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157200,545,HC104727,John Kyrle High School,202310,Dedicated Schools Grant,Support Services
05/01/2023,GI,3151743,2188.75,HC104739,John Masefield High School (Academy),202310,Commissioned Services,Support Services
05/01/2023,GI,3151744,2188.75,HC104739,John Masefield High School (Academy),202310,Commissioned Services,Support Services
05/01/2023,GI,3151745,2188.75,HC104739,John Masefield High School (Academy),202310,Commissioned Services,Support Services
05/01/2023,GI,3151746,2188.75,HC104739,John Masefield High School (Academy),202310,Commissioned Services,Support Services
05/01/2023,GI,3151747,729.58,HC104739,John Masefield High School (Academy),202310,Commissioned Services,Support Services
05/01/2023,GI,3151748,1459.17,HC104739,John Masefield High School (Academy),202310,Commissioned Services,Support Services
20/01/2023,GI,3156601,710.25,HC104739,John Masefield High School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156602,514,HC104739,John Masefield High School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156603,514,HC104739,John Masefield High School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156606,452.25,HC104739,John Masefield High School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156609,514,HC104739,John Masefield High School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156611,710.25,HC104739,John Masefield High School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156851,514,HC104739,John Masefield High School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157202,480,HC104739,John Masefield High School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156439,514,HC104761,Herefordshire Marches Federation-Lord Scudamore,202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156441,514,HC104761,Herefordshire Marches Federation-Lord Scudamore,202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156442,710.25,HC104761,Herefordshire Marches Federation-Lord Scudamore,202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3157025,710.25,HC104761,Herefordshire Marches Federation-Lord Scudamore,202310,Dedicated Schools Grant,Support Services
24/01/2023,GI,3157991,754,HC104761,Herefordshire Marches Federation-Lord Scudamore,202310,Dedicated Schools Grant,Transfer Payments
10/01/2023,II,4107200,1498.35,HC104761,Herefordshire Marches Federation-Lord Scudamore,202310,Schools,Supplies & Services
16/01/2023,II,4107904,1723.32,HC104761,Herefordshire Marches Federation-Lord Scudamore,202310,Schools,Supplies & Services
09/01/2023,II,4106903,461.29,HC104767,B C Watkins Car Services Ltd,202310,Schools,Transport-Related Expenditure
05/01/2023,GI,3151727,2188.75,HC104870,Kingstone High School (Academy),202310,Commissioned Services,Support Services
05/01/2023,GI,3151728,2188.75,HC104870,Kingstone High School (Academy),202310,Commissioned Services,Support Services
05/01/2023,GI,3151729,2188.75,HC104870,Kingstone High School (Academy),202310,Commissioned Services,Support Services
03/01/2023,GI,3150698,4200,HC104870,Kingstone High School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156550,823.5,HC104870,Kingstone High School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156554,452.25,HC104870,Kingstone High School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156556,452.25,HC104870,Kingstone High School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156557,710.25,HC104870,Kingstone High School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156558,452.25,HC104870,Kingstone High School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156562,452.25,HC104870,Kingstone High School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156912,452.25,HC104870,Kingstone High School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3157035,2570,HC104870,Kingstone High School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157203,600,HC104870,Kingstone High School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157204,649,HC104870,Kingstone High School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157206,600,HC104870,Kingstone High School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157207,581,HC104870,Kingstone High School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157208,649,HC104870,Kingstone High School (Academy),202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157209,484,HC104870,Kingstone High School (Academy),202310,Dedicated Schools Grant,Support Services
10/01/2023,II,4107117,850,HC104879,K S Harris Transport,202310,Learning Disabilities,Transport-Related Expenditure
10/01/2023,II,4107118,1050,HC104879,K S Harris Transport,202310,Learning Disabilities,Transport-Related Expenditure
11/01/2023,II,4107197,1664.83,HC104882,Redacted,202310,Schools,Supplies & Services
19/01/2023,II,4108514,758.62,HC104882,Redacted,202310,Schools,Supplies & Services
24/01/2023,II,4109150,727.78,HC104882,Redacted,202310,Schools,Supplies & Services
24/01/2023,GI,3157974,2273,HC105005,Kes Nursery And Creche,202310,Dedicated Schools Grant,Transfer Payments
13/01/2023,II,4107844,1631,HC105012,Bevan Brittan LLP,202310,"Finance, Legal & Governance",Supplies & Services
19/01/2023,GI,3155986,2194.23,HC105069,Kingsland School Imprest,202310,Schools,Supplies & Services
05/01/2023,GI,3151730,1096.67,HC105073,Kingstone & Thruxton Primary School (Academy),202310,Commissioned Services,Support Services
03/01/2023,GI,3150699,6520,HC105073,Kingstone & Thruxton Primary School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156455,514,HC105073,Kingstone & Thruxton Primary School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156458,514,HC105073,Kingstone & Thruxton Primary School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3157034,1248.53,HC105073,Kingstone & Thruxton Primary School (Academy),202310,Dedicated Schools Grant,Support Services
18/01/2023,GI,3155669,1059.31,HC105091,Kington Primary School Imprest A/C,202310,Schools,Supplies & Services
23/01/2023,II,4109001,1442.16,HC105104,Floor Styles,202310,Schools,Premises-Related Expenditure
18/01/2023,II,4108429,1984.4,HC105164,Lady Hawkins School Caterers,202310,Schools,Supplies & Services
27/01/2023,GI,3161041,1348.32,HC105275,Ledbury Primary School Imprest,202310,Schools,Supplies & Services
30/01/2023,II,4109726,452.7,HC105299,High Speed Training Ltd,202310,Schools,Employees
09/01/2023,II,4106929,2274,HC105329,Leominster Taxis & Travel,202310,Highways & Transport,Transport-Related Expenditure
06/01/2023,II,4106672,422.11,HC105355,Lex Autolease Ltd,202310,Schools,Transport-Related Expenditure
03/01/2023,II,4105660,2012.5,HC105382,PJA Civil Engineering Ltd,202310,Transport & Place Making Delivery Board,Capital Expenditure
24/01/2023,GI,3157976,3417,HC105427,Little Acorns Day Nursery Ltd,202310,Dedicated Schools Grant,Transfer Payments
24/01/2023,GI,3157977,1045,HC105438,Little Orchard Day Nursery Ltd,202310,Dedicated Schools Grant,Transfer Payments
27/01/2023,II,4109409,1050,HC105451,Redacted,202310,Schools,Supplies & Services
12/01/2023,II,4107422,3700,HC105463,Llanwarne & District Group Parish Council,202310,Highways & Transport,Third Party Payments
24/01/2023,GI,3157994,2994.5,HC105490,Lollipops Nursery School And Creche,202310,Dedicated Schools Grant,Transfer Payments
23/01/2023,GI,3157212,630,HC105551,Lucton School,202310,Dedicated Schools Grant,Support Services
06/01/2023,II,4106646,2460,HC105552,Luctonians Sports Club Ltd,202310,Schools,Supplies & Services
18/01/2023,II,4108388,472.5,HC105552,Luctonians Sports Club Ltd,202310,Schools,Supplies & Services
10/01/2023,II,4107108,4639,HC105563,Lugg Valley Travel Ltd,202310,Highways & Transport,Third Party Payments
10/01/2023,II,4107110,23226,HC105563,Lugg Valley Travel Ltd,202310,Highways & Transport,Third Party Payments
20/01/2023,II,4108734,8016.48,HC105563,Lugg Valley Travel Ltd,202310,Highways & Transport,Third Party Payments
20/01/2023,II,4108755,1350,HC105563,Lugg Valley Travel Ltd,202310,Highways & Transport,Third Party Payments
20/01/2023,II,4108761,900,HC105563,Lugg Valley Travel Ltd,202310,Highways & Transport,Third Party Payments
03/01/2023,II,4106358,3000,HC105563,Lugg Valley Travel Ltd,202310,Highways & Transport,Transport-Related Expenditure
13/01/2023,II,4107874,1000,HC105563,Lugg Valley Travel Ltd,202310,Highways & Transport,Transport-Related Expenditure
10/01/2023,II,4107173,585,HC105563,Lugg Valley Travel Ltd,202310,Schools,Transport-Related Expenditure
25/01/2023,II,4109015,464.15,HC105567,Keltic Ltd,202310,Highways & Transport,Supplies & Services
03/01/2023,GI,3150701,1520,HC105571,Wigmore Primary School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156477,823.5,HC105571,Wigmore Primary School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156959,937,HC105571,Wigmore Primary School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156961,514,HC105571,Wigmore Primary School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3157037,731.98,HC105571,Wigmore Primary School (Academy),202310,Dedicated Schools Grant,Support Services
05/01/2023,GI,3151720,1459.17,HC105572,Lady Hawkins School (Academy),202310,Commissioned Services,Support Services
05/01/2023,GI,3151721,2188.75,HC105572,Lady Hawkins School (Academy),202310,Commissioned Services,Support Services
20/01/2023,GI,3156566,514,HC105572,Lady Hawkins School (Academy),202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156908,452.25,HC105572,Lady Hawkins School (Academy),202310,Dedicated Schools Grant,Support Services
10/01/2023,II,4106550,3280,HC105612,Lyonshall Parish Council,202310,Highways & Transport,Third Party Payments
24/01/2023,GI,3157987,2056,HC105692,Madley Pre School,202310,Dedicated Schools Grant,Transfer Payments
05/01/2023,GI,3151762,2188.75,HC105714,Three Counties Academy Trust,202310,Commissioned Services,Support Services
05/01/2023,GI,3151763,2188.75,HC105714,Three Counties Academy Trust,202310,Commissioned Services,Support Services
20/01/2023,GI,3156516,452.25,HC105714,Three Counties Academy Trust,202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156898,514,HC105714,Three Counties Academy Trust,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157229,510,HC105714,Three Counties Academy Trust,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157230,600,HC105714,Three Counties Academy Trust,202310,Dedicated Schools Grant,Support Services
16/01/2023,GI,3155248,2719.2,HC105714,Three Counties Academy Trust,202310,"Finance, Legal & Governance",Supplies & Services
13/01/2023,GI,3154925,22896.17,HC105841,Marlbrook  Primary School,202310,Children & Young People Capital,Capital Income
20/01/2023,GI,3156378,834,HC105841,Marlbrook  Primary School,202310,Children & Young People Capital,Capital Income
23/01/2023,GI,3157215,484,HC105841,Marlbrook  Primary School,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157216,540,HC105841,Marlbrook  Primary School,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157217,560,HC105841,Marlbrook  Primary School,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157219,476,HC105841,Marlbrook  Primary School,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157220,480,HC105841,Marlbrook  Primary School,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157223,420,HC105841,Marlbrook  Primary School,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157224,440,HC105841,Marlbrook  Primary School,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157225,543,HC105841,Marlbrook  Primary School,202310,Dedicated Schools Grant,Support Services
30/01/2023,II,4107782,1256.45,HC105933,Mayglothling Waste  Disposal Ltd,202310,Regulatory & Technical Services,Supplies & Services
16/01/2023,II,4107954,468.28,HC105933,Mayglothling Waste  Disposal Ltd,202310,Schools,Premises-Related Expenditure
09/01/2023,II,4107051,1101,HC105968,Melcon Hereford Ltd,202310,Schools,Premises-Related Expenditure
23/01/2023,II,4108966,989.13,HC106003,Metric Group Ltd,202310,Highways & Transport,Supplies & Services
20/01/2023,GI,3157073,3541.22,HC106039,Michaelchurch Escley School Imprest Acc,202310,Schools,Supplies & Services
23/01/2023,II,4108929,579.1,HC106071,Sharp Business Systems UK plc,202310,Schools,Supplies & Services
27/01/2023,II,4109396,687.73,HC106071,Sharp Business Systems UK plc,202310,Schools,Supplies & Services
16/01/2023,II,4108088,454.13,HC106073,Midshire Communications Ltd,202310,Schools,Supplies & Services
20/01/2023,GI,3156488,710.25,HC106103,Holmer C of E Academy,202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156489,452.25,HC106103,Holmer C of E Academy,202310,Dedicated Schools Grant,Support Services
20/01/2023,GI,3156827,452.25,HC106103,Holmer C of E Academy,202310,Dedicated Schools Grant,Support Services
25/01/2023,II,4109344,710,HC106162,Arrowscape,202310,Schools,Supplies & Services
31/01/2023,II,4109873,1356,HC106277,Mobile Care & Domestic Services Ltd,202310,Physical Disabilities,Supplies & Services
30/01/2023,II,4109567,4173.07,HC106302,Monmouthshire County Council,202310,Highways & Transport,Premises-Related Expenditure
30/01/2023,II,4109567,35439.53,HC106302,Monmouthshire County Council,202310,Highways & Transport,Supplies & Services
30/01/2023,II,4109567,21368.33,HC106302,Monmouthshire County Council,202310,Highways & Transport,Support Services
10/01/2023,II,4106763,4339,HC106316,Moreton On Lugg Parish Council,202310,Highways & Transport,Third Party Payments
03/01/2023,II,4103067,971.38,HC106376,Bottomline Tech Bacway Serv Ltd (Direct Debit),202310,"Finance, Legal & Governance",Supplies & Services
12/01/2023,II,4106578,971.39,HC106376,Bottomline Tech Bacway Serv Ltd (Direct Debit),202310,"Finance, Legal & Governance",Supplies & Services
19/01/2023,II,4108484,429,HC106398,Medrock Training Ltd,202310,Schools,Employees
24/01/2023,II,4109231,850,HC106467,Redacted,202310,"Finance, Legal & Governance",Supplies & Services
20/01/2023,II,4108830,450,HC106469,Grindles Coaches Ltd,202310,Schools,Supplies & Services
06/01/2023,II,4106838,420,HC106469,Grindles Coaches Ltd,202310,Schools,Transport-Related Expenditure
10/01/2023,II,4107139,500,HC106469,Grindles Coaches Ltd,202310,Schools,Transport-Related Expenditure
16/01/2023,II,4108082,880,HC106469,Grindles Coaches Ltd,202310,Schools,Transport-Related Expenditure
19/01/2023,II,4108503,700,HC106469,Grindles Coaches Ltd,202310,Schools,Transport-Related Expenditure
