Posting date,Supplier number,Supplier name,Expense type,Department,Amount
01/04/2023,1243623,Wates Living Space (Maintenance),Hired and Contracted Services,Development Planning," 1,436.91 "
22/05/2023,1243623,Wates Living Space (Maintenance),Hired and Contracted Services,Development Planning, 992.77 
21/06/2023,1243623,Wates Living Space (Maintenance),Hired and Contracted Services,Development Planning, 927.45 
06/04/2023,1300493,Design South East,Hired and Contracted Services,Development Planning," 9,950.00 "
25/05/2023,1256799,PortalPlanQuest Ltd,,Development Planning, 924.00 
27/06/2023,1244069,Building Research Establishment,Hired and Contracted Services,Development Planning," 3,690.00 "
26/06/2023,1284738,Eight Associates Ltd,Hired and Contracted Services,Development Planning," 1,000.00 "
29/06/2023,1309779,IGPP,Non-Staff Subsistence and Expenses,Development Planning, 558.00 
14/04/2023,1244718,Lambert Smith Hampton Group Ltd,Hired and Contracted Services,Development Planning," 19,792.50 "
21/06/2023,1248508,Pipers Projects Ltd,"Newspapers, Periodicals and Publications",Development Planning," 15,000.00 "
29/06/2023,1249167,TMP (UK) Ltd,Recruitment Expenses (excl. advertising),Development Planning," 1,784.00 "
01/04/2023,1245297,Reach Publishing Services Ltd,"Newspapers, Periodicals and Publications",Development Planning, 757.76 
06/04/2023,1245297,Reach Publishing Services Ltd,"Newspapers, Periodicals and Publications",Development Planning, 757.76 
12/04/2023,1245297,Reach Publishing Services Ltd,"Newspapers, Periodicals and Publications",Development Planning, 805.12 
21/04/2023,1245297,Reach Publishing Services Ltd,"Newspapers, Periodicals and Publications",Development Planning, 568.32 
11/05/2023,1245297,Reach Publishing Services Ltd,"Newspapers, Periodicals and Publications",Development Planning, 757.76 
11/05/2023,1245297,Reach Publishing Services Ltd,"Newspapers, Periodicals and Publications",Development Planning, 805.12 
11/05/2023,1245297,Reach Publishing Services Ltd,"Newspapers, Periodicals and Publications",Development Planning, 805.12 
18/05/2023,1245297,Reach Publishing Services Ltd,"Newspapers, Periodicals and Publications",Development Planning, 663.04 
25/05/2023,1245297,Reach Publishing Services Ltd,"Newspapers, Periodicals and Publications",Development Planning, 805.12 
01/06/2023,1245297,Reach Publishing Services Ltd,"Newspapers, Periodicals and Publications",Development Planning, 805.12 
12/06/2023,1245297,Reach Publishing Services Ltd,"Newspapers, Periodicals and Publications",Development Planning, 639.36 
19/06/2023,1245297,Reach Publishing Services Ltd,"Newspapers, Periodicals and Publications",Development Planning, 663.04 
22/06/2023,1245297,Reach Publishing Services Ltd,"Newspapers, Periodicals and Publications",Development Planning, 644.80 
11/04/2023,1245325,Ricoh Uk Ltd,Licences,Development Planning," 2,279.45 "
11/04/2023,1245325,Ricoh Uk Ltd,Licences,Development Planning," 11,430.10 "
28/04/2023,1245325,Ricoh Uk Ltd,Licences,Development Planning," 13,813.51 "
22/05/2023,1245325,Ricoh Uk Ltd,Licences,Development Planning," 2,316.97 "
22/06/2023,1245325,Ricoh Uk Ltd,Licences,Development Planning," 10,891.44 "
13/06/2023,1246165,Urban Design London,"Newspapers, Periodicals and Publications",Development Planning," 4,500.00 "
21/06/2023,1249258,Vucity Ltd,IT Software,Development Planning," 9,995.00 "
20/06/2023,1246206,Westco Trading ltd,Hired and Contracted Services,Development Planning," 1,083.00 "
09/05/2023,1251199,Cornerstone Barristers,Legal Costs,Development Planning," 10,800.00 "
09/06/2023,1251199,Cornerstone Barristers,Legal Costs,Development Planning, 900.00 
22/06/2023,1251199,Cornerstone Barristers,Legal Costs,Development Planning," 1,575.00 "
11/05/2023,D000000016,GENERAL,Legal Costs,Development Planning," 95,000.00 "
11/05/2023,1259172,Chambers of Jonathan Laidlaw QC,Legal Costs,Development Planning," 3,500.00 "
27/06/2023,1307240,Generation Digital Ltd,IT Software,Digital Programme," 31,500.00 "
27/06/2023,1244589,Idox Software Ltd,Purchase of IT Equipment,Digital Programme," 3,600.00 "
05/05/2023,1262967,Kirona Solutions Ltd,B*Purchase & Processing Of Films,Digital Programme," 30,836.15 "
05/05/2023,1262967,Kirona Solutions Ltd,B*Purchase & Processing Of Films,Digital Programme," 1,488.38 "
05/05/2023,1262967,Kirona Solutions Ltd,B*Purchase & Processing Of Films,Digital Programme," 1,868.40 "
05/05/2023,1262967,Kirona Solutions Ltd,B*Purchase & Processing Of Films,Digital Programme, 855.03 
17/05/2023,1244526,Hays Specialist Recruitment Ltd,Recruitment Expenses (excl. advertising),Digital Programme," 11,192.64 "
22/06/2023,1244526,Hays Specialist Recruitment Ltd,Recruitment Expenses (excl. advertising),Digital Programme," 10,668.00 "
24/05/2023,1245272,QA Ltd,Training related expenditure,Digital Programme," 2,000.00 "
24/05/2023,1245272,QA Ltd,Training related expenditure,Digital Programme," 2,000.00 "
27/06/2023,1293922,EEC Trading Ltd,Hire of Accommodation and Facilities,Digital Programme," 3,210.00 "
01/04/2023,1247187,Gartner Uk Ltd,Hired and Contracted Services,Digital Programme," 49,638.75 "
10/06/2023,1247187,Gartner Uk Ltd,Hired and Contracted Services,Digital Programme," 148,916.25 "
17/05/2023,1244526,Hays Specialist Recruitment Ltd,Agency Staff,Digital Programme," 3,990.00 "
17/05/2023,1244526,Hays Specialist Recruitment Ltd,Agency Staff,Digital Programme," 2,394.00 "
17/05/2023,1244526,Hays Specialist Recruitment Ltd,Agency Staff,Digital Programme," 3,990.00 "
07/06/2023,1244526,Hays Specialist Recruitment Ltd,Creditors GR/IR -,Digital Programme," 1,295.00 "
22/06/2023,1244526,Hays Specialist Recruitment Ltd,Agency Staff,Digital Programme," 3,192.00 "
22/06/2023,1244526,Hays Specialist Recruitment Ltd,Agency Staff,Digital Programme," 3,990.00 "
20/06/2023,1244707,Korn Ferry International Ltd,Recruitment Expenses (excl. advertising),Digital Programme," 11,400.00 "
18/05/2023,1249731,London Business School,Training related expenditure,Digital Programme," 12,500.00 "
21/06/2023,1247930,Mind Gym Ltd,Training related expenditure,Digital Programme," 2,430.00 "
21/06/2023,1247930,Mind Gym Ltd,Training related expenditure,Digital Programme," 2,430.00 "
22/06/2023,1247930,Mind Gym Ltd,Training related expenditure,Digital Programme," 3,150.00 "
22/05/2023,1299049,Paella Borthers Ltd,Catering Provisions,Digital Programme, 700.00 
28/04/2023,1244526,Hays Specialist Recruitment Ltd,Recruitment Expenses (excl. advertising),Digital Programme," 7,471.84 "
24/05/2023,1244526,Hays Specialist Recruitment Ltd,Agency Staff,Digital Programme," 3,750.00 "
17/04/2023,1278032,MATOBO LIMITED,IT Software,Digital Programme, 825.00 
17/04/2023,1278032,MATOBO LIMITED,IT Software,Digital Programme," 5,295.00 "
10/05/2023,1301669,Eden Smith Capital Limited,Recruitment Expenses (excl. advertising),Digital Programme," 9,000.00 "
10/05/2023,1301669,Eden Smith Capital Limited,Recruitment Expenses (excl. advertising),Digital Programme," 9,000.00 "
10/05/2023,1301669,Eden Smith Capital Limited,Recruitment Expenses (excl. advertising),Digital Programme," 9,000.00 "
12/06/2023,1307246,Premiertec Consulting Ltd T/A Clare,IT Software,Digital Programme," 2,700.00 "
26/06/2023,1308656,Harvey Nash LTD,Recruitment Expenses (excl. advertising),Digital Programme," 3,000.00 "
26/06/2023,1308656,Harvey Nash LTD,Recruitment Expenses (excl. advertising),Digital Programme," 3,995.40 "
17/05/2023,1244526,Hays Specialist Recruitment Ltd,Creditors GR/IR -,Digital Programme," 1,295.00 "
17/05/2023,1244062,BT Global Services,Agency Staff,Digital Programme," 39,471.03 "
19/05/2023,1268250,Daisy Corporate Services Trading Lt,Telephone - Equipment,Digital Programme," 227,651.00 "
18/04/2023,1271679,Exception Limited,Hired and Contracted Services,Digital Programme," 4,080.00 "
25/05/2023,1244779,London Grid For Learning Trust,Agency Staff,Digital Programme," 13,227.49 "
30/06/2023,1278360,MAINTEL EUROPE LIMITED,Purchase of IT Equipment,Digital Programme," 33,421.09 "
12/05/2023,1248591,Redsift Ltd,Hired and Contracted Services,Digital Programme," 10,780.20 "
01/04/2023,1255374,Smartcomm,IT Software,Digital Programme," 38,520.00 "
14/06/2023,1255374,Smartcomm,Equipment,Digital Programme," 12,130.00 "
14/06/2023,1255374,Smartcomm,Equipment,Digital Programme," 9,310.00 "
03/04/2023,1249192,Trustmarque Solutions Ltd,Agency Staff,Digital Programme," 24,547.05 "
31/05/2023,1249192,Trustmarque Solutions Ltd,Purchase of IT Equipment,Digital Programme," 5,428.80 "
12/06/2023,1249237,Virgin Media Business,Purchase of IT Equipment,Digital Programme," 1,341.89 "
14/06/2023,1249237,Virgin Media Business,Telephone - Equipment,Digital Programme," 3,377.61 "
14/06/2023,1249237,Virgin Media Business,Telephone - Equipment,Digital Programme," 3,377.61 "
14/06/2023,1249237,Virgin Media Business,Telephone - Equipment,Digital Programme," 23,373.37 "
15/06/2023,1249237,Virgin Media Business,Telephone - Equipment,Digital Programme," 18,398.66 "
12/06/2023,1243758,London Borough Of Bromley,B*Payments to OLAs - Portsmouth City Coun,Digital Programme," 3,708.22 "
12/06/2023,1243758,London Borough Of Bromley,B*Payments to OLAs - Portsmouth City Coun,Digital Programme," 52,061.30 "
01/04/2023,1299131,Zebra People Limited,Recruitment Expenses (excl. advertising),Digital Programme," 4,147.20 "
01/04/2023,1299131,Zebra People Limited,Recruitment Expenses (excl. advertising),Digital Programme," 6,339.30 "
02/05/2023,1299131,Zebra People Limited,Recruitment Expenses (excl. advertising),Digital Programme," 3,497.70 "
02/05/2023,1299131,Zebra People Limited,Recruitment Expenses (excl. advertising),Digital Programme," 4,997.55 "
02/05/2023,1299131,Zebra People Limited,Recruitment Expenses (excl. advertising),Digital Programme," 11,342.65 "
02/05/2023,1299131,Zebra People Limited,Recruitment Expenses (excl. advertising),Digital Programme," 8,382.55 "
02/05/2023,1299131,Zebra People Limited,Recruitment Expenses (excl. advertising),Digital Programme," 2,073.60 "
02/05/2023,1299131,Zebra People Limited,Recruitment Expenses (excl. advertising),Digital Programme," 2,073.60 "
02/05/2023,1299131,Zebra People Limited,Recruitment Expenses (excl. advertising),Digital Programme," 2,073.60 "
01/06/2023,1299131,Zebra People Limited,Recruitment Expenses (excl. advertising),Digital Programme," 4,481.55 "
12/06/2023,1299131,Zebra People Limited,Recruitment Expenses (excl. advertising),Digital Programme," 4,717.45 "
26/06/2023,1299131,Zebra People Limited,Recruitment Expenses (excl. advertising),Digital Programme," 4,934.25 "
31/05/2023,1246206,Westco Trading ltd,"Publicity, Promotions and Advertisement",Director of Health Partnerships," 1,339.50 "
19/06/2023,1245728,Cnwl Nhs Foundation Trust (Use,Hired and Contracted Services,Director of Integrated Commissioning," 5,462.75 "
19/06/2023,1245728,Cnwl Nhs Foundation Trust (Use,Hired and Contracted Services,Director of Integrated Commissioning," 5,462.75 "
19/06/2023,1245728,Cnwl Nhs Foundation Trust (Use,Hired and Contracted Services,Director of Integrated Commissioning," 5,462.75 "
14/04/2023,1290185,Keynetics Ltd,###,Director of Integrated Commissioning," 7,100.00 "
12/05/2023,1290185,Keynetics Ltd,Security Costs,Director of Integrated Commissioning," 6,878.00 "
07/06/2023,1290185,Keynetics Ltd,Security Costs,Director of Integrated Commissioning," 8,848.00 "
17/04/2023,1247905,Medequip Assistive Technology Ltd,###,Director of Integrated Commissioning," 226,887.74 "
17/04/2023,1247905,Medequip Assistive Technology Ltd,###,Director of Integrated Commissioning," 1,633.00 "
31/05/2023,1247905,Medequip Assistive Technology Ltd,###,Director of Integrated Commissioning," 5,604.00 "
05/06/2023,1247905,Medequip Assistive Technology Ltd,Hired and Contracted Services,Director of Integrated Commissioning," 5,992.62 "
07/06/2023,1247905,Medequip Assistive Technology Ltd,Hired and Contracted Services,Director of Integrated Commissioning," 5,450.35 "
12/06/2023,1248212,NRS Ltd (Nottingham Rehab Ltd),Hired and Contracted Services,Director of Integrated Commissioning," 193,480.85 "
12/06/2023,1248212,NRS Ltd (Nottingham Rehab Ltd),Hired and Contracted Services,Director of Integrated Commissioning," 105,496.28 "
12/05/2023,1243775,Royal Borough of Kensington &,Hired and Contracted Services,Director of Integrated Commissioning," 21,527.00 "
12/05/2023,1243775,Royal Borough of Kensington &,Hired and Contracted Services,Director of Integrated Commissioning," 9,500.00 "
12/05/2023,1243776,Royal Borough of Kensington &,Hired and Contracted Services,Director of Integrated Commissioning," 9,450.00 "
01/06/2023,1245686,Ealing Council (Use 3005025),Payments to Private Contractors,Director of Integrated Commissioning," 28,227.00 "
03/04/2023,1288056,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 500.00 
03/04/2023,1269960,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 500.00 
25/05/2023,1286681,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
25/05/2023,1288334,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
03/04/2023,1306229,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
05/06/2023,1308641,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 500.00 
21/04/2023,1306751,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 500.00 
02/05/2023,1307083,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
03/04/2023,1258290,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
03/04/2023,1249804,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
06/04/2023,1249811,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
11/05/2023,1267496,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
03/04/2023,1306152,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
03/04/2023,1306203,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
03/04/2023,1306369,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
12/04/2023,1249844,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
21/06/2023,1249846,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
25/05/2023,1308456,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
21/06/2023,1289935,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
11/05/2023,1279337,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
08/06/2023,1269939,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
05/05/2023,1246338,Carers Network Westminster Ltd,,Director of Integrated Commissioning," 100,143.00 "
03/04/2023,1306241,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
05/05/2023,1307570,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 500.00 
12/04/2023,1247495,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 500.00 
06/04/2023,1306635,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 500.00 
02/05/2023,1307262,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
06/04/2023,1249960,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 500.00 
21/04/2023,1271530,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
12/04/2023,1306749,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 500.00 
03/04/2023,1266415,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 500.00 
06/04/2023,1247680,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 500.00 
18/05/2023,1264224,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 500.00 
11/05/2023,1307684,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 500.00 
06/04/2023,1289642,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
08/06/2023,1290947,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
03/04/2023,1306375,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 500.00 
30/06/2023,1247758,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
21/06/2023,1247779,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 500.00 
06/04/2023,1263427,PERSONAL PAYMENTS,Provision for Inflation,Director of Integrated Commissioning, 600.00 
