Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
The Project Centre Ltd,Dec 23/885,3686.03,06-DEC-2023,29-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Sharpe Pritchard LLP,Dec 23/886,3697.2,30-NOV-2023,19-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
Reddo Care and Support C.I.C.,Dec 23/887,3709.5,18-OCT-2023,28-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Waltham Forest Services Limited_23266,Dec 23/888,3716.43,09-MAR-2022,04-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5149E-Allotments
Frederick Hyde Ltd t/a Chamberlain Music,Dec 23/889,3756.25,07-NOV-2023,01-DEC-2023,B6200C-Childrens Services Directorate,B6103E-Music Service Trading
Capital Kids Cricket,Dec 23/890,3821.25,11-DEC-2023,19-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Little Wonderland Ltd t/a Little Hummingbird,Dec 23/891,3825,04-DEC-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Stories and Supper CIC,Dec 23/892,3854.8,10-JUL-2023,19-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Lextox,Dec 23/893,3873.6,05-SEP-2023,29-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Jeff Hart Associates,Dec 23/894,3900,22-SEP-2022,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
CWT Advertising Ltd,Dec 23/895,3900,04-DEC-2023,27-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Reddo Care and Support C.I.C.,Dec 23/896,3901.14,13-NOV-2023,14-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Aston Group,Dec 23/897,3916.8,25-AUG-2023,21-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
SSS Education group LTD,Dec 23/898,3920,05-DEC-2023,28-DEC-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Leyton Midland Cars,Dec 23/899,3924,31-OCT-2023,12-DEC-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Venn Group Ltd,Dec 23/900,3933,25-OCT-2023,15-DEC-2023,B6100C-Adult Social Care Directorate,B6078E-Brokerage
Venn Group Ltd,Dec 23/901,3933,08-NOV-2023,15-DEC-2023,B6100C-Adult Social Care Directorate,B6078E-Brokerage
Venn Group Ltd,Dec 23/902,3933,01-NOV-2023,15-DEC-2023,B6100C-Adult Social Care Directorate,B6078E-Brokerage
Venn Group Ltd,Dec 23/903,3933,15-NOV-2023,15-DEC-2023,B6100C-Adult Social Care Directorate,B6078E-Brokerage
Venn Group Ltd,Dec 23/904,3933,22-NOV-2023,21-DEC-2023,B6100C-Adult Social Care Directorate,B6078E-Brokerage
Venn Group Ltd,Dec 23/905,3933,11-OCT-2023,15-DEC-2023,B6100C-Adult Social Care Directorate,B6078E-Brokerage
Venn Group Ltd,Dec 23/906,3933,18-OCT-2023,15-DEC-2023,B6100C-Adult Social Care Directorate,B6078E-Brokerage
Venn Group Ltd,Dec 23/907,3933,29-NOV-2023,28-DEC-2023,B6100C-Adult Social Care Directorate,B6078E-Brokerage
Reddo Care and Support C.I.C.,Dec 23/908,3950.85,28-AUG-2023,28-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Workman LLP,Dec 23/909,3979.5,19-SEP-2023,13-DEC-2023,B5000C-Place Directorate,B5103E-Physical Regeneration Programme Management
Leyton Midland Cars,Dec 23/910,3998.4,31-OCT-2023,12-DEC-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
"
REDACTED PERSONAL DATA",Dec 23/911,4000,02-AUG-2023,01-DEC-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Adecco UK Ltd,Dec 23/912,4001.4,12-DEC-2023,14-DEC-2023,B4000C-Resources Directorate,B4011E-Strategic Director of Resources Service
DSI Billing Services Ltd,Dec 23/913,4104.16,14-NOV-2023,08-DEC-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
London Wildlife Trust,Dec 23/914,4158,13-NOV-2023,07-DEC-2023,B5000C-Place Directorate,B5173E-Strategic Planning and Design
Reddo Care and Support C.I.C.,Dec 23/915,4174.41,07-AUG-2023,27-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Cubiquity Limited,Dec 23/916,4182,31-JUL-2023,18-DEC-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Reddo Care and Support C.I.C.,Dec 23/917,4193.52,20-NOV-2023,14-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
J B Riney & Co Ltd,Dec 23/918,4194.94,06-SEP-2023,21-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Jeff Hart Associates,Dec 23/919,4200,03-JUN-2022,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Jeff Hart Associates,Dec 23/920,4200,09-SEP-2022,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
"
REDACTED PERSONAL DATA",Dec 23/921,4250,21-DEC-2023,22-DEC-2023,B2100C-Stronger Communities Directorate,B5121E-Employment and Business
Law Morgan Limited,Dec 23/922,4272.78,16-NOV-2023,12-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Dec 23/923,4272.78,23-NOV-2023,19-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Dec 23/924,4272.78,30-NOV-2023,20-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Dec 23/925,4272.78,05-OCT-2023,22-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Dec 23/926,4272.78,09-NOV-2023,05-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Dec 23/927,4272.78,26-OCT-2023,22-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Dec 23/928,4272.78,19-OCT-2023,22-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
YMCA St Paul's Group,Dec 23/929,4282,30-SEP-2023,27-DEC-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Passion8 Caterers Ltd,Dec 23/930,4290.06,26-SEP-2023,12-DEC-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Two Twos Art CIC,Dec 23/931,4300,06-DEC-2023,29-DEC-2023,B2100C-Stronger Communities Directorate,B2063E-Communities and Participation
H.O.P.E Superjobs Ltd,Dec 23/932,4306.5,12-DEC-2023,18-DEC-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Conisbee,Dec 23/933,4308.36,30-NOV-2023,27-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Clyde & Co,Dec 23/934,4309.2,26-APR-2023,01-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
Jeff Hart Associates,Dec 23/935,4320,21-JUN-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Jeff Hart Associates,Dec 23/936,4320,10-DEC-2022,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
NSL Services Group,Dec 23/937,4335.41,10-NOV-2023,05-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Medequip Assistive Tech Ltd,Dec 23/938,4345.66,31-MAY-2023,11-DEC-2023,B6100C-Adult Social Care Directorate,B6072E-Home First Services
Workman LLP,Dec 23/939,4364.93,17-NOV-2023,13-DEC-2023,B5000C-Place Directorate,B5103E-Physical Regeneration Programme Management
The Knowledge Academy,Dec 23/940,4406.4,19-DEC-2023,28-DEC-2023,B4000C-Resources Directorate,B4066E-Information Governance and Data Protection
The Project Centre Ltd,Dec 23/941,4411.2,14-NOV-2023,08-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Waltham Forest Com.Transport,Dec 23/942,4425.2,30-NOV-2023,12-DEC-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Steel social work ltd,Dec 23/943,4435.5,24-AUG-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Allbuild - Building and Landscaping,Dec 23/944,4440,27-NOV-2023,27-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5149E-Allotments
Adecco UK Ltd,Dec 23/945,4446,11-DEC-2023,12-DEC-2023,B4000C-Resources Directorate,B4011E-Strategic Director of Resources Service
Adecco UK Ltd,Dec 23/946,4446,11-DEC-2023,12-DEC-2023,B4000C-Resources Directorate,B4011E-Strategic Director of Resources Service
Adecco UK Ltd,Dec 23/947,4446,19-DEC-2023,20-DEC-2023,B4000C-Resources Directorate,B4011E-Strategic Director of Resources Service
Adecco UK Ltd,Dec 23/948,4446,11-DEC-2023,12-DEC-2023,B4000C-Resources Directorate,B4011E-Strategic Director of Resources Service
Adecco UK Ltd,Dec 23/949,4446,11-DEC-2023,12-DEC-2023,B4000C-Resources Directorate,B4011E-Strategic Director of Resources Service
Adecco UK Ltd,Dec 23/950,4446,11-DEC-2023,12-DEC-2023,B4000C-Resources Directorate,B4011E-Strategic Director of Resources Service
Adecco UK Ltd,Dec 23/951,4446,11-DEC-2023,12-DEC-2023,B4000C-Resources Directorate,B4011E-Strategic Director of Resources Service
Adecco UK Ltd,Dec 23/952,4446,11-DEC-2023,12-DEC-2023,B4000C-Resources Directorate,B4011E-Strategic Director of Resources Service
Adecco UK Ltd,Dec 23/953,4446,11-DEC-2023,12-DEC-2023,B4000C-Resources Directorate,B4011E-Strategic Director of Resources Service
ELHAP,Dec 23/954,4453.03,30-NOV-2023,22-DEC-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Designed by Kode Ltd,Dec 23/955,4472,29-NOV-2023,12-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Association of Electoral,Dec 23/956,4482,27-SEP-2023,18-DEC-2023,B4000C-Resources Directorate,B4064E-Electoral Services
Conisbee,Dec 23/957,4500,30-NOV-2023,27-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Jeff Hart Associates,Dec 23/958,4500,01-JUL-2022,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Meristem Design,Dec 23/959,4506,04-DEC-2023,20-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Alexandra Park School (part of New River Trust),Dec 23/960,4553,21-NOV-2023,15-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Reddo Care and Support C.I.C.,Dec 23/961,4654.96,22-AUG-2023,20-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Leyton Midland Cars,Dec 23/962,4672.8,30-NOV-2023,08-DEC-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Jeff Hart Associates,Dec 23/963,4680,25-NOV-2022,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Reddo Care and Support C.I.C.,Dec 23/964,4727.58,06-NOV-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Waltham Forest Services Limited_23266,Dec 23/965,4777.2,30-SEP-2023,21-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
DSI Billing Services Ltd,Dec 23/966,4850.32,06-NOV-2023,01-DEC-2023,B4000C-Resources Directorate,B4064E-Electoral Services
The Project Centre Ltd,Dec 23/967,4896,14-SEP-2023,04-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
McKenzie Arnold Group,Dec 23/968,4986.86,24-NOV-2023,19-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Cubiquity Limited,Dec 23/969,5005.22,28-NOV-2023,21-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Omega Sportz Ltd,Dec 23/970,5040,30-NOV-2023,22-DEC-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Jeff Hart Associates,Dec 23/971,5040,11-NOV-2022,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Jeff Hart Associates,Dec 23/972,5100,29-APR-2022,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
"
REDACTED PERSONAL DATA",Dec 23/973,5100,12-SEP-2023,28-DEC-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Morgan Sindall Property Services Ltd,Dec 23/974,5102.44,01-DEC-2023,20-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Treasure Me Kids London Ltd,Dec 23/975,5110,31-OCT-2023,06-DEC-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Treasure Me Kids London Ltd,Dec 23/976,5110,31-OCT-2023,06-DEC-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Cyclehoop Ltd,Dec 23/977,5188.92,17-NOV-2023,12-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
PRP Architects,Dec 23/978,5280,28-NOV-2023,21-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
"
REDACTED PERSONAL DATA",Dec 23/979,5280,10-NOV-2023,07-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Trueform Engineering Ltd,Dec 23/980,5288.39,05-DEC-2023,29-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Reddo Care and Support C.I.C.,Dec 23/981,5292.38,04-DEC-2023,20-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
WHAT IF: projects Ltd,Dec 23/982,5297.1,06-DEC-2023,29-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
QUAYE SERVICES LTD,Dec 23/983,5310,06-NOV-2023,19-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Aston Group,Dec 23/984,5317.68,29-NOV-2023,18-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Parkguard Ltd,Dec 23/985,5328,03-OCT-2023,12-DEC-2023,B5000C-Place Directorate,B5502E-Partnerships
The Project Centre Ltd,Dec 23/986,5346,06-DEC-2023,29-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Go Aqua UK Limited,Dec 23/987,5376.58,23-OCT-2023,19-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Jeff Hart Associates,Dec 23/988,5400,27-MAR-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Break Tha Cycle,Dec 23/989,5400,01-DEC-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Workman LLP,Dec 23/990,5429.93,05-DEC-2023,13-DEC-2023,B5000C-Place Directorate,B5103E-Physical Regeneration Programme Management
City of Westminster 8310,Dec 23/991,5500,10-OCT-2023,28-DEC-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Cubiquity Limited,Dec 23/992,5520,31-AUG-2023,11-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Parkguard Ltd,Dec 23/993,5527.8,07-NOV-2023,12-DEC-2023,B5000C-Place Directorate,B5502E-Partnerships
The Latymer School,Dec 23/994,5545.67,24-NOV-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
The Latymer School,Dec 23/995,5545.67,24-NOV-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
ALDERSBROOK PRIMARY SCHOOL,Dec 23/996,5577.8,27-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
DSI Billing Services Ltd,Dec 23/997,5586.08,22-NOV-2023,18-DEC-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
St. Antony's Catholic Primary School,Dec 23/998,5600,29-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Hyphen Industries,Dec 23/999,5629.44,04-DEC-2023,08-DEC-2023,B5000C-Place Directorate,B5102E-Regeneration
The Project Centre Ltd,Dec 23/1000,5643,06-NOV-2023,01-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Parkguard Ltd,Dec 23/1001,5683.2,05-SEP-2023,12-DEC-2023,B5000C-Place Directorate,B5502E-Partnerships
"
REDACTED PERSONAL DATA",Dec 23/1002,5750,08-NOV-2023,01-DEC-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Treasure Me Kids London Ltd,Dec 23/1003,5810,31-OCT-2023,06-DEC-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Law Morgan Limited,Dec 23/1004,5811,23-NOV-2023,19-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
(JCoSS)Jewish Community Secondary School,Dec 23/1005,5849,30-OCT-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
WHAT IF: projects Ltd,Dec 23/1006,5908.8,23-OCT-2023,19-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Locality,Dec 23/1007,5940,31-OCT-2023,15-DEC-2023,B2100C-Stronger Communities Directorate,B2063E-Communities and Participation
NIGHT WATCH SECURITY SERVICES LTD,Dec 23/1008,5960.84,30-NOV-2023,12-DEC-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Bulien LLP,Dec 23/1009,5983.2,10-NOV-2023,05-DEC-2023,B2100C-Stronger Communities Directorate,B2061E-Data and Business Intelligence
Safe Water IO Ltd,Dec 23/1010,6000,01-DEC-2023,22-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Break Tha Cycle,Dec 23/1011,6000,13-NOV-2023,06-DEC-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
"
REDACTED PERSONAL DATA",Dec 23/1012,6000,05-JUL-2023,01-DEC-2023,B4000C-Resources Directorate,B4065E-Coroners Service
London Councils,Dec 23/1013,6000,06-NOV-2023,05-DEC-2023,B2100C-Stronger Communities Directorate,B2054E-Digital Innovation and Delivery
Reddo Care and Support C.I.C.,Dec 23/1014,6041.04,23-OCT-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Reddo Care and Support C.I.C.,Dec 23/1015,6070.7,06-NOV-2023,20-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Reddo Care and Support C.I.C.,Dec 23/1016,6079.63,29-AUG-2023,20-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Aston Group,Dec 23/1017,6115.39,11-SEP-2023,21-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Inform CPI Limited,Dec 23/1018,6120,16-AUG-2023,01-DEC-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
"
REDACTED PERSONAL DATA",Dec 23/1019,6142.5,31-OCT-2023,01-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Reddo Care and Support C.I.C.,Dec 23/1020,6160.04,23-OCT-2023,20-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
ZIP HEATERS (UK) LTD,Dec 23/1021,6168.96,27-SEP-2023,20-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
The Project Centre Ltd,Dec 23/1022,6172.38,04-OCT-2023,04-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Reddo Care and Support C.I.C.,Dec 23/1023,6235.35,09-OCT-2023,28-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Reddo Care and Support C.I.C.,Dec 23/1024,6313,20-NOV-2023,28-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
UBEEQO UK LIMITED,Dec 23/1025,6313.77,02-NOV-2023,05-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Insight Direct (UK) Ltd,Dec 23/1026,6348.73,27-SEP-2023,13-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Bloom Procurement Services Ltd,Dec 23/1027,6361.2,15-NOV-2023,12-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Project Centre Ltd,Dec 23/1028,6426,03-NOV-2023,04-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Lbox Communications,Dec 23/1029,6471.48,27-OCT-2023,21-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Toren Consulting Ltd,Dec 23/1030,6480,30-NOV-2023,22-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
"
REDACTED PERSONAL DATA",Dec 23/1031,6500,08-NOV-2023,01-DEC-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Jeff Hart Associates,Dec 23/1032,6600,20-MAY-2022,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
