Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
New Rush Hall School,Feb 24/1323,17640,28-FEB-2024,29-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Waltham Forest Com.Transport,Feb 24/1324,17716,04-SEP-2023,13-FEB-2024,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Waltham Forest Com.Transport,Feb 24/1325,17716,05-FEB-2024,13-FEB-2024,B6100C-Adult Social Care Directorate,B6071E-Provider Services
REDACTED PERSONAL DATA,Feb 24/1326,18000,15-DEC-2023,21-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Project Centre Ltd,Feb 24/1327,18000,31-JAN-2024,26-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
PRP Architects,Feb 24/1328,18000,31-DEC-2023,13-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Countryside Properties (UK) Ltd,Feb 24/1329,18468.2,01-FEB-2024,20-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Feb 24/1330,19200,26-JAN-2024,20-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
The Stroke Association,Feb 24/1331,19270.74,16-OCT-2023,27-FEB-2024,B6100C-Adult Social Care Directorate,B6076E-Specialist Social Work Service
The Stroke Association,Feb 24/1332,19270.74,11-JAN-2024,27-FEB-2024,B6100C-Adult Social Care Directorate,B6076E-Specialist Social Work Service
Morgan Sindall Property Services Ltd,Feb 24/1333,19316.3,12-FEB-2024,29-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Area 51 Education,Feb 24/1334,19408.14,25-JAN-2024,20-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Urbaser Ltd,Feb 24/1335,19493.48,31-JAN-2024,16-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Trinity Catholic High School,Feb 24/1336,19550.67,02-FEB-2024,27-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Aston Group,Feb 24/1337,19856.92,24-JAN-2024,02-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
YMCA St Paul's Group,Feb 24/1338,19986.12,30-SEP-2023,13-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
YMCA St Paul's Group,Feb 24/1339,19986.12,30-SEP-2023,13-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
YMCA St Paul's Group,Feb 24/1340,19986.12,30-SEP-2023,13-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
YMCA St Paul's Group,Feb 24/1341,19986.12,12-OCT-2023,13-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
YMCA St Paul's Group,Feb 24/1342,19986.12,31-DEC-2023,13-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
YMCA St Paul's Group,Feb 24/1343,19986.12,30-SEP-2023,13-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
YMCA St Paul's Group,Feb 24/1344,19986.12,06-NOV-2023,13-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
YMCA St Paul's Group,Feb 24/1345,19986.12,05-JAN-2024,13-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Woodcroft School,Feb 24/1346,20080.71,27-NOV-2023,16-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Insight Direct (UK) Ltd,Feb 24/1347,20359.73,27-DEC-2023,28-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
PricewaterhouseCoopers ,Feb 24/1348,20412,25-JAN-2024,20-FEB-2024,B4000C-Resources Directorate,B4031E-Internal Audit and Anti Fraud Service
Aston Group,Feb 24/1349,20520.17,25-JAN-2024,05-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Aston Group,Feb 24/1350,20948.58,08-FEB-2024,16-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Momart Limited,Feb 24/1351,20989.2,25-OCT-2023,22-FEB-2024,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Grangewood Independent School,Feb 24/1352,21075.1,18-DEC-2023,19-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Morgan Sindall Property Services Ltd,Feb 24/1353,21294.22,02-FEB-2024,19-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
The Vale School,Feb 24/1354,21356.15,01-FEB-2024,23-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Kedleston School London Limited,Feb 24/1355,21413.48,23-JAN-2024,29-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
NSL Services Group,Feb 24/1356,21600,30-JAN-2024,23-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
DSSL Group Ltd,Feb 24/1357,21600,11-JAN-2024,06-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Capital Letters (London) Limited,Feb 24/1358,22000,31-JAN-2023,06-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
DSSL Group Ltd,Feb 24/1359,22034.4,19-DEC-2023,19-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
6 Pump Court,Feb 24/1360,22320,18-OCT-2023,20-FEB-2024,B4000C-Resources Directorate,B4062E-Legal Services
Meritec Limited,Feb 24/1361,23015.63,09-JAN-2024,02-FEB-2024,B4000C-Resources Directorate,B4043E-Benefits
The Project Centre Ltd,Feb 24/1362,23124,23-JAN-2024,29-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Whitefield Schools and Centre,Feb 24/1363,23333.33,05-FEB-2024,29-FEB-2024,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Whitefield Schools and Centre,Feb 24/1364,23333.33,10-JAN-2024,05-FEB-2024,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
PRP Architects,Feb 24/1365,23400,31-JAN-2024,27-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Aston Group,Feb 24/1366,23655.12,31-JAN-2024,16-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Vibrance (invoices),Feb 24/1367,23997.06,19-FEB-2024,22-FEB-2024,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
PRP Architects,Feb 24/1368,24000,26-OCT-2023,13-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Feb 24/1369,24000,26-JAN-2024,20-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
RedQuadrant Ltd.,Feb 24/1370,24000,30-JAN-2024,23-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Watson Fuels,Feb 24/1371,24323.22,16-JAN-2024,12-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Mission Grove Primary School,Feb 24/1372,24552,05-DEC-2023,19-FEB-2024,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Urbaser Ltd,Feb 24/1373,24768.24,01-JAN-2024,16-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
ILFORD PATHOLOGY SERVICES,Feb 24/1374,25000,25-JAN-2024,20-FEB-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Morgan Sindall Property Services Ltd,Feb 24/1375,25240.74,12-FEB-2024,29-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Cavendish Learning (London) Ltd,Feb 24/1376,25330,26-FEB-2024,27-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Inner Circle Consulting Ltd,Feb 24/1377,25920,31-OCT-2023,16-FEB-2024,B2100C-Stronger Communities Directorate,B5121E-Employment and Business
The Project Centre Ltd,Feb 24/1378,26841.6,18-JAN-2024,26-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Westco Trading Ltd,Feb 24/1379,27000,15-DEC-2023,06-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
Acorn Care & Education Ltd,Feb 24/1380,27458.24,23-JAN-2024,19-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Civica UK Limited,Feb 24/1381,27565.5,11-JAN-2024,23-FEB-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Softcat plc,Feb 24/1382,27801.6,16-OCT-2023,23-FEB-2024,B4000C-Resources Directorate,B4011E-Strategic Director of Resources Service
Morgan Sindall Property Services Ltd,Feb 24/1383,28023.11,06-FEB-2024,22-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Befriending Networks Ltd,Feb 24/1384,28289.74,30-NOV-2023,06-FEB-2024,B6100C-Adult Social Care Directorate,B6078E-Brokerage
Studio Weave Limited,Feb 24/1385,28760,31-JAN-2024,07-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Feb 24/1386,28839.61,19-DEC-2023,08-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Parkguard Ltd,Feb 24/1387,29532.04,25-JAN-2024,20-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5191E-Anti Social Behaviour
Royal Mencap Society,Feb 24/1388,30000,28-SEP-2023,20-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Homerton University Hospital,Feb 24/1389,30164.44,12-JAN-2024,06-FEB-2024,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
YMCA St Paul's Group,Feb 24/1390,30541.69,30-SEP-2023,13-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Cycle Confident,Feb 24/1391,30598.32,21-NOV-2023,23-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
J B Riney & Co Ltd,Feb 24/1392,31011.23,26-JAN-2024,26-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Acorn Care & Education Ltd,Feb 24/1393,32174,23-JAN-2024,16-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Orbis Protect Limited,Feb 24/1394,32338.94,01-FEB-2024,27-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Waltham Forest Churches Night,Feb 24/1395,32400,11-SEP-2023,19-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Acorn Care & Education Ltd,Feb 24/1396,33128,23-JAN-2024,19-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Whitefield Schools and Centre,Feb 24/1397,33166.67,10-JAN-2024,05-FEB-2024,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Whitefield Schools and Centre,Feb 24/1398,33166.67,05-FEB-2024,29-FEB-2024,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Royal Mencap Society,Feb 24/1399,34086.72,17-JAN-2024,12-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
T.S.S. (Total Security Services),Feb 24/1400,34094.39,31-DEC-2023,13-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
J B Riney & Co Ltd,Feb 24/1401,34843.14,23-JAN-2024,16-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Plexus UK (First Project) Ltd,Feb 24/1402,35402.22,16-JAN-2024,28-FEB-2024,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
London Borough of Islington,Feb 24/1403,35622,25-JAN-2024,29-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Orbis Protect Limited,Feb 24/1404,35684.35,01-JAN-2024,01-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Kirkman and Jourdain Limited,Feb 24/1405,36731.32,21-FEB-2024,29-FEB-2024,B5000C-Place Directorate,B5093E-Corporate Capital Programmes
Orbis Protect Limited,Feb 24/1406,36799.49,01-DEC-2023,02-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
ParentPay,Feb 24/1407,38445.19,26-JAN-2024,20-FEB-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
SEARCH Education Trust,Feb 24/1408,38790,08-JAN-2024,12-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
City of London 649,Feb 24/1409,39238.91,23-JAN-2024,16-FEB-2024,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
Phoenix Software Ltd,Feb 24/1410,41409,16-JAN-2024,09-FEB-2024,B2100C-Stronger Communities Directorate,B2031E-Technology Services
Chobham Academy,Feb 24/1411,41649.67,15-JAN-2024,12-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Chobham Academy,Feb 24/1412,41649.67,15-JAN-2024,12-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
City of London 649,Feb 24/1413,42541.52,05-JAN-2024,05-FEB-2024,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
Morgan Sindall Property Services Ltd,Feb 24/1414,43410.66,12-JAN-2024,05-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Morgan Sindall Property Services Ltd,Feb 24/1415,43645.31,12-JAN-2024,05-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
City of London 649,Feb 24/1416,44862.04,05-JAN-2024,05-FEB-2024,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
Aston Group,Feb 24/1417,44876.42,25-JAN-2024,02-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
City of London 649,Feb 24/1418,45738.85,05-JAN-2024,05-FEB-2024,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
J B Riney & Co Ltd,Feb 24/1419,47363.3,02-FEB-2024,27-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
City of London 649,Feb 24/1420,47631.15,05-JAN-2024,05-FEB-2024,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
Leyton Sixth Form College,Feb 24/1421,48012.11,19-JAN-2024,13-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
City of London 649,Feb 24/1422,48283.04,05-JAN-2024,05-FEB-2024,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
Morgan Sindall Property Services Ltd,Feb 24/1423,48942.74,08-FEB-2024,23-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Really Neet Project Ltd,Feb 24/1424,52166.67,12-JAN-2024,12-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Waltham Forest Services Limited_23266,Feb 24/1425,52831.21,30-NOV-2023,19-FEB-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Waltham Forest Services Limited_23266,Feb 24/1426,54810.19,31-AUG-2023,28-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Morgan Sindall Property Services Ltd,Feb 24/1427,55546.99,08-FEB-2024,23-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Housing Ombudsman,Feb 24/1428,55596.75,04-MAY-2023,08-FEB-2024,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Countryside Properties (UK) Ltd,Feb 24/1429,56065.03,01-NOV-2023,23-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Waltham Forest Services Limited_23266,Feb 24/1430,57407.34,30-SEP-2023,28-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Waltham Forest Services Limited_23266,Feb 24/1431,57462.61,30-NOV-2023,28-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
NSL Services Group,Feb 24/1432,57600,29-SEP-2023,06-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Morgan Sindall Property Services Ltd,Feb 24/1433,57836.74,02-FEB-2024,19-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Morgan Sindall Property Services Ltd,Feb 24/1434,58607.11,09-FEB-2024,29-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
UK Power Networks Ltd 910168,Feb 24/1435,60000,05-FEB-2024,19-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Waltham Forest Services Limited_23266,Feb 24/1436,60752.11,31-DEC-2023,29-FEB-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Waltham Forest Services Limited_23266,Feb 24/1437,62839.48,25-JAN-2024,28-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Waltham Forest Citizen Advice Bureau,Feb 24/1438,64433.19,23-JAN-2024,13-FEB-2024,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Cycle Confident,Feb 24/1439,65033.09,14-FEB-2024,23-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Tower Hamlets GP Care Group CIC,Feb 24/1440,66850,02-FEB-2024,27-FEB-2024,B2100C-Stronger Communities Directorate,B6083E-Health Care
Morgan Sindall Property Services Ltd,Feb 24/1441,66862.46,12-JAN-2024,05-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
New Rush Hall School,Feb 24/1442,67154.84,28-FEB-2024,29-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Inner Circle Consulting Ltd,Feb 24/1443,67200,31-DEC-2023,09-FEB-2024,B2100C-Stronger Communities Directorate,B5121E-Employment and Business
Urbaser Ltd,Feb 24/1444,68302.55,01-JAN-2024,16-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
NSL Services Group,Feb 24/1445,69312.53,22-JAN-2024,15-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
The Project Centre Ltd,Feb 24/1446,72793.79,08-JAN-2024,01-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Forest Place Nursing Home,Feb 24/1447,72800,08-JAN-2024,29-FEB-2024,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Coram,Feb 24/1448,73557.25,01-DEC-2023,23-FEB-2024,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Kirkman and Jourdain Limited,Feb 24/1449,74691.23,21-FEB-2024,29-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Morgan Sindall Property Services Ltd,Feb 24/1450,76622.24,08-FEB-2024,23-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Morgan Sindall Property Services Ltd,Feb 24/1451,78595.6,12-FEB-2024,29-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Waltham Forest Services Limited_23266,Feb 24/1452,79952.54,31-DEC-2023,28-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
The Project Centre Ltd,Feb 24/1453,82029.02,18-JAN-2024,13-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Morgan Sindall Property Services Ltd,Feb 24/1454,82353.46,06-FEB-2024,22-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Aston Group,Feb 24/1455,82981.87,06-NOV-2023,08-FEB-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
J B Riney & Co Ltd,Feb 24/1456,83090.58,09-OCT-2023,08-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Waltham Forest Services Limited_23266,Feb 24/1457,87646.33,01-FEB-2024,08-FEB-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Neos Networks Ltd,Feb 24/1458,90000,16-FEB-2024,28-FEB-2024,B2100C-Stronger Communities Directorate,B2054E-Digital Innovation and Delivery
Perfect Circle JV Ltd,Feb 24/1459,90067.77,19-DEC-2023,13-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Aston Group,Feb 24/1460,91122.12,20-FEB-2024,28-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Project Centre Ltd,Feb 24/1461,94922.72,30-JAN-2024,26-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Evolve Norse,Feb 24/1462,95761.92,31-JAN-2024,26-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Aston Group,Feb 24/1463,99265.5,03-JAN-2024,16-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Morgan Sindall Property Services Ltd,Feb 24/1464,99937.98,08-FEB-2024,23-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
