Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
Cubiquity Limited,Mar 24/644,922.63,29-FEB-2024,28-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5142E-Neighbourhood Management
11 KBW Legal Services,Mar 24/645,925.2,27-DEC-2023,28-MAR-2024,B4000C-Resources Directorate,B4062E-Legal Services
CaringLife UK Ltd,Mar 24/646,926.9,29-FEB-2024,11-MAR-2024,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Academy Services (Waltham,Mar 24/647,928.8,08-MAR-2024,25-MAR-2024,B5000C-Place Directorate,B5094E-PFI
REDACTED PERSONAL DATA,Mar 24/648,930,10-JAN-2024,15-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
CTM Hire Ltd,Mar 24/649,930,31-JAN-2024,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/650,930,29-AUG-2023,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
CTM Hire Ltd,Mar 24/651,930,28-DEC-2023,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Waltham Forest Com.Transport,Mar 24/652,931.65,04-MAR-2024,11-MAR-2024,B6200C-Childrens Services Directorate,B6029E-Youth and Family Resilience Service
CopShopUK Ltd,Mar 24/653,934.91,19-FEB-2024,14-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Tiffin Sandwiches ltd,Mar 24/654,935.7,22-OCT-2023,28-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Flying Hire Limited,Mar 24/655,940,12-MAR-2024,26-MAR-2024,B4000C-Resources Directorate,B4067E-Mortuary Service
Grove Motoring Centre,Mar 24/656,940.79,24-FEB-2024,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Palmstead Nurseries Ltd,Mar 24/657,942.72,01-MAR-2024,27-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
The 36 Group Ltd,Mar 24/658,945,13-DEC-2023,20-MAR-2024,B4000C-Resources Directorate,B4062E-Legal Services
Evolve Norse,Mar 24/659,945,31-JAN-2024,07-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
React First Ltd,Mar 24/660,948,19-FEB-2024,04-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
React First Ltd,Mar 24/661,948,26-FEB-2024,01-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Second Moon Studio Ltd,Mar 24/662,950,12-FEB-2024,19-MAR-2024,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Neunie Associates Limited,Mar 24/663,952.68,12-SEP-2023,21-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Talking Life Limited,Mar 24/664,954,12-FEB-2024,07-MAR-2024,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
J B Riney & Co Ltd,Mar 24/665,957.57,20-FEB-2024,15-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Adecco UK Ltd,Mar 24/666,957.6,08-MAR-2024,13-MAR-2024,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Adecco UK Ltd,Mar 24/667,957.6,20-FEB-2024,13-MAR-2024,B5000C-Place Directorate,B5162E-Homelessness Service
4 Paper Buildings,Mar 24/668,960,13-MAR-2024,27-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
J B Riney & Co Ltd,Mar 24/669,960,23-FEB-2024,19-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
The 36 Group Ltd,Mar 24/670,960,06-MAR-2024,25-MAR-2024,B4000C-Resources Directorate,B4062E-Legal Services
Miracles Day Care,Mar 24/671,960,05-FEB-2024,15-MAR-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
New Court Chambers,Mar 24/672,960,01-OCT-2023,27-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
4 Paper Buildings,Mar 24/673,960,03-OCT-2023,15-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Nudge Education Limited,Mar 24/674,962.82,27-FEB-2024,27-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Kie Leadership Training and Dev,Mar 24/675,963,19-MAR-2024,22-MAR-2024,B2100C-Stronger Communities Directorate,B5122E-Skills
Kirkman and Jourdain Limited,Mar 24/676,965.38,19-MAR-2024,25-MAR-2024,B5000C-Place Directorate,B5092E-Schools Delivery Service
Deka Chambers Ltd,Mar 24/677,966,09-NOV-2023,28-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Deka Chambers Ltd,Mar 24/678,966,09-NOV-2023,28-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
DSI Billing Services Ltd,Mar 24/679,967.98,10-FEB-2024,12-MAR-2024,B5000C-Place Directorate,B5503E-Housing Access
J B Riney & Co Ltd,Mar 24/680,969.81,08-FEB-2024,05-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Highams Park Planning Group,Mar 24/681,970,27-FEB-2024,11-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Queen Mary University of London,Mar 24/682,973,24-FEB-2024,25-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
ABA Matters,Mar 24/683,975,20-MAR-2024,22-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
J B Riney & Co Ltd,Mar 24/684,976.4,13-FEB-2024,08-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Aston Group,Mar 24/685,979.49,12-MAR-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Ambius,Mar 24/686,979.6,08-NOV-2023,08-MAR-2024,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Tippershire Self Drive Vehicle Hire,Mar 24/687,982.55,29-FEB-2024,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Tippershire Self Drive Vehicle Hire,Mar 24/688,982.55,29-FEB-2024,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Tippershire Self Drive Vehicle Hire,Mar 24/689,982.55,29-FEB-2024,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Thomas Ridley and Son Ltd,Mar 24/690,983.73,22-MAR-2024,22-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
J.A.Steel and Son Ltd,Mar 24/691,984,22-SEP-2023,14-MAR-2024,B5000C-Place Directorate,B5503E-Housing Access
Waltham Forest Services Limited_23266,Mar 24/692,984,30-APR-2023,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Grove Motoring Centre,Mar 24/693,984.82,16-JAN-2024,04-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
J B Riney & Co Ltd,Mar 24/694,989.04,05-MAR-2024,27-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
REDACTED PERSONAL DATA,Mar 24/695,990,01-FEB-2024,27-MAR-2024,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
4 Brick Court,Mar 24/696,990,28-FEB-2024,07-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
4 Brick Court,Mar 24/697,990,28-FEB-2024,06-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
4 Brick Court,Mar 24/698,990,14-FEB-2024,11-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
SYSCO GB LIMITED,Mar 24/699,991.9,21-FEB-2024,19-MAR-2024,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Fair to Trade Ltd,Mar 24/700,996.74,29-NOV-2023,21-MAR-2024,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
William White Meats Ltd,Mar 24/701,997.07,15-DEC-2023,21-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
William White Meats Ltd,Mar 24/702,999.05,19-FEB-2024,21-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Alliance Legal Solutions Ltd,Mar 24/703,1000,29-NOV-2023,08-MAR-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
REDACTED PERSONAL DATA,Mar 24/704,1000,22-FEB-2024,19-MAR-2024,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
The Daddyless Daughters Project CIC,Mar 24/705,1000,28-FEB-2024,21-MAR-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Community Health Partnerships Ltd,Mar 24/706,1000.94,31-MAR-2020,26-MAR-2024,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Krono Sports,Mar 24/707,1005,02-NOV-2023,08-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
REDACTED PERSONAL DATA,Mar 24/708,1006.25,26-FEB-2024,11-MAR-2024,B4000C-Resources Directorate,B4068E-Complaints Team Service
Thomas Ridley and Son Ltd,Mar 24/709,1007.41,27-MAR-2024,27-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Liberty Care Ltd,Mar 24/710,1008,30-JAN-2024,22-MAR-2024,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Psychology Consultancy Services Limited,Mar 24/711,1008,10-JUN-2022,12-MAR-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Psychology Consultancy Services Limited,Mar 24/712,1008,05-AUG-2020,12-MAR-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
XMA Limited,Mar 24/713,1009.81,12-FEB-2024,07-MAR-2024,B5000C-Place Directorate,B5503E-Housing Access
Marieco Care Ltd,Mar 24/714,1013.6,18-MAR-2024,21-MAR-2024,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Talking Life Limited,Mar 24/715,1014,14-FEB-2024,11-MAR-2024,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
J B Riney & Co Ltd,Mar 24/716,1018.85,05-MAR-2024,27-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
REDACTED PERSONAL DATA,Mar 24/717,1020,29-FEB-2024,25-MAR-2024,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
4 Paper Buildings,Mar 24/718,1020,24-JAN-2024,14-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
New Court Chambers,Mar 24/719,1020,20-FEB-2024,07-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Supreme Company and Sons Ltd,Mar 24/720,1020,13-MAR-2024,15-MAR-2024,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Field Court Chambers,Mar 24/721,1020,13-DEC-2023,04-MAR-2024,B6100C-Adult Social Care Directorate,B6076E-Specialist Social Work Service
PLEX HOUSING LTD,Mar 24/722,1020.8,29-FEB-2024,12-MAR-2024,B6200C-Childrens Services Directorate,B6024E-Safeguarding and Family Support 2
XMA Limited,Mar 24/723,1021.92,02-NOV-2023,19-MAR-2024,B2100C-Stronger Communities Directorate,B2031E-Technology Services
XMA Limited,Mar 24/724,1021.92,03-JAN-2024,19-MAR-2024,B2100C-Stronger Communities Directorate,B2031E-Technology Services
Environmental & Site Safety Solutions,Mar 24/725,1024.32,17-FEB-2024,19-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Good Skills Training,Mar 24/726,1024.8,16-JAN-2024,19-MAR-2024,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Community Health Partnerships Ltd,Mar 24/727,1027.57,16-JUL-2020,26-MAR-2024,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Thomas Ridley and Son Ltd,Mar 24/728,1028.1,22-MAR-2024,22-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
J B Riney & Co Ltd,Mar 24/729,1029.65,08-FEB-2024,05-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Transoft Solutions,Mar 24/730,1032,01-MAR-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
5 Paper Buildings,Mar 24/731,1032,26-JAN-2024,07-MAR-2024,B4000C-Resources Directorate,B4062E-Legal Services
J B Riney & Co Ltd,Mar 24/732,1033.44,15-FEB-2024,12-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
J Scott & Sons Ltd,Mar 24/733,1038.85,21-FEB-2024,18-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
CaringLife UK Ltd,Mar 24/734,1040.52,29-NOV-2023,05-MAR-2024,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Deka Chambers Ltd,Mar 24/735,1046.4,09-NOV-2023,27-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Tiffin Sandwiches ltd,Mar 24/736,1049.25,22-OCT-2023,28-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
4 Brick Court,Mar 24/737,1050,27-OCT-2023,04-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Alpha Biolaboratories Limited,Mar 24/738,1050,21-NOV-2023,08-MAR-2024,B6200C-Childrens Services Directorate,B6024E-Safeguarding and Family Support 2
Cornerstone Barristers,Mar 24/739,1050,06-MAR-2024,20-MAR-2024,B4000C-Resources Directorate,B4062E-Legal Services
Newline (Essex) Ltd,Mar 24/740,1050.36,05-MAR-2024,27-MAR-2024,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Reddo Care and Support C.I.C.,Mar 24/741,1051.8,05-FEB-2024,07-MAR-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Thomas Ridley and Son Ltd,Mar 24/742,1053.62,15-MAR-2024,15-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Neunie Associates Limited,Mar 24/743,1054.2,18-SEP-2023,28-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Neunie Associates Limited,Mar 24/744,1054.2,23-OCT-2023,28-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Penna PLC,Mar 24/745,1054.8,25-MAY-2023,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
C Camden-Smith and Associates,Mar 24/746,1055.04,15-JAN-2024,12-MAR-2024,B6100C-Adult Social Care Directorate,B6074E-Specialist Social Work Learning Disabilities
Carter Brown The Expert Services,Mar 24/747,1056,09-FEB-2024,12-MAR-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
The Project Centre Ltd,Mar 24/748,1056,29-JAN-2024,07-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
5 Pump Court CDS,Mar 24/749,1056,22-MAR-2024,28-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
J B Riney & Co Ltd,Mar 24/750,1058.16,05-MAR-2024,27-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Palmstead Nurseries Ltd,Mar 24/751,1061.21,04-MAR-2024,28-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Reddo Care and Support C.I.C.,Mar 24/752,1063.38,22-JAN-2024,05-MAR-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
REDACTED PERSONAL DATA,Mar 24/753,1066.97,08-DEC-2023,21-MAR-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
APS Limited,Mar 24/754,1067.23,31-JAN-2024,25-MAR-2024,B5000C-Place Directorate,B5503E-Housing Access
Outspoken Logistics T/A Zedify,Mar 24/755,1068.6,30-SEP-2023,11-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
J Scott & Sons Ltd,Mar 24/756,1068.66,19-FEB-2024,14-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
P J Bingham & Co Ltd,Mar 24/757,1071,20-MAR-2024,25-MAR-2024,B4000C-Resources Directorate,B4062E-Legal Services
Konica Minolta Business Solutions Ltd,Mar 24/758,1074.82,07-SEP-2023,25-MAR-2024,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Outspoken Logistics T/A Zedify,Mar 24/759,1076.26,31-AUG-2023,11-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
The Fostering Network,Mar 24/760,1080,01-FEB-2024,12-MAR-2024,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
4 Paper Buildings,Mar 24/761,1080,13-MAR-2024,27-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
REDACTED PERSONAL DATA,Mar 24/762,1080,27-JUL-2022,27-MAR-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Outspoken Logistics T/A Zedify,Mar 24/763,1080,31-OCT-2023,14-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
4 Paper Buildings,Mar 24/764,1080,20-DEC-2023,18-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Hags-SMP Limited,Mar 24/765,1082.14,28-FEB-2024,07-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Neunie Associates Limited,Mar 24/766,1083,20-NOV-2023,25-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
PLEX HOUSING LTD,Mar 24/767,1091.2,29-FEB-2024,12-MAR-2024,B6200C-Childrens Services Directorate,B6024E-Safeguarding and Family Support 2
Cyclehoop Ltd,Mar 24/768,1092.6,29-SEP-2023,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
J B Riney & Co Ltd,Mar 24/769,1094.64,15-FEB-2024,12-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
J B Riney & Co Ltd,Mar 24/770,1094.89,05-MAR-2024,27-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Aston Group,Mar 24/771,1095,26-FEB-2024,05-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
CDS FURNITURE LTD,Mar 24/772,1098,01-MAR-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Small-Charlton Ltd,Mar 24/773,1100,29-FEB-2024,08-MAR-2024,B6200C-Childrens Services Directorate,B6045E-Education Early Years and Childcare
Kirkman and Jourdain Limited,Mar 24/774,1101,19-MAR-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Waltham Forest Services Limited_23266,Mar 24/775,1101.6,26-MAR-2024,28-MAR-2024,B4000C-Resources Directorate,B4045E-CT Social Fund Service
XMA Limited,Mar 24/776,1114.8,21-DEC-2023,19-MAR-2024,B2100C-Stronger Communities Directorate,B2031E-Technology Services
Field Court Chambers,Mar 24/777,1116,17-JAN-2024,27-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
J B Riney & Co Ltd,Mar 24/778,1117.72,05-MAR-2024,27-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Fair to Trade Ltd,Mar 24/779,1125.26,04-OCT-2023,21-MAR-2024,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Outspoken Logistics T/A Zedify,Mar 24/780,1128,30-NOV-2023,14-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Waltham Forest Services Limited_504623,Mar 24/781,1128,22-FEB-2024,19-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
DSI Billing Services Ltd,Mar 24/782,1131.28,10-FEB-2024,12-MAR-2024,B5000C-Place Directorate,B5503E-Housing Access
Triple 3 Healthcare Group Limited,Mar 24/783,1131.5,24-DEC-2023,05-MAR-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Triple 3 Healthcare Group Limited,Mar 24/784,1133.6,03-DEC-2023,05-MAR-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Orbis Protect Limited,Mar 24/785,1140,26-JAN-2024,22-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
7BR,Mar 24/786,1140,17-OCT-2023,25-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Deka Chambers Ltd,Mar 24/787,1140,13-NOV-2023,06-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
4 Paper Buildings,Mar 24/788,1140,22-DEC-2023,18-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
