DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Adult Social Services Directorate,28/04/2023,"4,899.87",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"7,183.52",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"4,122.10",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,807.01,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"3,411.02",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"7,401.22",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,597.37,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,655.43,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,727.63",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,533.64,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,716.94,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"6,016.26",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,797.14,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,520.21",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,282.38",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,526.11,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,28/04/2023,900,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,28/04/2023,"1,597.65",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,744.14,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,789.17,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,603.57,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,681.44",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,789.17,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,034.59",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,505.52,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"8,524.66",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,040.36",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"3,459.84",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,580.24,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,904.87",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,116.77",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,28/04/2023,"1,300.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,28/04/2023,566.55,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"3,463.14",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,623.06,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,909.58,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"3,459.56",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,761.46",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"4,771.25",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,018.57",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,819.29,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,529.02,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,28/04/2023,"1,469.80",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,789.17,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,705.00",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,616.9,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"2,976.00",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"2,108.00",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"3,780.32",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"4,727.19",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,214.17",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,684.48,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,488.75",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,745.28,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,239.56",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,893.24,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,796.79",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,686.74,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"2,232.00",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"2,222.24",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,507.63,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,28/04/2023,814.15,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,550.99,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,28/04/2023,"1,053.78",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,28/04/2023,"1,094.96",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,28/04/2023,826.54,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,28/04/2023,"1,631.31",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,521.11,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,533.51,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"7,192.95",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"5,695.47",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,840.72,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,535.78",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Resources Directorate,28/04/2023,586.22,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,529.66,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,595.7,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,625.7,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,703,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,540.82,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,515.08,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,565.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,505.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,570.16,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,636.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,567.7,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,643.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,692.3,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,625.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,600,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,687.02,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,507.7,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,644.74,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,646.16,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,969.24,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,576.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,620,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"2,552.34",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,530.76,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,581.54,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,600,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,507.7,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,911.3,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,646.16,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,542.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,644.74,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,736.44,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,563.8,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,585.03,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,565.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,507.7,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,535.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,660.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,015.38",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,632.16,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,692.3,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,540.82,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,651.5,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,576.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,600,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,503.08,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,508.28,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"3,125.84",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,565.04,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,500.16,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,540.82,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,576.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,661.54,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,608.91,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,538.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,869.14,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,572.42,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,517.88,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,500.3,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,634.62,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,609.74,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,692.3,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,638.96,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,548.16,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.76,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,750,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,576.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,576.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,713.42,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,821.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,507.7,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,649.18,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,655.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,586.04,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,529.18,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,634.5,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,561.76,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,715.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,500,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,096.35",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,651.02,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,644.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,629.24,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,700.24,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,555.8,REDACTED PERSONAL DATA,Invoice,Rent Allowances
