Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100274394, 981.00 ,Revenue,SHARNBROOK LODGE,101121
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100272751, 926.50 ,Revenue,SHARNBROOK LODGE,101121
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100272750, 926.50 ,Revenue,SHARNBROOK LODGE,101121
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100272749, 926.50 ,Revenue,SHARNBROOK LODGE,101121
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,25/04/2024,2100274338, 752.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,25/04/2024,2100273829," 1,308.00 ",Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,25/04/2024,2100273828," 1,308.00 ",Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,25/04/2024,2100273827," 1,308.00 ",Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,25/04/2024,2100273826," 1,308.00 ",Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,25/04/2024,2100273030," 1,200.00 ",Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,25/04/2024,2100273029," 1,200.00 ",Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,25/04/2024,2100273028," 1,200.00 ",Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,25/04/2024,2100273027," 1,200.00 ",Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Residential Care Home Placements,6151210,25/04/2024,2100273002, 695.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Residential Care Home Placements,6151210,25/04/2024,2100273001, 695.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Residential Care Home Placements,6151210,25/04/2024,2100273000, 695.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Residential Care Home Placements,6151210,25/04/2024,2100272999, 695.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,25/04/2024,2100278347, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,25/04/2024,2100278346, 765.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,25/04/2024,2100278345, 765.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100278343, 882.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100278342, 882.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100278341, 882.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100278340, 882.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100278339, 882.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100278338, 882.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100278337, 882.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100278336, 765.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100278335, 765.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100278334, 437.14 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,25/04/2024,2100278267, 322.29 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275971, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275967, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275966, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275965, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275964, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275963, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275962, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275877, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275876, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275875, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275874, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275873, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275872, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275871, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275772, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275771, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275770, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,25/04/2024,2100278734, (657.14),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,25/04/2024,2100278733, 657.14 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,25/04/2024,2100278732, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,25/04/2024,2100278731, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,25/04/2024,2100278730, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,25/04/2024,2100278729, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,25/04/2024,2100278353, 327.86 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,25/04/2024,2100278352, 765.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,25/04/2024,2100278351, 765.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,25/04/2024,2100278350, 765.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,25/04/2024,2100278349, 437.14 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,25/04/2024,2100278348, 657.14 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275769, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100275562, 882.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100275561, 882.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275546, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275545, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275544, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275459, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275458, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275457, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275240, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275239, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275238, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275099, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275098, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275097, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275075, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275074, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275073, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100274940, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100274939, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100274938, (765.00),Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100274353," 1,097.63 ",Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100274352," 1,097.63 ",Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100274351," 1,097.63 ",Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100274350," 1,097.63 ",Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100274349," 1,308.00 ",Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100274348," 1,308.00 ",Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100274347," 1,308.00 ",Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100274346," 1,308.00 ",Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,25/04/2024,2100274341, 752.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,25/04/2024,2100274340, 752.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,25/04/2024,2100274339, 752.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275768, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275767, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275766, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275744, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275743, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275742, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275741, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275740, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275739, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275738, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275737, 765.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275736, 765.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275672, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275671, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275670, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275669, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275668, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275667, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275666, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275658, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275657, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275656, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275655, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275654, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275653, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,25/04/2024,2100275652, 920.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100275567, 882.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100275566, 882.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100275565, 882.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100275564, 882.00 ,Revenue,BUPA CARE SERVICES,101293
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,25/04/2024,2100275563, 882.00 ,Revenue,BUPA CARE SERVICES,101293
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Libraries Management,Subscriptions,6144305,25/04/2024,5100400398, 589.23 ,Revenue,SCL - SOCIETY OF CHIEF LIBRARI,101422
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,25/04/2024,2100278045, 882.00 ,Revenue,BEAUMONT PARK LTD,101443
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,25/04/2024,2100278046, 882.00 ,Revenue,BEAUMONT PARK LTD,101443
