Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Adult Social Care,HYLANDS HOUSE CARE LTD,08-08-2024,No,1795.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,HYLANDS HOUSE CARE LTD,08-08-2024,No,4190.2,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,HC1 LTD RE THE ORCHARDS,08-08-2024,No,3683.4,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,15-08-2024,No,450,ASC  CARERS DIRECT PAYMENT,Not Classified
Planning & Development Services,COOLERAID LTD,14-08-2024,No,390,MATERIALS,Bottled Water Machines - Supplies & Services (Water Coolers)
Adult Social Care,UNIVERSAL CARE SERVICES,01-08-2024,No,301.2,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,01-08-2024,No,316.26,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,501.02,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,30.39,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,10.35,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,142,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,35,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,57,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,78.4,PAYABLES ACCRUAL ACCOUNT,Cleaning & Janitorial - Other
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,39.2,PAYABLES ACCRUAL ACCOUNT,Cleaning & Janitorial - Other
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,39.2,PAYABLES ACCRUAL ACCOUNT,Cleaning & Janitorial - Other
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,38.4,PAYABLES ACCRUAL ACCOUNT,Cleaning & Janitorial - Other
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,24.2,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,24.2,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,24.2,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,229.4,PAYABLES ACCRUAL ACCOUNT,Waste Management - Consumables
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,-0.36,PAYABLES PRICE VARIANCE AC,Pest & Animal Control
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,15.84,PAYABLES ACCRUAL ACCOUNT,Pest & Animal Control
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,94.48,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,0.17,GENERAL STOCK,Not Classified
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,0.11,GENERAL STOCK,Not Classified
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,0.11,GENERAL STOCK,Not Classified
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,0.11,GENERAL STOCK,Not Classified
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,1.03,GENERAL STOCK,Not Classified
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,0.07,GENERAL STOCK,Not Classified
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,0.43,GENERAL STOCK,Not Classified
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,0.14,GENERAL STOCK,Not Classified
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,0.05,GENERAL STOCK,Not Classified
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,0.64,GENERAL STOCK,Not Classified
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,0.16,GENERAL STOCK,Not Classified
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,0.26,GENERAL STOCK,Not Classified
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,0.36,GENERAL STOCK,Not Classified
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,0.18,GENERAL STOCK,Not Classified
Children & Education Services,ARROW COUNTY SUPPLIES,08-08-2024,No,0.18,GENERAL STOCK,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,19-08-2024,No,670.17,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,19-08-2024,No,677.7,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,12-08-2024,No,1338.09,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,12-08-2024,No,1374.75,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,Guinness Care and Support Limited,27-08-2024,No,1460.72,ASC  EXTRA CARE,Not Classified
Adult Social Care,AVERY HEALTH CARE,08-08-2024,No,5932.64,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,342.16,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,342.16,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,ACCORA,01-08-2024,No,1175,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,ACCORA,01-08-2024,No,278,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,REDACTED PERSONAL DATA,07-08-2024,No,1034.16,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,ACCORA,05-08-2024,No,1175,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,ACCORA,08-08-2024,No,1175,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,ACCORA,08-08-2024,No,448,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,NATIONWIDE CARE SERVICES LTD,15-08-2024,No,342.16,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,15-08-2024,No,342.16,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,PRIME LIFE PLC,08-08-2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,PRIME LIFE PLC,08-08-2024,No,5258.64,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,ACCORA,14-08-2024,No,224,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,ACCORA,14-08-2024,No,224,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,ACCORA,14-08-2024,No,975,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,1185.34,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,1197.56,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Planning & Development Services,CBRE Limited,28-08-2024,No,5000,PROFESSIONAL FEES,Consultancy - Business
Adult Social Care,RESTFUL HOMES (SOLIHULL) LTD,08-08-2024,No,6451.48,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,MOUNDSLEY HALL NURSING HOME LTD,08-08-2024,No,5000,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,342.16,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,281.06,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Central Services to the Public,PSL PRINT MANAGEMENT LTD,15-07-2024,No,224.2,GENERAL OFFICE EXPENSES,Printing & Photocopying
Adult Social Care,SOCIAL CARE ACADEMY LTD,27-08-2024,No,2052.96,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,SOCIAL CARE ACADEMY LTD,27-08-2024,No,2052.96,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),07-08-2024,No,533.76,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,RESTFUL HOMES (SOLIHULL) LTD,08-08-2024,No,7464.24,ASC  NURSING CARE PERMANENT,Not Classified
Central Services to the Public,PSL PRINT MANAGEMENT LTD,26-07-2024,No,3104.9,GENERAL OFFICE EXPENSES,Printing & Photocopying
Adult Social Care,NATIONWIDE CARE SERVICES LTD,15-08-2024,No,1075.36,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,15-08-2024,No,1136.46,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,15-08-2024,No,391.04,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,15-08-2024,No,366.6,ASC  DOMICLIARY CARE,Not Classified
Central Services to the Public,PSL PRINT MANAGEMENT LTD,01-08-2024,No,565.05,GENERAL OFFICE EXPENSES,Printing & Photocopying
Adult Social Care,HOMEHELP (SOLIHULL) LTD T/A CAREMARK (SOLIHULL),15-08-2024,No,293.28,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,15-08-2024,No,301.2,ASC  DOMICLIARY CARE,Not Classified
Central Services to the Public,PSL PRINT MANAGEMENT LTD,13-08-2024,No,1693.18,GENERAL OFFICE EXPENSES,Printing & Photocopying
Adult Social Care,ELITE ASSISTANCE LTD,12-08-2024,No,1597.68,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,488.8,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,415.48,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,513.24,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,513.24,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,THE FRIENDLY INN RESIDENTIAL CARE HOME,08-08-2024,No,4419.52,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Central Services to the Public,PSL PRINT MANAGEMENT LTD,19-08-2024,No,860,GENERAL OFFICE EXPENSES,Printing & Photocopying
Cultural & Related Services,LEASEPLAN LIMITED,29-08-2024,No,314.03,VEHICLE HIRE,Vehicles - Hire
Cultural & Related Services,LEASEPLAN LIMITED,29-08-2024,No,-314.03,VEHICLE HIRE,Vehicles - Hire
Cultural & Related Services,LEASEPLAN LIMITED,29-08-2024,No,261.69,VEHICLE HIRE,Vehicles - Hire
Adult Social Care,CARE2HOME LTD,29-08-2024,No,1710.8,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,CARE WORLDWIDE (MANCHESTER) LIMITED,08-08-2024,No,3967.32,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,WILLOW GRANGE,08-08-2024,No,4054.68,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,BONDCARE (BROMFORD) LTD,08-08-2024,No,3851.96,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,PRIME LIFE PLC,08-08-2024,No,5315.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,PRIME LIFE PLC,08-08-2024,No,4182.64,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,BLUEBIRD CARE (SOLIHULL),15-08-2024,No,2334.64,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,BLUEBIRD CARE (SOLIHULL),15-08-2024,No,2334.64,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,BLUEBIRD CARE (SOLIHULL),15-08-2024,No,-424.48,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,BLUEBIRD CARE (SOLIHULL),15-08-2024,No,-424.48,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,SOLIHULL CARE LTD,08-08-2024,No,4665.08,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,PELHAM GROVE CARE HOME,08-08-2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,12-08-2024,No,452.14,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,12-08-2024,No,720.98,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,12-08-2024,No,446.03,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,12-08-2024,No,714.87,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Highways & Transport Services,Unipart Rail Limited,27-08-2024,No,594,OTHER CONTRACTED SERVICES,Highways - Other
Highways & Transport Services,Unipart Rail Limited,27-08-2024,No,-594,OTHER CONTRACTED SERVICES,Highways - Other
Highways & Transport Services,Unipart Rail Limited,27-08-2024,No,495,OTHER CONTRACTED SERVICES,Highways - Other
Adult Social Care,NATIONWIDE CARE SERVICES LTD,19-08-2024,No,361.44,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,BARCHESTER HEALTHCARE HOMES LTD,08-08-2024,No,3297.28,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,1222,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,977.6,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,15-08-2024,No,557.22,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,342.16,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,342.16,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,07-08-2024,No,977.6,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,07-08-2024,No,-321.08,DIRECT PAYMENTS  CLIENT INCOME,Not Classified
Adult Social Care,SOLIHULL CARE LTD,08-08-2024,No,3306.8,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,RESTFUL HOMES LTD,08-08-2024,No,6301.12,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,THE ROYAL STAR & GARTER H,08-08-2024,No,6678,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,684.32,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,684.32,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,08-08-2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,JOB'S CLOSE RESIDENTIAL HOME,08-08-2024,No,4228,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,1588.6,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,1484.73,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,1564.16,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,1515.28,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Central Services to the Public,Kings Chambers,13-08-2024,No,1440,LEGAL FEES,Legal Services - Other
Adult Social Care,REDACTED PERSONAL DATA,08-08-2024,No,6954.92,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,1197.56,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,1197.56,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,RESTFUL HOMES LTD,08-08-2024,No,6301.12,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,ALEXANDRA HOUSE - SJMT,08-08-2024,No,3004.68,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,07-08-2024,No,700.56,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,07-08-2024,No,-449.92,DIRECT PAYMENTS  CLIENT INCOME,Not Classified
Adult Social Care,ARDENLEA COURT,08-08-2024,No,4623.64,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,DOVE HOME CARE LIMITED,15-08-2024,No,1026.48,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NEWLANDS BISHOP FARM,12-08-2024,No,730.32,ASC  DAY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,513.24,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,513.24,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,08-08-2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,COUNTRY COURT CARE,08-08-2024,No,3121.72,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,Affinity Care Consortium Ltd,21-08-2024,No,2335.86,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Children & Education Services,CCS MEDIA LTD,01-08-2024,No,1377.86,HARDWARE PURCHASE,ICT - Hardware
Children & Education Services,CCS MEDIA LTD,01-08-2024,No,158,HARDWARE PURCHASE,ICT - Hardware
Children & Education Services,CCS MEDIA LTD,05-08-2024,No,241.58,HARDWARE PURCHASE,ICT - Hardware
Adult Social Care,NATIONWIDE CARE SERVICES LTD,15-08-2024,No,965.38,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,940.94,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,1008.15,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,663.52,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,01-08-2024,No,391.56,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,501.02,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,501.02,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,684.32,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,684.32,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Children & Education Services,CCS MEDIA LTD,15-08-2024,No,1377.86,HARDWARE PURCHASE,ICT - Hardware
Children & Education Services,CCS MEDIA LTD,15-08-2024,No,237,HARDWARE PURCHASE,ICT - Hardware
Adult Social Care,DOVE HOME CARE LIMITED,15-08-2024,No,1065.12,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,FRONTIER THERAPUTICS,01-08-2024,No,2206.6,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,FRONTIER THERAPUTICS,01-08-2024,No,3218,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,FRONTIER THERAPUTICS,01-08-2024,No,4466,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,UNIVERSAL CARE SERVICES,12-08-2024,No,1503.06,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,12-08-2024,No,1521.39,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,AVERY HEALTH CARE,08-08-2024,No,2973.88,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,CARE2HOME LTD,29-08-2024,No,1539.72,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,CARE2HOME LTD,29-08-2024,No,1539.72,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,FRONTIER THERAPUTICS,19-08-2024,No,930,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Children & Education Services,CCS MEDIA LTD,29-08-2024,No,-819.86,HARDWARE PURCHASE,Not Classified
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,08-08-2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,15-08-2024,No,1539.72,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,15-08-2024,No,1539.72,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,01-08-2024,No,465,ASC  CARERS DIRECT PAYMENT,Not Classified
Central Services to the Public,Kings Chambers,29-08-2024,No,6000,LEGAL FEES,Legal Services - Other
Adult Social Care,ALEXANDRA HOUSE - SJMT,08-08-2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,DOVE HOME CARE LIMITED,15-08-2024,No,439.92,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,07-08-2024,No,717.24,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,07-08-2024,No,-524.68,DIRECT PAYMENTS  CLIENT INCOME,Not Classified
