Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Regeneration Economy and Growth,Culture Sport and Tourism,Vehicles Equipment Furniture and Fittings,912529,Purchase-equipment,18/08/2023,4170241-178878,œ885.00,ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,18/08/2023,4170241-178879,"œ1,451.00",ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,18/08/2023,4170249-INVOICE5672,œ640.00,ARROWHAUL & PLANT HIRE LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,18/08/2023,4170253-9476,"œ27,557.60",ASPHALT REINFORCEMENT SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,18/08/2023,4170258-045540-WI,œ688.34,BENELLA AUTO ELECTRICAL SERVICES LTD T/A BENELLA COMMERCIAL.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324117,Provisions E324,18/08/2023,4170260-22459643,œ550.05,BIDFOOD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324117,Provisions E324,18/08/2023,4170260-22565861,œ673.18,BIDFOOD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324117,Provisions E324,18/08/2023,4170260-22759130,œ620.90,BIDFOOD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170263-INV02989,"œ1,416.26",BLUELINE SOUTH INCORPORATING NAVIGATION TAXIS T/A BLUELINE TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170263-INV03463,"œ2,301.88",BLUELINE SOUTH INCORPORATING NAVIGATION TAXIS T/A BLUELINE TAXIS.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,372009,Subscriptions E372,18/08/2023,4170264-INV-13494,œ615.66,BRAMBLE HUB LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,342033,Computers and Communications,18/08/2023,4170264-INV-13495,"œ5,441.65",BRAMBLE HUB LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,342033,Computers and Communications,18/08/2023,4170264-INV-13496,"œ14,495.67",BRAMBLE HUB LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,342225,Computers and Communications,18/08/2023,4170264-INV-13499,"œ11,538.61",BRAMBLE HUB LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/08/2023,4170265-21380305,"œ2,758.45",BREEDON TRADING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/08/2023,4170265-21381951,œ753.77,BREEDON TRADING LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,18/08/2023,4170267-11848,œ684.00,BT SIGNS & DISPLAY.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304259,Equipment and Materials,18/08/2023,4170273-10240,œ679.32,CATERTECH (NORTH EAST) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,18/08/2023,4170274-11582,"œ3,004.02",CATHEDRAL LOCK & SAFE SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,18/08/2023,4170274-11583,"œ6,614.70",CATHEDRAL LOCK & SAFE SERVICES LTD.
Resources BK0010,Transactional & Customer Services,Supplies and Services,342051,Computers and Communications,18/08/2023,4170278-C/RB279188,"œ12,500.00",CIVICA UK LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170279-A085RA-0723,"œ2,160.00",CJ`S EXECUTIVE TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170279-E031-LR0723,"œ2,981.02",CJ`S EXECUTIVE TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170279-E032-CE0723,"œ1,931.30",CJ`S EXECUTIVE TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170279-E040-LRB0723,"œ2,101.35",CJ`S EXECUTIVE TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170279-LL-0723,"œ2,368.00",CJ`S EXECUTIVE TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170279-M031-BR0723,"œ2,226.00",CJ`S EXECUTIVE TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170279-N049-JM0723,"œ3,580.88",CJ`S EXECUTIVE TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,18/08/2023,4170279-N120RW-0723,"œ2,226.00",CJ`S EXECUTIVE TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/08/2023,4170281-C/11894,"œ5,695.05",COCHRANES T/A KELVIN TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/08/2023,4170283-69-23,"œ1,500.00",CONSETT CONTRACTS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170288-3839,"œ1,748.35",DAVES MINIBUSES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170288-3840,"œ1,386.40",DAVES MINIBUSES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170288-3841,"œ1,685.27",DAVES MINIBUSES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170288-3842,"œ1,635.00",DAVES MINIBUSES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170288-3843,"œ1,639.80",DAVES MINIBUSES.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,18/08/2023,4170289-189889,"œ1,395.00",DAVID OGILVIE ENGINEERING LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,312013,Newspapers books and periodicals E312,18/08/2023,4170297-05082023,"œ1,214.91",DURHAM CITY NEWSTORE.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430100,Rendered by Private Contractors,18/08/2023,4170298-005-22,œ706.00,DURHAM CITY SHOPMOBILITY.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,18/08/2023,4170300-ORDERNO4/23,œ557.60,DURHAM DRAMATIC SOCIETY.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,18/08/2023,4170301-K76943,"œ18,844.00",DURHAM UNIVERSITY.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,18/08/2023,4170302-059-322621,œ879.75,EDMUNDSON ELECTRICAL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/08/2023,4170307-5050/0723,"œ1,723.80",ELLIOTTS OF TRIMDON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/08/2023,4170307-5234/0723,"œ1,962.24",ELLIOTTS OF TRIMDON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170307-E128/0723,"œ2,746.50",ELLIOTTS OF TRIMDON.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,18/08/2023,4170308-EASTFIELDSVOID1PERIOD123AND4,"œ9,671.84",EMBRACING CARE.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,18/08/2023,4170308-EASTFIELDSVOID3PERIOD1,"œ1,813.47",EMBRACING CARE.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,18/08/2023,4170308-EASTSFIELDSVOID2PERIOD12AND3,"œ1,813.47",EMBRACING CARE.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,18/08/2023,4170308-KINGSWAYFLAT16VOID1PERIODS123AND42023,"œ3,694.34",EMBRACING CARE.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,18/08/2023,4170308-KINGSWAYFLAT2VOID1PERIODS123AND42023,"œ43,946.08",EMBRACING CARE.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,18/08/2023,4170308-KINGSWAYFLAT2VOID2PERIODS123AND42023,"œ35,706.19",EMBRACING CARE.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,18/08/2023,4170308-SHERBURNVOID1PERIODS123AND42023,"œ8,825.04",EMBRACING CARE.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,18/08/2023,4170309-6939554,"œ17,028.00",ESE WORLD LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/08/2023,4170315-INV-0153,"œ3,026.20",FIGGY BUS (TAXI).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/08/2023,4170315-INV-0172,"œ2,118.34",FIGGY BUS (TAXI).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/08/2023,4170315-INV-0173,"œ1,106.00",FIGGY BUS (TAXI).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/08/2023,4170315-INV-0174,"œ1,170.00",FIGGY BUS (TAXI).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/08/2023,4170315-INV-0175,"œ1,452.36",FIGGY BUS (TAXI).
Children and Young Peoples Services,Head of Education and Skills,Transport,230004,Contract Hire,18/08/2023,4170315-INV-0177,œ520.00,FIGGY BUS (TAXI).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170318-103561,"œ2,970.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,18/08/2023,4170318-103563,"œ2,584.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/08/2023,4170318-103571,"œ1,273.65",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,18/08/2023,4170318-103572,"œ2,835.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,18/08/2023,4170318-103574,"œ1,937.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170318-103575,"œ1,399.95",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170318-103576,"œ1,463.40",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170318-103577,"œ1,452.60",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170318-103578,"œ2,148.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170318-103579,"œ1,549.20",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,18/08/2023,4170318-103580,"œ1,575.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,18/08/2023,4170318-103581,"œ2,024.42",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170318-103582,"œ1,615.05",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170318-10576,"œ1,158.15",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170319-16200-1,"œ3,071.55",GATESHEAD CENTRAL TAXIS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,18/08/2023,4170324-104,"œ1,120.00",GP TAXIS.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145023,Cleaning and Domestic Supplies,18/08/2023,4170325-06/233324/2023,œ701.47,GREENHAM TRADING LTD.
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,440999,Other third party payments E440,18/08/2023,4170327-SI-0000440,"œ3,003.00",GROUNDWORK NORTH EAST.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,18/08/2023,4170330-4772719,"œ3,093.21",HEADLAM (FLOORCOVERING DISTRIBUTORS) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,18/08/2023,4170331-66472,"œ16,671.82",HEALTHY BUILDINGS (IRELAND) T/A HBE.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,18/08/2023,4170332- DCC/DBS/010,"œ45,000.00",HEWITT SPECIALIST ENVELOPE CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/08/2023,4170336-I00003811,"œ12,732.00",HOBEN INTERNATIONAL LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304252,Equipment and Materials,18/08/2023,4170340-9392,œ500.00,HOUSE OF PLAY (EUROPE) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/08/2023,4170342-400049963,"œ16,261.27",ICL UK SALES LTD (CLEVELAND POTASH LTD).
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304259,Equipment and Materials,18/08/2023,4170343-SI-00189143,"œ1,535.45",ID CARD CENTRE LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384409,Miscellaneous Expenses,18/08/2023,4170344-FF2023,"œ2,216.00",INCLUDE `IN` AUTISM.
Resources BK0010,Digital Services,Supplies and Services,342033,Computers and Communications,18/08/2023,4170345-2100668517,"œ1,574.75",INSIGHT DIRECT (UK) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,18/08/2023,4170352-0108/00032594,œ712.42,JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4593,œ634.25,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4596,"œ1,245.50",KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4597,œ943.50,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4598,œ943.50,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4599,"œ1,225.50",KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4601,"œ1,075.50",KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4602,œ943.50,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4603,œ752.25,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4604,œ943.50,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4605,"œ1,136.00",KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4606,œ944.75,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4607,œ943.50,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4608,œ943.50,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4609,œ943.50,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4610,œ943.50,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4611,œ874.25,KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4612,"œ1,195.50",KEVIN SNOWDON GROUNDWORKS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170355-4615,"œ1,195.50",KEVIN SNOWDON GROUNDWORKS LTD.
