Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow Cross Kitchen,Catering Provisions,15-Mar-2024,176.19,0,Jr Holland Foodservice,217255,Revenue,000009627337304
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Valley View JMI Kitchen,Catering Provisions,15-Mar-2024,93.41,0,Jr Holland Foodservice,217470,Revenue,000009627337398
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,15-Mar-2024,460.37,0,Bestway Wholesale,222853,Revenue,000009627337548
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hadrian JMI Kitchen,Catering Provisions,15-Mar-2024,192.88,0,Bestway Wholesale,217460,Revenue,000009627337262
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Ashley Road JMI Kitchen,Catering Provisions,15-Mar-2024,208.72,0,Jr Holland Foodservice,217415,Revenue,000009627337210
South Tyneside Council,00CL,"Childrens, Adults & Families Group",East Boldon Jnr Kitchen,Catering Provisions,15-Mar-2024,291.29,0,Jr Holland Foodservice,217295,Revenue,000009627337240
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Lord Blyton JMI Kitchen,Catering Provisions,15-Mar-2024,8.88,0,Jr Holland Foodservice,217270,Revenue,000009627337320
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Fostering,Catering Provisions,15-Mar-2024,20.25,0,Tesco Stores 3255,213800,Revenue,000009627336802
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworthfield JMI Kitchen,Catering Provisions,15-Mar-2024,118.10,0,Jr Holland Foodservice,217320,Revenue,000009627337284
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hadrian JMI Kitchen,Catering Provisions,15-Mar-2024,137.81,0,Jr Holland Foodservice,217460,Revenue,000009627337266
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,15-Mar-2024,86.91,0,Jr Holland Foodservice,217225,Revenue,000009627337288
South Tyneside Council,00CL,Business and Resources,Council Elections,Furniture & Equipment - General,15-Mar-2024,81.53,0,Amazon  204-7181767-50,231510,Revenue,000009627337190
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedeburn JMI Kitchen,Catering Provisions,15-Mar-2024,72.41,0,Jr Holland Foodservice,217435,Revenue,000009627337218
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Forest View Primary Kitchen,Catering Provisions,15-Mar-2024,72.47,0,Jr Holland Foodservice,217310,Revenue,000009627337248
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Lord Blyton JMI Kitchen,Catering Provisions,15-Mar-2024,82.51,0,Jr Holland Foodservice,217270,Revenue,000009627337324
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Jnr Kitchen,Catering Provisions,15-Mar-2024,6.05,0,Jr Holland Foodservice,217350,Revenue,000009627337338
South Tyneside Council,00CL,Business and Resources,Civic Events,Furniture & Equipment - General,15-Mar-2024,80.68,0,Amazon  204-1014969-58,232200,Revenue,000009627336808
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,15-Mar-2024,3.12,0,Poundland - 2844,212070,Revenue,000009627336694
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,15-Mar-2024,20.00,0,British Gas Online,213300,Revenue,000009627336718
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Inf Kitchen,Catering Provisions,15-Mar-2024,23.16,0,Jr Holland Foodservice,217280,Revenue,000009627337346
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Comp Kitchen,Catering Provisions,15-Mar-2024,55.28,0,Jr Holland Foodservice,217525,Revenue,000009627337468
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,15-Mar-2024,54.35,0,Jr Holland Foodservice,217285,Revenue,000009627337494
South Tyneside Council,00CL,Business and Resources,The Word,Other Service Contracts & Supplies,15-Mar-2024,7.36,0,Event Listing Fee,222851,Revenue,000009627337118
South Tyneside Council,00CL,Economic Regeneration Group,Housing Policy,DLUHC Homeless Prevention Grant,15-Mar-2024,77.21,0,County,236560,Revenue,000009627336750
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,15-Mar-2024,7.60,0,Jr Holland Foodservice,217530,Revenue,000009627337450
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Epinay Kitchen,Catering Provisions,15-Mar-2024,9.65,0,Jr Holland Foodservice,217490,Revenue,000009627337476
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Parkview school,Catering Provisions,15-Mar-2024,54.70,0,Jr Holland Foodservice,217554,Revenue,000009627337498
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Emergency Refugees,Fixtures & Fittings,15-Mar-2024,47.00,0,Halfords 0863,237055,Revenue,000009627336880
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Catering Provisions,15-Mar-2024,15.35,0,Wm Morrisons Store,215425,Revenue,000009627336754
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marsden JMI Kitchen,Catering Provisions,15-Mar-2024,88.95,0,Jr Holland Foodservice,217290,Revenue,000009627337332
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,15-Mar-2024,260.02,0,Jr Holland Foodservice,217425,Revenue,000009627337350
South Tyneside Council,00CL,Economic Regeneration Group,Stronger Shores,Staff Training,15-Mar-2024,350.00,0,Eb  Mwc Training Writi,828111,Capital,000009627336890
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Travel & Subsistence,15-Mar-2024,120.00,0,The Ugly Duckling,213300,Revenue,000009627336714
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,15-Mar-2024,329.95,0,Jr Holland Foodservice,217530,Revenue,000009627337454
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Epinay Kitchen,Catering Provisions,15-Mar-2024,201.73,0,Jr Holland Foodservice,217490,Revenue,000009627337482
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Comp Kitchen,Catering Provisions,15-Mar-2024,1139.58,0,Bestway Wholesale,217525,Revenue,000009627337460
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,15-Mar-2024,9.52,0,Jr Holland Foodservice,217285,Revenue,000009627337490
South Tyneside Council,00CL,Economic Regeneration Group,Printing,Printing & Stationery Consumables,15-Mar-2024,162.58,0,Www.Solopress.Com,236030,Revenue,000009627336736
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Catering Provisions,15-Mar-2024,15.50,0,B&M 156 - South Shield,215425,Revenue,000009627336756
South Tyneside Council,00CL,Economic Regeneration Group,Housing Policy,DLUHC Homeless Prevention Grant,15-Mar-2024,87.40,0,Bkg Hotel At Booking.C,236560,Revenue,000009627336744
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,15-Mar-2024,44.05,0,Jr Holland Foodservice,217410,Revenue,000009627337276
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,15-Mar-2024,101.44,0,Jr Holland Foodservice,217455,Revenue,000009627337380
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,15-Mar-2024,137.31,0,Jr Holland Foodservice,217425,Revenue,000009627337354
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,15-Mar-2024,3.81,0,Jr Holland Foodservice,217455,Revenue,000009627337382
South Tyneside Council,00CL,"Childrens, Adults & Families Group",West Boldon JMI Kitchen,Catering Provisions,15-Mar-2024,78.52,0,Jr Holland Foodservice,217335,Revenue,000009627337404
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Riverside CAF,Client Holidays & Outings,15-Mar-2024,180.56,0,Northumberland Country,219474,Revenue,000009627337106
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,15-Mar-2024,9.85,0,Mcdonalds,224221,Revenue,000009627336922
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Furniture & Equipment - General,15-Mar-2024,35.23,0,Amazon  204-4475260-07,215446,Revenue,000009627336954
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Riverside CAF,Client Holidays & Outings,15-Mar-2024,603.75,0,Flamingoland,219474,Revenue,000009627337112
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Stationery,15-Mar-2024,88.50,0,Securitysafetyproducts,224221,Revenue,000009627336928
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Furniture & Equipment - General,15-Mar-2024,25.80,0,Amazon  204-7474252-07,215446,Revenue,000009627336960
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,15-Mar-2024,14.10,0,Jr Holland Foodservice,217390,Revenue,000009627337420
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,15-Mar-2024,297.21,0,Jr Holland Foodservice,217355,Revenue,000009627337364
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,15-Mar-2024,2.70,0,Jr Holland Foodservice,217540,Revenue,000009627337440
South Tyneside Council,00CL,Business and Resources,Hebburn Central,Cleaning Expenses,15-Mar-2024,26.97,0,Air Products Plc,222875,Revenue,000009627337528
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Furniture & Equipment - General,15-Mar-2024,367.50,0,Ikea Ltd Shop Online,215446,Revenue,000009627336936
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Furniture & Equipment - General,15-Mar-2024,17.47,0,Amazon  204-8981284-82,215446,Revenue,000009627336964
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,15-Mar-2024,258.66,0,Jr Holland Foodservice,217390,Revenue,000009627337424
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childrens Services Family Hubs,Default Procurement Subjective,15-Mar-2024,-16.67,0,Amznmktplace,212095,Revenue,000009627337508
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,15-Mar-2024,1146.63,0,Bestway Wholesale,222865,Revenue,000009627337532
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Children with Disability Team,Other Service Contracts & Supplies,15-Mar-2024,173.00,0,Windmill Hill City Far,213100,Revenue,000009627337096
South Tyneside Council,00CL,Business and Resources,Financial Systems Project,Software,15-Mar-2024,769.56,0,Zoom.Us 888-799-9666,230020,Revenue,000009627336914
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Furniture & Equipment - General,15-Mar-2024,73.46,0,Baker Ross,215446,Revenue,000009627336942
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,15-Mar-2024,33.44,0,Jr Holland Foodservice,217410,Revenue,000009627337272
South Tyneside Council,00CL,"Childrens, Adults & Families Group",All Saints CE JMI Kitchen,Catering Provisions,15-Mar-2024,125.64,0,Jr Holland Foodservice,217325,Revenue,000009627337296
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,15-Mar-2024,116.82,0,Jr Holland Foodservice,217475,Revenue,000009627337226
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,15-Mar-2024,272.91,0,Bestway Wholesale,217305,Revenue,000009627337308
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,15-Mar-2024,244.13,0,Bestway Wholesale,217380,Revenue,000009627337328
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Jnr Kitchen,Catering Provisions,15-Mar-2024,58.90,0,Jr Holland Foodservice,217350,Revenue,000009627337342
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,15-Mar-2024,55.40,0,Bestway Wholesale,217390,Revenue,000009627337410
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,15-Mar-2024,1.04,0,Poundland - 2844,212070,Revenue,000009627336704
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Dunn St JMI Kitchen,Catering Provisions,15-Mar-2024,88.85,0,Jr Holland Foodservice,217370,Revenue,000009627337234
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,15-Mar-2024,73.08,0,Jr Holland Foodservice,217305,Revenue,000009627337314
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,15-Mar-2024,112.86,0,Jr Holland Foodservice,217380,Revenue,000009627337330
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,15-Mar-2024,74.76,0,Jr Holland Foodservice,217365,Revenue,000009627337356
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Toner Avenue Jnr Kitchen,Catering Provisions,15-Mar-2024,186.67,0,Jr Holland Foodservice,217395,Revenue,000009627337388
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whitburn Jnr Kitchen,Catering Provisions,15-Mar-2024,82.13,0,Jr Holland Foodservice,217250,Revenue,000009627337428
South Tyneside Council,00CL,Business and Resources,Hebburn Central,Cleaning Expenses,15-Mar-2024,203.58,0,Air Products Plc,222875,Revenue,000009627337514
South Tyneside Council,00CL,Business and Resources,Haven Point - Vending,Vending Machine Stock,15-Mar-2024,231.64,0,Bestway Wholesale,224075,Revenue,000009627337540
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,15-Mar-2024,642.59,0,Bestway Wholesale,217390,Revenue,000009627337414
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,18-Mar-2024,4638.08,0,Northumbria Healthcare,230090,Revenue,000011434393147
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Head of Children & Families Social Care,Travel & Subsistence Expenses,18-Mar-2024,-44.80,0,Trainline,212050,Revenue,000011434393523
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Head of Adult Services,Postage Expenses,18-Mar-2024,39.17,0,Parcelforce Wl,220200,Revenue,000011434393529
South Tyneside Council,00CL,Business and Resources,Temple Park Centre Catering,Catering Provisions,18-Mar-2024,13.50,0,Farmfoods 304,222860,Revenue,000011434393243
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Subscriptions,18-Mar-2024,7.49,0,Amazon Prime R616O88U5,214020,Revenue,000011434393533
South Tyneside Council,00CL,Business and Resources,Civic Events,Furniture & Equipment - General,18-Mar-2024,36.86,0,Amazon  204-5067219-37,232200,Revenue,000011434393215
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Furniture & Equipment - General,18-Mar-2024,29.09,0,Amazon  204-5126117-91,215446,Revenue,000011434393347
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,18-Mar-2024,486.21,0,Northumbria Healthcare,230090,Revenue,000011434393153
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,18-Mar-2024,374.75,0,Northumbria Healthcare,230090,Revenue,000011434393145
South Tyneside Council,00CL,Business and Resources,Council Tax,Compensation Payments,18-Mar-2024,115.00,0,Www.Moneyclaim.Gov,230140,Revenue,000011434393157
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,18-Mar-2024,34.00,0,Driving Licence Web,213300,Revenue,000011434393075
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,18-Mar-2024,6038.87,0,Northumbria Healthcare,230090,Revenue,000011434393107
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,18-Mar-2024,20.00,0,Utilita Energy Limited,213300,Revenue,000011434393079
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Catering Provisions,18-Mar-2024,5.23,0,Aldi 42 774,215425,Revenue,000011434393095
South Tyneside Council,00CL,"Childrens, Adults & Families Group",East Boldon Jnr Kitchen,Catering Provisions,18-Mar-2024,405.30,0,Bestway Wholesale,217295,Revenue,000011434393635
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Client Allowances,18-Mar-2024,20.00,0,Utilita Energy Limited,213300,Revenue,000011434393067
South Tyneside Council,00CL,Economic Regeneration Group,Housing Policy,DLUHC Homeless Prevention Grant,18-Mar-2024,81.88,0,Bkg Hotel At Booking.C,236560,Revenue,000011434393083
