Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Foster Carers Other Fees & Expenses,In House Fostering,12/09/2023,700.00,£0.00,Redacted - Personal info,213800,Revenue,STC183518
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,700.36,£0.00,Redacted - Personal info,221001,Revenue,STC183525
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Social Support for Social Isolation,12/09/2023,703.96,£0.00,Redacted - Personal info,221009,Revenue,STC183527
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,712.56,£0.00,Redacted - Personal info,221001,Revenue,STC183530
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,720.00,£0.00,Redacted - Personal info,221001,Revenue,STC183545
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,721.38,£0.00,Redacted - Personal info,221001,Revenue,STC183548
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,726.00,£0.00,Redacted - Personal info,221004,Revenue,STC183553
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,735.80,£0.00,Redacted - Personal info,221001,Revenue,STC183566
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,735.80,£0.00,Redacted - Personal info,221004,Revenue,STC183567
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,735.80,£0.00,Redacted - Personal info,221004,Revenue,STC183568
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,742.96,£0.00,Redacted - Personal info,221001,Revenue,STC183580
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Social Support for Social Isolation,12/09/2023,756.96,£0.00,Redacted - Personal info,221009,Revenue,STC183594
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,12/09/2023,758.16,£0.00,Redacted - Personal info,221005,Revenue,STC183595
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,762.68,£0.00,Redacted - Personal info,221004,Revenue,STC183600
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,764.08,£0.00,Redacted - Personal info,221001,Revenue,STC183601
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,12/09/2023,771.43,£0.00,Redacted - Personal info,213300,Revenue,STC183607
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Support with Memory and Cognition,12/09/2023,785.26,£0.00,Redacted - Personal info,221003,Revenue,STC183628
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,12/09/2023,789.92,£0.00,Redacted - Personal info,221005,Revenue,STC183629
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,792.40,£0.00,Redacted - Personal info,221001,Revenue,STC183634
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,792.40,£0.00,Redacted - Personal info,221004,Revenue,STC183635
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,792.40,£0.00,Redacted - Personal info,221001,Revenue,STC183636
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,792.40,£0.00,Redacted - Personal info,221001,Revenue,STC183637
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,12/09/2023,792.40,£0.00,Redacted - Personal info,221005,Revenue,STC183638
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,792.40,£0.00,Redacted - Personal info,221001,Revenue,STC183639
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12/09/2023,796.00,£0.00,Redacted - Personal info,213800,Revenue,STC183643
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,796.76,£0.00,Redacted - Personal info,221004,Revenue,STC183645
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,802.16,£0.00,Redacted - Personal info,221004,Revenue,STC183656
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,803.76,£0.00,Redacted - Personal info,221004,Revenue,STC183658
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,806.09,£0.00,Redacted - Personal info,221001,Revenue,STC183661
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,12/09/2023,806.80,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC183663
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Foster Carers Other Fees & Expenses,In House Fostering,12/09/2023,809.72,£0.00,Redacted - Personal info,213800,Revenue,STC183667
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,813.56,£0.00,Redacted - Personal info,221004,Revenue,STC183671
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Support with Memory and Cognition,12/09/2023,816.16,£0.00,Redacted - Personal info,221003,Revenue,STC183677
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12/09/2023,818.00,£0.00,Redacted - Personal info,213800,Revenue,STC183678
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12/09/2023,818.00,£0.00,Redacted - Personal info,213800,Revenue,STC183679
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,823.56,£0.00,Redacted - Personal info,221001,Revenue,STC183685
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Haven Point,12/09/2023,839.00,£0.00,ADT Fire & Security PLC,222950,Revenue,STC183698
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,847.00,£0.00,Redacted - Personal info,221004,Revenue,STC183703
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,849.00,£0.00,Redacted - Personal info,221001,Revenue,STC183706
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,849.00,£0.00,Redacted - Personal info,221004,Revenue,STC183707
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,849.00,£0.00,Redacted - Personal info,221001,Revenue,STC183708
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,849.00,£0.00,Redacted - Personal info,221004,Revenue,STC183709
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,849.00,£0.00,Redacted - Personal info,221001,Revenue,STC183710
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,849.00,£0.00,Redacted - Personal info,221004,Revenue,STC183711
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,849.00,£0.00,Redacted - Personal info,221004,Revenue,STC183712
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12/09/2023,850.00,£0.00,Redacted - Personal info,213800,Revenue,STC183715
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,12/09/2023,858.96,£0.00,Redacted - Personal info,221005,Revenue,STC183727
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,861.30,£0.00,Redacted - Personal info,221001,Revenue,STC183728
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,861.30,£0.00,Redacted - Personal info,221001,Revenue,STC183729
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Social Support for Social Isolation,12/09/2023,863.92,£0.00,Redacted - Personal info,221009,Revenue,STC183730
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12/09/2023,864.00,£0.00,Redacted - Personal info,213800,Revenue,STC183731
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,865.98,£0.00,Redacted - Personal info,221004,Revenue,STC183734
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,866.76,£0.00,Redacted - Personal info,221004,Revenue,STC183736
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,867.16,£0.00,Redacted - Personal info,221004,Revenue,STC183737
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,881.38,£0.00,Redacted - Personal info,221001,Revenue,STC183745
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Emergency Payments,Sec 17 - ILAC1,12/09/2023,895.00,£0.00,Esendi Services,213312,Revenue,STC183762
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12/09/2023,898.00,£0.00,Redacted - Personal info,213800,Revenue,STC183767
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12/09/2023,898.00,£0.00,Redacted - Personal info,213800,Revenue,STC183768
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Foster Carers Other Fees & Expenses,In House Fostering,12/09/2023,900.00,£0.00,Redacted - Personal info,213800,Revenue,STC183772
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,12/09/2023,905.60,£0.00,Redacted - Personal info,221005,Revenue,STC183779
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,911.15,£0.00,Redacted - Personal info,221001,Revenue,STC183783
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,915.18,£0.00,Redacted - Personal info,221004,Revenue,STC183785
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,919.32,£0.00,Redacted - Personal info,221001,Revenue,STC183786
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,12/09/2023,919.66,£0.00,Redacted - Personal info,221001,Revenue,STC183787
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Support with Memory and Cognition,12/09/2023,919.80,£0.00,Redacted - Personal info,221003,Revenue,STC183788
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,923.76,£0.00,Redacted - Personal info,221004,Revenue,STC183789
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,927.16,£0.00,Redacted - Personal info,221004,Revenue,STC183793
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,932.48,£0.00,Redacted - Personal info,221004,Revenue,STC183805
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,12/09/2023,933.68,£0.00,Redacted - Personal info,221005,Revenue,STC183807
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Support with Memory and Cognition,12/09/2023,933.90,£0.00,Redacted - Personal info,221003,Revenue,STC183808
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,12/09/2023,933.90,£0.00,Redacted - Personal info,221005,Revenue,STC183809
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Special Guardianship Allowances (former foster carers),Special Guardianship Allowances,12/09/2023,938.90,£0.00,Redacted - Personal info,213901,Revenue,STC183814
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,941.76,£0.00,Redacted - Personal info,221004,Revenue,STC183816
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,12/09/2023,941.76,£0.00,Redacted - Personal info,221004,Revenue,STC183817
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Social Support for Social Isolation,12/09/2023,948.05,£0.00,Redacted - Personal info,221009,Revenue,STC183825
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Sensory Support,12/09/2023,965.92,£0.00,Redacted - Personal info,221002,Revenue,STC183836
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12/09/2023,966.00,£0.00,Redacted - Personal info,213800,Revenue,STC183837
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,12/09/2023,966.28,£0.00,Redacted - Personal info,213800,Revenue,STC183839
