Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Housing HRA Direct,Supplies  and  Services,Fees  and  Services,DCCS Housing,45044,RT2553959,950,Pennington Choices Limited
City of London,Operational Property,Premises,Rates,City Surveyors,45044,RT2553991,7289.56,Epping Forest District Council
City of London,Buildings Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45044,RT2554057,639,General Supplies Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,Barbican Centre,45044,RT2554059,819,General Supplies Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45044,RT2554086,233455.7,Tilbury Douglas Engineering Services Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45044,RT2554107,1490,The Office of the Police & Crime Commissioner for Warwickshire 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45044,RT2554286,3996756.96,Mace Limited
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,809.01,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,699.49,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,631.44,Wates Property Services Limited 
City of London,Windsor House,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,573.61,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,413.11,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,298.08,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,254.6,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,237.89,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,206.04,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,179.09,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,168.42,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,163.06,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,160.19,Wates Property Services Limited 
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,148.03,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,131.49,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,120.42,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,103.07,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,100,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,97.19,Wates Property Services Limited 
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,90.6,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,87.66,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,87.66,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,87.66,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,78.62,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,68.79,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,68.79,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,60.12,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,50,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,50,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,50,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,50,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,50,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45044,RT2554417,50,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Rates,DCCS Housing,45044,RT2554447,549,London Borough of Islington
City of London,Holloway Estate,Premises,Rates,DCCS Housing,45044,RT2554447,548,London Borough of Islington
City of London,York Way Estate,Premises,Rates,DCCS Housing,45044,RT2554448,351.47,London Borough of Islington
City of London,York Way Estate,Premises,Rates,DCCS Housing,45044,RT2554448,351,London Borough of Islington
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45044,RT2554457,545,REDACTED PERSONAL DATA
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45044,RT2554474,6065,London Borough of Islington
City of London,Holloway Estate,Premises,Rates,DCCS Housing,45044,RT2554486,489.2,London Borough of Islington
City of London,Holloway Estate,Premises,Rates,DCCS Housing,45044,RT2554486,489,London Borough of Islington
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45044,RT2554508,674,London Borough of Islington
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45044,RT2554510,4256,London Borough of Islington
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45044,RT2554513,210,London Borough of Islington
City of London,York Way Estate,Premises,Rates,DCCS Housing,45044,RT2554515,299,London Borough of Islington
City of London,York Way Estate,Premises,Rates,DCCS Housing,45044,RT2554515,295.52,London Borough of Islington
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45044,RT2554534,1110,London Borough of Islington
City of London,Cemetery and Crematorium,Premises,Grounds Maintenance Costs,Open Spaces,45044,RT2554735,840,McFen Plant Ltd
City of London,Road Safety,Third Party Payments,Joint Authorities,Built Environment,45044,RT2554746,26020.75,Transport for London
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45044,RT2554755,-564.73,The Walt Disney Company Limited
City of London,Port and Launches,Supplies  and  Services,Fees  and  Services,Built Environment,45044,RT2554757,740,Public Analyst Scientific Services Ltd
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45044,RT2554764,8520.94,MCD Heritage Limited
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45044,RT2554764,485,MCD Heritage Limited
City of London,Central Criminal Court (CF),Supplies  and  Services,Catering,Central Criminal Court,45044,RT2554774,4984.04,Simon Gaiger Sound Engineering
City of London,Golden Lane Estate,Supplies  and  Services,Fees  and  Services,Comp & City Solicitor,45044,RT2554862,2450,Mr Jonathan Manning 
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45044,RT2554893,1000,Julies Bicycle
City of London,Commissioning,Supplies  and  Services,Fees  and  Services,City Surveyors,45044,RT2554932,40000,Urban Space Holdings Limited
City of London,Community Safety Team,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45044,RT2554935,1400,G2V Recruitment Group Limited
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Expenses,Destination City,45044,RT2554959,1604.76,Go City Limited
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-2.73,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-2.73,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-5,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-5.34,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-5.47,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-5.52,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-6.71,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-6.88,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-10.16,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-10.93,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-10.98,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-12.13,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-12.39,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-12.89,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-15,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-16.06,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-17.25,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-20.9,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-21.6,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-23.48,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-24.71,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-27.33,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-38.5,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-39.93,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-51.66,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-55.66,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-72.56,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-72.87,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-98.94,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-103.25,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-158.23,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-178.32,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-329.41,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-345.96,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-347.12,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-399.7,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-419.12,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-428.76,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45044,RT2554965,-513.13,Atalian Servest Limited 
