DefnSheetName=_defntemp_,,,,,,,,,,,,,,,,,,
Body Name,Supplier Name,Supplier Code,Transaction Ref/No,Payment Date,Gross Value (Detail),Vat Amount,Service Label,Service code,Expenditure Code,Expenditure Category,Service Division,,Directorate,Directorate Description,Department,Department Description,Sub Team,Sub Team Description
Blackpool Council,Paypartners Ltd Client Account,1002738,065676,31/07/2023,713.78,0.00,Direct Payments,10563,65604,Direct Payments,Children's Services,,CHISER,Children's Services,JAB,Locality,JAB2,Locality
Blackpool Council,REDACTED PERSONAL DATA,1002739,050334,5/07/2023,377.15,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Pay Partners Ltd Client Account,1002746,049010,3/07/2023,615.18,0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1002746,065797,31/07/2023,615.18,0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002749,048961,3/07/2023,"1,250.58",0.00,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002749,065861,31/07/2023,"1,250.58",0.00,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002750,050203,5/07/2023,429.09,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1002751,050205,5/07/2023,429.09,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1002751,050398,5/07/2023,358.23,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1002752,050271,5/07/2023,499.50,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1002752,050275,5/07/2023,429.09,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1002753,050253,5/07/2023,663.58,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Paypartners Ltd Client Account,1002754,048839,3/07/2023,"2,528.78",0.00,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002754,065703,31/07/2023,"2,528.78",0.00,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Blackpool Coach Hire Ltd,1002756,056480,18/07/2023,375.00,0.00,Our Lady Of The Asumption General,10137,62211,Casual Hire,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED161,Our Lady Of The Assumption
Blackpool Council,Blackpool Coach Hire Ltd,1002756,058624,21/07/2023,650.00,0.00,Our Lady Of The Asumption General,10137,62211,Casual Hire,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED161,Our Lady Of The Assumption
Blackpool Council,Blackpool Coach Hire Ltd,1002756,058625,21/07/2023,450.00,0.00,Our Lady Of The Asumption General,10137,62211,Casual Hire,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED161,Our Lady Of The Assumption
Blackpool Council,Blackpool Coach Hire Ltd,1002756,060233,21/07/2023,530.00,0.00,St Bernadettes -School Visits,10155,62211,Casual Hire,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED191,St Bernadettes Catholic
Blackpool Council,Blackpool Coach Hire Ltd,1002756,059900,21/07/2023,400.00,0.00,St Nicholas -Other Slas,10278,62211,Casual Hire,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED241,St Nicholas Ce
Blackpool Council,Blackpool Coach Hire Ltd,1002756,053724,12/07/2023,640.00,0.00,Stanley -General,10334,47142,Parents Trips & Visits,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED371,Stanley Primary School
Blackpool Council,Blackpool Coach Hire Ltd,1002756,060405,24/07/2023,870.00,0.00,Stanley -Visits,10324,63303,Games and Visits,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED371,Stanley Primary School
Blackpool Council,His Provision Cic,1002762,060698,24/07/2023,"22,000.00",0.00,Household Support Fund,10465,64501,Private Contractors,Children's Services,,CHISER,Children's Services,EHOTH,Early Help Other,EHOTH2,Early Help Other
Blackpool Council,REDACTED PERSONAL DATA,1002769,050279,5/07/2023,393.21,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Nonstop Consulting Ltd,1002770,037390,10/07/2023,"1,691.46",281.91,Supporting Our Children,10510,60791,Agency Staff,Children's Services,,CHISER,Children's Services,JBT,Looked After Children,JBT2,Looked After Children
Blackpool Council,Nonstop Consulting Ltd,1002770,038215,3/07/2023,"1,497.17",249.53,Supporting Our Children,10510,60791,Agency Staff,Children's Services,,CHISER,Children's Services,JBT,Looked After Children,JBT2,Looked After Children
Blackpool Council,Nonstop Consulting Ltd,1002770,041382,17/07/2023,"2,114.33",352.39,Supporting Our Children,10510,60791,Agency Staff,Children's Services,,CHISER,Children's Services,JBT,Looked After Children,JBT2,Looked After Children
Blackpool Council,Nonstop Consulting Ltd,1002770,046624,24/07/2023,"2,114.33",352.39,Supporting Our Children,10510,60791,Agency Staff,Children's Services,,CHISER,Children's Services,JBT,Looked After Children,JBT2,Looked After Children
Blackpool Council,Nonstop Consulting Ltd,1002770,049348,31/07/2023,"2,114.33",352.39,Supporting Our Children,10510,60791,Agency Staff,Children's Services,,CHISER,Children's Services,JBT,Looked After Children,JBT2,Looked After Children
Blackpool Council,Virtual Class Limited,1002772,056990,27/07/2023,"2,990.04",498.34,St Johns -Enhancement,10200,63401,General Services,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED211,St Johns Ce
Blackpool Council,Nhs Midlands And Lancashire Csu,1002774,062286,27/07/2023,"3,074.40",512.40,Health Checks,62015,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
Blackpool Council,Landscape Supply Company,1002775,045079,18/07/2023,815.94,135.99,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services,,ZBPLSER,Balance Sheet Blackpool Services,ZBPLSER2,Balance Sheet Blackpool Services,ZBPLSER4,Balance Sheet Blackpool Services
Blackpool Council,Smith Craven Chartered Accountants,1002778,036046,4/07/2023,690.00,115.00,Tower,50041,64515,Contract Services,Communication & Regeneration,,AMCPI,Communication & Regeneration,FMAK,Acquisitions 9/10,FMAK2,Acquisitions 9/10
Blackpool Council,REDACTED PERSONAL DATA,1002779,050285,5/07/2023,499.50,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1002779,050286,5/07/2023,429.09,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1002781,048966,3/07/2023,733.66,0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002781,065866,31/07/2023,733.66,0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002782,049127,3/07/2023,472.47,0.00,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002782,065909,31/07/2023,472.47,0.00,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002784,048849,3/07/2023,449.86,0.00,Direct Payments,10563,65604,Direct Payments,Children's Services,,CHISER,Children's Services,JAB,Locality,JAB2,Locality
Blackpool Council,REDACTED PERSONAL DATA,1002784,065713,31/07/2023,741.94,0.00,Direct Payments,10563,65604,Direct Payments,Children's Services,,CHISER,Children's Services,JAB,Locality,JAB2,Locality
Blackpool Council,REDACTED PERSONAL DATA,1002785,049081,3/07/2023,"1,554.12",0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002785,065780,31/07/2023,"1,554.12",0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002786,048984,3/07/2023,"2,220.43",0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002786,065595,31/07/2023,"2,220.43",0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002788,050284,5/07/2023,499.50,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1002788,050342,5/07/2023,535.38,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,REDACTED PERSONAL DATA,1002790,056905,17/07/2023,852.00,0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
Blackpool Council,REDACTED PERSONAL DATA,1002794,050585,5/07/2023,704.59,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Joe Gilmore T/A Qubik Design,1002796,052491,7/07/2023,"1,000.00",0.00,Grundy Art Gallery,50017,63456,Payments to Artists,Communication & Regeneration,,AMCPI,Communication & Regeneration,AH,Arts & Heritage,AHG1,Art Gallery Summary
Blackpool Council,Paypartners Ltd Clients Account,1002797,049204,3/07/2023,386.46,0.00,Ongoing Direct Payments,20433,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Clients Account,1002797,066058,31/07/2023,386.46,0.00,Ongoing Direct Payments,20433,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002799,050282,5/07/2023,393.21,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Paypartners Ltd Client Account,1002801,048976,3/07/2023,"1,297.94",0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002801,065587,31/07/2023,"1,297.94",0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002809,050609,5/07/2023,429.09,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Continental Lasers (Uk) Ltd,1002817,065033,28/07/2023,312.34,52.06,Maintenance,50095,63401,General Services,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJLA1,Maintenance
Blackpool Council,REDACTED PERSONAL DATA,1002819,050610,5/07/2023,393.21,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
Blackpool Council,Taylek Ltd,1002821,053221,11/07/2023,"1,233.29",205.55,Electrical Infrastructure,50110,61131,Electrical Equipment - Repairs,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJRA1,Electrical Infra - Places
Blackpool Council,Taylek Ltd,1002821,036177,4/07/2023,717.60,119.60,Maintenance,50095,63041,Other Materials,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJLA1,Maintenance
Blackpool Council,Taylek Ltd,1002821,036182,4/07/2023,"2,290.68",381.78,Maintenance,50095,63041,Other Materials,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJLA1,Maintenance
Blackpool Council,Taylek Ltd,1002821,049796,28/07/2023,334.42,55.74,Maintenance,50095,63041,Other Materials,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJLA1,Maintenance
Blackpool Council,Taylek Ltd,1002821,049798,28/07/2023,842.28,140.38,Maintenance,50095,63041,Other Materials,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJLA1,Maintenance
Blackpool Council,Taylek Ltd,1002821,053219,28/07/2023,"1,496.70",249.45,Maintenance,50095,63041,Other Materials,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJLA1,Maintenance
Blackpool Council,Taylek Ltd,1002821,053220,28/07/2023,724.80,120.80,Maintenance,50095,63041,Other Materials,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJLA1,Maintenance
Blackpool Council,Taylek Ltd,1002821,045005,14/07/2023,353.28,58.88,Manufacturing,50114,63041,Other Materials,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJNA1,New Features / Schemes - C & E
Blackpool Council,Taylek Ltd,1002821,049791,28/07/2023,654.60,109.10,Manufacturing,50114,63041,Other Materials,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJNA1,New Features / Schemes - C & E
Blackpool Council,Taylek Ltd,1002821,049795,14/07/2023,837.60,139.60,Manufacturing,50114,63041,Other Materials,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJNA1,New Features / Schemes - C & E
Blackpool Council,Taylek Ltd,1002821,049797,28/07/2023,358.80,59.80,Manufacturing,50114,63041,Other Materials,Communication & Regeneration,,AMCPI,Communication & Regeneration,PJOP,Illuminations - Operations,PJNA1,New Features / Schemes - C & E
Blackpool Council,Pay Partners Ltd Client Account,1002822,049170,3/07/2023,"1,140.82",0.00,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1002822,066025,31/07/2023,"1,140.82",0.00,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002825,050591,5/07/2023,499.50,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
