Directorate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Children and Adults Services,ADULT SOCIAL CARE,CLARENCE COURT,57703633,29/04/2024,"3,328.40",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,CLARENCE COURT,57700599,02/04/2024,"3,328.40",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,CREATIVE SUPPORT LIMITED,57701932,15/04/2024,"10,833.20",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,CREATIVE SUPPORT LIMITED,57701932,15/04/2024,"4,095.36",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,CREATIVE SUPPORT LIMITED,57701932,15/04/2024,"2,628.02",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,CYGNET (DH) LTD,57703634,29/04/2024,"5,950.75",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,CYGNET (DH) LTD,57700600,02/04/2024,"21,195.44",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,CYGNET (DH) LTD,57703634,29/04/2024,"21,195.44",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,CYGNET (DH) LTD,57700600,02/04/2024,"5,950.75",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,DARLINGTON ASSOCIATION ON DISABILITY LTD,57702797,17/04/2024,"4,603.15",Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,DARLINGTON MIND,57701948,15/04/2024,962.16,Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,DIMENSIONS (UK) LTD,57701934,15/04/2024,"4,539.07",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,DIMENSIONS (UK) LTD,57701934,15/04/2024,"37,562.13",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,DIMENSIONS (UK) LTD,57701934,15/04/2024,"236,845.49",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,DIMENSIONS PERSONALISED SUPPORT,55566845,27/03/2024,"270,595.21",VAT ONLY Invoice,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,DIRECT MEDICAL TRANSPORT LIMITED,55566584,26/03/2024,550,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,ADULT SOCIAL CARE,DJ HASWELL - T/A BLUEBIRD CARE,57702795,17/04/2024,"2,209.41",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,DURHAM CARELINE LTD,57703631,29/04/2024,"1,615.58",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,DURHAM CARELINE LTD,57703627,29/04/2024,"3,965.20",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,DURHAM CARELINE LTD,57700593,02/04/2024,"3,965.20",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,DURHAM CARELINE LTD,57700593,02/04/2024,"4,758.00",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,DURHAM CARELINE LTD,57700597,02/04/2024,"1,615.58",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,DURHAM CARELINE LTD,57703627,29/04/2024,"4,758.00",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,DURHAM COUNTY CARERS SUPPORT,55567309,01/04/2024,"2,916.67",Services For Carers,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,ADULT SOCIAL CARE,DURHAM COUNTY CARERS SUPPORT,55567311,01/04/2024,"1,490.67",Services For Carers,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,ADULT SOCIAL CARE,DYLAN STOKES,57702253,16/04/2024,"1,083.92",Individual Direct Payments,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EASTBOURNE CARE HOME LTD (IN ADMINISTRATION),57700603,02/04/2024,"2,740.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EASTBOURNE CARE HOME LTD (IN ADMINISTRATION),57700603,02/04/2024,"13,780.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EASTBOURNE CARE HOME LTD (IN ADMINISTRATION),57700603,02/04/2024,"6,074.57",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EASTBOURNE CARE HOME LTD (IN ADMINISTRATION),57700603,02/04/2024,"8,220.00",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EASTBOURNE CARE HOME LTD (IN ADMINISTRATION),57700603,02/04/2024,"2,837.86",Intermediate Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EASTBOURNE CARE HOME LTD (IN ADMINISTRATION),57703637,29/04/2024,"3,023.72",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EASTBOURNE CARE HOME LTD (IN ADMINISTRATION),57703637,29/04/2024,"3,120.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EASTBOURNE CARE HOME LTD (IN ADMINISTRATION),57703637,29/04/2024,"16,887.85",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EASTBOURNE CARE HOME LTD (IN ADMINISTRATION),57703637,29/04/2024,"9,360.00",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EDEN COTTAGE,57703638,29/04/2024,"4,503.00",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EDEN COTTAGE,57703638,29/04/2024,"4,604.14",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EDEN COTTAGE,57703638,29/04/2024,"4,476.00",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EDEN COTTAGE,57703638,29/04/2024,"3,120.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EDEN COTTAGE,57703638,29/04/2024,"22,748.57",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EDEN COTTAGE,57703638,29/04/2024,"12,560.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EDEN COTTAGE,57700604,02/04/2024,"11,616.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EDEN COTTAGE,57700604,02/04/2024,721,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EDEN COTTAGE,57700604,02/04/2024,"9,064.00",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EDEN COTTAGE,57700604,02/04/2024,"16,205.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EDEN COTTAGE,57700604,02/04/2024,"3,009.04",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EDF ENERGY CUSTOMERS LTD,57701236,05/03/2024,561.66,Electricity,PREMISES,ENERGY COSTS
Children and Adults Services,ADULT SOCIAL CARE,EILEEN HUMPHREY,57702097,16/04/2024,942.4,Individual Direct Payments,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,ELAN CARE WHITETHORN LIMITED,57701935,15/04/2024,"2,584.00",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,ELDERWOOD RESIDENTIAL HOME,57703639,29/04/2024,"1,560.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,ELDERWOOD RESIDENTIAL HOME,57703639,29/04/2024,824,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,ELDERWOOD RESIDENTIAL HOME,57703639,29/04/2024,"43,680.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,ELDERWOOD RESIDENTIAL HOME,57703639,29/04/2024,"12,560.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,ELDERWOOD RESIDENTIAL HOME,57700605,02/04/2024,"1,442.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,ELDERWOOD RESIDENTIAL HOME,57700605,02/04/2024,"39,449.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,ELDERWOOD RESIDENTIAL HOME,57700605,02/04/2024,"1,957.00",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,ELDERWOOD RESIDENTIAL HOME,57700605,02/04/2024,"11,616.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,ELTON HALL CARE HOME,57700607,02/04/2024,"1,260.96",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,ELTON HALL CARE HOME,57703641,29/04/2024,"1,260.96",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,ESSENTIAL CARE AND SUPPORT LIMITED,57702862,22/04/2024,985.51,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,EXCELLENCE HOME CARE LTD,57701936,15/04/2024,520.98,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,FIRST POINT HOME CARE LTD,57701937,15/04/2024,"8,560.25",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,FIRST POINT HOME CARE LTD,57701937,15/04/2024,"1,829.45",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,FIRST POINT HOME CARE LTD,57701937,15/04/2024,"1,063.34",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,FIRST POINT HOME CARE LTD,57701937,15/04/2024,"3,122.28",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GAINFORD CARE HOMES LTD,57703642,29/04/2024,"4,813.86",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GAINFORD CARE HOMES LTD,57700608,02/04/2024,"1,866.30",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GAINFORD CARE HOMES LTD,57703642,29/04/2024,"1,866.30",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GREEN LINK (NORTH EAST),55567239,31/03/2024,840,External Courier Service,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57703643,29/04/2024,"6,480.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57703643,29/04/2024,"84,436.86",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57703643,29/04/2024,"19,831.71",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57703643,29/04/2024,"14,500.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57703643,29/04/2024,631.43,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57700609,02/04/2024,"5,754.87",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57700609,02/04/2024,"78,882.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57700609,02/04/2024,"5,968.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57700609,02/04/2024,"6,856.58",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57700609,02/04/2024,"13,348.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57703643,29/04/2024,"3,160.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57703643,29/04/2024,"7,875.71",Intermediate Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57703643,29/04/2024,"1,620.00",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57703643,29/04/2024,"7,088.86",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57700609,02/04/2024,"1,763.14",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57700609,02/04/2024,"12,549.43",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROSVENOR PARK,57700609,02/04/2024,"2,904.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROVE LODGE & THE COURTYARD,57700610,02/04/2024,"3,571.04",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,GROVE LODGE & THE COURTYARD,57703644,29/04/2024,"3,825.64",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HERITAGE,57701938,15/04/2024,"3,653.40",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HERITAGE,57701938,15/04/2024,"2,096.70",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HERITAGE,57701938,15/04/2024,"10,928.77",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HOME GROUP LTD,57701939,15/04/2024,614.72,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HOME GROUP LTD,57701939,15/04/2024,"18,349.06",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HUNDENS PARK CARE CENTRE,57700612,02/04/2024,"5,224.28",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HUNDENS PARK CARE CENTRE,57700612,02/04/2024,"20,225.00",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HUNDENS PARK CARE CENTRE,57700612,02/04/2024,"15,771.43",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HUNDENS PARK CARE CENTRE,57700612,02/04/2024,"1,281.43",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HUNDENS PARK CARE CENTRE,57703646,29/04/2024,"3,160.00",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HUNDENS PARK CARE CENTRE,57703646,29/04/2024,"15,800.00",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,HUNDENS PARK CARE CENTRE,57703646,29/04/2024,"16,100.00",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,INCLUDE 'IN' AUTISM,57701940,15/04/2024,"11,937.63",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,INNOVATIONS,57701941,15/04/2024,"2,369.39",Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,INNOVATIONS,57701941,15/04/2024,"13,924.81",Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,JACK DORMAND CARE HOME,57700613,02/04/2024,"1,625.14",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,JACK DORMAND CARE HOME,57703648,29/04/2024,"1,625.14",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,KEY HEALTHCARE LTD,57700645,02/04/2024,"7,632.86",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,KEY HEALTHCARE LTD,57703679,29/04/2024,"5,480.00",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,KEY HEALTHCARE LTD,57700645,02/04/2024,"6,246.00",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,KEY HEALTHCARE LTD,57703679,29/04/2024,"4,164.00",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,KEYRING LIVING SUPPORT NETWORK,57701942,15/04/2024,861.6,Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,KINGSWAY CARE HOME,57700614,02/04/2024,"1,962.18",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,KINGSWAY CARE HOME,57700614,02/04/2024,"3,034.80",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,KINGSWAY CARE HOME,57703649,29/04/2024,"1,962.18",Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,KINGSWAY CARE HOME,57703649,29/04/2024,"3,034.80",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,KISIMUL GROUP LTD,57700615,02/04/2024,"10,814.60",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,KISIMUL GROUP LTD,57703650,29/04/2024,"10,814.60",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LAM SERVICES LIMITED,57701943,15/04/2024,"5,852.00",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LEARNING FOR LIFE,57701944,15/04/2024,"6,449.10",Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57700628,02/04/2024,"16,615.28",Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,11161828,15/04/2024,"2,887.50",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57701959,15/04/2024,"7,665.32",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57700616,02/04/2024,"22,061.76",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57700616,02/04/2024,"6,396.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57703651,29/04/2024,"22,061.76",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57703651,29/04/2024,"6,396.00",Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57701959,15/04/2024,"2,250.33",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,LINDISFARNE COURT,57701959,15/04/2024,"4,625.91",Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11161730,07/04/2024,926.97,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11161730,07/04/2024,"1,267.34",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11161730,07/04/2024,"1,267.34",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11161730,07/04/2024,"1,186.42",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11161841,14/04/2024,"1,483.02",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11161841,14/04/2024,"1,158.71",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11161841,14/04/2024,"1,013.87",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,ADULT SOCIAL CARE,MAGNIT GLOBAL GRI LTD,11161841,14/04/2024,"1,013.87",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
