Directorate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Economic Growth & Neighbourhood Services,Building Services,DURHAM COUNTY COUNCIL,55574682,13/05/2024,"1,365.00",Cyclical-Lift Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,E.ON CONTROL SOLUTIONS LTD,55574853,13/06/2024,500,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55577036,04/07/2024,597.77,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55574141,04/06/2024,530.73,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55574346,06/06/2024,586.36,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55574873,12/06/2024,674.72,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55577034,03/07/2024,508.88,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55575370,18/06/2024,664.6,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713751,01/07/2024,"36,127.52",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713796,25/06/2024,928.78,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713754,01/07/2024,568.67,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713766,01/07/2024,"2,624.87",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713739,01/07/2024,"1,479.33",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713763,01/07/2024,"2,347.42",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713773,01/07/2024,"5,157.59",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713706,01/07/2024,688.82,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713701,01/07/2024,"1,172.97",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713724,01/07/2024,"1,231.10",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713731,01/07/2024,532.42,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713783,01/07/2024,"1,413.03",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713615,01/07/2024,"2,470.51",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713611,01/07/2024,"16,632.68",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713630,01/07/2024,"42,658.38",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713589,01/07/2024,655.18,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713561,01/07/2024,"1,381.35",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713603,01/07/2024,"1,050.03",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713637,01/07/2024,753.88,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713518,08/07/2024,776.82,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57713536,08/07/2024,514.15,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,ELECTRIC CENTRE,55577329,10/07/2024,"4,377.60",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,ELECTRONIC SECURITY SOLUTIONS LTD,55576236,30/06/2024,513.42,Repairs - Fire Alarms,PREMISES,FIXTURES & FITTINGS
Economic Growth & Neighbourhood Services,Building Services,EMSLEY CRANE HIRE LTD,55576664,31/05/2024,900,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,EMSLEY CRANE HIRE LTD,55576665,31/05/2024,900,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ENTERPRISE FLEX E RENT,55576569,28/06/2024,693,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Building Services,ENTERPRISE RENT-A-CAR,55575726,24/06/2024,504,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Building Services,GEORGE BOYD ARCHITECTURAL IRONMONGERY,55573288,22/05/2024,757.49,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,GOOM ELECTRICAL,55574505,07/06/2024,"4,750.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,GOOM ELECTRICAL,55575414,14/06/2024,"4,250.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,GUARDIAN ELECTRICAL COMPLIANCE LIMITED,55574186,05/06/2024,"1,051.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,INGLEFORD SCAFFOLDING LTD,55573624,31/05/2024,"8,694.53",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,INGLEFORD SCAFFOLDING LTD,55573624,31/05/2024,"20,287.23",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,INGLEFORD SCAFFOLDING LTD,55573373,30/04/2024,"25,496.55",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,INGLEFORD SCAFFOLDING LTD,55573373,30/04/2024,"10,927.10",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,INITIAL WASHROOM HYGIENE,55577648,10/07/2024,"4,486.62",Hygiene Services,PREMISES,CLEANING & DOMESTIC SUPPLIES
Economic Growth & Neighbourhood Services,Building Services,INITIAL WASHROOM HYGIENE,55577644,10/07/2024,"3,723.01",Hygiene Services,PREMISES,CLEANING & DOMESTIC SUPPLIES
Economic Growth & Neighbourhood Services,Building Services,ISECURE GROUP LTD,55575753,24/06/2024,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ISECURE GROUP LTD,55576804,01/07/2024,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ISECURE GROUP LTD,55574370,10/06/2024,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ISECURE GROUP LTD,55577089,08/07/2024,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ISECURE GROUP LTD,55575195,17/06/2024,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ISECURE GROUP LTD,55573719,03/06/2024,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,JACK TIGHE DECORATING LTD,55573701,31/05/2024,"1,181.55",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,JH MECHANICAL SERVICES LTD,55574982,11/06/2024,"1,800.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,JH MECHANICAL SERVICES LTD,55575799,24/06/2024,"1,800.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,JH MECHANICAL SERVICES LTD,55575800,24/06/2024,"1,080.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,JH MECHANICAL SERVICES LTD,55576453,28/06/2024,"1,800.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,JH MECHANICAL SERVICES LTD,55577188,05/07/2024,"1,800.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,JOHN FLOWERS LIMITED (GRANTS),55573537,31/05/2024,"14,352.60",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,K M ELECTRICAL SERVICES,55576475,30/06/2024,"2,194.38",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,K M ELECTRICAL SERVICES,55576313,30/06/2024,"4,736.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,K M ELECTRICAL SERVICES,55573917,31/05/2024,"2,529.70",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,K M ELECTRICAL SERVICES,55573740,31/05/2024,"2,853.14",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,K M ELECTRICAL SERVICES,55573745,31/05/2024,"2,529.70",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,K M ELECTRICAL SERVICES,55573747,31/05/2024,"3,741.89",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,K M ELECTRICAL SERVICES,55576474,30/06/2024,"3,766.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,K M ELECTRICAL SERVICES,55574693,31/05/2024,"26,981.44",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,KELMEC LTD,55575623,21/06/2024,"3,910.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,LYTESTREAM ELECTRICAL CONTRACTORS,55576038,28/06/2024,"12,824.18",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163147,21/07/2024,758.2,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163147,21/07/2024,722.28,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163147,21/07/2024,772.63,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163147,21/07/2024,722.28,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163147,21/07/2024,758.2,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163202,28/07/2024,758.2,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163202,28/07/2024,722.28,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163202,28/07/2024,722.28,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163202,28/07/2024,952.87,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163202,28/07/2024,772.63,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163040,14/07/2024,604.51,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163040,14/07/2024,758.2,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163040,14/07/2024,722.28,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163040,14/07/2024,722.28,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163040,14/07/2024,911.89,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163040,14/07/2024,772.63,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,758.2,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,758.2,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,772.63,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,722.28,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,911.89,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,772.63,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,722.28,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,575.88,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,736.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163040,14/07/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163040,14/07/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163040,14/07/2024,659.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163040,14/07/2024,916.77,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,736.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,864.31,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,772.63,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,659.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,772.63,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,736.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163058,07/07/2024,659.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,751.57,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,736.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163059,30/06/2024,628.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163147,21/07/2024,736.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163147,21/07/2024,772.63,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163147,21/07/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163147,21/07/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
