Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name,BVACOP Group 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ALDI 774 087,,23/12/2024,42244959,41.51,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30095,HARTBURN LODGE,23/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WM MORRISONS STORE,,19/12/2024,42244959,4.58,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4009,"Equipment, Furniture & Materials",21138,YOUTH JUSTICE & YOUTH SUPPORT,19/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,JUST EAT,,05/12/2024,42244959,29.40,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,21161,CARE EXPERIENCED,05/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HOLLYWOOD BOWL,,10/12/2024,42244959,16.75,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4009,"Equipment, Furniture & Materials",21138,YOUTH JUSTICE & YOUTH SUPPORT,10/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,B&M 792 TEESIDE,,10/12/2024,42244959,2.29,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4009,"Equipment, Furniture & Materials",21138,YOUTH JUSTICE & YOUTH SUPPORT,10/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,THEWORKS TEESSIDE SHOP,,10/12/2024,42244959,25.83,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4009,"Equipment, Furniture & Materials",21138,YOUTH JUSTICE & YOUTH SUPPORT,10/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,17/12/2024,42244959,14755.40,,,,,yes,REVENUE,SAFEGUARDING,1140,Pay - Agency Staff & External Salary Contributions,21140,RESPONSE AND ASSESSMENT,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,17/12/2024,42244959,1834.37,,,,,yes,REVENUE,CIOC and Care Leavers,1140,Pay - Agency Staff & External Salary Contributions,21161,CARE EXPERIENCED,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,03/12/2024,42244959,1536.42,,,,,yes,REVENUE,SAFEGUARDING,1140,Pay - Agency Staff & External Salary Contributions,21140,RESPONSE AND ASSESSMENT,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,03/12/2024,42244959,3946.77,,,,,yes,REVENUE,SAFEGUARDING,1140,Pay - Agency Staff & External Salary Contributions,21140,RESPONSE AND ASSESSMENT,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,KAHOOT,,04/12/2024,42244959,120.00,,,,,yes,REVENUE,CIOC and Care Leavers,5010,Payments to Other Agencies,21161,CARE EXPERIENCED,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,02/12/2024,42244959,3.48,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4013,Catering,21138,YOUTH JUSTICE & YOUTH SUPPORT,02/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA PETROL UPT,,23/12/2024,42244959,23.54,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4009,"Equipment, Furniture & Materials",21138,YOUTH JUSTICE & YOUTH SUPPORT,23/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,YOURPARKINGSPACE,,19/12/2024,42244959,1.67,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4009,"Equipment, Furniture & Materials",21138,YOUTH JUSTICE & YOUTH SUPPORT,19/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,19/12/2024,42244959,8.43,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4013,Catering,21138,YOUTH JUSTICE & YOUTH SUPPORT,19/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,NETFLIX COM,,20/12/2024,42244959,9.16,,,,,yes,REVENUE,CIOC and Care Leavers,2029,Cleaning and Domestic Services,30095,HARTBURN LODGE,20/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,LIDL GB STOCKTON ON T,,21/12/2024,42244959,11.94,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30095,HARTBURN LODGE,21/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ICELAND FOODS,,08/12/2024,42244959,56.80,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,08/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS S MKTS,,09/12/2024,42244959,9.49,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,09/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,POUNDLAND LTD - 2304,,18/12/2024,42244959,11.95,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,21161,CARE EXPERIENCED,18/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,10/12/2024,42244959,1791.71,,,,,yes,REVENUE,CIOC and Care Leavers,1140,Pay - Agency Staff & External Salary Contributions,21161,CARE EXPERIENCED,10/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,10/12/2024,42244959,12124.53,,,,,yes,REVENUE,SAFEGUARDING,1140,Pay - Agency Staff & External Salary Contributions,21140,RESPONSE AND ASSESSMENT,10/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE TP1DN6IO4,,28/11/2024,42244959,16.66,,,,,yes,REVENUE,CIOC and Care Leavers,4021,ICT Costs,30095,HARTBURN LODGE,28/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TESCO STORES 2971,,03/12/2024,42244959,150.45,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TEES ACTIVE,,15/12/2024,42244959,7.30,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,15/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,07/12/2024,42244959,-2.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,07/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,DOMINO S PIZZA,,15/12/2024,42244959,80.97,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,21161,CARE EXPERIENCED,15/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HERON FOODS WELLINGTON,,04/12/2024,42244959,1.50,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,21161,CARE EXPERIENCED,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,03/12/2024,42244959,13298.49,,,,,yes,REVENUE,SAFEGUARDING,1140,Pay - Agency Staff & External Salary Contributions,21140,RESPONSE AND ASSESSMENT,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TESCO STORES 2971,,07/12/2024,42244959,12.00,,,,,yes,REVENUE,PRACTICE DEVELOPMENT & PRINCIPLE SOCIAL WORKER,4009,"Equipment, Furniture & Materials",21144,PRACTICE DEVELOPMENT & PRINCIPAL SOCIAL WORKER,07/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,UBER    TRIP,,07/12/2024,42244959,4.68,,,,,yes,REVENUE,SAFEGUARDING,3004,Vehicle Hire/Lease,30080,PROFESSIONAL SERVICES,07/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,UBER    TRIP,,07/12/2024,42244959,3.87,,,,,yes,REVENUE,SAFEGUARDING,3004,Vehicle Hire/Lease,30080,PROFESSIONAL SERVICES,07/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS S MKTS,,09/12/2024,42244959,20.18,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4009,"Equipment, Furniture & Materials",21138,YOUTH JUSTICE & YOUTH SUPPORT,09/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,W BOYES & CO LTD STOCK,,04/12/2024,42244959,2.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,B&M 778 STOCKTON,,04/12/2024,42244959,59.99,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS S MKTS,,09/12/2024,42244959,2.42,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,09/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HERON FOODS WELLINGTON,,04/12/2024,42244959,11.04,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,21161,CARE EXPERIENCED,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ICELAND FOODS,,04/12/2024,42244959,4.50,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,21161,CARE EXPERIENCED,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,03/12/2024,42244959,1791.71,,,,,yes,REVENUE,CIOC and Care Leavers,1140,Pay - Agency Staff & External Salary Contributions,21161,CARE EXPERIENCED,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,03/12/2024,42244959,13318.30,,,,,yes,REVENUE,SAFEGUARDING,1140,Pay - Agency Staff & External Salary Contributions,21140,RESPONSE AND ASSESSMENT,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,17/12/2024,42244959,1567.05,,,,,yes,REVENUE,SAFEGUARDING,1140,Pay - Agency Staff & External Salary Contributions,21140,RESPONSE AND ASSESSMENT,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,17/12/2024,42244959,4611.83,,,,,yes,REVENUE,SAFEGUARDING,1140,Pay - Agency Staff & External Salary Contributions,21140,RESPONSE AND ASSESSMENT,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CHERRY HILL,,16/12/2024,42244959,38.32,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,16/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ROOM 21,,03/12/2024,42244959,6.67,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4013,Catering,21138,YOUTH JUSTICE & YOUTH SUPPORT,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,03/12/2024,42244959,1525.57,,,,,yes,REVENUE,SAFEGUARDING,1140,Pay - Agency Staff & External Salary Contributions,21140,RESPONSE AND ASSESSMENT,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,03/12/2024,42244959,3031.72,,,,,yes,REVENUE,SAFEGUARDING,1140,Pay - Agency Staff & External Salary Contributions,21140,RESPONSE AND ASSESSMENT,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CO-OP GROUP 070133,,21/12/2024,42244959,3.00,,,,,yes,REVENUE,CIOC and Care Leavers,2029,Cleaning and Domestic Services,30095,HARTBURN LODGE,21/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,OXBRIDGE FISH BAR,,21/12/2024,42244959,0.95,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30095,HARTBURN LODGE,21/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ICELAND FOODS,,17/12/2024,42244959,209.30,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CURRYS ONLINE,,18/12/2024,42244959,204.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,18/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,LIDL GB STOCKTON ON TE,,11/12/2024,42244959,69.56,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,11/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,DIXY CHICKEN,,17/12/2024,42244959,6.99,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,21161,CARE EXPERIENCED,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,10/12/2024,42244959,4605.51,,,,,yes,REVENUE,SAFEGUARDING,1140,Pay - Agency Staff & External Salary Contributions,21140,RESPONSE AND ASSESSMENT,10/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE FN1JX5HQ5,,21/12/2024,42244959,26.62,,,,,yes,REVENUE,PRACTICE DEVELOPMENT & PRINCIPLE SOCIAL WORKER,4009,"Equipment, Furniture & Materials",21144,PRACTICE DEVELOPMENT & PRINCIPAL SOCIAL WORKER,21/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HOME BARGAINS,,10/12/2024,42244959,44.22,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,10/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,DOMINO S PIZZA,,18/12/2024,42244959,45.00,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,21161,CARE EXPERIENCED,18/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,BURGER KING STOCKTON,,18/12/2024,42244959,14.87,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4013,Catering,21138,YOUTH JUSTICE & YOUTH SUPPORT,18/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SUMUP   BY360 UK,,10/12/2024,42244959,200.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,10/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AIR FRANCE,,18/12/2024,42244959,232.05,,,,,yes,REVENUE,CIOC and Care Leavers,3001,Travel Costs - Staff,30095,HARTBURN LODGE,18/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AIR FRANCE,,18/12/2024,42244959,26.50,,,,,yes,REVENUE,CIOC and Care Leavers,3001,Travel Costs - Staff,30095,HARTBURN LODGE,18/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TESCO STORES 5185,,02/12/2024,42244959,5.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,02/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,CO-OP GROUP 070133,,02/12/2024,42244959,13.79,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,02/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNBUSINESS TS2F67BL5,,17/12/2024,42244959,39.98,,,,,yes,REVENUE,SAFEGUARDING,4009,"Equipment, Furniture & Materials",30080,PROFESSIONAL SERVICES,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HOME BARGAINS,,03/12/2024,42244959,25.40,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4009,"Equipment, Furniture & Materials",21095,FAMILY HUBS,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE 9V5AV2W55,,17/12/2024,42244959,26.64,,,,,yes,REVENUE,SAFEGUARDING,4009,"Equipment, Furniture & Materials",21136,CHILDREN AND FAMILIES SOCIAL CARE INC HOTH,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,LIDL GB STOCKTON ON T,,17/12/2024,42244959,3.15,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4009,"Equipment, Furniture & Materials",21095,FAMILY HUBS,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA SUPERSTORE,,10/12/2024,42244959,33.42,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4009,"Equipment, Furniture & Materials",21095,FAMILY HUBS,10/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON  TP7OI9IF4,,28/11/2024,42244959,14.48,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4009,"Equipment, Furniture & Materials",21095,FAMILY HUBS,28/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON  IT0BT4US5,,19/12/2024,42244959,8.32,,,,,yes,REVENUE,SAFEGUARDING,4009,"Equipment, Furniture & Materials",21136,CHILDREN AND FAMILIES SOCIAL CARE INC HOTH,19/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,17/12/2024,42244959,4113.68,,,,,yes,REVENUE,SAFEGUARDING,1140,Pay - Agency Staff & External Salary Contributions,21136,CHILDREN AND FAMILIES SOCIAL CARE INC HOTH,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,17/12/2024,42244959,2549.42,,,,,yes,REVENUE,CIOC and Care Leavers,1140,Pay - Agency Staff & External Salary Contributions,21133,FAMILY PLACEMENT TEAM,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,03/12/2024,42244959,1505.06,,,,,yes,REVENUE,CIOC and Care Leavers,1140,Pay - Agency Staff & External Salary Contributions,21133,FAMILY PLACEMENT TEAM,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WWW THEWORKS CO UK,,04/12/2024,42244959,45.00,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4009,"Equipment, Furniture & Materials",21095,FAMILY HUBS,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TESCO MARKETPLACE,,28/11/2024,42244959,-3.00,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4013,Catering,21095,FAMILY HUBS,28/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HOME BARGAINS THORNABY,,10/12/2024,42244959,12.37,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4009,"Equipment, Furniture & Materials",21095,FAMILY HUBS,10/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,10/12/2024,42244959,4451.81,,,,,yes,REVENUE,SAFEGUARDING,1140,Pay - Agency Staff & External Salary Contributions,21136,CHILDREN AND FAMILIES SOCIAL CARE INC HOTH,10/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MB CARS,,10/12/2024,42244959,21.90,,,,,yes,REVENUE,SAFEGUARDING,4009,"Equipment, Furniture & Materials",21136,CHILDREN AND FAMILIES SOCIAL CARE INC HOTH,10/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE 2R0EQ1925,,13/12/2024,42244959,7.24,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",21133,FAMILY PLACEMENT TEAM,13/12/2024,0,0,2024,202410,SBC,
