Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BREEDON TRADING LIMITED,73343,02/07/2024,10633756,660.62,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,27/02/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",TEMP RECRUITMENT LTD,35951,05/07/2024,10633757,7540.06,261400,Human Resources,Temporary & Agency Staff,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4037,"Professional, Consultancy and Hired Services",30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,09/06/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BREEDON TRADING LIMITED,73343,02/07/2024,10633760,975.46,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,18/02/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",TEMP RECRUITMENT LTD,35951,05/07/2024,10633761,14499.93,261400,Human Resources,Temporary & Agency Staff,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4037,"Professional, Consultancy and Hired Services",50236,GROUNDS - GENERAL,09/06/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BREEDON TRADING LIMITED,73343,02/07/2024,10633765,2750.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,30/04/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",TEMP RECRUITMENT LTD,35951,02/07/2024,10633767,5756.44,261400,Human Resources,Temporary & Agency Staff,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4037,"Professional, Consultancy and Hired Services",50257,CORE,09/06/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MORWENNA CATT,58657,02/07/2024,10633786,1268.75,291300,Arts & Leisure Services,Performing Arts,Not Classified,no,REVENUE,"CULTURE, LIBRARIES & EVENTS",4037,"Professional, Consultancy and Hired Services",20593,SIRF,07/06/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",VIVEDIA LTD,71668,02/07/2024,10633788,3763.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4037,"Professional, Consultancy and Hired Services",50941,CREMATORIUM,31/05/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,TOWN CENTRE INVESTMENT CAPITAL,OVE ARUP & PARTNERS INTERNATIONAL LTD,35169,02/07/2024,10633791,2638.00,391100,"Works - Construction, Repair & Maintenance",Buildings,Not Classified,no,CAPITAL,TOWNS FUND,C210,PROFESSIONAL & CONSULTANCY,C2169,NORTON TOWN CENTRE,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES CAPITAL,DTA CONSULTING EWGS,34077,02/07/2024,10633795,2470.00,391100,"Works - Construction, Repair & Maintenance",Buildings,Not Classified,no,CAPITAL,SCHOOL CAPITAL PROGRAMME,C210,PROFESSIONAL & CONSULTANCY,C2656,OUR LADY ST BEDES RC,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES CAPITAL,DTA CONSULTING EWGS,34077,02/07/2024,10633796,1875.00,391100,"Works - Construction, Repair & Maintenance",Buildings,Not Classified,no,CAPITAL,SCHOOL CAPITAL PROGRAMME,C210,PROFESSIONAL & CONSULTANCY,C2684,OUTWOOD ACADEMY (BISHOPSGARTH) EXPANSION,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES CAPITAL,HOWARTH LITCHFIELD PARTNERSHIP,65913,02/07/2024,10633800,2280.00,999999,Unclassified,Unallocated,Unclassified,no,CAPITAL,SCHOOL CAPITAL PROGRAMME,C201,CONTRACTOR PAYMENTS,C2687,SECONDARY SCHOOL ADAPTATIONS - ST MICHAELS,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,COMMUNITY SERVICES & TRANSPORT CAPITAL,OVE ARUP & PARTNERS INTERNATIONAL LTD,35169,02/07/2024,10633804,870.00,391100,"Works - Construction, Repair & Maintenance",Buildings,Not Classified,no,CAPITAL,TRANSPORTATION,C201,CONTRACTOR PAYMENTS,C1085,ADVANCE DESIGN - CURRENT - SBC,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,EPA PLUS,72406,02/07/2024,10633806,4320.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4037,"Professional, Consultancy and Hired Services",11385,APPRENTICESHIPS,31/05/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,TOWN CENTRE INVESTMENT CAPITAL,OVE ARUP & PARTNERS INTERNATIONAL LTD,35169,02/07/2024,10633807,2700.00,391100,"Works - Construction, Repair & Maintenance",Buildings,Not Classified,no,CAPITAL,TOWNS FUND,C210,PROFESSIONAL & CONSULTANCY,C2169,NORTON TOWN CENTRE,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,TOWN CENTRE INVESTMENT CAPITAL,OVE ARUP & PARTNERS INTERNATIONAL LTD,35169,02/07/2024,10633808,1350.00,391100,"Works - Construction, Repair & Maintenance",Buildings,Not Classified,no,CAPITAL,TOWNS FUND,C210,PROFESSIONAL & CONSULTANCY,C2169,NORTON TOWN CENTRE,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",C G ROBINSON LTD,35476,02/07/2024,10633809,1300.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50236,GROUNDS - GENERAL,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",C G ROBINSON LTD,35476,02/07/2024,10633811,10140.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50236,GROUNDS - GENERAL,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,NATIONAL YOUTH ADVOCACY SERVICE,39894,02/07/2024,10633824,1785.00,321100,Social Community Care Supplies & Services,Children,Not Classified,no,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4037,"Professional, Consultancy and Hired Services",30121,CIOC-SUPPORT,31/05/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,TOWN CENTRE INVESTMENT CAPITAL,OVE ARUP & PARTNERS INTERNATIONAL LTD,35169,02/07/2024,10633825,13622.00,391100,"Works - Construction, Repair & Maintenance",Buildings,Not Classified,no,CAPITAL,TOWNS FUND,C210,PROFESSIONAL & CONSULTANCY,C2169,NORTON TOWN CENTRE,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",FLEET FACTORS,34309,12/07/2024,10633834,5392.63,381500,Vehicle Management,Parts,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,50380,VEHICLES,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,ROYAL MAIL GROUP PLC,38863,12/07/2024,10633854,2703.26,300000,Mail Services ,Not Classified,Not Classified,no,REVENUE,DEMOCRATIC SERVICES,4050,Mail Services,70005,PARLIAMENTARY ELECTIONS,25/06/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,CIVICA ELECTION SERVICES LIMITED,40605,12/07/2024,10633859,13408.12,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,DEMOCRATIC SERVICES,4037,"Professional, Consultancy and Hired Services",70008,MAYOR & PCC ELECTIONS,30/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,CIVICA ELECTION SERVICES LIMITED,40605,09/07/2024,10633860,59332.74,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,DEMOCRATIC SERVICES,4037,"Professional, Consultancy and Hired Services",70008,MAYOR & PCC ELECTIONS,30/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,THE BUNGALOW PARTNERSHIP,65400,02/07/2024,10633863,1820.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",4037,"Professional, Consultancy and Hired Services",30080,PROFESSIONAL SERVICES,19/03/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING",CHANGE GROW LIVE,72986,02/07/2024,10633868,97000.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,PUBLIC HEALTH,4037,"Professional, Consultancy and Hired Services",30858,SEXUAL HEALTH,25/03/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,TOWN CENTRE INVESTMENT CAPITAL,CASTLE KEEP SURVEYS,73977,03/07/2024,10633869,1790.00,999999,Unclassified,Unallocated,Unclassified,no,CAPITAL,TOWNS FUND,C210,PROFESSIONAL & CONSULTANCY,C2178,PRESTON PARK (LUF),30/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,XENTRALL,ROYAL MAIL GROUP PLC,38863,02/07/2024,10633876,1652.50,300000,Mail Services ,Not Classified,Not Classified,no,REVENUE,TRANSACTIONAL FINANCE & HR,4050,Mail Services,90044,TRANS FINANCE & HR SHARED COSTS,24/06/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",J & B RECYCLING LIMITED,38072,09/07/2024,10633899,1522.41,182000,Environmental Services,Waste Management,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50530,RECYCLING,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,A J GALLAGHER INSURANCE,72814,02/07/2024,10633924,301120.52,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,PROCUREMENT & GOVERNANCE,4072,Insurance Premiums & Claims,40071,PREMIUMS & FEES,21/06/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ENHANCED YOUNG PERSONS CARE LTD,77233,02/07/2024,10633926,18000.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",5014,Private Contractors,30433,CIOC-EXTERNAL RESIDENTIAL,01/06/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,A J GALLAGHER INSURANCE,72814,02/07/2024,10633929,308011.20,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,PROCUREMENT & GOVERNANCE,4072,Insurance Premiums & Claims,40071,PREMIUMS & FEES,17/06/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE SERVICES,A J GALLAGHER INSURANCE,72814,02/07/2024,10633936,145992.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,PROCUREMENT & GOVERNANCE,4072,Insurance Premiums & Claims,40071,PREMIUMS & FEES,17/06/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",PETCH PROTECTION,61530,02/07/2024,10633945,11134.37,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,2021,Repairs and Maintenance,40336,FACILITIES MANAGEMENT,31/05/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,TOWN CENTRE INVESTMENT CAPITAL,NATHANIEL LICHFIELD AND PARTNERS,35065,02/07/2024,10633946,1000.00,999999,Unclassified,Unallocated,Unclassified,no,CAPITAL,TOWNS FUND,C210,PROFESSIONAL & CONSULTANCY,C2178,PRESTON PARK (LUF),31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BREEDON TRADING LIMITED,73343,02/07/2024,10633947,659.94,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,31/05/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JON WHITE,47409,03/07/2024,10633950,1655.00,381400,Vehicle Management,Maintenance,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,50380,VEHICLES,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,TOWN CENTRE INVESTMENT CAPITAL,RYDER ARCHITECTURE,73690,02/07/2024,10633951,59807.00,999999,Unclassified,Unallocated,Unclassified,no,CAPITAL,TOWNS FUND,C210,PROFESSIONAL & CONSULTANCY,C2171,THORNABY TOWN CENTRE,31/05/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,TOWN CENTRE INVESTMENT CAPITAL,IDENTITY CONSULT LTD,66530,03/07/2024,10633953,2707.50,999999,Unclassified,Unallocated,Unclassified,no,CAPITAL,TOWNS FUND,C210,PROFESSIONAL & CONSULTANCY,C2178,PRESTON PARK (LUF),31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,TOWN CENTRE INVESTMENT CAPITAL,IDENTITY CONSULT LTD,66530,09/07/2024,10633954,780.00,999999,Unclassified,Unallocated,Unclassified,no,CAPITAL,TOWNS FUND,C210,PROFESSIONAL & CONSULTANCY,C2177,YARM PUBLIC REALM (LUF),31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,TOWN CENTRE INVESTMENT CAPITAL,IDENTITY CONSULT LTD,66530,09/07/2024,10633956,1261.95,999999,Unclassified,Unallocated,Unclassified,no,CAPITAL,TOWNS FUND,C210,PROFESSIONAL & CONSULTANCY,C2177,YARM PUBLIC REALM (LUF),31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,TOWN CENTRE INVESTMENT CAPITAL,IDENTITY CONSULT LTD,66530,03/07/2024,10633957,1710.00,999999,Unclassified,Unallocated,Unclassified,no,CAPITAL,TOWNS FUND,C210,PROFESSIONAL & CONSULTANCY,C2178,PRESTON PARK (LUF),31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BREEDON TRADING LIMITED,73343,02/07/2024,10633958,669.12,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,29/05/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BREEDON TRADING LIMITED,73343,02/07/2024,10633959,2362.80,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,29/05/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",N & T CIVILS LTD,74677,02/07/2024,10633960,4641.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,50257,CORE,29/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES CAPITAL,BGP CONSULTING LLP,37149,05/07/2024,10633966,780.00,391100,"Works - Construction, Repair & Maintenance",Buildings,Not Classified,no,CAPITAL,SCHOOL CAPITAL PROGRAMME,C201,CONTRACTOR PAYMENTS,C2656,OUR LADY ST BEDES RC,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES CAPITAL,BGP CONSULTING LLP,37149,02/07/2024,10633967,624.00,391100,"Works - Construction, Repair & Maintenance",Buildings,Not Classified,no,CAPITAL,SCHOOL CAPITAL PROGRAMME,C201,CONTRACTOR PAYMENTS,C2684,OUTWOOD ACADEMY (BISHOPSGARTH) EXPANSION,31/05/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,PHOENIX ACCOMMODATION,77894,02/07/2024,10633982,2030.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",5014,Private Contractors,21153,SUPPORTED ACCOMMODATION,31/05/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,PHOENIX ACCOMMODATION,77894,02/07/2024,10633983,3052.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,"SAFEGUARDING, EARLY HELP & CIOC",5014,Private Contractors,21153,SUPPORTED ACCOMMODATION,31/05/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SCOTT BROS,35704,02/07/2024,10633985,558.54,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,5016,PCB SubContract Work,50257,CORE,31/05/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SCOTT BROS RECYCLING LTD,52348,09/07/2024,10633986,1408.81,182000,Environmental Services,Waste Management,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50525,WASTE-INCINERATOR/LANDFILL,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SCOTT BROS RECYCLING LTD,52348,09/07/2024,10633987,1454.43,182000,Environmental Services,Waste Management,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50525,WASTE-INCINERATOR/LANDFILL,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SCOTT BROS RECYCLING LTD,52348,09/07/2024,10633988,2436.00,182000,Environmental Services,Waste Management,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50525,WASTE-INCINERATOR/LANDFILL,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SCOTT BROS RECYCLING LTD,52348,09/07/2024,10633990,1356.95,182000,Environmental Services,Waste Management,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50525,WASTE-INCINERATOR/LANDFILL,31/05/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,FINANCE DEVELOPMENT & BUSINESS SERVICES CAPITAL,CINOS LIMITED,77512,02/07/2024,10633992,11272.25,999999,Unclassified,Unallocated,Unclassified,no,CAPITAL,PLACE DEVELOPMENT,C301,FURNITURE,C7041,DUNEDIN HOUSE REFURBISHMENT,04/06/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",NSS SAFETY SUPPLIES LIMITED T/A NIXON SAFETY,72176,02/07/2024,10633994,546.68,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50236,GROUNDS - GENERAL,04/06/2024,0,0,2024,202404,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",IMPEY SHOWERS LTD (CORAM),64140,02/07/2024,10633995,762.80,100000,Building Construction Materials,Not Classified,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50939,HVE - INTERNAL PROJECTS & CAPITAL,04/06/2024,0,0,2024,202403,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",IMPEY SHOWERS LTD (CORAM),64140,02/07/2024,10633996,519.97,100000,Building Construction Materials,Not Classified,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50939,HVE - INTERNAL PROJECTS & CAPITAL,04/06/2024,0,0,2024,202403,SBC
