Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ELECTRIC CENTER,48144,30/04/2024,42174733,14.66,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ELECTRIC CENTER,48144,30/04/2024,42174733,3.99,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ELECTRIC CENTER,48144,30/04/2024,42174733,65.04,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ELECTRIC CENTER,48144,30/04/2024,42174733,8.72,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ELECTRIC CENTER,48144,30/04/2024,42174733,39.18,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ELECTRIC CENTER,48144,30/04/2024,42174733,7.36,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ELECTRIC CENTER,48144,30/04/2024,42174733,24.88,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ELECTRIC CENTER,48144,30/04/2024,42174733,39.97,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ELECTRIC CENTER,48144,30/04/2024,42174733,9.46,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ELECTRIC CENTER,48144,30/04/2024,42174733,4.36,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ELECTRIC CENTER,48144,30/04/2024,42174733,69.10,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ELECTRIC CENTER,48144,30/04/2024,42174733,3.45,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50939,HVE - INTERNAL PROJECTS & CAPITAL,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ELECTRIC CENTER,48144,30/04/2024,42174733,29.06,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50940,HVE - EXTERNAL WORK,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ELECTRIC CENTER,48144,30/04/2024,42174733,15.17,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50940,HVE - EXTERNAL WORK,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ELECTRIC CENTER,48144,30/04/2024,42174733,19.60,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50939,HVE - INTERNAL PROJECTS & CAPITAL,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",GREENHAM TRADING LTD,33123,29/04/2024,42174733,7.56,999999,Unclassified,Unallocated,Unclassified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50203,KIRKLEVINGTON COUNTY,29/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",GREENHAM TRADING LTD,33123,30/04/2024,42174733,27.54,999999,Unclassified,Unallocated,Unclassified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50052,BUILDING CLEANING MANAGEMENT,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",GREENHAM TRADING LTD,33123,30/04/2024,42174733,34.80,999999,Unclassified,Unallocated,Unclassified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50052,BUILDING CLEANING MANAGEMENT,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",GREENHAM TRADING LTD,33123,30/04/2024,42174733,82.62,999999,Unclassified,Unallocated,Unclassified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50052,BUILDING CLEANING MANAGEMENT,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",J T DOVE LTD,33092,30/04/2024,42174733,20.00,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50257,CORE,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JAMES BURRELL LTD,33692,30/04/2024,42174733,4.34,999999,Unclassified,Unallocated,Unclassified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4009,"Equipment, Furniture & Materials",50950,HIA SERVICE,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",M B DISTRIBUTION CLEVELAND LTD.,34958,30/04/2024,42174733,247.20,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50939,HVE - INTERNAL PROJECTS & CAPITAL,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",NORTHERN HEATING SPARES,35126,29/04/2024,42174733,48.75,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,29/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",NORTHERN HEATING SPARES,35126,30/04/2024,42174733,5.18,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50938,HVE - CYCLICAL & LEGIONELLA,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",NORTHERN HEATING SPARES,35126,30/04/2024,42174733,20.71,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50940,HVE - EXTERNAL WORK,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",NU STOCK,65799,29/04/2024,42174733,28.00,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,29/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SAINT-GOBAIN BLDG DIST LTD-T/A JEWSON,33158,25/04/2024,42174733,44.48,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,25/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SAINT-GOBAIN BLDG DIST LTD-T/A JEWSON,33158,25/04/2024,42174733,6.48,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,25/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SAINT-GOBAIN BLDG DIST LTD-T/A JEWSON,33158,29/04/2024,42174733,21.60,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,29/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SAINT-GOBAIN BLDG DIST LTD-T/A JEWSON,33158,29/04/2024,42174733,57.59,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,29/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SAINT-GOBAIN BLDG DIST LTD-T/A JEWSON,33158,29/04/2024,42174733,12.60,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,29/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SAINT-GOBAIN BLDG DIST LTD-T/A JEWSON,33158,30/04/2024,42174733,16.03,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SAINT-GOBAIN BLDG DIST LTD-T/A JEWSON,33158,30/04/2024,42174733,3.60,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,30/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",STOCKTON DECORATORS MERCHANTS,33267,29/04/2024,42174733,193.91,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,29/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",STOCKTON DECORATORS MERCHANTS,33267,29/04/2024,42174733,29.77,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,29/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",YESSS ELECTRICAL,63318,29/04/2024,42174733,4.90,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,29/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",YESSS ELECTRICAL,63318,29/04/2024,42174733,4.90,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,29/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",YESSS ELECTRICAL,63318,29/04/2024,42174733,4.90,100000,Building Construction Materials,Not Classified,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4501,PCB Materials,50450,HVE - INTERNAL WORK,29/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42177456,-9.19,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50930,CATERING - WYNYARD C OF E SCHOOL,27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42177456,-3.21,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50930,CATERING - WYNYARD C OF E SCHOOL,27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BESTWAY WHOLESALE LIMITED,50961,27/04/2024,42177457,-11.64,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,59071,ROSEDALE CATERING,27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HOPWELLS LIMITED,47218,27/04/2024,42177458,2.02,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50162,ST PATRICKS RC PRIM (FAIRFIELD),27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HOPWELLS LIMITED,47218,27/04/2024,42177458,8.60,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50162,ST PATRICKS RC PRIM (FAIRFIELD),27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HOPWELLS LIMITED,47218,27/04/2024,42177458,17.78,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50162,ST PATRICKS RC PRIM (FAIRFIELD),27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HOPWELLS LIMITED,47218,27/04/2024,42177458,32.18,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50162,ST PATRICKS RC PRIM (FAIRFIELD),27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HOPWELLS LIMITED,47218,27/04/2024,42177458,29.37,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50162,ST PATRICKS RC PRIM (FAIRFIELD),27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HOPWELLS LIMITED,47218,27/04/2024,42177458,19.49,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50162,ST PATRICKS RC PRIM (FAIRFIELD),27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HOPWELLS LIMITED,47218,27/04/2024,42177458,11.35,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50162,ST PATRICKS RC PRIM (FAIRFIELD),27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HOPWELLS LIMITED,47218,27/04/2024,42177458,11.20,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50162,ST PATRICKS RC PRIM (FAIRFIELD),27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HOPWELLS LIMITED,47218,27/04/2024,42177458,6.80,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50162,ST PATRICKS RC PRIM (FAIRFIELD),27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HOPWELLS LIMITED,47218,27/04/2024,42177458,9.76,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50162,ST PATRICKS RC PRIM (FAIRFIELD),27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HOPWELLS LIMITED,47218,27/04/2024,42177459,29.28,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50214,HAREWOOD PRIMARY,27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HOPWELLS LIMITED,47218,27/04/2024,42177459,67.62,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50214,HAREWOOD PRIMARY,27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HOPWELLS LIMITED,47218,27/04/2024,42177459,24.99,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50214,HAREWOOD PRIMARY,27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HOPWELLS LIMITED,47218,27/04/2024,42177459,22.40,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50214,HAREWOOD PRIMARY,27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HOPWELLS LIMITED,47218,27/04/2024,42177459,37.30,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50214,HAREWOOD PRIMARY,27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HOPWELLS LIMITED,47218,27/04/2024,42177459,11.20,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50214,HAREWOOD PRIMARY,27/04/2024,0,0,2024,202402,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",HOPWELLS LIMITED,47218,27/04/2024,42177459,52.64,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50214,HAREWOOD PRIMARY,27/04/2024,0,0,2024,202402,SBC
