Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name,BVACOP Group 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,HERON FOODS WELLINGTON,,09/01/2025,42254789,12.64,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4013,Catering,11497,ECONOMIC  DEVELOPMENT TEAM,09/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,AMZNMKTPLACE 7G5ZP14K5,,09/01/2025,42254789,2.59,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4021,ICT Costs,11381,ADULT EDUCATION,09/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,POUNDLAND - 2847,,09/01/2025,42254789,8.33,,,,,yes,REVENUE,TOWN CENTRE INVESTMENT,2021,Repairs and Maintenance,10358,MARKETS,09/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,AMZNMKTPLACE TX73I1A75,,07/01/2025,42254789,209.97,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,07/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,B M 778 STOCKTON,,09/01/2025,42254789,29.40,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4039,"Clothes, Uniform & Laundry",11498,EMPLOYMENT & SKILLS HUB,09/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,B M 778 STOCKTON,,07/01/2025,42254789,2.50,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4039,"Clothes, Uniform & Laundry",11498,EMPLOYMENT & SKILLS HUB,07/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,TESCO STORES 2188,,27/01/2025,42254789,132.24,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,27/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,AELP ORG UK,,06/01/2025,42254789,235.20,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,06/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH CAPITAL,REACH ADVERTISING,,22/01/2025,42254789,417.24,,,,,yes,CAPITAL,TOWN CENTRE INVESTMENT,C206,ADVERTISING,C2185,URBAN PARK & LAND BRIDGE,22/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,RICS COM GBP CYBS,,06/01/2025,42254789,235.00,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4016,Grants and Subscriptions,11495,VALUATION & PROPERTY MGMT TEAM,06/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,TESCO STORES 2188,,20/01/2025,42254789,156.93,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,20/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,ICELAND FOODS,,20/01/2025,42254789,2.90,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11498,EMPLOYMENT & SKILLS HUB,20/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,TRAINLINE,,13/01/2025,42254789,43.15,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,3001,Travel Costs - Staff,10321,PLANNING TEAM,13/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH CAPITAL,REACH ADVERTISING,,24/01/2025,42254789,1112.64,,,,,yes,CAPITAL,TOWN CENTRE INVESTMENT,C206,ADVERTISING,C2179,TOWN DEAL - CYCLEWAYS,24/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,TRAINLINE,,13/01/2025,42254789,69.97,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,3001,Travel Costs - Staff,10321,PLANNING TEAM,13/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,STAGECOACH TRANSIT,,13/01/2025,42254789,60.80,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11498,EMPLOYMENT & SKILLS HUB,13/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,B M 265 - BILLINGHAM,,13/01/2025,42254789,8.00,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,13/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,TRAINLINE,,24/01/2025,42254789,69.47,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,3001,Travel Costs - Staff,10321,PLANNING TEAM,24/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH CAPITAL,REACH ADVERTISING,,24/01/2025,42254789,834.48,,,,,yes,CAPITAL,TOWN CENTRE INVESTMENT,C206,ADVERTISING,C2179,TOWN DEAL - CYCLEWAYS,24/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,TRAINLINE,,24/01/2025,42254789,90.39,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,3001,Travel Costs - Staff,10321,PLANNING TEAM,24/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,B M 778 STOCKTON,,23/01/2025,42254789,7.91,,,,,yes,REVENUE,TOWN CENTRE INVESTMENT,4009,"Equipment, Furniture & Materials",10358,MARKETS,23/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,TESCO PFS 5412,,03/01/2025,42254789,75.44,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11504,UKSPF,03/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,COSTA COFFEE 43010599,,16/01/2025,42254789,10.68,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4013,Catering,11497,ECONOMIC  DEVELOPMENT TEAM,16/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,NEXT RETAIL LTD,,10/01/2025,42254789,103.15,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4039,"Clothes, Uniform & Laundry",11504,UKSPF,10/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",TRAINLINE,,22/01/2025,42254789,75.90,,,,,yes,REVENUE,"REVS, BENS & ADMIN",3001,Travel Costs - Staff,50551,REVS & BENS TEAM,22/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",FIND A WILL,,13/01/2025,42254789,1.50,,,,,yes,REVENUE,"REVS, BENS & ADMIN",4009,"Equipment, Furniture & Materials",50551,REVS & BENS TEAM,13/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",HMCTS CLEVELAND008,,24/01/2025,42254789,278.50,,,,,yes,REVENUE,"REVS, BENS & ADMIN",4037,"Professional, Consultancy and Hired Services",50551,REVS & BENS TEAM,24/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,22/01/2025,42254789,320.51,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,22/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,SEDGWICK WOODWORKING M,,07/01/2025,42254789,230.90,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4009,"Equipment, Furniture & Materials",27178,NORTHFIELD,07/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,TRAINLINE,,06/01/2025,42254789,198.59,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4047,Staff Expenses (SCHOOLS ONLY),27178,NORTHFIELD,06/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,27/01/2025,42254789,116.98,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4013,Catering,27178,NORTHFIELD,27/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE GW24L9HE5,,13/01/2025,42254789,185.44,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4009,"Equipment, Furniture & Materials",27178,NORTHFIELD,13/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,27/01/2025,42254789,-3.76,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4013,Catering,27178,NORTHFIELD,27/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE,,09/01/2025,42254789,-19.95,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,09/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,QUIZLET COM,,09/01/2025,42254789,31.99,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4064,Software & ICT subscriptions (SCHOOLS ONLY),27178,NORTHFIELD,09/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,06/01/2025,42254789,105.35,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4013,Catering,27178,NORTHFIELD,06/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,06/01/2025,42254789,-8.90,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4013,Catering,27178,NORTHFIELD,06/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,06/01/2025,42254789,-1.00,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4013,Catering,27178,NORTHFIELD,06/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,21/01/2025,42254789,61.45,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,21/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,07/01/2025,42254789,54.45,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,07/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE L11FE6WF5,,22/01/2025,42254789,51.22,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,22/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE VJ2V454X5,,22/01/2025,42254789,14.60,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,22/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE XL5L64IN5,,22/01/2025,42254789,9.04,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,22/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"FINANCE, DEVELOPMENT & REGEN",WWW ARGOS CO UK,,27/12/2024,42254789,14.99,,,,,yes,REVENUE,"REVS, BENS & ADMIN",4009,"Equipment, Furniture & Materials",21128,SECTION 17 DISCRETIONARY,27/12/2024,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,PAYPAL  CFNUTRITION,,07/01/2025,42254789,130.00,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4028,CURRICULUM LICENCES AND SUBSCRIPTIONS (SCHOOLS ONLY),27178,NORTHFIELD,07/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE 618AL1J25,,21/01/2025,42254789,34.15,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4009,"Equipment, Furniture & Materials",27178,NORTHFIELD,21/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE 7S5IV9SN5,,21/01/2025,42254789,7.79,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,21/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE YU0WQ88P5,,21/01/2025,42254789,14.58,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,21/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,WICKES BUILDING,,13/01/2025,42254789,904.17,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4059,ADMIN EQUIPMENT + FURNITURE (SCHOOLS ONLY),27178,NORTHFIELD,13/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,THENOUNPROJECT COM,,19/01/2025,42254789,16.92,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4028,CURRICULUM LICENCES AND SUBSCRIPTIONS (SCHOOLS ONLY),27178,NORTHFIELD,19/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE LV0JR9JW5,,15/01/2025,42254789,16.66,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4009,"Equipment, Furniture & Materials",27178,NORTHFIELD,15/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,THESILENTDISCOCOMPANY,,10/01/2025,42254789,218.33,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4009,"Equipment, Furniture & Materials",27178,NORTHFIELD,10/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,13/01/2025,42254789,-10.20,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4013,Catering,27178,NORTHFIELD,13/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,15/01/2025,42254789,44.56,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,15/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE FW4JV2085,,11/01/2025,42254789,96.73,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4009,"Equipment, Furniture & Materials",27178,NORTHFIELD,11/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE TR4TR7A95,,08/01/2025,42254789,18.87,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,08/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE 1G5V38ZZ5,,08/01/2025,42254789,35.64,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4009,"Equipment, Furniture & Materials",27178,NORTHFIELD,08/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,TRAINLINE,,08/01/2025,42254789,172.68,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4047,Staff Expenses (SCHOOLS ONLY),27178,NORTHFIELD,08/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE I61142TA5,,07/01/2025,42254789,15.22,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4009,"Equipment, Furniture & Materials",27178,NORTHFIELD,07/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE QF5TH4MB5,,07/01/2025,42254789,48.48,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4009,"Equipment, Furniture & Materials",27178,NORTHFIELD,07/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,SHOE ZONE RETAIL LTD,,07/01/2025,42254789,396.37,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4104,Pupil Only Clothes & Uniform (Schools Only),27178,NORTHFIELD,07/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  I046D44O5,,23/01/2025,42254789,163.43,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,23/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE UU3XZ84P5,,23/01/2025,42254789,11.07,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,23/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GEORGE COM LEEDS,,08/01/2025,42254789,168.12,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,08/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,PREMIER INN,,08/01/2025,42254789,281.64,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4047,Staff Expenses (SCHOOLS ONLY),27178,NORTHFIELD,08/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,07/01/2025,42254789,-3.00,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,07/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ADOBE COM,,08/01/2025,42254789,20.80,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4064,Software & ICT subscriptions (SCHOOLS ONLY),27178,NORTHFIELD,08/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE FV74K1EV5,,22/01/2025,42254789,25.09,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,22/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,22/01/2025,42254789,-5.10,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,22/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE YT5EN60Y5,,14/01/2025,42254789,24.99,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,14/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE 631GD4455,,21/01/2025,42254789,19.79,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,21/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE NE2QD1RZ5,,21/01/2025,42254789,40.92,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,21/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  KO4G82OM5,,26/01/2025,42254789,5.64,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,26/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  FN2QM3NJ5,,20/01/2025,42254789,28.27,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,20/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  WC5JC3145,,20/01/2025,42254789,100.00,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,20/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,13/01/2025,42254789,212.31,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4013,Catering,27178,NORTHFIELD,13/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE MQ4EK5NY5,,07/01/2025,42254789,13.32,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27178,NORTHFIELD,07/01/2025,0,0,2024,202411,SBC,
