DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266685,"-1,656.90",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266686,667.8,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266687,974.16,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266688,"1,764.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266690,-711.48,South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266691,-533.61,South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266692,568.26,South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266693,757.68,South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266694,"-2,688.00",Central Adults (under 65) Sensory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266695,"2,822.40",Central Adults (under 65) Sensory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266696,"-2,016.00",Central Adults (under 65) Sensory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266697,"2,116.80",Central Adults (under 65) Sensory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266698,"-1,536.00",East Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266699,"-1,152.00",East Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266700,"1,209.60",East Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266701,"1,612.80",East Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266702,-652,West/South MH LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266704,"-1,467.00",West/South MH LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266706,"-1,100.25",West/South MH LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266707,520.8,West/South MH LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266708,694.4,West/South MH LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266709,"1,171.80",West/South MH LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266710,"1,562.40",West/South MH LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266711,"-6,846.00",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266712,"-1,869.28",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266713,"-1,401.96",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266714,"1,493.10",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266715,"-5,134.50",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266716,"1,990.80",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266717,"7,291.20",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266718,"5,468.40",Preparing for adulthood 18-24 LD ? DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266719,"-2,282.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266720,"-9,128.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266721,"-4,107.60",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266722,"-2,806.72",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266723,"-1,711.50",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266724,"-2,105.04",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266725,"-3,080.70",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266726,"1,822.80",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266727,"2,241.87",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266728,"-6,846.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266729,"2,430.40",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266730,"2,989.16",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266732,"3,281.04",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266733,"4,374.72",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266734,"7,291.20",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266735,"9,721.60",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266736,"-1,938.44",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266737,"-2,738.40",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266738,"-1,453.83",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266739,"2,064.44",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266740,"-2,053.80",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266741,"1,548.33",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266742,"2,187.36",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266743,"2,916.48",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266744,"-1,369.24",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266745,-569.12,Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266749,"-1,026.93",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266753,606.12,Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266754,"1,093.68",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266755,"1,458.24",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266756,"-3,080.70",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266757,"1,157.52",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266758,"3,281.04",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266759,"-10,269.00",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266760,"10,936.80",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266761,"-4,564.00",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266762,"-1,369.20",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266764,-569.13,South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266766,606.09,South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266768,"-1,026.90",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266770,"1,093.68",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266771,"-3,423.00",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266772,"1,458.24",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266773,"3,645.60",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,04/01/2024,63087,266774,"4,860.80",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
