DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HC ONE OVAL LTD,17/10/2023,00045137,200669,"2,497.68",South OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,17/10/2023,00045718,200670,"2,497.68",Central/East MH Memory Support (over 65) - R/N,,SME
People Services - Adults and Health,Community Support,Learning Disability Support,Community Support - Learning Disability,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,17/10/2023,00045718,200671,"2,432.28",Central OP (Over 65) LD - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,SOUTHOVER,17/10/2023,00044928,200672,"2,432.28",Central/East MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Community Support,Learning Disability Support,Community Support - Learning Disability,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,17/10/2023,00045718,200673,"2,600.00",Central OP (Over 65) LD - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,SOUTHOVER,17/10/2023,00044928,200674,"2,662.96",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,17/10/2023,00045718,200675,"2,497.68",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,SOUTHOVER,17/10/2023,00044928,200676,"2,432.28",West OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,17/10/2023,00045718,200677,"2,497.68",West OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Learning Disability Support,Community Support - Learning Disability,SOUTHOVER,17/10/2023,00044928,200678,"3,186.52",Central OP (Over 65) LD - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,17/10/2023,00045718,200679,"2,497.68",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,SOUTHOVER,17/10/2023,00044928,200680,"2,432.28",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,17/10/2023,00045718,200681,"2,497.68",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,SOUTHOVER,17/10/2023,00044928,200682,"2,432.28",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,17/10/2023,00045718,200683,"2,497.68",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,SOUTHOVER,17/10/2023,00044928,200684,"2,432.28",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Learning Disability Support,Community Support - Learning Disability,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,17/10/2023,00045718,200685,"2,332.12",West OP (Over 65) LD - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,STANLEY HOUSE,17/10/2023,00044929,200686,"1,532.36",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,17/10/2023,00045718,200687,"2,497.68",West Adults (under 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,STANLEY HOUSE,17/10/2023,00044929,200688,"2,497.68",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Learning Disability Support,Community Support - Learning Disability,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,17/10/2023,00045718,200689,"2,497.68",West Adults (under 65) LD - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,WILLOWCROFT CARE HOME,17/10/2023,00045121,200690,"1,317.24",East OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,17/10/2023,00045718,200691,"1,900.00",Central OP (under 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,WILLOWCROFT CARE HOME,17/10/2023,00045121,200692,"2,432.28",East OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,ANDRIN HOUSE NURSING AND RESIDENTIAL HOME,17/10/2023,00045718,200693,900.00,Central OP (under 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,WILLOWCROFT CARE HOME,17/10/2023,00045121,200694,"2,432.28",East OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200695,500.28,East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200696,"2,432.28",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,WILLOWCROFT CARE HOME,17/10/2023,00045121,200697,"2,432.28",East OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200698,"2,432.28",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,WILLOWCROFT CARE HOME,17/10/2023,00045121,200699,"2,432.28",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200700,"2,432.28",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200701,"2,432.28",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,AGINCARE DERBY LIMITED,17/10/2023,00045611,200702,"2,432.28",East OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,AGINCARE DERBY LIMITED,17/10/2023,00045611,200703,"2,432.28",East OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,AGINCARE DERBY LIMITED,17/10/2023,00045611,200704,"2,432.28",East OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200705,"2,432.28",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200706,"2,432.28",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,AGINCARE DERBY LIMITED,17/10/2023,00045611,200707,"2,432.28",East OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200708,"2,432.28",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Learning Disability Support,Community Support - Learning Disability,AGINCARE DERBY LIMITED,17/10/2023,00045611,200709,"2,432.28",East Adults (under 65) LD - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,AGINCARE DERBY LIMITED,17/10/2023,00045611,200710,"2,432.28",Central OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Learning Disability Support,Community Support - Learning Disability,AGINCARE DERBY LIMITED,17/10/2023,00045611,200711,"2,432.28",Central OP (Over 65) LD - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200712,"2,093.80",West/South MH Memory Support (over 65) - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200713,"2,238.08",West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,AGINCARE DERBY LIMITED,17/10/2023,00045611,200714,"2,432.28",South OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,AGINCARE DERBY LIMITED,17/10/2023,00045611,200715,"2,375.00",South OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,AGINCARE DERBY LIMITED,17/10/2023,00045611,200716,541.43,East OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,AGINCARE DERBY LIMITED,17/10/2023,00045611,200718,625.00,South OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,AGINCARE DERBY LIMITED,17/10/2023,00045611,200719,"2,875.00",South OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,AGINCARE DERBY LIMITED,17/10/2023,00045611,200720,"2,490.57",East OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,AGINCARE DERBY LIMITED,17/10/2023,00045611,200722,"3,500.00",South OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200724,868.67,Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200725,"2,084.81",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200726,"1,129.27",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200727,"2,432.28",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200728,"2,256.51",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200729,"2,432.28",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200730,"2,432.28",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200731,"2,632.60",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,AGINCARE DERBY LIMITED,17/10/2023,00045611,200732,"1,476.74",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200733,"2,432.28",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200734,"2,432.28",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,AGINCARE DERBY LIMITED,17/10/2023,00045611,200735,"2,632.60",East OP (Over 65) Physical - R/N,,SME
