DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,YARNINGDALE HEALTHCARE,22/08/2023,31319,143956,"3,269.44",West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,YARNINGDALE HEALTHCARE,22/08/2023,31319,143957,"8,204.84",Ordinary Lives PD Support (under 65) - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,YARNINGDALE HEALTHCARE,22/08/2023,31319,143958,"2,996.00",Central/East MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,YARNINGDALE HEALTHCARE,22/08/2023,31319,143962,"3,269.44",West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,YARNINGDALE HEALTHCARE,22/08/2023,31319,143963,"8,204.84",Ordinary Lives PD Support (under 65) - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,YARNINGDALE HEALTHCARE,22/08/2023,31319,143964,"2,996.00",Central/East MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,YARNINGDALE HEALTHCARE,22/08/2023,31319,143968,"3,269.44",West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,YARNINGDALE HEALTHCARE,22/08/2023,31319,143969,"8,204.84",Ordinary Lives PD Support (under 65) - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,YARNINGDALE HEALTHCARE,22/08/2023,31319,143970,"2,996.00",Central/East MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,YARNINGDALE HEALTHCARE,22/08/2023,31319,143974,"3,269.44",West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,YARNINGDALE HEALTHCARE,22/08/2023,31319,143975,"8,204.84",South Adults (under 65) Physical - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,YARNINGDALE HEALTHCARE,22/08/2023,31319,143976,"2,996.00",Central/East MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,YARNINGDALE HEALTHCARE,22/08/2023,31319,143980,"3,269.44",West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,YARNINGDALE HEALTHCARE,22/08/2023,31319,143981,"8,204.84",South Adults (under 65) Physical - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,YARNINGDALE HEALTHCARE,22/08/2023,31319,143982,"2,996.00",Central/East MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,YARNINGDALE HEALTHCARE,22/08/2023,31319,143986,"3,269.44",West/South MH Support Adults (under 65) - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,YARNINGDALE HEALTHCARE,22/08/2023,31319,143987,"8,204.84",South Adults (under 65) Physical - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,YARNINGDALE HEALTHCARE,22/08/2023,31319,143988,"2,996.00",Central/East MH Support OP (over 65) - R/N,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,22/08/2023,31141,143995,"3,112.50",Home To School Transport - SEN,,SME
People Services - Children & Young People,Non-Schools,Learning & Inclusion,Adult Learning - Non SFA,UPBEAT COMMUNITIES,22/08/2023,31084,143998,"17,212.50",ESOL Grant,,SME
People Services - Children & Young People,Non-Schools,Learning & Inclusion,Adult Learning - Non SFA,UPBEAT COMMUNITIES,22/08/2023,31084,144002,"18,168.75",ESOL Grant,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,HILLSIDE CARE HOME JUPITER CARE LTD,22/08/2023,32108,144011,"6,943.43",Central OP (Over 65) Physical - R/N,,Company
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144012,"2,761.24",East OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144015,"2,432.28",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144016,"2,432.28",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144017,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144018,"2,432.28",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144019,"2,432.28",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144020,"2,432.28",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144021,"2,432.28",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144022,"2,432.28",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144023,"2,432.28",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144024,"2,432.28",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Mental Health Support,Community Support - Mental Health Suppor,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144025,"2,432.28",West OP (over 65) Mental Health - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144026,"2,432.28",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144027,"2,432.28",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144028,"2,432.28",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144030,"2,497.68",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144031,"2,497.68",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144033,"2,497.68",Central/East MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144035,"2,708.57",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144036,"2,497.68",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144037,"1,129.27",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144038,750,West/South MH Support OP (over 65) - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,ABBEYDALE,22/08/2023,31019,144039,"1,692.36",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144040,"2,432.28",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEYDALE,22/08/2023,31019,144041,"1,332.36",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEYDALE,22/08/2023,31019,144042,"1,692.36",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,22/08/2023,31020,144043,"1,805.71",East OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEYDALE,22/08/2023,31019,144044,"2,497.68",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,22/08/2023,31027,144045,552.16,Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,ABBEYDALE,22/08/2023,31019,144046,"2,497.68",West OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,BROOKFIELDS PNH LTD,22/08/2023,31027,144047,"2,497.68",Central OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,ABBEYDALE,22/08/2023,31019,144048,"2,497.68",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,22/08/2023,31027,144049,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,22/08/2023,31027,144051,783.48,Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,22/08/2023,31027,144052,"3,656.80",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,22/08/2023,31027,144053,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,22/08/2023,31027,144054,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,22/08/2023,31027,144055,"4,500.00",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,22/08/2023,31027,144056,"2,497.68",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,22/08/2023,31027,144057,"2,497.68",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,22/08/2023,31027,144059,"1,080.96",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CASTLE PARK NURSING HOME,22/08/2023,31028,144060,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CASTLE PARK NURSING HOME,22/08/2023,31028,144061,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CASTLE PARK NURSING HOME,22/08/2023,31028,144062,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,BROOKFIELDS PNH LTD,22/08/2023,31027,144064,"1,159.12",West OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Support with Memory and Cognition,Community Support - Support with Memory,CASTLE PARK NURSING HOME,22/08/2023,31028,144068,"2,432.28",Central OP (over 65) Memory - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CASTLE PARK NURSING HOME,22/08/2023,31028,144069,"2,497.68",Central OP (Over 65) Physical - R/N,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CASTLE PARK NURSING HOME,22/08/2023,31028,144070,"2,432.28",Central OP (Over 65) Physical - R/N,,SME
