DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
Communities & Place,"Leisure, Culture and Tourism",Leisure,Leisure,EAST MIDLANDS VENDING LTD,26/09/2023,40034,170401,875.45,Springwood Centre DSO,,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,HORIZON CARE AND EDUCATION LTD,26/09/2023,39465,172391,"15,459.16",Agency Residential,,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,HORIZON CARE AND EDUCATION LTD,26/09/2023,39465,172392,"10,224.69",Agency Residential,,SME
Communities & Place,Public Protection and Streetride,Highways and Grounds Maintenance,Grounds Maintenance,REGAL PAINTS LTD,26/09/2023,39138,172882,850,Grounds Maintenance,,SME
Communities & Place,"Leisure, Culture and Tourism",Leisure,Leisure,EAST MIDLANDS VENDING LTD,26/09/2023,40034,174540,814.59,Springwood Centre DSO,,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,PARSONS MARSHALL PSYCHOLOGY,26/09/2023,39691,174656,"1,217.10",Legal Fees,,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Children In Care,HIGH PEAK BOROUGH COUNCIL,26/09/2023,39224,174675,620.17,Leaving & After Care,,Public/Government Agency
People Services - Children & Young People,Non-Schools,Integrated Services,Children In Care,REDACTED,26/09/2023,39798,174870,836.54,Adoption,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Integrated Services,Children In Care,REDACTED,26/09/2023,39349,174906,866.27,Adoption,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,REDACTED,26/09/2023,39182,174986,725.69,Fostering Allowances,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,REDACTED,26/09/2023,40191,175392,545.66,Fostering Allowances,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,26/09/2023,40032,175807,513.38,Special Guardianship,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,26/09/2023,39634,175814,626.83,Special Guardianship,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,26/09/2023,40059,175833,688,Special Guardianship,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,26/09/2023,40101,175839,698,Special Guardianship,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,26/09/2023,39774,176028,545.54,Special Guardianship,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,26/09/2023,39809,176039,634.48,Special Guardianship,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,26/09/2023,39892,176080,639,Special Guardianship,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39352,176104,"2,603.84",Ordinary Lives LD - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Community Support,Shared Lives,Community Support - Shared Lives,REDACTED,26/09/2023,39843,176108,666.48,South Team - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,REDACTED,26/09/2023,39411,176113,888.64,Central/East MH Support - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Community Support,Shared Lives,Community Support - Shared Lives,REDACTED,26/09/2023,39876,176118,666.48,East Team - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Community Support,Shared Lives,Community Support - Shared Lives,REDACTED,26/09/2023,39635,176119,666.48,South Team - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,REDACTED,26/09/2023,39645,176122,666.48,Central/East MH Support - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39645,176124,666.48,Preparing for adulthood LD - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39751,176125,819.36,Ordinary Lives LD - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39751,176131,"1,612.92",Ordinary Lives LD - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Community Support,Shared Lives,Community Support - Shared Lives,REDACTED,26/09/2023,39464,176141,666.48,South Team - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39464,176142,"1,570.36",Ordinary Lives LD - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39555,176143,666.48,Ordinary Lives LD - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39555,176144,614.52,Ordinary Lives LD - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,REDACTED,26/09/2023,39555,176149,"2,867.56",West/South MH Support - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39225,176157,546.24,Ordinary Lives LD - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Community Support,Shared Lives,Community Support - Shared Lives,REDACTED,26/09/2023,39519,176163,"1,612.92",South Team - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39519,176166,682.8,Ordinary Lives LD - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39225,176171,973.12,Ordinary Lives LD - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Community Support,Shared Lives,Community Support - Shared Lives,REDACTED,26/09/2023,39409,176176,"1,612.92",South Team - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39286,176178,"1,612.92",Preparing for adulthood LD - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Community Support,Shared Lives,Community Support - Shared Lives,REDACTED,26/09/2023,39538,176194,"1,847.24",West Team - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Community Support,Shared Lives,Community Support - Shared Lives,REDACTED,26/09/2023,39538,176195,666.48,South Team - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Community Support,Shared Lives,Community Support - Shared Lives,REDACTED,26/09/2023,39757,176204,955.92,South Team - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39750,176207,"1,612.92",Ordinary Lives LD - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,REDACTED,26/09/2023,39649,176213,"2,867.76",West/South MH Support - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Community Support,Shared Lives,Community Support - Shared Lives,REDACTED,26/09/2023,39375,176220,666.48,South Team - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Mental Health,Mental Health Support,Mental Health - Mental Health Support,REDACTED,26/09/2023,39731,176222,999.72,Central/East MH Support - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39612,176231,666.48,Ordinary Lives LD - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39705,176233,"1,238.52",Preparing for adulthood LD - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39399,176241,666.48,Ordinary Lives LD - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Community Support,Shared Lives,Community Support - Shared Lives,REDACTED,26/09/2023,39550,176243,888.64,South Team - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Community Support,Shared Lives,Community Support - Shared Lives,REDACTED,26/09/2023,39550,176251,955.92,West Team - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39550,176253,"1,467.16",Preparing for adulthood LD - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39631,176264,"1,612.92",Ordinary Lives LD - Shared Lives,,Individual (Non Business)
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,REDACTED,26/09/2023,39631,176265,"1,612.92",Ordinary Lives LD - Shared Lives,,Individual (Non Business)
People Services - Children & Young People,Non-Schools,Integrated Services,Youth Offending Service,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,26/09/2023,39316,176267,"10,027.75",YOS - Youth Justice Grant,,SME
People Services - Children & Young People,Non-Schools,Commissioning,Integrated Commissioning,GLOBAL TRANSLATION SERVICES,26/09/2023,39777,176298,"1,223.90",Interpreting and Translation,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TEACHING PERSONNEL LTD.,26/09/2023,39135,176303,"1,944.03",Pupil Premium Grant,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CITYTRUST INVESTMENTS GROUP LIMITED CITYTRUST HEALTHCARE,26/09/2023,40170,176358,"1,944.32",East Adults (under 65) Physical - DP/Mgd,,Company
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,CITYTRUST INVESTMENTS GROUP LIMITED CITYTRUST HEALTHCARE,26/09/2023,40170,176359,"1,944.32",East Adults (under 65) Physical - DP/Mgd,,Company
Communities & Place,Public Protection and Streetride,"Waste, Street Cleansing & Fleet",Stores Road Depot & Fleet Management,ALLSTAR BUSINESS SOLUTIONS LTD,26/09/2023,39369,176368,"14,432.10",Fleet Hire,,Company
Communities & Place,City Development & Growth,Regeneration and Major Projects,Regeneration Projects,AVISON YOUNG,26/09/2023,39710,176369,"4,450.00",Regeneration Projects,,SME
Corporate Resources,Digital Services & Customer Management,Digital Services & Customer Management,Digital Services,CDW LTD,26/09/2023,39544,176379,"1,797.40",IT Infrastructure,,Company
Communities & Place,City Development & Growth,Regeneration and Major Projects,Regeneration Projects,FREETHS LLP,26/09/2023,39549,176380,"1,436.50",Regeneration Projects,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TEACHING PERSONNEL LTD.,26/09/2023,39135,176383,"1,356.32",Pupil Premium Grant,,SME
People Services - Children & Young People,Schools Block,Commissioning - Schools Block,Recoupment - Independent Special School,NEW LEAF ALTERNATIVE PROVISION,26/09/2023,40092,176389,"6,825.00",Out of Authority Education Placements,,SME
People Services - Children & Young People,Schools Block,Commissioning - Schools Block,Recoupment - Independent Special School,NEW LEAF ALTERNATIVE PROVISION,26/09/2023,40092,176390,"4,800.00",Out of Authority Education Placements,,SME
People Services - Children & Young People,Schools Block,Commissioning - Schools Block,Recoupment - Independent Special School,NEW LEAF ALTERNATIVE PROVISION,26/09/2023,40092,176391,"5,850.00",Out of Authority Education Placements,,SME
People Services - Children & Young People,Schools Block,Commissioning - Schools Block,Recoupment - Independent Special School,NEW LEAF ALTERNATIVE PROVISION,26/09/2023,40092,176392,"9,000.00",Out of Authority Education Placements,,SME
Corporate Resources,Financial Services,Financial Services,Accountancy,INFORM CPI LIMITED,26/09/2023,39948,176394,"7,500.00",Finance Department - Accountancy,,SME
People Services - Children & Young People,Schools Block,Commissioning - Schools Block,Recoupment - Independent Special School,TEACHING PERSONNEL LTD.,26/09/2023,39135,176397,"2,034.46",Out of Authority Education Placements,,SME
Communities & Place,"Leisure, Culture and Tourism","Culture, Business Development & Tourism","Culture, Business Development & Tourism",DERBY FOLK FESTIVAL FRINGE,26/09/2023,39939,176400,"4,000.00",Derby Live - Outdoor Events,,SME
Communities & Place,"Leisure, Culture and Tourism","Culture, Business Development & Tourism","Culture, Business Development & Tourism",SOUND OF MUSIC LTD,26/09/2023,39561,176401,"1,330.00",Derby Live - Head Quarters,,SME
Communities & Place,"Leisure, Culture and Tourism","Culture, Business Development & Tourism","Culture, Business Development & Tourism",SOUND OF MUSIC LTD,26/09/2023,39561,176402,"4,950.00",Derby Live - Head Quarters,,SME
Corporate Resources,Coroprate Core,Communication and Consultation,Communication,AV IT MEDIA LTD,26/09/2023,39685,176406,"1,050.00",Corporate Communications,,SME
Communities & Place,Public Protection and Streetride,Highways and Grounds Maintenance,Highways Maintenance,TARBY CONSTRUCTION LTD,26/09/2023,39452,176412,"3,655.60",Highways Maintenance Reactionary Works,,SME
Communities & Place,Public Protection and Streetride,Community Safety,Neighbourhood Boards,Q-FREE (BRISTOL) UK  LTD,26/09/2023,39661,176421,750,Neighbourhood Boards,,SME
