DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE CITY OF DERBY ACADEMY,28/11/2023,00056116,244494,888.44,Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE CITY OF DERBY ACADEMY,28/11/2023,00056116,244495,602.68,Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE CITY OF DERBY ACADEMY,28/11/2023,00056116,244497,708.44,Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE CITY OF DERBY ACADEMY,28/11/2023,00056116,244501,708.44,Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE CITY OF DERBY ACADEMY,28/11/2023,00056116,244502,"1,176.44",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE CITY OF DERBY ACADEMY,28/11/2023,00056116,244503,"1,471.48",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST DERBY MOOR ACADEMY,28/11/2023,00056390,244507,"1,082.52",Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST DERBY MOOR ACADEMY,28/11/2023,00056390,244510,618.44,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST DERBY MOOR ACADEMY,28/11/2023,00056390,244511,961.52,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST DERBY MOOR ACADEMY,28/11/2023,00056390,244512,634.52,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST BORROW WOOD PRIMARY SCHOOL,28/11/2023,00056443,244513,942.48,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST BORROW WOOD PRIMARY SCHOOL,28/11/2023,00056443,244514,"1,054.96",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST BORROW WOOD PRIMARY SCHOOL,28/11/2023,00056443,244515,"1,059.48",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST BORROW WOOD PRIMARY SCHOOL,28/11/2023,00056443,244516,"1,059.48",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST BORROW WOOD PRIMARY SCHOOL,28/11/2023,00056443,244517,"1,059.44",Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAST MIDLANDS EDUCATION TRUST CHELLASTON JUNIOR SCHOOL,28/11/2023,00056496,244518,926.64,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,28/11/2023,00056427,244519,710.88,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,28/11/2023,00056427,244521,748.80,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,28/11/2023,00056427,244523,767.84,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,28/11/2023,00056427,244524,"1,029.28",Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,28/11/2023,00056427,244525,746.20,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,28/11/2023,00056427,244526,"1,004.40",Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,28/11/2023,00056427,244527,"1,131.20",Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,28/11/2023,00056427,244528,961.36,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST BEAUFORT PRIMARY SCHOOL,28/11/2023,00056441,244531,747.84,Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST BEAUFORT PRIMARY SCHOOL,28/11/2023,00056441,244532,678.44,Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST BEAUFORT PRIMARY SCHOOL,28/11/2023,00056441,244533,906.44,Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAST MIDLANDS EDUCATION TRUST HOMEFIELDS PRIMARY SCHOOL,28/11/2023,00056495,244536,"1,020.48",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAST MIDLANDS EDUCATION TRUST HOMEFIELDS PRIMARY SCHOOL,28/11/2023,00056495,244537,935.28,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAST MIDLANDS EDUCATION TRUST HOMEFIELDS PRIMARY SCHOOL,28/11/2023,00056495,244538,935.48,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAST MIDLANDS EDUCATION TRUST HOMEFIELDS PRIMARY SCHOOL,28/11/2023,00056495,244539,"1,047.00",Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,WYNDHAM PRIMARY ACADEMY,28/11/2023,00056089,244541,"1,020.44",Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ST RALPH SHERWIN CATHOLIC MULTI ACADEMY TRUST ST JOHN FISHER (DJF),28/11/2023,00056398,244542,"1,020.48",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ST RALPH SHERWIN CATHOLIC MULTI ACADEMY TRUST ST JOHN FISHER (DJF),28/11/2023,00056398,244543,"1,059.44",Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LANDAU FORTE CHARITABLE TRUST LANDAU FORTE ACADEMY MOORHEAD,28/11/2023,00056596,244544,"1,020.48",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LANDAU FORTE CHARITABLE TRUST LANDAU FORTE ACADEMY MOORHEAD,28/11/2023,00056596,244545,736.64,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ANTHEM SCHOOLS TRUST GRAMPIAN ACADEMY,28/11/2023,00056595,244546,"1,059.44",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ANTHEM SCHOOLS TRUST GRAMPIAN ACADEMY,28/11/2023,00056595,244547,"1,059.44",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ANTHEM SCHOOLS TRUST GRAMPIAN ACADEMY,28/11/2023,00056595,244548,"1,059.44",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ANTHEM SCHOOLS TRUST GRAMPIAN ACADEMY,28/11/2023,00056595,244549,"1,187.04",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ANTHEM SCHOOLS TRUST GRAMPIAN ACADEMY,28/11/2023,00056595,244550,"1,020.44",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ANTHEM SCHOOLS TRUST GRAMPIAN ACADEMY,28/11/2023,00056595,244551,"1,020.44",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BISHOP LONSDALE CE AIDED PRIMARY SCHOOL AND NURSERY,28/11/2023,00055977,244552,"1,059.48",High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BISHOP LONSDALE CE AIDED PRIMARY SCHOOL AND NURSERY,28/11/2023,00055977,244553,708.44,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BISHOP LONSDALE CE AIDED PRIMARY SCHOOL AND NURSERY,28/11/2023,00055977,244554,883.96,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,28/11/2023,00056414,244556,792.48,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,28/11/2023,00056414,244557,678.48,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,28/11/2023,00056414,244558,"1,059.44",Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,28/11/2023,00056414,244559,906.44,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TRANSFORM TRUST,28/11/2023,00056414,244560,798.88,Element 3 Funding,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,28/11/2023,00056355,244562,"1,082.88",High Needs Contingency,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,28/11/2023,00056355,244563,"1,208.52",High Needs Contingency,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,28/11/2023,00056355,244564,"1,059.44",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,28/11/2023,00056355,244565,"2,249.20",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,28/11/2023,00056355,244566,794.58,Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,28/11/2023,00056355,244567,"1,973.04",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,28/11/2023,00056355,244568,"1,234.84",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,28/11/2023,00056355,244569,"1,059.44",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,28/11/2023,00056355,244570,"1,855.88",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,28/11/2023,00056355,244571,"1,059.44",Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,28/11/2023,00056355,244572,708.44,Element 3 Funding,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,AKAAL ACADEMY TRUST DERBY LTD,28/11/2023,00056252,244575,745.08,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,AKAAL ACADEMY TRUST DERBY LTD,28/11/2023,00056252,244576,863.92,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ONE ACADEMY TRUST DERWENT PRIMARY SCHOOL,28/11/2023,00056599,244577,684.00,High Needs Contingency,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ONE ACADEMY TRUST DERWENT PRIMARY SCHOOL,28/11/2023,00056599,244578,860.72,Element 3 Funding,,Public/Government Agency
