Transaction Date,Local Authority Department,Beneficiary,Purpose of Expenditure,Amount (excluding VAT),Non Recoverable VAT,Merchant Category
 03-01-2024,People - Ageing Well,Matrix SCM Ltd,Agency Staff,507.87,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1288.10,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Matrix SCM Ltd,Agency Staff,805.29,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Matrix SCM Ltd,Agency Staff,518.96,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1375.96,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,917.31,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1004.68,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1179.40,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,611.54,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,611.54,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1223.06,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,917.31,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1375.96,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,917.31,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,2446.12,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,2446.12,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,917.31,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1616.21,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1616.21,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,611.53,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,611.54,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,611.54,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,611.54,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,917.31,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,917.31,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,"Age Uk Redbridge, Barking and Havering Limited",Payments To Voluntary Sector,3270.42,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,"Age Uk Redbridge, Barking and Havering Limited",Payments To Voluntary Sector,3270.42,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Premier Carewaiting Ltd,Home Care - Private Contractors Payment,1157.56,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Premier Carewaiting Ltd,Home Care - Private Contractors Payment,611.54,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Premier Carewaiting Ltd,Home Care - Private Contractors Payment,1834.60,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Premier Carewaiting Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Premier Carewaiting Ltd,Home Care - Private Contractors Payment,1310.44,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Premier Carewaiting Ltd,Home Care - Private Contractors Payment,1572.53,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Premier Carewaiting Ltd,Home Care - Private Contractors Payment,556.94,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Premier Carewaiting Ltd,Home Care - Private Contractors Payment,1572.52,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Premier Carewaiting Ltd,Home Care - Private Contractors Payment,2096.69,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Premier Carewaiting Ltd,Home Care - Private Contractors Payment,611.54,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Premier Carewaiting Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Premier Carewaiting Ltd,Home Care - Private Contractors Payment,556.94,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Premier Carewaiting Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Premier Carewaiting Ltd,Home Care - Private Contractors Payment,1375.95,0.00,COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Havering Mind,Payments To Voluntary Sector,3147.56,0.00,NON COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Havering Mind,Payments To Voluntary Sector,3147.56,0.00,NON COMMERCIAL SUPPLIER 
 03-01-2024,People - Ageing Well,Pleasant Home Healthcare Ltd,Home Care - Private Contractors Payment,1987.48,0.00,COMMERCIAL SUPPLIER 
 04-01-2024,People - Ageing Well,Romford Private Hire Ltd,Client Transport,2712.50,0.00,COMMERCIAL SUPPLIER 
 04-01-2024,People - Ageing Well,Havering Association for People with Disabilities (H.A.D.),Payments To Voluntary Sector,3332.35,0.00,NON COMMERCIAL SUPPLIER 
 04-01-2024,People - Ageing Well,Havering Association for People with Disabilities (H.A.D.),Payments To Voluntary Sector,3332.35,0.00,NON COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Radfield Home Care Havering & Brentwood,Home Care - Private Contractors Payment,593.00,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Radfield Home Care Havering & Brentwood,Home Care - Private Contractors Payment,535.10,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Radfield Home Care Havering & Brentwood,Home Care - Private Contractors Payment,756.08,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Radfield Home Care Havering & Brentwood,Home Care - Private Contractors Payment,502.33,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Radfield Home Care Havering & Brentwood,Home Care - Private Contractors Payment,535.10,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Radfield Home Care Havering & Brentwood,Home Care - Private Contractors Payment,651.77,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Carers Trust East Midlands,Home Care - Private Contractors Payment,1310.41,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Carers Trust East Midlands,Home Care - Private Contractors Payment,873.60,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Carers Trust East Midlands,Home Care - Private Contractors Payment,982.80,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,1832.32,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,1145.20,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,1832.32,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,670.76,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,801.64,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,1374.24,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,703.48,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,527.61,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,916.16,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,687.12,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,728.02,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,523.52,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,948.88,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,948.88,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,916.16,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,916.16,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,752.56,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,687.12,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,2175.88,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,773.01,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,2306.76,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,883.44,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,801.64,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,916.16,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,858.90,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,916.16,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,1832.32,0.00,COMMERCIAL SUPPLIER 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1070.18,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,5503.69,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,524.16,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1375.96,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,2438.97,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1638.03,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,611.53,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,611.53,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1223.05,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1528.84,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,6102.16,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,611.54,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,917.31,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,851.78,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1397.76,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,960.96,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,7338.25,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1355.03,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,611.54,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1223.08,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1987.48,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,2162.21,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,917.31,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1223.08,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,917.31,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,917.31,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,917.31,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1375.96,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1550.69,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,524.17,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1550.69,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,5256.92,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1004.68,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1747.24,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,698.91,0.00,INDIVIDUALS 
 05-01-2024,People - Ageing Well,Millbrook Healthcare Group ,Purchase - Equipment Furniture And Materials,9251.22,0.00,COMMERCIAL SUPPLIER 
 06-01-2024,People - Ageing Well,Treal Care Limited,Home Care - Private Contractors Payment,1155.00,0.00,COMMERCIAL SUPPLIER 
 06-01-2024,People - Ageing Well,Treal Care Limited,Home Care - Private Contractors Payment,1120.00,0.00,COMMERCIAL SUPPLIER 
 06-01-2024,People - Ageing Well,Treal Care Limited,Home Care - Private Contractors Payment,1120.00,0.00,COMMERCIAL SUPPLIER 
 07-01-2024,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,2320.00,0.00,COMMERCIAL SUPPLIER 
 07-01-2024,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,2320.00,0.00,COMMERCIAL SUPPLIER 
 07-01-2024,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,1856.00,0.00,COMMERCIAL SUPPLIER 
 07-01-2024,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,2320.00,0.00,COMMERCIAL SUPPLIER 
 07-01-2024,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,1116.00,0.00,COMMERCIAL SUPPLIER 
 07-01-2024,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,2320.00,0.00,COMMERCIAL SUPPLIER 
 07-01-2024,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,1392.00,0.00,COMMERCIAL SUPPLIER 
 07-01-2024,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,2320.00,0.00,COMMERCIAL SUPPLIER 
 07-01-2024,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,1710.00,0.00,COMMERCIAL SUPPLIER 
 07-01-2024,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,1392.00,0.00,COMMERCIAL SUPPLIER 
 07-01-2024,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,2320.00,0.00,COMMERCIAL SUPPLIER 
 07-01-2024,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,1392.00,0.00,COMMERCIAL SUPPLIER 
 07-01-2024,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,1856.00,0.00,COMMERCIAL SUPPLIER 
 07-01-2024,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,744.00,0.00,COMMERCIAL SUPPLIER 
 07-01-2024,People - Ageing Well,Bloomscare Ltd,Home Care - Private Contractors Payment,1834.59,0.00,COMMERCIAL SUPPLIER 
 07-01-2024,People - Ageing Well,Bloomscare Ltd,Home Care - Private Contractors Payment,1834.59,0.00,COMMERCIAL SUPPLIER 
 07-01-2024,People - Ageing Well,S J Builders,Maintenance - Equipment Furniture And Materials,1175.00,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,655.22,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,1885.59,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,1074.57,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,610.45,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,829.95,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,612.27,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,619.91,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,1237.64,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,571.14,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,1580.90,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,2437.80,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,1243.10,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,2488.76,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,875.09,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,616.27,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,1739.25,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,716.38,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,1243.47,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,556.94,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,1147.01,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,611.54,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,1835.36,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,1157.56,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,937.70,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,882.72,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,2450.90,0.00,COMMERCIAL SUPPLIER 
 08-01-2024,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,2245.23,0.00,COMMERCIAL SUPPLIER 
