Body Name,Directorate,Division,Service Area,Expenditure Category,Supplier Name,Pay Date,Amount,Transaction reference,Narrative
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45958,670,21073862,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45958,650,21073893,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45958,550,21073907,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45958,480,21073910,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45958,800,21073913,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45958,550,21073955,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45958,537.9,21073967,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45958,900,21073980,
St Helens BC,People Services,Non- School,Other Education Functions,Purchase of Equipment,Specialised Orthotic Services,45958,1442.28,21071072,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,A & B Taxis,45958,600,21071572,
St Helens BC,People Services,Non- School,Other Education Functions,Agency Supply Staff,Hamptons Resourcing,45958,4285.68,21072005,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Merseybus Limited,45959,3980,21071941,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Merseybus Limited,45959,2805,21071943,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Merseybus Limited,45959,3690,21072183,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Merseybus Limited,45959,4420,21072194,
St Helens BC,People Services,Non- School,Education & Community Services,Exam Fees,Ascentis,45959,850,21074144,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Alcedo Orange Limited T/A Alcedo Care,45959,1316,21072539,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,C & R Travel,45959,2262,21074765,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CKL Travel,45959,875,21074779,
St Helens BC,People Services,Non- School,Other Education Functions,Other Agencies/Contractors,The Together Trust,45960,11666,21072809,
St Helens BC,People Services,Non- School,Other Education Functions,Purchase of Equipment,Smirthwaite Ltd,45960,1637,21072497,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45960,667.5,21072202,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45960,1413.75,21072164,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45960,2175,21072187,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45960,900,21072203,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45960,1750,21072204,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45960,1200,21073116,
St Helens BC,People Services,Non- School,Other Education Functions,Fixtures & Fittings,Aqua Allies Ltd,45960,13279.1,21074118,
St Helens BC,People Services,Non- School,Other Education Functions,Fixtures & Fittings,Aqua Allies Ltd,45960,3657.97,21074130,
St Helens BC,People Services,Non- School,Other Education Functions,Fixtures & Fittings,Aqua Allies Ltd,45960,4405.94,21074134,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Critchleys Taxis,45961,1530,21074730,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Rocket Minicoaches,45961,3560,21072303,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Radcliffe Taxis,45961,2600,21073200,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Radcliffe Taxis,45961,2800,21073201,
St Helens BC,People Services,Non- School,Education & Community Services,Hire of Rooms,Ormskirk Street United Reformed Church,45961,2412,21072390,
St Helens BC,People Services,Non- School,Other Education Functions,Fixtures & Fittings,Powercom Systems Ltd,45961,2290,21073498,
St Helens BC,People Services,Non- School,Other Education Functions,"Property Repairs, Maintenance & Alterations (Reactive)",St Helens Moving Solutions Limited,45961,560,21073611,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,David Bixter,45961,505,21072918,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Auto Travel Limited,45961,4700,21072667,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Auto Travel Limited,45961,3875.37,21072675,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Auto Travel Limited,45961,4160,21072805,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Auto Travel Limited,45961,4078.8,21072807,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Auto Travel Limited,45961,4120,21074699,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Nonstop Consulting Limited,45961,2400,21072755,
St Helens BC,People Services,Non- School,Other Education Functions,Payments to Private Contractors,Vibe Uk,45961,3750,21071758,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,A & B Taxis,45961,600,21072890,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CKL Travel,45961,875,21075225,
St Helens BC,People Services,Obesity,Adult Obesity,Public Health Services,City Health Partnership Cic,Various,101888.95999999999,Various,
St Helens BC,Place Services,Parking Services,Parking Services,Stationery,Apcoa Parking Uk Limited,45933,1070.65,21070553,
St Helens BC,Place Services,Parking Services,Parking Services,Payments to Private Contractors,Apcoa Parking Uk Limited,45933,30960.78,21070553,
St Helens BC,Place Services,Parking Services,Parking Services,Payments to Private Contractors,Apcoa Parking Uk Limited,45933,6341.37,21070553,
St Helens BC,Place Services,Parking Services,Parking Services,Fees,Hm Courts And Tribunals Service,45940,2000,21071686,
St Helens BC,Place Services,Parking Services,Parking Services,IT Software Maintenance,International Parking Systems (Uk) Ltd,45960,4892.57,21072240,
St Helens BC,Place Services,Parks & Open Spaces,Parks & Open Spaces,Payments to Private Contractors,D K Evans Landscape Maintenance,45931,1880,21070549,
St Helens BC,Place Services,Parks & Open Spaces,Parks & Open Spaces,Purchase of Equipment,1st Northern Sign Company,45932,475,21068458,
St Helens BC,Place Services,Parks & Open Spaces,Parks & Open Spaces,Purchase of Equipment,Surfacing Standards Limited,45933,1275,21068600,
St Helens BC,Place Services,Parks & Open Spaces,Parks & Open Spaces,Purchase of Equipment,Gb Sport & Leisure Uk Ltd,45938,700,21069098,
St Helens BC,Place Services,Parks & Open Spaces,Parks & Open Spaces,Purchase of Equipment,Gb Sport & Leisure Uk Ltd,45938,70,21069098,
St Helens BC,Place Services,Parks & Open Spaces,Parks & Open Spaces,Purchase of Equipment,Kompan Limited,45939,5384,21070264,
St Helens BC,Place Services,Parks & Open Spaces,Parks & Open Spaces,Purchase of Equipment,1st Stop Security Products Ltd,45947,550,21070277,
St Helens BC,Place Services,Parks & Open Spaces,Parks & Open Spaces,Minor Repairs and Maintenance,1st Stop Security Products Ltd,45947,740,21072833,
St Helens BC,Place Services,Parks & Open Spaces,Parks & Open Spaces,Purchase of Equipment,Agrovista Uk Ltd,45952,455.2,21070906,
St Helens BC,Place Services,Parks & Open Spaces,Allotments,Minor Repairs and Maintenance,Mx Plumbing & Heating Ltd,45954,745,21073464,
St Helens BC,Place Services,Parks & Open Spaces,Allotments,Minor Repairs and Maintenance,Mx Plumbing & Heating Ltd,45954,460.51,21073557,
St Helens BC,Place Services,Parks & Open Spaces,Parks & Open Spaces,Purchase of Equipment,Kompan Limited,45959,9566,21071981,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Abicare Health Solutions Ltd,Various,7264.140000000001,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Able Support Ltd,Various,4919.53,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Alcedo Orange Limited T/A Alcedo Care,Various,75583.20999999999,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Benhall Care,Various,18527.110000000004,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Best Care Liverpool Ltd,Various,6722.120000000001,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Bluebird Care(St Helens),Various,7834.87,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Browns Short Break Respite Limited,Various,5780.780000000001,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Candour Care Group Ltd,Various,14414.82,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Care At Home Group Ltd,Various,5509.349999999999,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Care Solutions (St Helens) Ltd,Various,32497.25,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Comfort Call Ltd,Various,1282.28,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Flawless Care Services Ltd,Various,836.3399999999999,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Hand In Hand Homecare Agency Ltd,Various,2966.5,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Hannahs Homecare Limited,Various,2678.68,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Haydock Community Care,Various,8055.049999999999,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,I Care (GB) Ltd,Various,79.13,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Iccm Ltd,Various,32954.88,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Integrated Care And Support Services,Various,1842.54,Various,
St Helens BC,People Services,Physical Support,Adults (18-64) (Physical Support),Home Care Services,Kare Plus Warrington,Various,3771.0899999999997,Various,
