1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,FEBRUARY,16/02/24,21/02/24,QUAZI AND CO SOLICITORS                 ,S2039Qua10862,N2003 LEGAL EXT RECHARGEABLE WORK,440030 LEGAL FEES,LEGAL SERVICES," £ 18,325.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,QUEENS COURT NURSING HOME,823293,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 5,400.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,QUEENS COURT NURSING HOME,823293,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 4,800.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,QUEENS COURT NURSING HOME,823293,D0822 PHYSICAL SUPPORT,520215 FREE NURSING CARE,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES, £ 878.84 
2023/24,FEBRUARY,02/02/24,14/02/24,QUEENSBRIDGE PRIMARY SCHOOL,814889,F6328 SEN RP MAINSTREAM,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 37,700.00 "
2023/24,FEBRUARY,02/02/24,14/02/24,QUEENSBRIDGE PRIMARY SCHOOL,814889,F6311 LBH MAINSTREAM & ARP SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 34,617.00 "
2023/24,FEBRUARY,14/02/24,22/02/24,QUEENSBRIDGE PRIMARY SCHOOL,814889,F9109 CHILDREN CENTRES,500115 DEVOLVED GRANTS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 175,078.75 "
2023/24,FEBRUARY,14/11/23,07/02/24,QUEENSBRIDGE PRIMARY SCHOOL,814889,F7209 UNDER ACHIEVING GROUPS,470005 OTHER GRANTS PAID,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 1,500.00 "
2023/24,FEBRUARY,02/02/24,12/02/24,QUINN LONDON LTD,811918,T9077 MANDEVILLE FAÇADE,Y30003 CONTRACTORS - CONSTRUCTION,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 267,542.71 "
2023/24,FEBRUARY,02/02/24,21/02/24,QUINN LONDON LTD,811918,S5502 ABNEY PARK,Y50005 OTHER PROFESSIONAL - EXTERNAL,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 126,980.64 "
2023/24,FEBRUARY,14/02/24,28/02/24,QUINN LONDON LTD,811918,T9087 OLDHILL FAÇADE,Y30003 CONTRACTORS - CONSTRUCTION,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 48,621.36 "
2023/24,FEBRUARY,13/02/24,20/02/24,QUINN LONDON LTD,811918,T9073 GAYHURST FAÇADE,Y30003 CONTRACTORS - CONSTRUCTION,"391110 WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / CONSTRUCTION"," £ 57,596.71 "
2023/24,FEBRUARY,31/01/24,09/02/24,R CONSULTANCY,815005,D0252 ARCHIVES,500005 EXTERNAL CONTRACTORS,291000 ARTS & LEISURE SERVICES / EVENTS, £ 900.00 
2023/24,FEBRUARY,08/02/24,14/02/24,RAB CONSULTANTS,821882,H0672 CIVIL PROTECTION,120005 EXTERNAL TRAINING COSTS,159999 CONSULTANCY / NOT ELSEWHERE CLASSIFIED," £ 4,000.00 "
2023/24,FEBRUARY,31/01/24,09/02/24,RADCLYFFE CULROSS AND SPROSTON LTD,717592,B0802 PRINT UNIT,450000 PRINTING,191600 FACILITIES & MANAGEMENT SERVICES / PRINTING," £ 5,996.40 "
2023/24,FEBRUARY,19/02/24,27/02/24,RADHA CONSULTING LTD,819037,D0858 SAFEGUARDING TEAM,500005 EXTERNAL CONTRACTORS,322001 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / MENTAL HEALTH SERVICES (SERVICE)," £ 1,942.15 "
2023/24,FEBRUARY,21/02/24,28/02/24,RAINFOREST NURSERIES LTD,823878,F0050 CHILDREN IN NEED,520025 SECTION 17 1989 CHILDREN'S ACT,EDUCATION / SCHOOL SERVICES, £ 858.00 
2023/24,FEBRUARY,02/02/24,19/02/24,RAINHAM REFRIGERATION & AIR CONDITIONING,S2029Rai10836,F0367 YH: YOUTH JUSTICE ,200000 REPAIRS & MAINTENANCE,100004 LBH  / SUNDRY, £ 250.00 
2023/24,FEBRUARY,09/02/24,20/02/24,RAMIDUS CONSULTING LIMITED,826262,H0633 STRATEGIC PLANNING,440105 OTHER PROFESSIONAL FEES,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / CONSULTANCY"," £ 15,738.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,RANC CARE HOMES LIMITED,539201,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 8,654.48 "
2023/24,FEBRUARY,23/01/24,02/02/24,RANC CARE HOMES LIMITED,539201,D0824 SUPPORT WITH MEMORY & COGNITIO,520045 NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 5,279.52 "
2023/24,FEBRUARY,23/01/24,02/02/24,RANC CARE HOMES LIMITED,539201,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 5,712.56 "
2023/24,FEBRUARY,02/02/24,14/02/24,RANDAL CREMER PRIMARY SCHOOL,812994,F6311 LBH MAINSTREAM & ARP SEN,500005 EXTERNAL CONTRACTORS,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 27,868.00 "
2023/24,FEBRUARY,17/01/24,01/02/24,RANDAL CREMER PRIMARY SCHOOL,812994,F7203 PRIMARY SUPPORT,470005 OTHER GRANTS PAID,171020 EDUCATION / STATUTORY EDUCATION SERVICES," £ 15,000.00 "
2023/24,FEBRUARY,21/01/24,01/02/24,REACH PRINTING SERVICES (WATFORD),821780,A2101 LOVE HACKNEY,450000 PRINTING,191600 FACILITIES & MANAGEMENT SERVICES / PRINTING," £ 11,020.37 "
2023/24,FEBRUARY,02/02/24,08/02/24,REAL LIFE,816942,F0152 PLACEMENTS - FOSTERING,520100 FAMILY RESIDENTIAL ASSESSMENTS,"321040 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / TEMPORARY ACCOMMODATION, LONG STAY (SERVICE, INCLUDES PRIVATE SECTOR LEASING ACCOMMODATION)"," £ 29,921.43 "
2023/24,FEBRUARY,01/02/24,06/02/24,REAL LIFE,816942,F0150 PLACEMENTS - NON FOSTERING,520145 SEMI-INDEPENDENT PLACEMENTS,"321040 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / TEMPORARY ACCOMMODATION, LONG STAY (SERVICE, INCLUDES PRIVATE SECTOR LEASING ACCOMMODATION)"," £ 14,171.43 "
2023/24,FEBRUARY,06/09/22,13/02/24,REAL LIFE,816942,F0050 CHILDREN IN NEED,520025 SECTION 17 1989 CHILDREN'S ACT,"321040 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / TEMPORARY ACCOMMODATION, LONG STAY (SERVICE, INCLUDES PRIVATE SECTOR LEASING ACCOMMODATION)", £ 348.00 
2023/24,FEBRUARY,12/02/24,23/02/24,REALISTIC PROJECT MANAGEMENT LTD,810898,B0174 HR POLICY,120005 EXTERNAL TRAINING COSTS,261520 HUMAN RESOURCES / TRAINING & CONFERENCES / TRAINING, £ 400.00 
2023/24,FEBRUARY,15/01/24,08/02/24,REALISTIC PROJECT MANAGEMENT LTD,810898,B0174 HR POLICY,120005 EXTERNAL TRAINING COSTS,261520 HUMAN RESOURCES / TRAINING & CONFERENCES / TRAINING, £ 400.00 
2023/24,FEBRUARY,10/01/24,08/02/24,REALISTIC PROJECT MANAGEMENT LTD,810898,B0174 HR POLICY,120005 EXTERNAL TRAINING COSTS,261520 HUMAN RESOURCES / TRAINING & CONFERENCES / TRAINING, £ 700.00 
2023/24,FEBRUARY,30/01/24,09/02/24,REDACTED - COMMERCIAL,825709,S5580 REWILD LONDON RIVER LEA,Y50005 OTHER PROFESSIONAL - EXTERNAL,HORTICULTURAL / NOT ELSEWHERE CLASSIFIED," £ 3,000.00 "
2023/24,FEBRUARY,11/02/24,21/02/24,REDACTED - COMMERCIAL,825709,S5580 REWILD LONDON RIVER LEA,Y50005 OTHER PROFESSIONAL - EXTERNAL,HORTICULTURAL / NOT ELSEWHERE CLASSIFIED," £ 2,557.49 "
2023/24,FEBRUARY,09/02/24,16/02/24,REDACTED - COMMERCIAL,816355,F9112 HILLSIDE CHILDREN CENTRE,500005 EXTERNAL CONTRACTORS,291400 ARTS & LEISURE SERVICES / SPORT & FITNESS," £ 1,170.00 "
2023/24,FEBRUARY,23/01/24,16/02/24,REDACTED - COMMERCIAL,S2029-06201,H0678 COMMUNITY GANGS TEAM,500005 EXTERNAL CONTRACTORS,100004 LBH  / SUNDRY, £ 250.00 
2023/24,FEBRUARY,23/01/24,07/02/24,REDACTED - COMMERCIAL,S2029-03336,F7209 UNDER ACHIEVING GROUPS,440040 CONSULTANCY FEES,100004 LBH  / SUNDRY," £ 2,975.00 "
2023/24,FEBRUARY,02/02/24,20/02/24,REDACTED - COMMERCIAL,S2029-07743,H0634 DEVELOPMENT MANAGEMENT,440105 OTHER PROFESSIONAL FEES,100004 LBH  / SUNDRY," £ 15,500.00 "
2023/24,FEBRUARY,01/02/24,13/02/24,REDACTED - COMMERCIAL,825758,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,EDUCATION / NOT ELSEWHERE CLASSIFIED, £ 340.00 
2023/24,FEBRUARY,22/02/24,28/02/24,REDACTED - COMMERCIAL,S2029-11773,D0827 ASYLUM SEEKERS SUPPORT,520095 OVERSTAYERS,100004 LBH  / SUNDRY, £ 280.00 
2023/24,FEBRUARY,25/01/24,08/02/24,REDACTED - COMMERCIAL,S2029-03624,H0635 GROWTH TEAM,440105 OTHER PROFESSIONAL FEES,100004 LBH  / SUNDRY, £ 440.00 
2023/24,FEBRUARY,05/02/24,09/02/24,REDACTED - COMMERCIAL,825247,F7407 PROFESSIONAL DEVELOPMENT CENTR,440080 SECURITY SERVS,FACILITIES & MANAGEMENT SERVICES / DESIGN & PHOTOGRAPHY, £ 320.00 
2023/24,FEBRUARY,12/02/24,29/02/24,REDACTED - COMMERCIAL,S2029-11957,D0251 CULTURAL SERVICES,430035 CONSULTATION / EVENTS,100004 LBH  / SUNDRY," £ 1,000.00 "
2023/24,FEBRUARY,29/01/24,02/02/24,REDACTED - COMMERCIAL,825942,F7207 CPD MANAGEMENT,440040 CONSULTANCY FEES,HUMAN RESOURCES / PROFESSIONAL & ADVISORY SERVICES, £ 350.00 
2023/24,FEBRUARY,29/01/24,29/02/24,REDACTED - COMMERCIAL,825018,F7400 HLT STRATEGIC MANAGEMENT,440040 CONSULTANCY FEES,HUMAN RESOURCES / RECRUITMENT & ASSESSMENT," £ 2,600.00 "
2023/24,FEBRUARY,19/02/24,29/02/24,REDACTED - COMMERCIAL,S2029-11961,D0251 CULTURAL SERVICES,430035 CONSULTATION / EVENTS,100004 LBH  / SUNDRY, £ 800.00 
2023/24,FEBRUARY,20/02/24,28/02/24,REDACTED - COMMERCIAL,S2029-11870,D0050 SPORTS DEVELOPMENT,400000 EQUIPMENT,100004 LBH  / SUNDRY, £ 304.99 
2023/24,FEBRUARY,08/02/24,15/02/24,REDACTED - COMMERCIAL,S2039-05994,N2003 LEGAL EXT RECHARGEABLE WORK,440020 COURT COSTS,LEGAL SERVICES, £ 431.00 
2023/24,FEBRUARY,16/01/24,02/02/24,REDACTED - COMMERCIAL,S2029-00435,F0365 YH: ADVENTURE PLAYGROUND ,120005 EXTERNAL TRAINING COSTS,100004 LBH  / SUNDRY, £ 750.00 
2023/24,FEBRUARY,22/12/23,06/02/24,REDACTED - COMMERCIAL,S2029-02788,D0251 CULTURAL SERVICES,500005 EXTERNAL CONTRACTORS,100004 LBH  / SUNDRY," £ 2,000.00 "
2023/24,FEBRUARY,04/02/24,21/02/24,REDACTED - COMMERCIAL,825637,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,HEALTHCARE / PUBLIC HEALTH / NOT ELSEWHERE CLASSIFIED, £ 320.00 
2023/24,FEBRUARY,18/12/23,01/02/24,REDACTED - COMMERCIAL,824762,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,EDUCATION," £ 3,538.90 "
2023/24,FEBRUARY,27/02/23,07/02/24,REDACTED - COMMERCIAL,S2029-03387,F0050 CHILDREN IN NEED,440105 OTHER PROFESSIONAL FEES,100004 LBH  / SUNDRY," £ 1,000.00 "
2023/24,FEBRUARY,15/02/24,21/02/24,REDACTED - COMMERCIAL,812996,D0133 PARKS DEVELOPMENT,500005 EXTERNAL CONTRACTORS,249999 HORTICULTURAL / NOT ELSEWHERE CLASSIFIED," £ 1,213.60 "
2023/24,FEBRUARY,14/02/24,21/02/24,REDACTED - COMMERCIAL,812996,S5579 GROW BACK GREENER NORTH MARSH,Y50005 OTHER PROFESSIONAL - EXTERNAL,249999 HORTICULTURAL / NOT ELSEWHERE CLASSIFIED," £ 4,384.80 "
2023/24,FEBRUARY,06/02/24,12/02/24,REDACTED - COMMERCIAL,805834,D0251 CULTURAL SERVICES,430035 CONSULTATION / EVENTS,191100 FACILITIES & MANAGEMENT SERVICES / DESIGN & PHOTOGRAPHY, £ 270.00 
2023/24,FEBRUARY,12/02/24,20/02/24,REDACTED - COMMERCIAL,805834,F0370 EARLY HELP & PREVENTION,520280 ACTIVITIES AND EVENTS,191100 FACILITIES & MANAGEMENT SERVICES / DESIGN & PHOTOGRAPHY, £ 270.00 
2023/24,FEBRUARY,21/02/24,27/02/24,REDACTED - COMMERCIAL,815579,D0870 MH & SUBSTANCE MISUSE,440095 COUNSELLING SERVS,311600 HEALTHCARE / SERVICES, £ 255.00 
2023/24,FEBRUARY,13/02/24,23/02/24,REDACTED - PERSONAL,823971,D0822 PHYSICAL SUPPORT,520085 DIRECT PAYMENTS,LBH  / SUPPORTING PEOPLE, £ 520.80 
2023/24,FEBRUARY,15/02/24,19/02/24,REDACTED - PERSONAL,S1049MS10855,J2002 NET COST OF BENEFITS,530000 RENT ALLOWANCES,100004 LBH  / SUNDRY, £ 280.00 
2023/24,FEBRUARY,13/02/24,27/02/24,REDACTED - PERSONAL,825876,F0102 LEAVING CARE,520030 SECTION 24 1989 CHILDREN'S ACT,LBH  / LEAVING CARE, £ 765.96 
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,822429710001302089,D0829 MENTAL HEALTH SUPPORT (ELFT),520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 13,760.24 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,821429710001593857,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 4,800.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,821429710001574857,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 6,300.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,821429710001401857,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 10,241.20 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,821429710001205857,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 4,578.64 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,821429710001009857,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 6,779.36 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,821429710001001857,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 6,306.08 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,818429710001255801,D0829 MENTAL HEALTH SUPPORT (ELFT),520070 SUPPORTED LIVING,100003 LBH  / SUPPORTING PEOPLE," £ 1,339.52 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,817429710001254259,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,100003 LBH  / SUPPORTING PEOPLE," £ 1,965.84 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,815429710001258431,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,100012 LBH  / GRANTS OR STATUTORY PAYMENTS / INDIVIDUAL," £ 1,916.56 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,813429710001261436,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,100017 LBH  / INDIVIDUAL FOSTER CARERS," £ 1,220.80 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,813429710001051015,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 1,126.08 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,812429710001264521,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,100003 LBH  / SUPPORTING PEOPLE," £ 2,365.40 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,807429710001262807,D0829 MENTAL HEALTH SUPPORT (ELFT),520070 SUPPORTED LIVING,100003 LBH  / SUPPORTING PEOPLE," £ 1,455.40 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,536429710001132125,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,100003 LBH  / SUPPORTING PEOPLE," £ 3,157.56 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,536429710001098125,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,100003 LBH  / SUPPORTING PEOPLE," £ 2,444.20 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,536429710001071125,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,100003 LBH  / SUPPORTING PEOPLE," £ 3,350.76 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,535429710001263613,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,100003 LBH  / SUPPORTING PEOPLE," £ 7,469.31 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,535429710001257613,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,100003 LBH  / SUPPORTING PEOPLE," £ 1,813.32 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,518429710001260725,D0829 MENTAL HEALTH SUPPORT (ELFT),520070 SUPPORTED LIVING,100003 LBH  / SUPPORTING PEOPLE," £ 1,764.60 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,500429710001256717,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,100012 LBH  / GRANTS OR STATUTORY PAYMENTS / INDIVIDUAL," £ 1,650.36 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,500429710001253626,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,100012 LBH  / GRANTS OR STATUTORY PAYMENTS / INDIVIDUAL," £ 1,532.00 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,449429710001535233,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,100012 LBH  / GRANTS OR STATUTORY PAYMENTS / INDIVIDUAL," £ 7,689.88 "
2023/24,FEBRUARY,23/01/24,02/02/24,REDACTED - PERSONAL,402429710001259302,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,100003 LBH  / SUPPORTING PEOPLE," £ 1,934.84 "
2023/24,FEBRUARY,15/02/24,22/02/24,REDACTED - PERSONAL,S2065-09430,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,FEBRUARY,15/02/24,22/02/24,REDACTED - PERSONAL,S2065-09429,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,FEBRUARY,15/02/24,22/02/24,REDACTED - PERSONAL,S2065-09428,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,FEBRUARY,15/02/24,22/02/24,REDACTED - PERSONAL,S2065-09427,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 254.00 
2023/24,FEBRUARY,15/02/24,22/02/24,REDACTED - PERSONAL,S2065-09426,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 254.00 
2023/24,FEBRUARY,15/02/24,22/02/24,REDACTED - PERSONAL,S2065-09425,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 359.00 
2023/24,FEBRUARY,15/02/24,22/02/24,REDACTED - PERSONAL,S2065-09424,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 264.00 
2023/24,FEBRUARY,15/02/24,22/02/24,REDACTED - PERSONAL,S2065-09423,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,FEBRUARY,15/02/24,22/02/24,REDACTED - PERSONAL,S2065-09422,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,FEBRUARY,15/02/24,22/02/24,REDACTED - PERSONAL,S2065-09421,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,FEBRUARY,15/02/24,22/02/24,REDACTED - PERSONAL,S2065-09420,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 250.00 
2023/24,FEBRUARY,15/02/24,22/02/24,REDACTED - PERSONAL,S2065-09419,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 254.00 
2023/24,FEBRUARY,15/02/24,20/02/24,REDACTED - PERSONAL,S2029-07966,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,100004 LBH  / SUNDRY," £ 2,214.00 "
2023/24,FEBRUARY,02/02/24,08/02/24,REDACTED - PERSONAL,824429710003741255,F0150 PLACEMENTS - NON FOSTERING,520145 SEMI-INDEPENDENT PLACEMENTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / RESIDENTIAL SERVICES / SEMI-INDEPENDENT LIVING & LEAVING CARE," £ 9,700.06 "
2023/24,FEBRUARY,02/02/24,05/02/24,REDACTED - PERSONAL,341429710003460006,D0530 OSWALD ST - RESOURCE CENTRE,410000 FOOD & DRINK PROVS,100006 LBH  / PETTY CASH, £ 282.79 
2023/24,FEBRUARY,02/02/24,05/02/24,REDACTED - PERSONAL,341429710003459006,D0530 OSWALD ST - RESOURCE CENTRE,410000 FOOD & DRINK PROVS,100006 LBH  / PETTY CASH, £ 455.29 
2023/24,FEBRUARY,01/02/24,06/02/24,REDACTED - PERSONAL,S2065-02875,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,FEBRUARY,01/02/24,06/02/24,REDACTED - PERSONAL,S2065-02874,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,FEBRUARY,01/02/24,06/02/24,REDACTED - PERSONAL,S2065-02873,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 266.00 
2023/24,FEBRUARY,01/02/24,06/02/24,REDACTED - PERSONAL,S2065-02872,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 266.00 
2023/24,FEBRUARY,01/02/24,06/02/24,REDACTED - PERSONAL,S2065-02871,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,FEBRUARY,01/02/24,06/02/24,REDACTED - PERSONAL,S2065-02870,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 404.00 
2023/24,FEBRUARY,01/02/24,06/02/24,REDACTED - PERSONAL,S2065-02869,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 268.00 
2023/24,FEBRUARY,01/02/24,06/02/24,REDACTED - PERSONAL,S2065-02868,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 266.00 
2023/24,FEBRUARY,01/02/24,06/02/24,REDACTED - PERSONAL,S2065-02867,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,FEBRUARY,01/02/24,06/02/24,REDACTED - PERSONAL,S2065-02866,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,FEBRUARY,01/02/24,06/02/24,REDACTED - PERSONAL,S2065-02865,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
2023/24,FEBRUARY,01/02/24,06/02/24,REDACTED - PERSONAL,S2065-02864,F0209 SHORT BREAKS,520260 SHORT BREAKS - INDIVID BUDGETS,100004 LBH  / SUNDRY, £ 440.00 
