Organisation Name,Organisation Code,Payment Date,Invoice Amount Paid,Supplier or Party Name,Directorate,Service Area,Subjective Code Description,BVACOP class,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,2767.86,WellCare Fostering Services Ltd,Corporate Director People,Children in Care,Childrens Respite Care,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,310.68,Action Deafness Ltd,Corporate Director People,Mental Health Older People,Translations,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,825,Dmac Liming Limited,Corporate Director Place,Natural & Historic Env,Other Purchased Services,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,1297.02,DACWS Limited,Not Reported to Cabinet,Capital Project Codes,Professional Fees,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,1200,Anna Zengeya t/a Alpha Firstcare,Corporate Director People,Children in Care,Asylum Seekers Adults,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,1120,Anna Zengeya t/a Alpha Firstcare,Corporate Director People,Children in Care,Asylum Seekers Adults,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,4533.6,Evac+Chair International Ltd,Corporate Director Resources,Operational Portfolio (FM),Equipment and Furniture,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,721.3,BT Global Services,Corporate Director Resources,Information Services,Telephony,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,667,REDACTED - PERSONAL DATA,Corporate Director People,Virtual School Head,Education Fees,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,4920,REDACTED - PERSONAL DATA,Corporate Director Place,Local Highways & Streetscene,Highways Planned Maintenance,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,681642.1,Willmott Dixon Construction Ltd,Not Reported to Cabinet,Capital Project Codes,Professional Fees,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,1400.1,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,1723.2,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,622.27,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,2961.75,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,287.2,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,430.8,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,2369.4,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,800,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,4092.6,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,800,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,3146.05,Ability Supported Living Ltd,Corporate Director People,Children in Care,Childrens Respite Care,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,3146.05,Ability Supported Living Ltd,Corporate Director People,Children in Care,Childrens Respite Care,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,600,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,646.2,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,2500,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,900,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,622.27,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,900,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,568.42,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,500,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,2333.5,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,900,Samantha Young,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,1723.2,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,1000,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,367.5,Spearman Consultancy,Corporate Director People,DoLS,Consultancy Fees,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,532.26,Spearman Consultancy,Corporate Director People,DoLS,Consultancy Fees,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,4918.3,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,777.83,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,3906.48,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,287.2,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,66538.3,idverde,HRA,HRA Supervision & Management General B,Equipment Maintenance,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,3000,Kings Chambers,Corporate Director Place,Development Management,Legal Fees Other,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,741.4,PK Mars Medical Limited,Corporate Director People,DoLS,Consultancy Fees,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,933.4,REDACTED - PERSONAL DATA,Corporate Director People,SEN Social Care,Direct Payments - Children,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,27/09/2024,12400,REDACTED - PERSONAL DATA,Corporate Director Place,Rights of Way & Countryside,Other Purchased Services,Supplies and Services,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,449.44,Dementia@home,Corporate Director People,Mental Health Older People,Payments to Carers,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,670.3,Deep Heart Care Ltd,Corporate Director People,Better Care Fund,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,2549.52,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,3433.71,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,2144.84,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,457.6,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,505.44,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,449.28,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,1257.76,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,673.92,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,673.92,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,10064.86,Honeysuckle Home Care Ltd,Corporate Director People,LDAS and Moving On Service,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,786.24,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,1141.89,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,1265.91,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,1123.74,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,1991.67,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,539.06,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,495.32,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,2185.6,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,2621.52,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,803,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,990.64,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,4229.68,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,4229.68,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,2092.38,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,2056.83,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,1124.2,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,1619.52,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,628.88,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,1124.2,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,421.28,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,Payments to Carers,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,1619.52,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,1124.2,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,1101.74,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
Wiltshire,http://opendatacommunities.org/id/unitary-authority/wiltshire,30/09/2024,1207.64,Honeysuckle Home Care Ltd,Corporate Director People,18+ Care,3rd Party Payments,Third Party Payments,,,
