Service_Label,Service_Code,Service_Division_Label,Service_Division_Code,Organisational_Unit_Label,Organisational_Unit_Code,Merchant_Category,Summary_of_the_purpose_of_the_expenditure,Date,Transaction_Number,Capital_and_Revenue,Supplier_Name,Supplier_ID,Net_Amount
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,15/07/2024,17292307,Revenue - General Fund,Phoenix Independence,19873,6633
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,15/07/2024,17292317,Revenue - General Fund,Keys PCE Limited,26183,4025.88
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,15/07/2024,17292321,Revenue - General Fund,Phoenix Independence,19873,1440
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,15/07/2024,17292322,Revenue - General Fund,Compass Children's Homes Ltd,47989,940.5
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,15/07/2024,17292461,Revenue - General Fund,The Beehive Enterprise Ltd,32746,98620.33
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,15/07/2024,17292469,Revenue - General Fund,The Beehive Enterprise Ltd,32746,4043.93
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,16/09/2024,17309213,Revenue - General Fund,Lioncare Ltd,21402,22803.73
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,16/09/2024,17309218,Revenue - General Fund,PCT Care Services Ltd,52014,24312.87
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,16/09/2024,17309220,Revenue - General Fund,My Choice Children’s Homes Ltd,15963,17943.33
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,16/09/2024,17309221,Revenue - General Fund,SWAAY Child & Adolescent Services Ltd,39387,12828.78
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,16/09/2024,17309222,Revenue - General Fund,Solent Child Care,51726,25575
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,16/09/2024,17309223,Revenue - General Fund,Kites Children’s Services Ltd,52295,15500
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,16/09/2024,17309227,Revenue - General Fund,The Serendipity Centre Ltd,17378,18976.22
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,16/09/2024,17309228,Revenue - General Fund,The Serendipity Centre Ltd,17378,18976.22
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,16/09/2024,17309238,Revenue - General Fund,Proactive Interventions Limited,53235,36400
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,16/09/2024,17309241,Revenue - General Fund,Achieve Care Ltd,52625,14616.33
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,16/09/2024,17309245,Revenue - General Fund,PCT Care Services Ltd,52014,4428.66
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,16/09/2024,17309389,Revenue - General Fund,Western Pathways,32959,43485.64
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,16/09/2024,17309390,Revenue - General Fund,Vital Links Solutions,31953,28785.7
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,16/09/2024,17309410,Revenue - General Fund,Arc HD Services Ltd,33064,21651.84
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,17/09/2024,17309648,Revenue - General Fund,The Beehive Enterprise Ltd,32746,91752.44
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,20/09/2024,17310661,Revenue - General Fund,Care2Care Childrens Home LTD,53698,6990
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,27/09/2024,17311726,Revenue - General Fund,Arc HD Services Ltd,33064,21651.84
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,30/07/2024,17295234,Revenue - General Fund,Arc HD Services Ltd,33064,21651.84
Children & Learning,CHIL,Children Looked After,CHF32,OOC Social Care Residential Placements,AC0170,Social Services,Residential U18,30/07/2024,17295236,Revenue - General Fund,Highlands Care Solutions Ltd,31137,6650
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,02/07/2024,17287448,Revenue - General Fund,SUPPLIER NAME REDACTED,50439,830.08
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,02/07/2024,17287463,Revenue - General Fund,SUPPLIER NAME REDACTED,50354,847.48
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,02/07/2024,17287467,Revenue - General Fund,SUPPLIER NAME REDACTED,50554,716
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,02/07/2024,17287478,Revenue - General Fund,SUPPLIER NAME REDACTED,50395,1554
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,02/07/2024,17287491,Revenue - General Fund,SUPPLIER NAME REDACTED,50211,1036
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,02/07/2024,17287495,Revenue - General Fund,SUPPLIER NAME REDACTED,50803,518
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,02/07/2024,17287496,Revenue - General Fund,SUPPLIER NAME REDACTED,50338,966
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,02/07/2024,17287515,Revenue - General Fund,SUPPLIER NAME REDACTED,50391,518
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,02/07/2024,17287529,Revenue - General Fund,SUPPLIER NAME REDACTED,50350,1036
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,02/07/2024,17287534,Revenue - General Fund,SUPPLIER NAME REDACTED,50643,518
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,02/07/2024,17287549,Revenue - General Fund,SUPPLIER NAME REDACTED,50551,518
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,02/07/2024,17287559,Revenue - General Fund,SUPPLIER NAME REDACTED,52118,624
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,02/07/2024,17287565,Revenue - General Fund,SUPPLIER NAME REDACTED,50826,659
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,02/07/2024,17287575,Revenue - General Fund,SUPPLIER NAME REDACTED,50255,624
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,02/07/2024,17287898,Revenue - General Fund,SUPPLIER NAME REDACTED,50862,4630.52
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,03/09/2024,17304556,Revenue - General Fund,SUPPLIER NAME REDACTED,50354,847.48
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,03/09/2024,17304560,Revenue - General Fund,SUPPLIER NAME REDACTED,50554,716
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,03/09/2024,17304566,Revenue - General Fund,SUPPLIER NAME REDACTED,50674,656
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,03/09/2024,17304580,Revenue - General Fund,SUPPLIER NAME REDACTED,50211,1038.42
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,03/09/2024,17304583,Revenue - General Fund,SUPPLIER NAME REDACTED,50338,519.21
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,03/09/2024,17304591,Revenue - General Fund,SUPPLIER NAME REDACTED,50865,519.21
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,03/09/2024,17304606,Revenue - General Fund,SUPPLIER NAME REDACTED,50629,519.21
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,03/09/2024,17304612,Revenue - General Fund,SUPPLIER NAME REDACTED,50643,519.21
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,03/09/2024,17304630,Revenue - General Fund,SUPPLIER NAME REDACTED,50551,519.21
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,03/09/2024,17304637,Revenue - General Fund,SUPPLIER NAME REDACTED,52118,624
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,03/09/2024,17304658,Revenue - General Fund,SUPPLIER NAME REDACTED,50280,941
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,03/09/2024,17304659,Revenue - General Fund,SUPPLIER NAME REDACTED,50922,519.21
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,03/09/2024,17304662,Revenue - General Fund,SUPPLIER NAME REDACTED,50792,1148.42
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,03/09/2024,17304671,Revenue - General Fund,SUPPLIER NAME REDACTED,51053,750.27
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,03/09/2024,17304993,Revenue - General Fund,SUPPLIER NAME REDACTED,53649,679.43
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,06/08/2024,17296544,Revenue - General Fund,SUPPLIER NAME REDACTED,50554,716
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,06/08/2024,17296545,Revenue - General Fund,SUPPLIER NAME REDACTED,50489,757.21
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,06/08/2024,17296551,Revenue - General Fund,SUPPLIER NAME REDACTED,50674,656
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,06/08/2024,17296555,Revenue - General Fund,SUPPLIER NAME REDACTED,50395,2035.63
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,06/08/2024,17296566,Revenue - General Fund,SUPPLIER NAME REDACTED,50211,1038.42
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,06/08/2024,17296570,Revenue - General Fund,SUPPLIER NAME REDACTED,50338,967.21
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,06/08/2024,17296576,Revenue - General Fund,SUPPLIER NAME REDACTED,50560,997.21
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,06/08/2024,17296596,Revenue - General Fund,SUPPLIER NAME REDACTED,50629,519.21
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,06/08/2024,17296603,Revenue - General Fund,SUPPLIER NAME REDACTED,50643,519.21
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,06/08/2024,17296610,Revenue - General Fund,SUPPLIER NAME REDACTED,50862,1953.21
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,06/08/2024,17296629,Revenue - General Fund,SUPPLIER NAME REDACTED,52118,624
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,06/08/2024,17296631,Revenue - General Fund,SUPPLIER NAME REDACTED,52834,892
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,06/08/2024,17296638,Revenue - General Fund,SUPPLIER NAME REDACTED,52062,757.21
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,06/08/2024,17296652,Revenue - General Fund,SUPPLIER NAME REDACTED,50280,941
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,06/08/2024,17296656,Revenue - General Fund,SUPPLIER NAME REDACTED,50792,1427.63
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,06/08/2024,17296666,Revenue - General Fund,SUPPLIER NAME REDACTED,51053,750.27
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,09/07/2024,17289088,Revenue - General Fund,SUPPLIER NAME REDACTED,50354,847.48
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,09/07/2024,17289092,Revenue - General Fund,SUPPLIER NAME REDACTED,50554,716
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,09/07/2024,17289099,Revenue - General Fund,SUPPLIER NAME REDACTED,50674,656
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,09/07/2024,17289115,Revenue - General Fund,SUPPLIER NAME REDACTED,50211,1036
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,09/07/2024,17289119,Revenue - General Fund,SUPPLIER NAME REDACTED,50803,518
Children & Learning,CHIL,Children Looked After,CHF32,SCC Foster Carers,AC0240,Social Services,Foster Carer Standard Allowance,09/07/2024,17289128,Revenue - General Fund,SUPPLIER NAME REDACTED,50560,996
