Service_Label,Service_Code,Service_Division_Label,Service_Division_Code,Organisational_Unit_Label,Organisational_Unit_Code,Merchant_Category,Summary_of_the_purpose_of_the_expenditure,Date,Transaction_Number,Capital_and_Revenue,Supplier_Name,Supplier_ID,Net_Amount
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (16 – 18),AC0390,Contract Hire and Operating Leases,Hire of Transport & Plant,27/06/2024,3686874,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,1109
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (16 – 18),AC0390,Contract Hire and Operating Leases,Hire of Transport & Plant,29/05/2024,3679430,Revenue - General Fund,Amlyn Chauffeurs Ltd,17603,3039.4
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (16 – 18),AC0390,Contract Hire and Operating Leases,Hire of Transport & Plant,30/04/2024,3673614,Revenue - General Fund,R and N Hire,28097,4860
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3668211,Revenue - General Fund,Amlyn Chauffeurs Ltd,17603,3206.24
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,04/06/2024,3681140,Revenue - General Fund,My Chauffeur Hampshire,48832,1632
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,05/06/2024,3682042,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,3264
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,06/06/2024,3682002,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,594
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,06/06/2024,3682015,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,924
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,06/06/2024,3682030,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,2414
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,07/06/2024,3681943,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,1768
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,08/05/2024,3674639,Revenue - General Fund,My Chauffeur Hampshire,48832,1152
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,09/04/2024,3668498,Revenue - General Fund,K & K Hire Ltd,14767,3280
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,10/04/2024,3669409,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,2040
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,10/06/2024,3681772,Revenue - General Fund,K & K Hire Ltd,14767,3338
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,11/04/2024,3669392,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,941
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,12/04/2024,3669339,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,627
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,13/05/2024,3675112,Revenue - General Fund,Amlyn Chauffeurs Ltd,17603,2404.68
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,13/05/2024,3675133,Revenue - General Fund,K & K Hire Ltd,14767,660
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,13/05/2024,3675181,Revenue - General Fund,K & K Hire Ltd,14767,2022
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,14/05/2024,3675239,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,1360
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,14/05/2024,3675244,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,546
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,14/05/2024,3675254,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,1056
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,14/05/2024,3675270,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,2448
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,16/05/2024,3677741,Revenue - General Fund,Transmobility Ltd,16794,4000
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,16/05/2024,3677748,Revenue - General Fund,Transmobility Ltd,16794,2400
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,21/06/2024,3685502,Revenue - General Fund,Transmobility Ltd,16794,4000
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,21/06/2024,3685509,Revenue - General Fund,Transmobility Ltd,16794,2400
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Post 16 (19 - 25),AC0400,Contract Hire and Operating Leases,Hire of Transport & Plant,22/04/2024,3672111,Revenue - General Fund,Transmobility Ltd,16794,5000
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Primary Mainstream,AC0430,Contract Hire and Operating Leases,Hire of Transport & Plant,02/04/2024,3666128,Revenue - General Fund,Aryvo Limited,50128,560
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Primary Mainstream,AC0430,Contract Hire and Operating Leases,Hire of Transport & Plant,05/06/2024,3681955,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,924
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Primary Mainstream,AC0430,Contract Hire and Operating Leases,Hire of Transport & Plant,10/04/2024,3669367,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,1462
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Primary Mainstream,AC0430,Contract Hire and Operating Leases,Hire of Transport & Plant,10/04/2024,3669401,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,759
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Primary Mainstream,AC0430,Contract Hire and Operating Leases,Hire of Transport & Plant,13/05/2024,3675302,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,989
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Primary Mainstream,AC0430,Contract Hire and Operating Leases,Home to School Transport,25/06/2024,3685921,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,580.8
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Secondary Mainstream,AC0450,Contract Hire and Operating Leases,Hire of Transport & Plant,09/04/2024,3669085,Revenue - General Fund,Amlyn Chauffeurs Ltd,17603,1730
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Secondary Mainstream,AC0450,Contract Hire and Operating Leases,Hire of Transport & Plant,11/04/2024,3669398,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,1521
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Secondary Mainstream,AC0450,Contract Hire and Operating Leases,Hire of Transport & Plant,11/06/2024,3681940,Revenue - General Fund,Weston Secondary School,45328,2800
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Secondary Mainstream,AC0450,Contract Hire and Operating Leases,Hire of Transport & Plant,11/06/2024,3681941,Revenue - General Fund,Weston Secondary School,45328,2900
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Secondary Mainstream,AC0450,Contract Hire and Operating Leases,Hire of Transport & Plant,14/05/2024,3675236,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,893
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Secondary Mainstream,AC0450,Contract Hire and Operating Leases,Hire of Transport & Plant,27/06/2024,3685685,Revenue - General Fund,Weston Secondary School,45328,3220
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Secondary Mainstream,AC0450,Contract Hire and Operating Leases,Home to School Transport,17/05/2024,3677484,Revenue - General Fund,Weston Secondary School,45328,2890
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Secondary Mainstream,AC0450,Contract Hire and Operating Leases,Home to School Transport,18/04/2024,3668995,Revenue - General Fund,Robbo's Cabs,21117,555
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,02/04/2024,3666129,Revenue - General Fund,Aryvo Limited,50128,560
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,02/04/2024,3666159,Revenue - General Fund,Aryvo Limited,50128,560
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,02/04/2024,3666845,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,550
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,02/04/2024,3667803,Revenue - General Fund,Grainger Taxi Service,15730,3008
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,02/04/2024,3667804,Revenue - General Fund,Grainger Taxi Service,15730,2720
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,02/05/2024,3674187,Revenue - General Fund,Radio Taxis (Southampton) Ltd,20584,3080
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,02/05/2024,3674464,Revenue - General Fund,VIP Chauffeurs Chilworth LTD,52714,1345.41
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,02/05/2024,3674652,Revenue - General Fund,TCC Southampton Limited,18215,1848
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3666100,Revenue - General Fund,Aryvo Limited,50128,623
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3666105,Revenue - General Fund,Aryvo Limited,50128,1890
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3666131,Revenue - General Fund,Aryvo Limited,50128,770
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3666135,Revenue - General Fund,Aryvo Limited,50128,1330
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3666145,Revenue - General Fund,Aryvo Limited,50128,1400
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3666148,Revenue - General Fund,Aryvo Limited,50128,1260
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3666151,Revenue - General Fund,Aryvo Limited,50128,1351
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3666153,Revenue - General Fund,Aryvo Limited,50128,1050
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3666154,Revenue - General Fund,Aryvo Limited,50128,560
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3666157,Revenue - General Fund,Aryvo Limited,50128,1330
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3666158,Revenue - General Fund,Aryvo Limited,50128,1140
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3666163,Revenue - General Fund,Aryvo Limited,50128,660
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3666164,Revenue - General Fund,Aryvo Limited,50128,770
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3666166,Revenue - General Fund,Aryvo Limited,50128,1470
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3666168,Revenue - General Fund,Aryvo Limited,50128,1050
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3667696,Revenue - General Fund,Excellent Posts Limited,52207,600
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3667725,Revenue - General Fund,Licensed Taxi Limited,51935,1780
Children & Learning,CHIL,Home To School Transport,HST,School Travel Service – Special Schools,AC0460,Contract Hire and Operating Leases,Hire of Transport & Plant,03/04/2024,3668653,Revenue - General Fund,TCC Southampton Limited,18215,2755
