Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Neighbourhoods,Library Materials (G,Library Materials,1906106254,45267,ASKEWS AND HOLTS LIBRARY SERVICES L,1117.95
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101088056,45267,ELEGANCE TRAVEL LTD,1116.5
Children & Young Peo,Private Contractors,Agency & Contract Services,5101088044,45267,ALPHABIOLABORATORIES LEGAL LTD,1083.9
City Development,R&M - Building Works,R&M Technical Support,5101088063,45267,HANKINSON WHITTLE PROGRAMMED LTD,1074
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906106952,45267,MERSEYCARE JULIE ANN,1067.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906106288,45267,THE WHITECHAPEL CENTRE,1051
Neighbourhoods,R&M - Building Works,R&M Technical Support,5101088069,45267,DERAND LTD,1021.63
Neighbourhoods,"Misc Supp, Tool, Equ",General Supplies,5101088001,45267,BRENNTAG UK GROUP LTD,1011.31
Children & Young Peo,Gifts To Emplyees (G,Indirect Employee Expenses,5101087932,45267,HIGH STREET VOUCHERS LTD T/A PARK R,1009
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1906106322,45267,THE SENSORY HIVE LTD,1000
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1906106323,45267,THE SENSORY HIVE LTD,1000
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1906106321,45267,THE SENSORY HIVE LTD,960
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906108422,45267,BEST CARE LIVERPOOL LTD,957.32
Neighbourhoods,Library Materials (G,Library Materials,1906106267,45267,OVERDRIVE INC,934.56
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101087985,45267,SEAFORTH RADIO CARS LTD,933.8
Children & Young Peo,Furniture(Not Office,General Supplies,5101087993,45267,BACK CARE SOLUTIONS LTD,900.05
City Development,Promotions,General Services Expenses,5101088081,45267,BAY MEDIA LTD,900
Capital Education,Capital Education,Main contract,1906106296,45267,KIMPTON LTD,849.81
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906106906,45267,MERSEYCARE JULIE ANN,824.25
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101088054,45267,KNOWSLEY BLACK KABS,781.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107601,45267,ADEX CARE LTD,733.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906108964,45267,HOMECARERS CARE SERVICES LTD,731.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906108995,45267,HOMECARERS CARE SERVICES LTD,731.85
Adult Services & Hea,Adaptations-Private,General Services Exp Social Svs Clients,5101088071,45267,BEERS TIMBER AND BUILDING SUPPLIES,723.96
City Development,Events,General Services Expenses,1906106282,45267,****REDACTED PERSONAL INFO****,720
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107057,45267,MERSEYCARE JULIE ANN,710.36
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1906106324,45267,THE SENSORY HIVE LTD,705
Neighbourhoods,Library Materials (G,Library Materials,1906106266,45267,OVERDRIVE INC,692.74
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101087983,45267,SEAFORTH RADIO CARS LTD,692.7
Adult Services & Hea,Provisions (General),Catering,5101087941,45267,BLAKEMORE FOODSERVICE,688.03
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107625,45267,NEW DAY CARE LIMITED,687.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906106790,45267,MERSEYCARE JULIE ANN,658.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107081,45267,MERSEYCARE JULIE ANN,658.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107085,45267,MERSEYCARE JULIE ANN,658.67
Neighbourhoods,Clothing & Uniforms,"Clothing & Uniforms, Laundry",5101088051,45267,IOMA CLOTHING CO LTD,637.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906108023,45267,DENDERA CARE,602.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906108024,45267,DENDERA CARE,602.14
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1906106325,45267,ST PETER'S RC PRIMARY SCHOOL,600
Neighbourhoods,Library Materials (G,Library Materials,1906106249,45267,ASKEWS AND HOLTS LIBRARY SERVICES L,591.64
Children & Young Peo,Private Contractors,Agency & Contract Services,5101088030,45267,ALPHABIOLABORATORIES LEGAL LTD,590
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107536,45267,ADEX CARE LTD,586.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107537,45267,ADEX CARE LTD,586.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906108021,45267,DENDERA CARE,586.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906106879,45267,MERSEYCARE JULIE ANN,585.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906108794,45267,HOMECARERS CARE SERVICES LTD,585.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107880,45267,APOLLO CARE SOUTH LIVERPOOL LTD,552
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107881,45267,APOLLO CARE SOUTH LIVERPOOL LTD,552
Children & Young Peo,Private Contractors,Agency & Contract Services,5101088058,45267,ALPHABIOLABORATORIES LEGAL LTD,551.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107878,45267,APOLLO CARE SOUTH LIVERPOOL LTD,547
Neighbourhoods,Library Materials (G,Library Materials,1906106251,45267,ASKEWS AND HOLTS LIBRARY SERVICES L,542.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107337,45267,HERON CARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107338,45267,HERON CARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107407,45267,COMFORT CALL LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107408,45267,COMFORT CALL LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107497,45267,COMFORT CALL LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107498,45267,COMFORT CALL LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107614,45267,ADEX CARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107299,45267,HERON CARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107300,45267,HERON CARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107344,45267,ALPHACARE NORTHWEST,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107345,45267,ALPHACARE NORTHWEST,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107394,45267,COMFORT CALL LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107396,45267,COMFORT CALL LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107659,45267,HANNAH'S HOMECARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107660,45267,HANNAH'S HOMECARE LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906108202,45267,BEST CARE LIVERPOOL LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906108203,45267,BEST CARE LIVERPOOL LTD,540.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906106582,45267,LOCAL SOLUTIONS,531.58
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906106583,45267,LOCAL SOLUTIONS,531.58
City Development,R&M - Building Works,R&M Technical Support,5101088002,45267,CLEARGROUND SUPPORT SERVICES,531.3
Children & Young Peo,Private Contractors,Agency & Contract Services,5101088043,45267,ALPHABIOLABORATORIES LEGAL LTD,515.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107043,45267,MERSEYCARE JULIE ANN,510.72
Neighbourhoods,Prof Services-Bought,Professional Fees,5101088067,45267,****REDACTED PERSONAL INFO****,506
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906108749,45267,HOMECARERS CARE SERVICES LTD,501.84
Children & Young Peo,"Misc Supp, Tool, Equ",General Supplies,5101087993,45267,BACK CARE SOLUTIONS LTD,415
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906109030,45267,HOMECARERS CARE SERVICES LTD,-627.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107839,45267,BE CARING LTD,-645.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906108389,45267,BEST CARE LIVERPOOL LTD,-728
City Development,Promotions,General Services Expenses,5101087927,45267,BAY MEDIA LTD,-1044
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906107889,45267,APOLLO CARE SOUTH LIVERPOOL LTD,-1399
Capital Regen,Capital Regen,Misc- General,5101088103,45267,COLAS LIMITED,-2946.92
Capital Regen,Capital Regen,Main contract,1906109485,45268,JOHN GRAHAM CONSTRUCTION LTD,246434.59
Capital Education,Capital Education,Misc- General,5101088288,45268,ROBERTSON CAPITAL PROJECTS LTD,110018
Neighbourhoods,Misc. Services - Gen,General Services Expenses,1906109136,45268,COLAS LIMITED,95860
Strategy & Change Di,Consultancy,Professional Fees,1906109132,45268,INNER CIRCLE CONSULTING LTD,86865.2
Strategy & Change Di,Consultancy,Professional Fees,5101088258,45268,INNER CIRCLE CONSULTING LTD,86865.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101088279,45268,MERSEYSIDE SOCIETY FOR DEAF PEOPLE,25804.56
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088176,45268,WEST KIRBY RESIDENTIAL SCHOOL,25775
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088178,45268,WEST KIRBY RESIDENTIAL SCHOOL,25775
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,1906109479,45268,CHRISTIAN FELLOWSHIP SCHOOL TRUST,24320.44
City Law & Governanc,Software (General),Computing,5101088249,45268,CIVICA UK LTD - VN133809 FOR P/OS,23875
Neighbourhoods,Clothing & Uniforms,"Clothing & Uniforms, Laundry",5101088268,45268,IOMA CLOTHING CO LTD,21175
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088148,45268,OLSEN HOUSE SCHOOL,21091.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088156,45268,OLSEN HOUSE SCHOOL,21091.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088166,45268,WEST KIRBY RESIDENTIAL SCHOOL,21056
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088171,45268,WEST KIRBY RESIDENTIAL SCHOOL,21056
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088225,45268,NEW COLLEGE WORCESTER,20792
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088227,45268,ROYAL SCHOOL FOR THE DEAF DERBY,19119.34
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088228,45268,ROYAL SCHOOL FOR THE DEAF DERBY,19119.34
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088229,45268,ROYAL SCHOOL FOR THE DEAF DERBY,19119.34
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088158,45268,WEST KIRBY RESIDENTIAL SCHOOL,18761.54
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088150,45268,OLSEN HOUSE SCHOOL,18399.92
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088151,45268,OLSEN HOUSE SCHOOL,18399.92
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088142,45268,OLSEN HOUSE SCHOOL,18038.73
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088145,45268,OLSEN HOUSE SCHOOL,18038.73
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906109130,45268,TURNER HOME,17700
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088144,45268,OLSEN HOUSE SCHOOL,16252.71
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088152,45268,OLSEN HOUSE SCHOOL,16094
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088147,45268,OLSEN HOUSE SCHOOL,15621.67
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088219,45268,IMAP CENTRE LIMITED,15552.58
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906109129,45268,STAPELY RESIDENTIAL & NURSING HOME,15300
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101088324,45268,KNOWSLEY TRAVEL LTD,15007.08
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088172,45268,BEECHKEYS LTD T/A AURORA BRAMBLES E,15004.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906110747,45268,LANDONA HOUSE LTD,14524.26
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088163,45268,WEST KIRBY RESIDENTIAL SCHOOL,13990
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906109131,45268,WOOLTON GRANGE NURSING HOME,12900
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088220,45268,ST VINCENTS SCHOOL,12518.33
Capital Education,Capital Education,Main contract,1906109486,45268,MTEC ELECTRICAL LTD,11941.22
Capital Regen,Capital Regen,Fees,5101088183,45268,ATKINS LIMITED,11589.79
Capital Regen,Capital Regen,Fees,5101088286,45268,****REDACTED COMMERCIALLY SENSITIVE****,10912
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088221,45268,ST VINCENTS SCHOOL,10730
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088223,45268,ST VINCENTS SCHOOL,10730
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088222,45268,ST VINCENTS SCHOOL,10730
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088224,45268,ST VINCENTS SCHOOL,10730
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906109127,45268,TUDOR BANK LTD T/A TUDOR BANK NURSE,10500
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,1906109480,45268,CARLETON HOUSE PREP SCHOOL,10263.42
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088226,45268,EXPANSE GROUP LTD,10096.15
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088173,45268,AUCKLAND COLLEGE LTD,10000
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101088320,45268,C & A (LIVERPOOL) T/A CENTRAL RADIO,8803.59
Neighbourhoods,R&M - Environ Works,R&M Technical Support,5101088196,45268,VIVEDIA LTD,7980
Capital Regen,Capital Regen,Fees,5101088284,45268,****REDACTED COMMERCIALLY SENSITIVE****,7648
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906109705,45268,COMFORT CALL LTD,7596.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101088280,45268,THE BRAIN CHARITY,7471.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101088281,45268,THE BRAIN CHARITY,7471.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906109128,45268,RANELAGH HOUSE,7200
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101088154,45268,J MAGUIRE TRAVEL,6319.33
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088160,45268,CHAIGELEY EDUCATIONAL FOUNDATION,6167.06
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906109704,45268,COMFORT CALL LTD,5796.99
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906109633,45268,HOUSING 21,5616.29
City Development,Consultancy,Professional Fees,5101088197,45268,RED AND GREY CREATIVE LIMITED,5593
City Development,Private Contractors,Agency & Contract Services,5101088177,45268,THE MANCHESTER SHIP CANAL COMPANY L,5519.89
City Development,Non Employ Prof Fees,Professional Fees,5101088283,45268,HARBOUR PROJECT MANAGEMENT LTD,5503.35
Children & Young Peo,Training (General),Indirect Employee Expenses,5101088294,45268,HFT TRUST LTD,5186.92
Children & Young Peo,Training (General),Indirect Employee Expenses,5101088295,45268,HFT TRUST LTD,5186.92
Children & Young Peo,Training (General),Indirect Employee Expenses,5101088296,45268,HFT TRUST LTD,5186.92
Capital Education,Capital Education,Misc- General,5101088289,45268,KIER BUSINESS SERVICES LTD,5000
Capital Education,Capital Education,Misc- General,5101088290,45268,KIER BUSINESS SERVICES LTD,5000
City Development,Project Funding,General Services Expenses,5101088215,45268,NORRIS GREEN YOUTH CENTRE,5000
Neighbourhoods,Misc. Expenses - Gen,General Services Expenses,1906109532,45268,SPEKE CHILDREN'S ENVIRONMENTAL COMM,5000
Adult Services & Hea,Private Contractors,Agency & Contract Services,5101088199,45268,EXECUTIVE HOMECARE SERVICES LTD,4960.1
Children & Young Peo,Rent-LCC Occupy Prem,Rent & Rates etc,1906109135,45268,PINE COURT HOUSING ASSOCIATION,4900
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101088174,45268,CROSSREACH ERSKINE WATERFRONT CAMPU,4875
Children & Young Peo,Rent-LCC Occupy Prem,Rent & Rates etc,1906109133,45268,PINE COURT HOUSING ASSOCIATION,4760
Children & Young Peo,Rent-LCC Occupy Prem,Rent & Rates etc,1906109134,45268,PINE COURT HOUSING ASSOCIATION,4760
