Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101066311,45051,KNOWSLEY BLACK KABS,630
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823081,45051,APOLLO CARE SOUTH LIVERPOOL LTD,628
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823082,45051,APOLLO CARE SOUTH LIVERPOOL LTD,628
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823862,45051,HOMECARERS (LIVERPOOL) LTD,616.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823973,45051,HOMECARERS (LIVERPOOL) LTD,612.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824293,45051,HOMECARERS (LIVERPOOL) LTD,608.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824087,45051,HOMECARERS (LIVERPOOL) LTD,607.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823094,45051,BLUEBIRD CARE (LIVERPOOL),601.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823095,45051,BLUEBIRD CARE (LIVERPOOL),601.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823863,45051,HOMECARERS (LIVERPOOL) LTD,598.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823918,45051,HOMECARERS (LIVERPOOL) LTD,594
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823079,45051,APOLLO CARE SOUTH LIVERPOOL LTD,585
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824304,45051,HOMECARERS (LIVERPOOL) LTD,584.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824550,45051,HOMECARERS (LIVERPOOL) LTD,580.5
City Development,IT Equip & Comm-Lisc,Computing,5101066317,45051,GTT-EMEA LTD,577.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824285,45051,HOMECARERS (LIVERPOOL) LTD,576
Children & Young Peo,Non Employ Prof Fees,Professional Fees,5101066274,45051,****REDACTED PERSONAL INFO****,575
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824286,45051,HOMECARERS (LIVERPOOL) LTD,571.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823460,45051,BEST CARE LIVERPOOL LTD,567
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823246,45051,DENDERA CARE,567
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823247,45051,DENDERA CARE,567
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823706,45051,CRG HOMECARE LTD,567
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823500,45051,BEST CARE LIVERPOOL LTD,567
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823557,45051,BEST CARE LIVERPOOL LTD,567
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824444,45051,HOMECARERS (LIVERPOOL) LTD,567
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824530,45051,HOMECARERS (LIVERPOOL) LTD,562.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824586,45051,HOMECARERS (LIVERPOOL) LTD,562.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824587,45051,HOMECARERS (LIVERPOOL) LTD,562.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824128,45051,HOMECARERS (LIVERPOOL) LTD,558
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824459,45051,HOMECARERS (LIVERPOOL) LTD,556.23
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824129,45051,HOMECARERS (LIVERPOOL) LTD,553.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824305,45051,HOMECARERS (LIVERPOOL) LTD,553.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824099,45051,HOMECARERS (LIVERPOOL) LTD,549
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824443,45051,HOMECARERS (LIVERPOOL) LTD,547.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824077,45051,HOMECARERS (LIVERPOOL) LTD,539.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823802,45051,CRG HOMECARE LTD,536.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824455,45051,HOMECARERS (LIVERPOOL) LTD,535.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824599,45051,HOMECARERS (LIVERPOOL) LTD,531
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823855,45051,HOMECARERS (LIVERPOOL) LTD,531
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824593,45051,HOMECARERS (LIVERPOOL) LTD,531
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824273,45051,HOMECARERS (LIVERPOOL) LTD,518.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824174,45051,HOMECARERS (LIVERPOOL) LTD,517.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824244,45051,HOMECARERS (LIVERPOOL) LTD,517.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824264,45051,HOMECARERS (LIVERPOOL) LTD,517.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824434,45051,HOMECARERS (LIVERPOOL) LTD,517.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824249,45051,HOMECARERS (LIVERPOOL) LTD,513
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824494,45051,HOMECARERS (LIVERPOOL) LTD,513
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824525,45051,HOMECARERS (LIVERPOOL) LTD,513
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824538,45051,HOMECARERS (LIVERPOOL) LTD,513
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824426,45051,HOMECARERS (LIVERPOOL) LTD,508.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824250,45051,HOMECARERS (LIVERPOOL) LTD,508.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823908,45051,HOMECARERS (LIVERPOOL) LTD,508.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824175,45051,HOMECARERS (LIVERPOOL) LTD,508.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824573,45051,HOMECARERS (LIVERPOOL) LTD,508.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905822551,45051,THE HUMAN SUPPORT GROUP,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905822276,45051,LOCAL SOLUTIONS,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905822277,45051,LOCAL SOLUTIONS,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905822578,45051,THE HUMAN SUPPORT GROUP,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905822579,45051,THE HUMAN SUPPORT GROUP,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823636,45051,BEST CARE LIVERPOOL LTD,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823637,45051,BEST CARE LIVERPOOL LTD,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823793,45051,CRG HOMECARE LTD,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905822519,45051,HERON CARE LTD,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905822545,45051,THE HUMAN SUPPORT GROUP,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905822546,45051,THE HUMAN SUPPORT GROUP,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905822584,45051,ALPHACARE NORTHWEST,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905822585,45051,ALPHACARE NORTHWEST,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905822720,45051,COMFORT CALL LTD,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905822729,45051,ADEX CARE LTD,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905822824,45051,NEW DAY CARE LIMITED,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905822856,45051,HANNAH'S HOMECARE LTD,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905822857,45051,HANNAH'S HOMECARE LTD,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905822903,45051,BE CARING LTD,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823244,45051,DENDERA CARE,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823520,45051,BEST CARE LIVERPOOL LTD,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823521,45051,BEST CARE LIVERPOOL LTD,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823660,45051,BEST CARE LIVERPOOL LTD,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823670,45051,BEST CARE LIVERPOOL LTD,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823988,45051,HOMECARERS (LIVERPOOL) LTD,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824069,45051,HOMECARERS (LIVERPOOL) LTD,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824274,45051,HOMECARERS (LIVERPOOL) LTD,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824460,45051,HOMECARERS (LIVERPOOL) LTD,504
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905824495,45051,HOMECARERS (LIVERPOOL) LTD,504
Capital Regen,Capital Regen,Fees,5101066315,45051,****REDACTED COMMERCIALLY SENSITIVE****,502
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905822447,45051,MERSEYCARE JULIE ANN,501.84
City Development,R&M - Building Works,R&M Technical Support,5101066302,45051,MUNTERS LIMITED,-810
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905823622,45051,BEST CARE LIVERPOOL LTD,-2268
Children & Young Peo,General Legal Fees,Professional Fees,5101066359,45054,****REDACTED COMMERCIALLY SENSITIVE****,2785.5
Children & Young Peo,Private Contractors,Agency & Contract Services,5101066369,45054,ADVANCED CCA - CHORLEY,2359.2
Children & Young Peo,Private Contractors,Agency & Contract Services,5101066371,45054,ADVANCED CCA - CHORLEY,1975.8
Children & Young Peo,General Legal Fees,Professional Fees,5101066358,45054,****REDACTED COMMERCIALLY SENSITIVE****,1260.4
Children & Young Peo,General Legal Fees,Professional Fees,5101066360,45054,****REDACTED COMMERCIALLY SENSITIVE****,1224.2
Children & Young Peo,General Legal Fees,Professional Fees,5101066357,45054,****REDACTED COMMERCIALLY SENSITIVE****,1113.5
Children & Young Peo,General Legal Fees,Professional Fees,5101066353,45054,****REDACTED COMMERCIALLY SENSITIVE****,810
Children & Young Peo,General Legal Fees,Professional Fees,5101066348,45054,****REDACTED COMMERCIALLY SENSITIVE****,756
Children & Young Peo,General Legal Fees,Professional Fees,5101066375,45054,****REDACTED COMMERCIALLY SENSITIVE****,716.8
Children & Young Peo,General Legal Fees,Professional Fees,5101066372,45054,****REDACTED COMMERCIALLY SENSITIVE****,701.5
Corporate Management,General Legal Fees,Professional Fees,5101066349,45054,****REDACTED COMMERCIALLY SENSITIVE****,585
Children & Young Peo,Private Contractors,Agency & Contract Services,5101066352,45054,E4LAW LTD t/a LEXTOX,527.25
Children & Young Peo,Private Contractors,Agency & Contract Services,5101066356,45054,E4LAW LTD t/a LEXTOX,527.25
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1905828051,45055,COBALT HOUSING LTD,198000
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101066556,45055,RTTS TRAVEL LTD,56504.59
Finance & Resources,ProfessionalServices,Professional Fees,5101066487,45055,GRANT THORNTON UK LLP,43253.75
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101066417,45055,SHC CARE SERVICES LTD,32930
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1905827863,45055,THE CITY OF LIVERPOOL COLLEGE,30000
Children & Young Peo,Grants & Subs (Gener,Grants & Subscriptions,1905827867,45055,MERSEYSIDE YOUTH ASSOCIATION LTD,29700
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1905828038,45055,HALTON BOROUGH COUNCIL,25090
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101066416,45055,BIRTENSHAW MERSEYSIDE,22838.47
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1905827868,45055,GRANBY TOXTETH DEVELOPMENT TRUST LT,22500
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1905827864,45055,THE CITY OF LIVERPOOL COLLEGE,20000
City Development,Non Employ Prof Fees,Professional Fees,5101066514,45055,ROBERTSON CAPITAL PROJECTS LTD,19892.12
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1905828037,45055,HALTON BOROUGH COUNCIL,19386
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101066411,45055,J MAGUIRE TRAVEL,19040
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101066553,45055,LIVERPOOL COMMUNITY TRANSPORT,16244
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101066554,45055,RTTS TRAVEL LTD,15738
Children & Young Peo,Voluntary Assoc.1617,Agency & Contract Services,5101066566,45055,IMAP CENTRE LIMITED,13379.52
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1905828036,45055,SEFTON MBC,12600
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905826635,45055,COMFORT CALL LTD,12553.39
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1905827872,45055,MERSEYSIDE LAW CENTRE LIMITED,12500
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905828050,45055,SPRING PARK NURSERY,12300.6
Capital Resources,Capital Resources,Misc- General,5101066429,45055,CIVICA UK LTD (ICON),10822.5
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1905827870,45055,RIVERVIEW DEVELOPMENT TRUST LIMITED,9000
Children & Young Peo,Priv.Prov'N 3 Yr Old,Grants & Subscriptions,1905828049,45055,SPRING GROVE NURSERY,8430.24
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101066384,45055,ARGYLE SATELLITE CONTRACT SERVICES,8374.06
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101066542,45055,COMPUTER CAB (LIVERPOOL) LTD,7641.37
Chief Operating Offi,Private Contractors,Agency & Contract Services,5101066396,45055,HEALTHWORK,7300
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905826560,45055,HOUSING 21,6120.72
Chief Operating Offi,Postages (General),Communications,5101066408,45055,ROYAL MAIL,5900.52
Finance & Resources,ProfessionalServices,Professional Fees,5101066581,45055,LEFTFIELD LTD,5850
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1905827871,45055,WOODLANDS COMMUNITY CENTRE LTD,5750
City Development,Events,General Services Expenses,1905828021,45055,Rainbow Productions Ltd,5660
Chief Operating Offi,Postages (General),Communications,5101066428,45055,ROYAL MAIL,5638.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905827577,45055,BROTHERS OF CHARITY SERVICES MERSEY,5573.8
City Law & Governanc,Analysis-Outside (Ge,Professional Fees,5101066552,45055,TOXICOLOGY UK LTD t/a MAZARS,5525
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101066561,45055,THE ROYAL SCHOOL FOR THE BLIND,5308.35
City Law & Governanc,Mortuary Fees,General Services Expenses,5101066623,45055,LIVERPOOL UNIVERSITY HOSPITALS NHS,5060
Capital Regen,Capital Regen,Main contract,5101066513,45055,KIER BUSINESS SERVICES LTD,5000
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1905827873,45055,LIVERPOOL LIGHTHOUSE LTD,5000
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1905827874,45055,AFRO CARIBBEAN & FRIENDS LUNCH CLUB,5000
Neighbourhoods,Grants & Subs (Gener,Grants & Subscriptions,1905827869,45055,AL GHAZALI MULTI CULTURAL CENTRE,5000
Finance & Resources,ProfessionalServices,Professional Fees,5101066630,45055,BRISTOW & SUTOR,4638.81
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101066558,45055,KNOWSLEY TRAVEL LTD,4500
City Development,Events,General Services Expenses,1905828022,45055,One Fine Day,4267.5
City Development,R&M - Building Works,R&M Technical Support,5101066617,45055,VALE DECORATORS UK LTD,4179
Neighbourhoods,Bus Hire (General),Hire & Operating Leases,5101066543,45055,COMPUTER CAB (LIVERPOOL) LTD,3918.96
City Development,Non Employ Prof Fees,Professional Fees,5101066562,45055,RACHAEL BAMPTON-AIKEN LTD,3900
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1905827866,45055,RANDSTAD EDUCATION LIMITED,3766.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905826634,45055,COMFORT CALL LTD,3748.17
Children & Young Peo,OLA'sRecoup2017/18,Agency & Contract Services,5101066618,45055,PRUDENTIA EDUCATION,3658
City Development,R&M - Building Works,R&M Technical Support,5101066508,45055,WHOLE VENTILATION SERVICES LTD,3434
City Development,R&M - Building Works,R&M Technical Support,5101066495,45055,WHOLE VENTILATION SERVICES LTD,3427
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101066412,45055,J MAGUIRE TRAVEL,3375
