Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064581,45237,FUTURE CARE SERVICES LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064582,45237,FUTURE CARE SERVICES LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064583,45237,FUTURE CARE SERVICES LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064584,45237,FUTURE CARE SERVICES LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064585,45237,FUTURE CARE SERVICES LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064587,45237,FUTURE CARE SERVICES LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064588,45237,FUTURE CARE SERVICES LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064589,45237,FUTURE CARE SERVICES LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064592,45237,FUTURE CARE SERVICES LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064627,45237,LOTUS CARE MANAGEMENT SERVICES LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064650,45237,LOTUS CARE MANAGEMENT SERVICES LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064662,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064665,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064666,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064667,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064668,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064671,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064676,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,2052.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064677,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,2041.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064679,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064680,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064681,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,3000
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064683,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064684,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064686,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064687,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064689,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064692,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,-16972.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064694,45237,SANCTUARY HOMES T/A EMBRACE WELLCAR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064700,45237,BEECHWOOD SPECIALIST CARE-NURSING H,6651.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064718,45237,HC ONE LTD,2120
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064719,45237,HC ONE LTD,2041.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064720,45237,KIRKBY HOUSE- HC-ONE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064721,45237,KIRKBY HOUSE- HC-ONE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064723,45237,KIRKBY HOUSE- HC-ONE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064724,45237,KIRKBY HOUSE- HC-ONE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064725,45237,KIRKBY HOUSE- HC-ONE,2041.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064726,45237,KIRKBY HOUSE- HC-ONE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064728,45237,KIRKBY HOUSE- HC-ONE,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064732,45237,ROBY HOUSE- HC-ONE,2041.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064734,45237,ROBY HOUSE- HC-ONE,2041.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064737,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064739,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064740,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064742,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064743,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064747,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064748,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064751,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064752,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,3845.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064753,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064755,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064756,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064757,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064758,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,-1593.17
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064759,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064760,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064761,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064764,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064765,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064766,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064767,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064769,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064771,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064772,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064774,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064776,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064777,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064778,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064780,45237,LOTUS CARE (CRESSINGTON COURT) LIMI,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064783,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064784,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064785,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064787,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064790,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064794,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064795,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064796,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064797,45237,HC ONE LTD,3376
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064798,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064799,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064801,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064804,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064805,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064807,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064808,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064810,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064814,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064815,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064817,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064820,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064821,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064822,45237,HC ONE LTD,10767.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064823,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064825,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064827,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064828,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064829,45237,HC ONE LTD,1977.74
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064830,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064832,45237,HC ONE LTD,1361.46
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064833,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064838,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064839,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064843,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064844,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064847,45237,HC ONE LTD,9167.19
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064849,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064851,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064853,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064857,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064859,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064866,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064867,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064868,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064870,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064872,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064873,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064874,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064875,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064889,45237,HC ONE LTD,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064890,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064894,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064895,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064896,45237,HC ONE LTD,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064903,45237,LOTUS CARE (FINCH MANOR) LIMITED,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064907,45237,LOTUS CARE (FINCH MANOR) LIMITED,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064908,45237,LOTUS CARE (FINCH MANOR) LIMITED,-3103.87
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064917,45237,LOTUS CARE (FINCH MANOR) LIMITED,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064921,45237,LOTUS CARE (FINCH MANOR) LIMITED,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064924,45237,LOTUS CARE (FINCH MANOR) LIMITED,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064929,45237,LOTUS CARE (FINCH MANOR) LIMITED,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064930,45237,LOTUS CARE (FINCH MANOR) LIMITED,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064931,45237,LOTUS CARE (FINCH MANOR) LIMITED,-1890
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064941,45237,LOTUS CARE (FINCH MANOR) LIMITED,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064944,45237,LOTUS CARE (FINCH MANOR) LIMITED,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064956,45237,LOTUS CARE (FINCH MANOR) LIMITED,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064965,45237,LOTUS CARE (FINCH MANOR) LIMITED,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064968,45237,LOTUS CARE (FINCH MANOR) LIMITED,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064971,45237,ANCHOR CAREHOMES LTD - WIDNES HALL,2041.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064972,45237,ANCHOR CAREHOMES LTD - WIDNES HALL,2542.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064973,45237,ORCHARD CARE HOMES.COM LTD - HARROG,744.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064974,45237,ORCHARD CARE HOMES.COM LTD - HARROG,2563.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064975,45237,ORCHARD CARE HOMES.COM LTD - HARROG,5675.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906064979,45237,HIGHPOINT CARE (WEST DERBY) LTD,2791.8
