Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794199,45029,OPTIONS FOR SUPPORTED LIVING,2624.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793860,45029,ACCOMPLISH GROUP LTD - BIRMINGHAM,2587.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794436,45029,LEONARD CHESHIRE NORTH WEST,2580.2
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1905794525,45029,ST ALBERTS CATHOLIC PRIMARY SCHOOL,2533.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794381,45029,AUTISM INITIATIVES,2520.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794290,45029,BROTHERS OF CHARITY SERVICES MERSEY,2514.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793852,45029,ACCOMPLISH GROUP LTD - BIRMINGHAM,2464.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794179,45029,OPTIONS FOR SUPPORTED LIVING,2461.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794327,45029,WIRRAL AUTISTIC SOCIETY,2450.97
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793923,45029,MENCAP,2443.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793579,45029,GLENELG SUPPORT LIMITED,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793750,45029,NEW START LIVING LTD,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793752,45029,NEW START LIVING LTD,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793787,45029,COOPER NOBLE CARE LTD,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793803,45029,COOPER NOBLE CARE LTD,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793855,45029,ACCOMPLISH GROUP LTD - BIRMINGHAM,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793866,45029,ACCOMPLISH GROUP LTD - BIRMINGHAM,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793869,45029,ACCOMPLISH GROUP LTD - BIRMINGHAM,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793871,45029,ACCOMPLISH GROUP LTD - BIRMINGHAM,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793888,45029,ACCOMPLISH GROUP LTD - BIRMINGHAM,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794069,45029,NATURAL BREAKS MERSEYSIDE,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794077,45029,NATURAL BREAKS MERSEYSIDE,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794181,45029,OPTIONS FOR SUPPORTED LIVING,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794183,45029,OPTIONS FOR SUPPORTED LIVING,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794198,45029,OPTIONS FOR SUPPORTED LIVING,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794214,45029,OPTIONS FOR SUPPORTED LIVING,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794215,45029,OPTIONS FOR SUPPORTED LIVING,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794377,45029,AUTISM INITIATIVES,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794399,45029,ALTERNATIVE FUTURES GROUP,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794406,45029,ALTERNATIVE FUTURES GROUP,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794401,45029,ALTERNATIVE FUTURES GROUP,2397.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793552,45029,L'ARCHE LIVERPOOL,2351.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794372,45029,AUTISM INITIATIVES,2296.14
Chief Operating Offi,Stationery (General),Printing & Office Expenses,5101064045,45029,PREMIER PAPER GROUP,2238
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794369,45029,AUTISM INITIATIVES,2214.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793779,45029,TRANSITION CARE,2213.12
Children & Young Peo,Other Sch Pays-Secon,Agency & Contract Services,1905794493,45029,LIVERPOOL COLLEGE,2210.85
Neighbourhoods,Agency Non Admn/Cler,Other Manual,5101064094,45029,DEAF ACTIVE,2200
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793578,45029,GLENELG SUPPORT LIMITED,2156.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794106,45029,COMMUNITY INTEGRATED CARE,2096.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793560,45029,L'ARCHE LIVERPOOL,2081.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794361,45029,MAKING SPACE,2060.05
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794279,45029,BROTHERS OF CHARITY SERVICES MERSEY,1974.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794099,45029,HOMECARERS (LIVERPOOL) LTD,1953
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793878,45029,ACCOMPLISH GROUP LTD - BIRMINGHAM,1940.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793911,45029,BEST CARE LIVERPOOL LTD,1876.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793564,45029,L'ARCHE LIVERPOOL,1843.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793550,45029,L'ARCHE LIVERPOOL,1813.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793563,45029,L'ARCHE LIVERPOOL,1810.44
City Development,Private Contractors,Agency & Contract Services,1905794766,45029,****REDACTED PERSONAL INFO****,1800
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793864,45029,ACCOMPLISH GROUP LTD - BIRMINGHAM,1788.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794180,45029,OPTIONS FOR SUPPORTED LIVING,1787.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794063,45029,UNITED RESPONSE SERVICES LTD,1770.86
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1905794483,45029,ELLERGREEN NURSERY SCHOOL & CHILDCA,1764
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794082,45029,NATURAL BREAKS MERSEYSIDE,1748.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794189,45029,OPTIONS FOR SUPPORTED LIVING,1740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794284,45029,BROTHERS OF CHARITY SERVICES MERSEY,1730.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794375,45029,AUTISM INITIATIVES,1713.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794245,45029,BROTHERS OF CHARITY SERVICES MERSEY,1708.43
Neighbourhoods,General Legal Fees,Professional Fees,1905794593,45029,****REDACTED COMMERCIALLY SENSITIVE****,1634
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793496,45029,LOCAL SOLUTIONS,1630.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793557,45029,L'ARCHE LIVERPOOL,1630.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794128,45029,COMMUNITY INTEGRATED CARE,1630.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794173,45029,COMMUNITY INTEGRATED CARE,1630.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794413,45029,ALTERNATIVE FUTURES GROUP,1630.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794175,45029,COMMUNITY INTEGRATED CARE,1630.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794177,45029,COMMUNITY INTEGRATED CARE,1630.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793527,45029,INDEPENDENT LIVING ALLIANCE,1615.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793562,45029,L'ARCHE LIVERPOOL,1607.98
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794263,45029,BROTHERS OF CHARITY SERVICES MERSEY,1591.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793382,45029,****REDACTED PERSONAL INFO****,1583.37
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793862,45029,ACCOMPLISH GROUP LTD - BIRMINGHAM,1580.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793547,45029,L'ARCHE LIVERPOOL,1538.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793559,45029,L'ARCHE LIVERPOOL,1538.82
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794088,45029,NATURAL BREAKS MERSEYSIDE,1530.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793567,45029,L'ARCHE LIVERPOOL,1514.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794059,45029,UNITED RESPONSE SERVICES LTD,1475.78
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794226,45029,BROTHERS OF CHARITY SERVICES MERSEY,1473.01
Capital Regen,Capital Regen,Main contract,5101064165,45029,HUYTON ASPHALT CIVILS LTD,1453.57
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793558,45029,L'ARCHE LIVERPOOL,1444.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793551,45029,L'ARCHE LIVERPOOL,1444.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794367,45029,AUTISM INITIATIVES,1425.5
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793954,45029,NUGENT CARE - CHILDWALL,1414.4
Children & Young Peo,General Legal Fees,Professional Fees,1905794595,45029,****REDACTED COMMERCIALLY SENSITIVE****,1413
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793933,45029,MENCAP,1391.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793568,45029,L'ARCHE LIVERPOOL,1377.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793572,45029,L'ARCHE LIVERPOOL,1347.84
Corporate Management,LocalRestrictPayment,Grants & Subscriptions,1905794611,45029,FACTORY KITCHEN CAFÉ LLP,1334
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793870,45029,ACCOMPLISH GROUP LTD - BIRMINGHAM,1314.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793561,45029,L'ARCHE LIVERPOOL,1311.24
Children & Young Peo,Other Sch Pays-Acade,Agency & Contract Services,1905794518,45029,THE ACADEMY OF FRANCIS OF ASSISI,1276.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794139,45029,COMMUNITY INTEGRATED CARE,1269.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794148,45029,COMMUNITY INTEGRATED CARE,1269.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793777,45029,TRANSITION CARE,1264.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794238,45029,BROTHERS OF CHARITY SERVICES MERSEY,1259.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794025,45029,THE FRANCES TAYLOR FOUNDATION LIVER,1249.05
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794249,45029,BROTHERS OF CHARITY SERVICES MERSEY,1217.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794277,45029,BROTHERS OF CHARITY SERVICES MERSEY,1206.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794312,45029,BROTHERS OF CHARITY SERVICES MERSEY,1203.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793544,45029,ACHIEVE TOGETHER LTD,1198.53
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793546,45029,L'ARCHE LIVERPOOL,1198.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794193,45029,OPTIONS FOR SUPPORTED LIVING,1198.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794259,45029,BROTHERS OF CHARITY SERVICES MERSEY,1198.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794417,45029,NUGENT CARE - IDS PROJECT,1196.58
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794432,45029,NUGENT CARE - IDS PROJECT,1196.58
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793879,45029,ACCOMPLISH GROUP LTD - BIRMINGHAM,1189.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794371,45029,AUTISM INITIATIVES,1181.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793857,45029,ACCOMPLISH GROUP LTD - BIRMINGHAM,1164.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793942,45029,MENCAP,1152.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794310,45029,BROTHERS OF CHARITY SERVICES MERSEY,1148.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793965,45029,MERSEYSIDE SOCIETY FOR DEAF PEOPLE,1138.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793745,45029,GRACEFIELD HEALTH CARE LTD,1131.9
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794172,45029,COMMUNITY INTEGRATED CARE,1131.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794130,45029,COMMUNITY INTEGRATED CARE,1109.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794174,45029,COMMUNITY INTEGRATED CARE,1109.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794178,45029,COMMUNITY INTEGRATED CARE,1106.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794141,45029,COMMUNITY INTEGRATED CARE,1106.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794051,45029,THE FRANCES TAYLOR FOUNDATION LIVER,1103.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793851,45029,ACCOMPLISH GROUP LTD - BIRMINGHAM,1089.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793886,45029,ACCOMPLISH GROUP LTD - BIRMINGHAM,1089.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794383,45029,AUTISM INITIATIVES,1087.09
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794286,45029,BROTHERS OF CHARITY SERVICES MERSEY,1081.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794068,45029,NATURAL BREAKS MERSEYSIDE,1067.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793648,45029,JUST ONE RECRUITMENT,1066.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794266,45029,BROTHERS OF CHARITY SERVICES MERSEY,1064.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794307,45029,BROTHERS OF CHARITY SERVICES MERSEY,1064.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794288,45029,BROTHERS OF CHARITY SERVICES MERSEY,1064.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794017,45029,PSS UK,1059.3
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793570,45029,L'ARCHE LIVERPOOL,1054.7
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905793776,45029,TRANSITION CARE,1048.65
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794120,45029,COMMUNITY INTEGRATED CARE,1048.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794232,45029,BROTHERS OF CHARITY SERVICES MERSEY,1048.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794138,45029,COMMUNITY INTEGRATED CARE,1048.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905794147,45029,COMMUNITY INTEGRATED CARE,1048.32
