Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861442,45082,****REDACTED PERSONAL INFO****,760.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861860,45082,****REDACTED PERSONAL INFO****,760.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861168,45082,****REDACTED PERSONAL INFO****,760.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861763,45082,****REDACTED PERSONAL INFO****,760.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861271,45082,****REDACTED PERSONAL INFO****,759.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861510,45082,****REDACTED PERSONAL INFO****,752.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861814,45082,****REDACTED PERSONAL INFO****,751.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861796,45082,****REDACTED PERSONAL INFO****,750.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861529,45082,****REDACTED PERSONAL INFO****,748.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862012,45082,****REDACTED PERSONAL INFO****,742.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861515,45082,****REDACTED PERSONAL INFO****,742.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862470,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,742.22
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861862,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861568,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861310,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861845,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861015,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861099,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861360,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861371,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861440,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861504,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861628,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861655,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861688,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861791,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861837,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861968,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862009,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861352,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861832,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861870,45082,****REDACTED PERSONAL INFO****,740.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862109,45082,L'ARCHE LIVERPOOL,738.18
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861651,45082,****REDACTED PERSONAL INFO****,737.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861180,45082,****REDACTED PERSONAL INFO****,736.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861625,45082,****REDACTED PERSONAL INFO****,736.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861779,45082,****REDACTED PERSONAL INFO****,736.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861425,45082,****REDACTED PERSONAL INFO****,733.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861473,45082,****REDACTED PERSONAL INFO****,733.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862022,45082,****REDACTED PERSONAL INFO****,733.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861234,45082,****REDACTED PERSONAL INFO****,732.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862475,45082,BEST CARE LIVERPOOL LTD,731.85
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862861,45082,AUTISM INITIATIVES,730.59
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861717,45082,****REDACTED PERSONAL INFO****,720.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861994,45082,****REDACTED PERSONAL INFO****,720
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861366,45082,****REDACTED PERSONAL INFO****,716.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861472,45082,****REDACTED PERSONAL INFO****,716.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861615,45082,****REDACTED PERSONAL INFO****,716.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861662,45082,****REDACTED PERSONAL INFO****,716.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861258,45082,****REDACTED PERSONAL INFO****,716.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861223,45082,****REDACTED PERSONAL INFO****,715.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861561,45082,****REDACTED PERSONAL INFO****,714.16
City Development,R&M - Building Works,R&M Technical Support,5101068805,45082,TOTAL POOL CHEMICALS LTD,714
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861370,45082,****REDACTED PERSONAL INFO****,713.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862244,45082,HOUSING 21,713.58
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861441,45082,****REDACTED PERSONAL INFO****,711.72
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862473,45082,BEST CARE LIVERPOOL LTD,710.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861045,45082,****REDACTED PERSONAL INFO****,707.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905864686,45082,MCCANNS PHARMACY - SANDRINGHAM,707.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905864687,45082,MCCANNS PHARMACY - SANDRINGHAM,707.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861570,45082,****REDACTED PERSONAL INFO****,707.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861318,45082,****REDACTED PERSONAL INFO****,704.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861982,45082,****REDACTED PERSONAL INFO****,701.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861121,45082,****REDACTED PERSONAL INFO****,699.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861692,45082,****REDACTED PERSONAL INFO****,694.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861277,45082,****REDACTED PERSONAL INFO****,691.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862181,45082,HOUSING 21,690.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862482,45082,BEST CARE LIVERPOOL LTD,690.03
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861166,45082,****REDACTED PERSONAL INFO****,689.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861243,45082,****REDACTED PERSONAL INFO****,687.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862032,45082,****REDACTED PERSONAL INFO****,687.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861865,45082,****REDACTED PERSONAL INFO****,685.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862871,45082,AUTISM INITIATIVES,685.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861739,45082,****REDACTED PERSONAL INFO****,684.36
City Development,R&M - Building Works,R&M Technical Support,5101068766,45082,LEA BUILDING SERVICES LIMITED,680
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861211,45082,****REDACTED PERSONAL INFO****,678
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862698,45082,PSS UK,676.37
Neighbourhoods,External Hire (Gener,Hire & Operating Leases,5101068931,45082,WEST WALLASEY CAR HIRE LTD,675.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861307,45082,****REDACTED PERSONAL INFO****,674.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861734,45082,****REDACTED PERSONAL INFO****,669.6
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905864685,45082,MCCANNS PHARMACY - SANDRINGHAM,668.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905864694,45082,MCCANNS PHARMACY - SANDRINGHAM,668.1
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861064,45082,****REDACTED PERSONAL INFO****,663.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861423,45082,****REDACTED PERSONAL INFO****,661.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861172,45082,****REDACTED PERSONAL INFO****,660.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861748,45082,****REDACTED PERSONAL INFO****,659.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862484,45082,BEST CARE LIVERPOOL LTD,658.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862480,45082,BEST CARE LIVERPOOL LTD,658.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862491,45082,BEST CARE LIVERPOOL LTD,658.67
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861876,45082,****REDACTED PERSONAL INFO****,658
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861996,45082,****REDACTED PERSONAL INFO****,658
Children & Young Peo,Private Contractors,Agency & Contract Services,5101068887,45082,ACTIVE 8 SUPPORT SERVICES,657.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861881,45082,****REDACTED PERSONAL INFO****,656
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862425,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862434,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862423,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862430,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862433,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862439,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862443,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862448,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862450,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862452,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862453,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862456,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862458,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862460,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862462,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862468,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862451,45082,KEYS GROUP PROGRESSIVE CARE & EDUCA,651.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862063,45082,****REDACTED PERSONAL INFO****,651
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861711,45082,****REDACTED PERSONAL INFO****,651
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861775,45082,****REDACTED PERSONAL INFO****,651
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861805,45082,****REDACTED PERSONAL INFO****,651
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862071,45082,****REDACTED PERSONAL INFO****,651
Neighbourhoods,Misc. Expenses - Gen,General Services Expenses,1905864608,45082,THE SHAKERS,650
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861966,45082,****REDACTED PERSONAL INFO****,649.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861567,45082,****REDACTED PERSONAL INFO****,647.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862742,45082,BROTHERS OF CHARITY SERVICES MERSEY,647.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905861685,45082,****REDACTED PERSONAL INFO****,646.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1905862030,45082,****REDACTED PERSONAL INFO****,645.2
City Law & Governanc,DBS - Employees,Indirect Employee Expenses,5101068775,45082,STAFFVETTING.COM LIMITED,644
