Body Name,Body,Service Area,Service Division,Responsible Unit,Expenses Type,Date,TransNo,Amount £,Supplier,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45105,30436444,1223.25,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45063,30434488,1224.27,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45091,30435804,1232.2,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45084,30435556,1238.41,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45028,30432068,1241.12,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45035,30433028,1241.12,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45035,30433028,1241.12,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45042,30433472,1241.12,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45049,30433829,1241.12,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45056,30434135,1241.12,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45077,30435097,1241.12,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45084,30435556,1241.12,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45049,30433829,1241.52,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45028,30432068,1246.52,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,"MASH, Assessment & Duty Team",Agency,45063,30434488,1247.13,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,"MASH, Assessment & Duty Team",Agency,45056,30434135,1247.15,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Review and Quaility Assurrance,Agency,45056,30434135,1250.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45035,30433028,1251.1,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45035,30433028,1251.1,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Review and Quaility Assurrance,Agency,45070,30434779,1253.7,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45056,30434135,1259.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45056,30434135,1259.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45063,30434488,1259.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45070,30434779,1259.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45098,30436080,1259.4,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children's Specialist Support Team,Agency,45028,30432068,1260.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children's Specialist Support Team,Agency,45035,30433028,1260.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45028,30432068,1262.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45056,30434135,1270.92,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45042,30433472,1271.7,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45049,30433829,1271.7,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45070,30434779,1271.7,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Children Looked After Team,Agency,45063,30434488,1272.32,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45035,30433028,1272.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45042,30433472,1272.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45028,30432068,1275.92,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45035,30433028,1275.92,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45056,30434135,1275.92,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45063,30434488,1275.92,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45035,30433028,1278,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45056,30434135,1278,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45063,30434488,1278,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45084,30435556,1278,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45084,30435556,1282.96,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45098,30436080,1282.96,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45056,30434135,1282.97,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45056,30434135,1290,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45070,30434779,1290,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45063,30434488,1292,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45063,30434488,1292.8,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45091,30435804,1304.1,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45035,30433028,1305.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45042,30433472,1305.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45063,30434488,1305.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45063,30434488,1305.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 3,Agency,45084,30435556,1305.6,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45028,30432068,1318.52,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45035,30433028,1318.52,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,"MASH, Assessment & Duty Team",Agency,45035,30433028,1319.52,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,"MASH, Assessment & Duty Team",Agency,45056,30434135,1319.52,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,"MASH, Assessment & Duty Team",Agency,45063,30434488,1319.52,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45028,30432068,1320,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45035,30433028,1320,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45035,30433028,1326,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45035,30433028,1326,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45056,30434135,1326,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45070,30434779,1326,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MH Management & Administration,Agency,45084,30435556,1326,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Finance,Finance Departmental Administration,Agency,45063,30434488,1331.63,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,Adult Community Team,Agency,45098,30436080,1336.88,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Information & Early Intervention,Information & Early Intervention,Emergency Duty Services,Agency,45056,30434135,1337.5,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45098,30436080,1339.55,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45077,30435097,1339.57,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45091,30435804,1339.57,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45084,30435556,1347.56,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Short Term Support Maximise Independence,Short Term Support to Maximise Independence,Intermediate Care Team Practitioners,Agency,45070,30434779,1348.19,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45028,30432068,1349.22,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45035,30433028,1349.22,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45042,30433472,1349.22,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45049,30433829,1349.22,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45056,30434135,1349.22,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Commissioning & Service Delivery,Commissioning & Service Delivery,Joint Commissioning Team,Agency,45063,30434488,1349.22,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45056,30434135,1351.52,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Social Care Activities,Social Care Activities,MC Management & Administration,Agency,45098,30436080,1351.52,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Finance,Finance Departmental Administration,Agency,45028,30432068,1354.2,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Finance,Finance Departmental Administration,Agency,45035,30433028,1354.2,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Finance,Finance Departmental Administration,Agency,45077,30435097,1354.2,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Finance,Finance Departmental Administration,Agency,45084,30435556,1354.2,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Central Support Services - COF,Legal,Legal Services,Agency,45056,30434135,1360,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45077,30435097,1364.21,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45028,30432068,1365,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,"MASH, Assessment & Duty Team",Agency,45049,30433829,1365,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45035,30433028,1376.47,MATRIX SCM LTD,
Bracknell Forest Council,00MA,Safeguarding Children and Young People's Services,Social Work,Family Safeguarding 1,Agency,45063,30434488,1376.47,MATRIX SCM LTD,
