Body Name,Body,Service Area,Service Division,Responsible Unit,Expenses Type,Date,TransNo,Amount £,Supplier,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45211,30441748,4005.61,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,4005.61,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,4005.61,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45267,30444735,4005.61,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,4164.2,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,4166.28,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,4256.47,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45267,30444735,4480.76,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,4669.25,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,4691.32,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,4700.06,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,4700.06,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,4721.48,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,4721.48,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5068.76,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5083.8,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5083.8,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45211,30441748,5083.8,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45225,30442360,5083.8,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45225,30442360,5083.8,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,5083.8,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,5083.8,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,5083.8,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45267,30444735,5083.8,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45267,30444735,5083.8,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45267,30444735,5195.67,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5224.12,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5224.12,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5224.12,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5242.32,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5242.32,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5317.47,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45211,30441748,5340.99,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5342.92,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5342.92,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5343.12,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45211,30441748,5462.62,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5465.95,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5538.76,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45267,30444735,5538.76,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45267,30444735,5668.04,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5669.34,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45267,30444735,5669.34,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5730.06,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45211,30441748,5800.96,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Older People (65+),Long Term Support - Community:Supported Living,LD Older People 65+ Long Term Support - Community:Supported Living,Contracted Services,45211,30441748,5800.96,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45211,30441748,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45211,30441748,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45211,30441748,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45211,30441748,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45225,30442360,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45225,30442360,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45225,30442360,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45225,30442360,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45239,30443225,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45267,30444735,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45267,30444735,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45267,30444735,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45267,30444735,5889.43,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,5929.28,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45211,30441748,6262.2,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45211,30441748,6262.2,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45267,30444735,6262.2,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45267,30444735,6262.2,DIMENSIONS (NSO) LTD,
Bracknell Forest Council,00MA,Adults (18-64),Long Term Support - Community:Supported Living,LD Adults 18-64 Long Term Support - Community:Supported Living,Contracted Services,45204,30441350,6383.39,DIMENSIONS (NSO) LTD,
